workload_id,run_id,thread_count,repeat,wall_seconds,cpu_seconds,cpu_core_equivalent,peak_rss_mib,candidate_order_sha256,selected_candidate_sha256
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__2t__r0,2,0,10.998733599999468,29.8125,2.7105393297280553,923.3515625,f518c456d4a3ee5c9bcde1dd98a226f121b9e6b538a869aa9f2b507e9f55d047,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__2t__r1,2,1,10.932018600000447,29.84375,2.7299395557192687,877.73828125,f518c456d4a3ee5c9bcde1dd98a226f121b9e6b538a869aa9f2b507e9f55d047,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r0,4,0,7.054748499998823,33.09375,4.6909893386001675,885.875,f518c456d4a3ee5c9bcde1dd98a226f121b9e6b538a869aa9f2b507e9f55d047,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r1,4,1,7.069827600000281,32.921875,4.6566729576261086,964.66796875,f518c456d4a3ee5c9bcde1dd98a226f121b9e6b538a869aa9f2b507e9f55d047,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r0,8,0,6.073279700000057,46.796875,7.705371283986732,971.8125,f518c456d4a3ee5c9bcde1dd98a226f121b9e6b538a869aa9f2b507e9f55d047,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r1,8,1,7.174078400001235,49.15625,6.851925398528058,980.65234375,f518c456d4a3ee5c9bcde1dd98a226f121b9e6b538a869aa9f2b507e9f55d047,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r0,1,0,104.45912510000016,163.65625,1.5667013278478985,3049.234375,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r1,1,1,107.71767329999966,168.328125,1.5626788050944704,3056.01171875,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r0,2,0,75.79249700000037,201.109375,2.6534206281658594,3062.0,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r1,2,1,75.50301239999862,201.546875,2.6693885262782397,3068.66015625,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r0,4,0,48.07123820000015,222.90625,4.63699830390471,3074.3203125,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r1,4,1,48.51965360000031,222.8125,4.5922112683837994,3080.84375,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r0,8,0,32.07429310000043,247.609375,7.719870060051196,3086.33203125,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r1,8,1,32.314753599999676,247.953125,7.673062529556236,3091.921875,15d51bd26bbbad760472336ec4482452a12e05ab6d3f97c509a22a5303c7cddf,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a
split_002__strict_current_baseline,split_002__strict_current_baseline__1t__r0,1,0,12.469955699998536,16.375,1.3131562287748884,891.87109375,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__1t__r1,1,1,12.56500650000089,16.4375,1.3081966969136734,853.91015625,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__2t__r0,2,0,8.951184999999896,20.53125,2.2936907236304735,856.765625,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__2t__r1,2,1,8.99720139999954,21.453125,2.3844220048248665,861.6796875,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__4t__r0,4,0,5.808932099998856,23.984375,4.128878524850501,867.3828125,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__4t__r1,4,1,5.876611200001207,24.796875,4.219587472452645,865.765625,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__8t__r0,8,0,3.8518031999992672,28.171875,7.313944544208635,877.7109375,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__strict_current_baseline,split_002__strict_current_baseline__8t__r1,8,1,3.8033814999998867,28.296875,7.439925497876256,884.53125,472825a2fda5872d3839b735374792f6f0a06c6b4530007a55ac32d3eaf27ddb,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__1t__r0,1,0,54.391849900001034,78.9375,1.4512744123453412,2276.9921875,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__1t__r1,1,1,53.7576457999985,79.09375,1.4713023389131041,2280.1953125,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__2t__r0,2,0,29.524202499998864,80.125,2.7138751673310426,2283.34375,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__2t__r1,2,1,38.377618900000016,97.71875,2.5462431698700296,2290.13671875,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__4t__r0,4,0,25.3973960000003,112.640625,4.435124963204837,2273.8671875,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__4t__r1,4,1,25.132103400001142,110.984375,4.416040043826771,2276.71875,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__8t__r0,8,0,16.354756999999154,125.75,7.688894429920696,2281.71875,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__current_plus_existing_conditional_signal,split_002__current_plus_existing_conditional_signal__8t__r1,8,1,16.292497399999775,125.640625,7.7115632990680565,2287.0,8d1e8fe6db0c3ebe5e1bd5b1357d0aa937879d1ffaae2165ae78b8057a60e78b,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc
split_002__broad_data_qualified,split_002__broad_data_qualified__1t__r0,1,0,106.86060569999972,167.09375,1.563660891733093,3713.86328125,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__1t__r1,1,1,106.09007030000066,166.84375,1.5726613200292974,3747.5703125,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__2t__r0,2,0,73.68629069999952,195.546875,2.6537755278812165,3779.57421875,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__2t__r1,2,1,59.94306310000138,169.6875,2.8308112936590337,3789.4140625,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__4t__r0,4,0,46.904241000000184,216.71875,4.6204510589991035,3810.11328125,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__4t__r1,4,1,49.81082830000014,214.546875,4.307233634177479,3833.35546875,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__8t__r0,8,0,35.35938580000038,257.140625,7.272202816373502,3844.36328125,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_002__broad_data_qualified,split_002__broad_data_qualified__8t__r1,8,1,34.19663580000088,255.421875,7.469210611647168,3863.296875,0b1b9738bdf34a63e401f15353df7554836348239487ddc680709b8607f4e087,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
