check_name,status,observed_value,required_value,severity,reason
train_test_label_overlap,pass,0,0,critical,Purged walk-forward leakage contract.
train_validation_label_overlap,pass,0,0,critical,Purged walk-forward leakage contract.
same_date_cross_fold_count,pass,0,0,critical,Purged walk-forward leakage contract.
embargo_violation_count,pass,0,0,critical,Purged walk-forward leakage contract.
split_contract,pass,pass,pass,critical,Purged walk-forward leakage contract.
