source,target,edge_type
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d/summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_low_risk_only/daily_returns.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_low_risk_only/factor_score_portfolio_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_low_risk_only/summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_light_risk/daily_returns.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_light_risk/factor_score_portfolio_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_light_risk/summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_medium_risk/daily_returns.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_medium_risk/factor_score_portfolio_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_medium_risk/summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_only/daily_returns.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_only/factor_score_portfolio_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/all_stock_shsz_liquid2000_top200_label1d_rev_only/summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/csi500_top50_label1d/daily_returns.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/csi500_top50_label1d/factor_score_portfolio_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_score_portfolio/csi500_top50_label1d/summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_context_group_ic_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_context_group_return_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_evaluator_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_factor_correlation_meta.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_factor_correlation_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_factor_correlation_top_pairs.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_factor_screening_input.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_failure_reasons.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_full_metric_index.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_full_screening_input_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_ic_timeseries_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_quantile_return_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_rank_autocorrelation_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_alpha158_v1/full158/alpha158_turnover_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_v3/liquid2000_core/factor_candidate_board.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_v3/liquid2000_core/factor_screening_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_v3/liquid2000_expanded/factor_candidate_board.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_screening_v3/liquid2000_expanded/factor_screening_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/factor_source_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/factor_source_provenance_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/repo_receipts.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/source_file_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_source_provenance_v1/current/source_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_baseline_alignment_2017_2020/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_baseline_alignment_2017_2020/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_baseline_alignment_2017_2020/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_historical_reference_2010_2016/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_historical_reference_2010_2016/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_historical_reference_2010_2016/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_main_research_2021_2023/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_main_research_2021_2023/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_main_research_2021_2023/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_recent_oos_2024_2026/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_recent_oos_2024_2026/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_10d_t1_recent_oos_2024_2026/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_baseline_alignment_2017_2020/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_baseline_alignment_2017_2020/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_baseline_alignment_2017_2020/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_historical_reference_2010_2016/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_historical_reference_2010_2016/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_historical_reference_2010_2016/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_main_research_2021_2023/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_main_research_2021_2023/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_main_research_2021_2023/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_recent_oos_2024_2026/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_recent_oos_2024_2026/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_1d_t1_recent_oos_2024_2026/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_baseline_alignment_2017_2020/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_baseline_alignment_2017_2020/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_baseline_alignment_2017_2020/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_historical_reference_2010_2016/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_historical_reference_2010_2016/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_historical_reference_2010_2016/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_main_research_2021_2023/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_main_research_2021_2023/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_main_research_2021_2023/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_recent_oos_2024_2026/correlation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_recent_oos_2024_2026/factor_research_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_time_slices/all_stock_shsz_liquid2000_label_20d_t1_recent_oos_2024_2026/factor_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2/current/factor_catalog_v2.yaml,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2/current/factor_dependency_v2.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2/current/factor_inventory_v2.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2/current/freeze_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/factor_order.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/factor_qualification.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/family_coverage.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/partition_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/raw_snapshot_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_universe_v2_matrix_readiness/current/raw_source_coverage.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/baseline_artifact_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/baseline_audit_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/baseline_command_results.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/baseline_contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/baseline_metric_snapshot.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/dependency_compatibility.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/factor_validation_baseline_v1/current/run_context.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/ablation_results.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/capacity_sensitivity.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/cost_sensitivity.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/exposure_diagnostics.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/final_portfolio_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/method_comparison.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/regime_performance.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/final_portfolio_diagnostics_v1/local_reference/rolling_performance.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/forward/paper_portfolio/decisions/2026-08-07/decision.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/forward/paper_portfolio/decisions/2026-08-07/target_weights.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/forward/paper_portfolio/status.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/forward/predictions/2026-08-07/prediction.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/forward/predictions/2026-08-07/prediction_receipt.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/forward/status.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/evidence_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/full_research_669_readiness_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/lineage_issues.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/readiness_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_669_readiness_v1/current/selection_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/canary/daily_ic_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/canary/daily_rank_ic.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/canary/factor_ic_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/current/daily_ic_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/current/daily_rank_ic.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_669_v1/current/factor_ic_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v1/current/daily_ic_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v1/current/daily_rank_ic.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v1/current/factor_ic_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/daily_ic_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/daily_rank_ic.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/factor_ic_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/formula_validation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/ic_v1_v2_difference_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/partition_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/daily_ic_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/daily_rank_ic.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/factor_ic_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/formula_validation.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/ic_v1_v2_difference_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/partition_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_daily_ic_v2/current/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/batch_plan.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/factor_catalog_669.yaml,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/factor_catalog_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/factor_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_catalog_669_v1/current/source_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_trial_v1/catalog/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_trial_v1/catalog/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_trial_v1/catalog/factor_trial_catalog.yaml,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_trial_v1/catalog/factor_trial_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_trial_v1/catalog/selection_audit.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_factor_trial_v1/catalog/stratum_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/batch_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/factor_coverage.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/factor_matrix_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/factor_matrix_sample.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/failure_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/canary_v3/schema.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/batch_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/factor_coverage.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/factor_matrix_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/factor_matrix_sample.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/failure_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/current/schema.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/reproducibility_v3/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/reproducibility_v3/batch_reproducibility.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/reproducibility_v3/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/reproducibility_v3/legacy_evidence_receipt.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/reproducibility_v3/matrix_v3_reproducibility_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/reproducibility_v3/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/run_history_v1/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/run_history_v1/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/run_history_v1/matrix_run_history.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/run_history_v1/matrix_run_history_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_669_v1/run_history_v1/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/batch_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/factor_coverage.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/factor_matrix_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/factor_matrix_sample.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/failure_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v1/current/schema.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/alpha101_relabel_receipts.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/common_key_equivalence.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/factor_dependency_inventory.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/impact_date_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/matrix_v4_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/partition_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/recompute_difference_attribution.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4/current/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/alpha101_relabel_receipts.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/canary_coverage.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/common_key_equivalence.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/impact_date_manifest.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/matrix_v4_canary_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/partition_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/recompute_difference_attribution.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_feature_matrix_v4_canary/current/resolved_config.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_669_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_669_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_669_v1/current/label_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_669_v1/current/label_sample.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_669_v1/current/label_summary.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_669_v1/current/schema.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_v1/current/label_report.md,path_string
reports/repository_consolidation_v1/classification.csv,outputs/full_research_labels_v1/current/label_sample.csv,path_string
