outer_split_id,method,model_binary_sha256,model_config_sha256,training_data_sha256,validation_search_sha256,fit_row_count,runtime_path
split_001,ridge,c55fd41027da7cf54059862aabb736158f1d7c7bef2d2c5814ad1e32395fdcc1,d34db76504b50b6f37f8170f1ecfde20607d77d7684e90ccd1a4d15013df0e1e,7c18e0ee8574c95a6d8f129afa411d2c29c32761b2a8bd39c822ec5e1ece28b0,b6d5ebb48d501fc9c092780ba744fc9ef3efbf63fbe34f59d092a997d59d6ce9,1525954,E:/qlib_prj/qlib_baseline/outputs/research_linear_models_v1/runtime/ridge_split_001/models/split_001_ridge.joblib
