datetime,count,ic,rank_ic
2017-01-03,1833,-0.041037035683908235,-0.05363650990332235
2017-01-04,1834,-0.06985513200200161,-0.06892776961715708
2017-01-05,1827,-0.06338923034447246,-0.020945430556212747
2017-01-06,1828,0.1054803319625608,0.16354123156149
2017-01-09,1826,0.03263381963495476,0.03755083745788611
2017-01-10,1828,0.05306657788075104,0.076608943161888
2017-01-11,1827,0.021813661093981727,0.055017578984656944
2017-01-12,1821,0.07746405831295868,0.0823944693446796
2017-01-13,1820,0.13100930735867855,0.1276027014100729
2017-01-16,1821,-0.18836970992662763,-0.2528062015992257
2017-01-17,1816,0.04224923056355165,0.06930920700108732
2017-01-18,1821,0.16620993486410407,0.25557994725345035
2017-01-19,1817,0.03179581394945845,0.09704060238221053
2017-01-20,1814,-0.06335528511516411,-0.03795983857049096
2017-01-23,1809,0.09222928673020647,0.06331116086866485
2017-01-24,1813,-0.04841308680697792,-0.009313632911556593
2017-01-25,1816,0.08577119012988757,0.11242608092299389
2017-01-26,1814,-0.03811459384075136,-0.034785812733400194
2017-02-03,1815,-0.07483210051700623,-0.05222168772545463
2017-02-06,1815,0.030075564663710926,0.09033289175361933
2017-02-07,1815,0.07940343745455948,0.1392652432275116
2017-02-08,1813,-0.06967075801440174,-0.008140196108658208
2017-02-09,1813,0.04133741099124321,0.08211948570589342
2017-02-10,1816,-0.16948426994026825,-0.08816566939781825
2017-02-13,1815,0.17654984400844884,0.12990562552648593
2017-02-14,1812,-0.05488817430700993,-0.036332485464502254
2017-02-15,1810,0.07282234198354924,0.06855114448668806
2017-02-16,1807,-0.09513338484639162,-0.09942067906397707
2017-02-17,1804,0.08693260423622338,0.1802487611494597
2017-02-20,1804,0.013833116592587107,0.029528902262684637
2017-02-21,1807,-0.027410131503961422,0.05589498326814235
2017-02-22,1808,0.022375514311938384,0.034960292793211695
2017-02-23,1805,0.0023404503813300712,0.0558806968605342
2017-02-24,1801,-0.03314610832704107,0.00909923904553578
2017-02-27,1807,-0.007627736786100003,0.037866725284212664
2017-02-28,1809,0.04669059117306414,0.09776923122414792
2017-03-01,1815,-0.06889120087047385,-0.014744707091733825
2017-03-02,1812,0.0124178356795156,0.02958651688561746
2017-03-03,1811,0.06613629328642945,0.11902530316007028
2017-03-06,1810,0.003639640704048447,0.026362999576109103
2017-03-07,1812,-0.06628061372475419,-0.036478362198525724
2017-03-08,1813,0.029225275415926684,0.03493087768369933
2017-03-09,1808,-0.04859432134898179,-0.030019045057923608
2017-03-10,1809,0.04690833234826669,0.08777388524155816
2017-03-13,1809,-0.034301099935463895,-0.03795547011593375
2017-03-14,1809,0.0822052509450967,0.11752619514566985
2017-03-15,1811,0.07705935715658442,0.11819749507491698
2017-03-16,1804,-0.0054108771823391496,0.005125268388189359
2017-03-17,1809,0.03697370147283131,0.05431036194109622
2017-03-20,1807,-0.06029035426736757,-0.013008179583626078
2017-03-21,1809,0.008200112703693791,0.06365087368284549
2017-03-22,1810,0.017796615164716503,0.07649220994752491
2017-03-23,1808,0.1011442804538673,0.14495035192279332
2017-03-24,1806,0.023798171809902242,0.06640398316159857
2017-03-27,1806,-0.054879207297751025,-0.05156246072844632
2017-03-28,1805,0.047717819322152945,0.06001003038061517
2017-03-29,1808,0.0940523000345903,0.07785256736431773
2017-03-30,1805,-0.004752456470592444,0.0014440874188038576
2017-03-31,1805,0.03278384132704556,0.05805468447299747
2017-04-05,1803,0.03216079266697878,0.04550166336664133
2017-04-06,1795,0.027203752000024416,-0.03070252430021915
2017-04-07,1793,0.09876552793427198,0.10609680111460282
2017-04-10,1795,0.15479572157678362,0.19726965883021455
2017-04-11,1781,-0.1324745746774654,-0.03309776895396709
2017-04-12,1774,0.10851460692931544,0.08564605557623264
2017-04-13,1769,0.013144274889088196,0.010925262332769803
2017-04-14,1769,-0.05376411986320557,-0.07945305033198423
2017-04-17,1768,0.08734992554844698,0.001805494023697617
2017-04-18,1763,-0.3662837288907566,-0.2680911655960349
2017-04-19,1757,0.03481330257876366,0.04490707376635816
2017-04-20,1753,-0.06867264770306204,-0.13847347562373016
2017-04-21,1754,0.05318484183636224,0.029528367707009152
2017-04-24,1755,0.10543767634289303,0.06863793067291367
2017-04-25,1749,-0.044372127564147296,-0.02400573806887215
2017-04-26,1748,0.037992689154234774,0.03650806069022558
2017-04-27,1740,-0.08283698316459209,-0.07086697907345867
2017-04-28,1748,0.05807592518271166,0.06268884033917439
2017-05-02,1746,-0.029820511291985024,0.06664193242680454
2017-05-03,1749,0.17669624442033632,0.1832925508921528
2017-05-04,1750,0.2073965010404283,0.18011178184372384
2017-05-05,1749,0.02433478176741963,0.022579121278141604
2017-05-08,1749,-0.02671906450723185,-0.017179343465539235
2017-05-09,1746,-0.03597090947387428,-0.04665859312552705
2017-05-10,1737,0.022903255268217716,-0.02161612621853163
2017-05-11,1742,-0.042969998452387456,-0.023563008255279468
2017-05-12,1741,-0.029210118938609905,0.042545549538999354
2017-05-15,1744,0.016863801502656962,0.07200599405126047
2017-05-16,1755,0.12874113595662842,0.07711484254279229
2017-05-17,1760,0.029253306361520973,0.10686359510539752
2017-05-18,1761,0.1760081762151648,0.20529426165209022
2017-05-19,1766,0.25068017050379343,0.26308416916872174
2017-05-22,1767,-0.14317336455021312,-0.1359591771635629
2017-05-23,1766,0.040419405051118316,0.07147208063728551
2017-05-24,1770,0.014162264043092078,0.034954026217817034
2017-05-25,1771,-0.0906961164213676,-0.07401718429339266
2017-05-26,1770,-0.14851621477711777,-0.16295022135152984
2017-05-31,1771,0.002084007335243391,0.03998179272894546
2017-06-01,1773,0.04384248484381777,0.009285224380556973
2017-06-02,1780,0.054698001922334274,0.05070324143411313
2017-06-05,1781,-0.19230083094626574,-0.18150459671091676
2017-06-06,1779,0.026346013411751613,0.11712485026804692
2017-06-07,1778,0.010817444220536496,0.04289282584207212
2017-06-08,1777,0.1387933320325179,0.2150807152788103
2017-06-09,1774,-0.19033436217438693,-0.1329649347659363
2017-06-12,1776,-0.025524750489701674,0.06649197880414198
2017-06-13,1773,0.05021583258436829,0.10793057038834204
2017-06-14,1773,0.04946138941265549,0.07114162484074199
2017-06-15,1769,-0.0013076849786375368,0.04529166404898234
2017-06-16,1772,-0.04088118604527555,0.00019730339564659325
2017-06-19,1776,0.15796830119558045,0.18515554286632144
2017-06-20,1776,0.08453657358472198,0.10897463275295637
2017-06-21,1777,0.01933023419262467,0.011938893314773184
2017-06-22,1778,0.08211088514669515,0.11224214825439022
2017-06-23,1780,0.12468537385595935,0.1514913394877005
2017-06-26,1782,-0.005775234752150327,-0.06790944705689501
2017-06-27,1781,-0.0143447501996165,0.02578310262772019
2017-06-28,1777,0.0359145490639486,0.05046321560958073
2017-06-29,1774,-0.056310913558626795,-0.04829715896929822
2017-06-30,1774,0.00968879765619219,0.048155006119677095
2017-07-03,1777,0.05413652957163252,0.04944086646804147
2017-07-04,1777,-0.09316842861235129,-0.04497938972273086
2017-07-05,1779,-0.03850716704073892,-6.873448624954304e-05
2017-07-06,1776,0.04713781566688134,0.12492708461103229
2017-07-07,1777,0.21825270359577603,0.23709360498637239
2017-07-10,1776,-0.1337363549725004,-0.07400736912372097
2017-07-11,1776,-0.06448643436024891,-0.082236522514607
2017-07-12,1779,-0.05663817091552565,-0.009505623994286866
2017-07-13,1782,-0.11832089839647957,-0.1519462235843934
2017-07-14,1776,-0.016501048044667347,0.031334383145908445
2017-07-17,1776,-0.10598718102648202,-0.07301029770141379
2017-07-18,1779,0.02714972353951184,0.07907958970843146
2017-07-19,1784,-0.07020747818100324,-0.010381864235982398
2017-07-20,1784,0.0734413916381074,0.10450766565093834
2017-07-21,1784,0.012445486080961472,0.07338187332826249
2017-07-24,1784,-0.1591994980118899,-0.13805095139040818
2017-07-25,1784,0.05815705305942228,0.10329728194732613
2017-07-26,1783,-0.0353487538151605,0.021840194582591673
2017-07-27,1781,0.1141291007717735,0.11283524708507241
2017-07-28,1777,-0.03536018977926856,0.04569548891162888
2017-07-31,1779,-0.06818661319427531,-0.06189612558315788
2017-08-01,1782,0.04283075761984002,0.11188301674447361
2017-08-02,1781,0.24118391855909196,0.22202839655448103
2017-08-03,1780,-0.2372308978020107,-0.10553991600718686
2017-08-04,1779,0.1417273014885094,0.1684697411086471
2017-08-07,1780,-0.0601807416782833,0.008854671777870214
2017-08-08,1779,0.0016946607685130158,-0.015062949381434583
2017-08-09,1781,0.30595344585178347,0.21221436164630744
2017-08-10,1779,0.05167798945507238,0.1295437688167627
2017-08-11,1782,0.08367319006912394,0.10677418371337678
2017-08-14,1786,-0.06357444354493959,-0.09714845724685917
2017-08-15,1782,0.06065556620399147,0.08068605427025494
2017-08-16,1783,0.00856557681564233,0.11165934489585269
2017-08-17,1784,0.03208505702705935,0.05807967476986533
2017-08-18,1783,0.08042460131691613,0.1588445872081172
2017-08-21,1787,0.1288764064599504,0.13211245821953096
2017-08-22,1786,0.02477638531206857,0.05835314360691744
2017-08-23,1788,-0.1117325872950271,-0.07309181833752201
2017-08-24,1792,0.0722873645813561,0.11150763975121676
2017-08-25,1793,0.004022597836315681,0.0240174493657306
2017-08-28,1792,-0.0471205643719153,-0.0013438116463466972
2017-08-29,1799,-0.026153043532594983,-0.022372076914307513
2017-08-30,1808,-0.1509746822384344,-0.12906750967392713
2017-08-31,1807,-0.06718164407642668,-0.07337706945722981
2017-09-01,1806,0.06351304428155179,0.13982425018628572
2017-09-04,1806,-0.04738022823515228,-0.03280795579692903
2017-09-05,1798,0.1177918786409436,0.19079847780952033
2017-09-06,1797,-0.01626049440110391,0.014569779861309466
2017-09-07,1796,0.031637644673948834,0.07566473661453445
2017-09-08,1793,0.04129447676828742,0.06303504127210617
2017-09-11,1796,-0.05309882255678361,0.025076347856276625
2017-09-12,1799,-0.014711729830984637,0.03491105078066112
2017-09-13,1799,0.1398657089835971,0.12597462595952466
2017-09-14,1799,-0.014361592872648132,0.00044733275415841155
2017-09-15,1800,0.030445873085201358,0.05771217129117623
2017-09-18,1800,-0.00848446375607698,0.002227408619003173
2017-09-19,1797,0.04359692602773622,0.09219647649042244
2017-09-20,1797,-0.04241640546114917,-0.01729404307791446
2017-09-21,1796,0.06457169118253775,0.07013595492128735
2017-09-22,1796,0.009363131535418817,0.03870247862972577
2017-09-25,1797,-0.11222282018679627,-0.08024065530221522
2017-09-26,1796,-0.05208319474604389,-0.013334684265079609
2017-09-27,1795,-0.0013579766329799268,0.036569874455178016
2017-09-28,1790,0.042219207797974556,0.05923370817461616
2017-09-29,1798,0.1366582782012889,0.15934025031636873
2017-10-09,1797,0.20129195256315613,0.21286445006076155
2017-10-10,1796,0.06236271817093269,0.07683293054697937
2017-10-11,1797,0.002119305175047115,0.02335344921301551
2017-10-12,1795,0.11231503238325306,0.14611535033466688
2017-10-13,1793,-0.03087703304228709,0.004471990615366365
2017-10-16,1799,-0.1706785106428734,-0.15533946133021656
2017-10-17,1801,-0.010087133154113125,-0.045106603054397815
2017-10-18,1804,0.05444245895329015,0.09987715983265408
2017-10-19,1804,0.009623773020244948,0.05060043280163358
2017-10-20,1806,-0.06123610787346512,-0.028299521939198404
2017-10-23,1807,0.02670722661100381,0.01736588418405227
2017-10-24,1808,0.04433807655156937,0.07618036134054222
2017-10-25,1807,0.029487637812786318,0.019045409618224183
2017-10-26,1815,0.07559862150668215,0.10882884947292566
2017-10-27,1816,0.07719502790191057,0.02844819436426378
2017-10-30,1816,-0.1266249600614926,-0.08907342148399652
2017-10-31,1821,0.002994865399575312,-0.018028544295252597
2017-11-01,1823,-0.10886078976317265,-0.12006335757658883
2017-11-02,1823,-0.050926973280124785,-0.008372102744462845
2017-11-03,1827,-0.03678045729076338,0.0682990023237767
2017-11-06,1831,0.09829610891637726,0.15993459840722887
2017-11-07,1832,-0.07135097303655571,-0.04018724750226107
2017-11-08,1831,-0.053243751751851746,-0.03014050311633535
2017-11-09,1832,-0.12822164450939494,-0.07938484440412216
