datetime,nav,return,total_turnover,turnover,total_cost,cost,value,cash,bench,calendar_complete,stock_value,accounting_error,split_id
2024-10-24,11271518.9144151,-0.0030381297238619718,379093369.16480345,0.9228589543820046,301201.49352862104,0.0007080174361490264,9722038.042048818,1549480.8723662836,0.0,True,9722038.042048818,0.0,split_001
2024-10-25,11322673.877532165,0.005559896443162404,392650771.88597196,1.2028017540590745,312715.0083328504,0.0010214696787231386,8485167.391842451,2837506.4856897155,0.0,True,8485167.39184245,1.862645149230957e-09,split_001
2024-10-28,11320307.76217877,0.0005291052761813386,403650300.26544523,0.9714603192184029,321072.01017532946,0.0007380767063389534,9400889.158410672,1919418.6037680975,0.0,True,9400889.158410674,-1.862645149230957e-09,split_001
2024-10-29,11182645.898780113,-0.011372325616161597,414813797.22227967,0.9861478319636998,329995.6476273271,0.0007882857639093174,9328508.436274752,1854137.4625053608,0.0,True,9328508.436274752,0.0,split_001
2024-10-30,11115554.393972693,-0.005136546210877167,426884635.1323461,1.0794259265048536,339646.9750157871,0.0008630629527053906,9334914.941518607,1780639.4524540864,0.0,True,9334914.941518608,-1.862645149230957e-09,split_001
2024-10-31,11098977.428672973,-0.000597345846874315,439281112.8141029,1.1152370131424727,349584.11006256193,0.0008939846538075629,9348531.63528478,1750445.7933881944,0.0,True,9348531.63528478,-1.862645149230957e-09,split_001
2024-11-01,11014770.632624622,-0.006645789361872732,452163194.22247744,1.1606547982605249,360029.43998777214,0.0009411074121320283,9030477.8101636,1984292.8224610225,0.0,True,9030477.8101636,0.0,split_001
2024-11-04,11182748.44032861,0.0160145217218412,462254499.1419088,0.9161611490612411,368447.91584105097,0.0007642897100684205,8555761.96556121,2626986.4747674,0.0,True,8555761.96556121,0.0,split_001
2024-11-05,11394921.206466844,0.01973540227922022,472977544.06887984,0.9588917236392664,376971.18876002345,0.0007621805108514109,8924857.733688852,2470063.472777992,0.0,True,8924857.73368885,1.862645149230957e-09,split_001
2024-11-06,11408927.027673401,0.0020906647193400076,485114657.3261539,1.065133583406086,386788.3272994863,0.0008615363249630417,8773211.129341489,2635715.898331913,0.0,True,8773211.129341489,-1.862645149230957e-09,split_001
2024-11-07,11603456.65734927,0.01790635911619237,496718510.4207108,1.017085398689177,396551.04211157054,0.000855708410475749,8043967.993635385,3559488.6637138836,0.0,True,8043967.993635385,9.313225746154785e-10,split_001
2024-11-08,11658988.237861672,0.005573758153893901,509323101.64944327,1.0862789943502835,405694.3227564229,0.0007879790406302166,10036889.946551466,1622098.2913102054,0.0,True,10036889.946551466,0.0,split_001
2024-11-11,11871992.37024282,0.019138287037034192,521693577.00283384,1.061024773420596,415823.2538328783,0.0008687658714297752,9886354.467302863,1985637.9029399564,0.0,True,9886354.467302863,0.0,split_001
2024-11-12,11849103.341847267,-0.0010359584934211386,535151514.56274885,1.1335871132841495,426413.3908986465,0.0008920269433724023,10279849.868571274,1569253.4732759935,0.0,True,10279849.86857127,3.725290298461914e-09,split_001
2024-11-13,11943247.561787436,0.00893079588422683,549560707.5640475,1.216057669985029,438091.09431562567,0.0009855347767739721,10121900.16230854,1821347.3994788951,0.0,True,10121900.162308542,-1.862645149230957e-09,split_001
2024-11-14,11675695.647767909,-0.021504823100648374,562424701.8944114,1.077093501061009,448805.58227166376,0.0008971167934523292,9051903.17787307,2623792.469894839,0.0,True,9051903.177873068,1.862645149230957e-09,split_001
2024-11-15,11364370.173647773,-0.025907114518327036,573364857.3842585,0.9370024553473641,457647.47216394433,0.0007572902000037067,8633695.416692013,2730674.7569557605,0.0,True,8633695.416692015,-3.725290298461914e-09,split_001
2024-11-18,11023091.066306746,-0.029387101428829266,582923842.1369708,0.8411363416230551,464960.68053722207,0.0006435207813131558,9026051.813607778,1997039.2526989675,0.0,True,9026051.81360778,-1.862645149230957e-09,split_001
2024-11-19,11301719.025700634,0.026057099140991205,593530103.7235003,0.962185790059257,473562.4978982627,0.0007803453050780825,9100436.97023168,2201282.0554689537,0.0,True,9100436.970231678,1.862645149230957e-09,split_001
2024-11-20,11383652.306395102,0.00800848418346382,603554867.987095,0.8870123421753776,482138.8552670704,0.0007588542370682443,8124131.243013927,3259521.063381175,0.0,True,8124131.243013929,-9.313225746154785e-10,split_001
2024-11-21,11322166.456039118,-0.004704239258039316,613432327.9936602,0.8676881321310437,490073.2815434414,0.0006970018112652301,8045416.305512369,3276750.1505267485,0.0,True,8045416.305512369,0.0,split_001
2024-11-22,11029689.716265652,-0.025047099059432955,624496527.008038,0.977215717269049,498962.596525106,0.0007851249154637828,7711939.163174944,3317750.5530907083,0.0,True,7711939.163174945,-9.313225746154785e-10,split_001
2024-11-25,11056075.436678518,0.0030429652331025367,633552701.7538475,0.8210724851537896,506139.8384507457,0.0006507202024962945,7897484.448743682,3158590.9879348343,0.0,True,7897484.448743682,9.313225746154785e-10,split_001
2024-11-26,10958862.29739333,-0.008215122554991239,641970539.1131781,0.7613766211656343,512525.96304639155,0.0005776122487786138,8548174.326680204,2410687.970713126,0.0,True,8548174.326680208,-3.725290298461914e-09,split_001
2024-11-27,11081436.157102289,0.011889315501726797,651149856.2768843,0.8376158869967343,520245.47473112016,0.0007044081288040978,8022909.70220112,3058526.454901169,0.0,True,8022909.702201121,-9.313225746154785e-10,split_001
2024-11-28,11074689.636402972,8.46510361006102e-05,660535942.1132128,0.8470098733829547,527930.0504826183,0.0006934638834311136,7716673.762495874,3358015.8739070976,0.0,True,7716673.762495876,-1.862645149230957e-09,split_001
2024-11-29,11114239.652933847,0.004395299756369763,672330341.0602045,1.064986860509661,537056.6146124959,0.0008240920901185529,8413864.010892626,2700375.6420412213,0.0,True,8413864.01089263,-3.725290298461914e-09,split_001
2024-12-02,11174787.295548653,0.006381615109977718,684943899.0186021,1.1349006636785992,547435.771702766,0.0009338611919826896,7971687.236949504,3203100.0585991484,0.0,True,7971687.236949503,1.862645149230957e-09,split_001
2024-12-03,11183796.074167868,0.0015731242817460579,695977751.6470084,0.9873881566230341,556006.322321526,0.0007669542508584511,8542859.870219024,2640936.203948844,0.0,True,8542859.870219024,0.0,split_001
2024-12-04,11082423.457553197,-0.008131577360270948,708234595.7819005,1.095946676209766,566437.0359776069,0.0009326630767323773,7235945.781382643,3846477.6761705545,0.0,True,7235945.781382645,-1.862645149230957e-09,split_001
2024-12-05,11206481.0358029,0.011825718115183008,717041259.529887,0.7946514389850604,573437.0735700188,0.0006316341925773464,7506532.969826761,3699948.065976141,0.0,True,7506532.969826761,-9.313225746154785e-10,split_001
2024-12-06,11298681.925012965,0.009047819736381258,728597284.1281408,1.0311911974271146,582630.4046510746,0.0008203584204251622,7748807.6414640825,3549874.2835488813,0.0,True,7748807.641464084,-9.313225746154785e-10,split_001
2024-12-09,11231577.119630093,-0.005196147397708058,739052451.4581318,0.9253439825441396,591025.5933517594,0.0007430237222714966,7646626.002309866,3584951.117320227,0.0,True,7646626.002309865,9.313225746154785e-10,split_001
2024-12-10,11307759.074944384,0.007682088232604049,752017100.2274837,1.1543034990778698,601125.6044617629,0.0008992513698144123,8291288.819598962,3016470.255345422,0.0,True,8291288.8195989635,-9.313225746154785e-10,split_001
2024-12-11,11303314.773095561,0.00045962401242698897,763379525.7091023,1.004834415582418,610767.2239081698,0.000852655188574953,7202630.853912181,4100683.91918338,0.0,True,7202630.853912182,-9.313225746154785e-10,split_001
2024-12-12,11405863.901718672,0.009820607850511115,774441525.494378,0.9786509539312974,619223.5170825191,0.0007481250716362636,8139846.920982149,3266016.980736522,0.0,True,8139846.9209821485,1.862645149230957e-09,split_001
2024-12-13,11172524.88756105,-0.019707818891865302,785009195.5791461,0.9265120271315709,627777.8311598065,0.0007499926486058051,7790881.283866427,3381643.6036946224,0.0,True,7790881.283866429,-1.862645149230957e-09,split_001
2024-12-16,11050448.944407769,-0.010275733494271685,794263609.6305455,0.8283189471077186,635047.8861103922,0.0006507083245506872,7979695.847409555,3070753.0969982143,0.0,True,7979695.847409556,-1.862645149230957e-09,split_001
2024-12-17,10875233.870204903,-0.01516009359152128,804035194.5369397,0.8842703998319713,642737.1200877082,0.0006958300079932324,8144026.455411898,2731207.4147930043,0.0,True,8144026.455411897,1.862645149230957e-09,split_001
2024-12-18,10918197.101563513,0.004563425920508282,812144997.5916446,0.7457129797386238,649402.2128639808,0.0006128689144362266,7913767.84001596,3004429.261547553,0.0,True,7913767.840015957,3.725290298461914e-09,split_001
2024-12-19,10903715.305623991,-0.0007267710569746318,820381940.4217019,0.7544233497009971,655948.979155742,0.0005996197202579971,8074661.46516141,2829053.8404625817,0.0,True,8074661.465161407,1.862645149230957e-09,split_001
2024-12-20,10930431.717959665,0.0031493537505780183,829297962.2896732,0.8177049398357398,663572.2235130705,0.0006991419111425758,7170248.595433764,3760183.1225258997,0.0,True,7170248.595433767,-1.862645149230957e-09,split_001
2024-12-23,10795484.320322376,-0.011577801073417701,839430974.1413567,0.9270458947229013,671969.2570732472,0.0007682252427760617,6503103.106578141,4292381.213744233,0.0,True,6503103.106578142,0.0,split_001
2024-12-24,10852598.28848322,0.005914433146301486,847761056.2837082,0.7716265333895418,678704.4592068964,0.0006238906874210547,6464075.1632640185,4388523.125219201,0.0,True,6464075.163264018,9.313225746154785e-10,split_001
2024-12-25,10690786.879879965,-0.014389586454438686,855205444.8417304,0.6859544931209818,684351.4664827285,0.0005203368931313642,6998865.420929192,3691921.458950773,0.0,True,6998865.420929191,9.313225746154785e-10,split_001
2024-12-26,10730785.501893912,0.0042354339200170905,862251096.9918373,0.6590396225526493,689632.9658514988,0.0004940234454313228,7825852.935468463,2904932.5664254483,0.0,True,7825852.935468463,0.0,split_001
2024-12-27,10803702.696093546,0.007557806801881864,872526615.6141666,0.9575737601423302,697816.9753076131,0.0007626663914463629,8030135.783869755,2773566.912223791,0.0,True,8030135.783869756,-9.313225746154785e-10,split_001
2024-12-30,10738392.273392236,-0.00528989611997466,882239123.1388491,0.8989980377925816,705976.9330354985,0.000755292695238259,7225670.0564901065,3512722.2169021294,0.0,True,7225670.056490105,1.862645149230957e-09,split_001
2024-12-31,10462312.843340665,-0.024861252613138592,892844077.0975152,0.9875737157547517,715086.4801192892,0.0008483157303130514,5742233.270005143,4720079.573335522,0.0,True,5742233.270005142,9.313225746154785e-10,split_001
2025-01-02,10221653.808938883,-0.022511559681904228,899973849.8774552,0.681471954308665,720222.5345374546,0.0004909100401671211,6702366.639839787,3519287.1690990967,0.0,True,6702366.639839788,-9.313225746154785e-10,split_001
2025-01-03,9873953.397547841,-0.033544529066101246,906343249.8712881,0.6231281271004069,725042.3826309219,0.00047153309861192125,7010637.619288133,2863315.778259708,0.0,True,7010637.619288132,1.862645149230957e-09,split_001
2025-01-06,9830824.187146336,-0.003954063205879936,911527832.3482926,0.5250766606101361,729129.35720661,0.0004139147118825896,7188074.531208896,2642749.65593744,0.0,True,7188074.531208893,1.862645149230957e-09,split_001
2025-01-07,10001279.334368559,0.01783546694018664,917368743.5156608,0.594142571993616,734011.549769023,0.0004966208803526701,7021994.69106888,2979284.643299678,0.0,True,7021994.691068882,-1.862645149230957e-09,split_001
2025-01-08,9973826.894944737,-0.002020543839248111,927228199.6641172,0.9858194955694577,741255.965849187,0.0007243489395670807,8330845.8218014585,1642981.0731432776,0.0,True,8330845.821801455,4.6566128730773926e-09,split_001
2025-01-09,9999444.850660503,0.00344890000980668,936777659.080981,0.9574518905781261,750036.7418092059,0.0008803818286107834,6135721.733913717,3863723.116746785,0.0,True,6135721.733913718,0.0,split_001
2025-01-10,9882496.023564536,-0.010982586849892857,944698819.4431676,0.7921600129294505,757165.7973820798,0.0007129451363895478,4492771.282358601,5389724.741205936,0.0,True,4492771.282358601,-9.313225746154785e-10,split_001
2025-01-13,9919439.627350923,0.004221524650445301,950765280.065509,0.6138591513597464,761941.3941670986,0.00048323791617335595,4771188.732754213,5148250.894596709,0.0,True,4771188.732754213,9.313225746154785e-10,split_001
2025-01-14,10098144.294936646,0.01858609043608148,957432976.9477476,0.6721848342978721,767600.3285705701,0.000570489323597285,4423551.047199961,5674593.247736686,0.0,True,4423551.047199961,-9.313225746154785e-10,split_001
2025-01-15,10014041.306533147,-0.007818769113355637,964023329.5085412,0.6526300643275751,772748.2582586101,0.0005097896739920122,4626709.029386641,5387332.277146505,0.0,True,4626709.029386642,-9.313225746154785e-10,split_001
2025-01-16,10033607.121206926,0.002510501954039633,970826394.7986313,0.6793526291579978,778322.7138527157,0.0005566639305221123,4454989.545168451,5578617.576038475,0.0,True,4454989.545168451,0.0,split_001
2025-01-17,10058552.984834678,0.003013326858086073,978003784.0340233,0.715334888907691,783611.3880467799,0.0005270960014854616,5493350.17164074,4565202.813193939,0.0,True,5493350.17164074,0.0,split_001
2025-01-20,10070016.438839141,0.0017623823428629885,984894157.7100729,0.6850263339506423,789874.9502175415,0.0006227100637840488,4070662.102411374,5999354.336427768,0.0,True,4070662.102411375,-1.3969838619232178e-09,split_001
2025-01-21,10015711.484394789,-0.004885275224772683,991603218.6548294,0.6662413100817063,794985.1028401796,0.0005074621927059266,4602637.410066118,5413074.074328669,0.0,True,4602637.410066118,9.313225746154785e-10,split_001
2025-01-22,9936783.007618574,-0.007369205570569552,997700493.2966431,0.608770994583236,800105.7427523744,0.0005112607247296547,4133162.744471993,5803620.263146582,0.0,True,4133162.7444719924,0.0,split_001
2025-01-23,9899676.730096962,-0.0032258538924194485,1004271588.8508247,0.6612900321103408,805157.4101307327,0.0005083805668781511,4652053.523178001,5247623.206918962,0.0,True,4652053.523178,0.0,split_001
2025-01-24,9965220.511800049,0.007176000400793383,1011316745.5371165,0.7116552265664547,810653.7126105468,0.0005552001979119497,5037403.019051772,4927817.492748277,0.0,True,5037403.019051772,0.0,split_001
2025-01-27,9875594.938020485,-0.008423489613768445,1018366224.689844,0.7074082449435045,816337.3549100512,0.0005703478706541652,4933716.665558615,4941878.27246187,0.0,True,4933716.665558615,0.0,split_001
2025-02-06,10125634.315837424,0.01271559395464539,5072079.030098809,0.507207903009881,1521.6237090296427,0.00015216237090296428,5199234.969645263,4926399.3461921625,0.0,True,5199234.969645263,-9.313225746154785e-10,split_002
2025-02-07,10164542.60083649,0.004504478495843106,13330701.935627177,0.815615362744349,8224.040742425244,0.0006619256457753372,5053808.253731914,5110734.347104575,0.0,True,5053808.253731914,9.313225746154785e-10,split_002
2025-02-10,10179868.375034966,0.002120058997452961,21800310.58871487,0.8332503473782175,14447.696539846342,0.0006122907878716473,6192031.666757295,3987836.708277671,0.0,True,6192031.666757296,-9.313225746154785e-10,split_002
2025-02-11,10166957.49097158,-0.0004387186325812231,32464978.12020994,1.047623322679596,22892.48266987959,0.0008295574971031237,6402869.206847176,3764088.284124405,0.0,True,6402869.206847176,-9.313225746154785e-10,split_002
2025-02-12,10234394.600314304,0.00734946359229062,41543141.74884989,0.8929085851594742,30177.05725141753,0.0007164950367901859,6510831.614030884,3723562.98628342,0.0,True,6510831.614030885,0.0,split_002
2025-02-13,10170972.98309783,-0.005485328060652117,50401122.021119945,0.8655109186427129,37459.66258300041,0.000711581448243087,6084179.405919842,4086793.5771779884,0.0,True,6084179.4059198415,9.313225746154785e-10,split_002
2025-02-14,10106467.41178757,-0.005611595469652985,60314650.97695512,0.9746883579682618,44889.84797934698,0.0007305284763506977,7049790.367872993,3056677.0439145756,0.0,True,7049790.367872993,9.313225746154785e-10,split_002
2025-02-17,10165293.445497267,0.006553413581449986,69693125.53967492,0.9279676251447976,52295.67506653991,0.0007327809792920542,7328729.205656556,2836564.2398407105,0.0,True,7328729.20565656,-3.725290298461914e-09,split_002
2025-02-18,10009115.460093623,-0.014612743066338871,78786511.26509836,0.8945522108317857,59930.839157193666,0.0007511011985626215,6476396.00884712,3532719.451246503,0.0,True,6476396.008847126,-5.587935447692871e-09,split_002
2025-02-19,10187841.658063814,0.018505788020383624,88141329.40059826,0.9346298554350367,66431.21016303975,0.0006494451014940418,8670082.312996538,1517759.3450672752,0.0,True,8670082.312996538,0.0,split_002
2025-02-20,10260505.895200655,0.00796133923315764,97134692.59260088,0.8827545120790384,74875.83651974016,0.0008288925800114267,6332704.261495765,3927801.6337048886,0.0,True,6332704.261495764,1.862645149230957e-09,split_002
2025-02-21,10303201.40827271,0.0048684048811626045,106249253.96824215,0.888315007928079,82132.62043107787,0.0007072540073030969,6473505.507952181,3829695.900320529,0.0,True,6473505.50795218,9.313225746154785e-10,split_002
2025-02-24,10293644.165489879,-0.00023502711301757998,114589990.23544082,0.8095286054004216,89268.33153208406,0.0006925722227730833,5578404.362744804,4715239.802745076,0.0,True,5578404.362744804,-9.313225746154785e-10,split_002
2025-02-25,10253478.100125816,-0.003370899149071954,122264178.7007465,0.7455268845443395,94735.56053784753,0.0005311266756327864,6977860.322134183,3275617.777991632,0.0,True,6977860.322134181,2.7939677238464355e-09,split_002
2025-02-26,10326987.784946024,0.007821952638545706,130461875.93018499,0.7995040462745898,101428.09579718857,0.0006527087875926623,6845524.48008888,3481463.304857143,0.0,True,6845524.480088879,1.862645149230957e-09,split_002
2025-02-27,10336892.135954622,0.001676423783223136,140638263.84453788,0.9854168636848138,108836.15272032913,0.0007173492481456719,8392901.88369702,1943990.252257602,0.0,True,8392901.883697022,-1.862645149230957e-09,split_002
2025-02-28,10020746.434374839,-0.029688525526390147,151947221.8463647,1.094038503361284,118094.76825828187,0.0008956865773754822,7695242.079378167,2325504.354996673,0.0,True,7695242.079378166,0.0,split_002
2025-03-03,9941222.722425746,-0.007317788330837582,160123131.07606715,0.815898225071944,124288.77888362463,0.0006181186866574165,8431681.87883712,1509540.8435886258,0.0,True,8431681.878837122,-1.862645149230957e-09,split_002
2025-03-04,10061105.381700752,0.012675035510654542,168230653.40319243,0.8155457888330032,130411.47063469028,0.0006158892041774575,9393066.798577985,668038.583122767,0.0,True,9393066.798577985,0.0,split_002
2025-03-05,10068915.4004442,0.0015779714448819677,177209054.5763225,0.8923871515609089,138477.5888875144,0.0008017129278354307,7693221.179481605,2375694.2209625947,0.0,True,7693221.179481605,0.0,split_002
2025-03-06,10253540.877019437,0.019123408126535936,186954840.25769117,0.967908190085571,146404.0909065351,0.000787225009227013,7659501.45464728,2594039.4223721563,0.0,True,7659501.454647279,9.313225746154785e-10,split_002
2025-03-07,10236354.968790619,-0.0008012063728237643,197608696.97215018,1.0390417166363246,155374.79684067648,0.0008748885913398772,6763619.99417319,3472734.9746174286,0.0,True,6763619.994173187,2.7939677238464355e-09,split_002
2025-03-10,10281720.860418063,0.005228112814527047,208040572.00540575,1.0191005553305914,163525.72379961438,0.0007962724020209406,7242163.899150188,3039556.9612678736,0.0,True,7242163.899150188,9.313225746154785e-10,split_002
2025-03-11,10268311.495528158,-0.0005661295083467347,217505131.30816564,0.9205228804835546,171114.3031138524,0.0007380650979790806,7264521.083238024,3003790.4122901326,0.0,True,7264521.083238023,1.862645149230957e-09,split_002
2025-03-12,10336928.436943743,0.007318516010221327,226268583.45700088,0.8534462703679878,177646.16377622934,0.000636118281493658,8343505.404945622,1993423.0319981202,0.0,True,8343505.404945622,9.313225746154785e-10,split_002
2025-03-13,10213425.911257137,-0.010977547696376658,238022501.69646567,1.137080353333664,187674.56451225394,0.0009701528647701115,7022294.694643851,3191131.216613286,0.0,True,7022294.694643851,-9.313225746154785e-10,split_002
2025-03-14,10354657.042870931,0.014662333490831781,248869437.8242331,1.0620272004726699,196196.08969321384,0.0008343454248361032,7504453.285629291,2850203.7572416407,0.0,True,7504453.285629293,-1.862645149230957e-09,split_002
2025-03-17,10379545.310549894,0.00301031108066836,257116148.91064316,0.7964253236265142,202478.56084692586,0.0006067290425651933,8221875.015736162,2157670.2948137326,0.0,True,8221875.0157361645,-2.7939677238464355e-09,split_002
2025-03-18,10386205.63569493,0.001508902332633213,267605599.17730364,1.0105886098882269,211479.95583265074,0.0008672244030358203,7044561.705466155,3341643.930228775,0.0,True,7044561.705466155,0.0,split_002
2025-03-19,10313968.971109174,-0.006177240932902458,277477895.5700075,0.9505200203985097,219558.52582804995,0.0007778172586565283,6680906.502819567,3633062.4682896067,0.0,True,6680906.502819568,0.0,split_002
2025-03-20,10261019.475594765,-0.00449242993912067,286475072.16410387,0.8723292283793634,226173.2383454871,0.0006413353129106606,7902571.89800796,2358447.577586804,0.0,True,7902571.898007961,0.0,split_002
2025-03-21,10027458.335073378,-0.022108838154869602,294925267.2233378,0.8235239275524483,232875.15997698414,0.0006531438369683606,7914129.619828134,2113328.7152452446,0.0,True,7914129.619828134,-9.313225746154785e-10,split_002
2025-03-24,9938131.235267945,-0.008171803441138428,304410106.6556593,0.9458866958485429,240259.8412539926,0.0007364459696809527,8319037.50603185,1619093.729236095,0.0,True,8319037.50603185,-9.313225746154785e-10,split_002
2025-03-25,9749873.039459506,-0.018243653230204857,312811973.0622484,0.8454171320230675,247210.21704993537,0.0006993644611250064,7738836.281408086,2011036.7580514203,0.0,True,7738836.2814080855,0.0,split_002
2025-03-26,9773715.793629367,0.003081852741320801,320431880.56253755,0.7815391512740724,253415.13583426256,0.0006364102136730152,7607549.603684208,2166166.189945158,0.0,True,7607549.603684209,0.0,split_002
2025-03-27,9760583.547690643,-0.0006876889138029061,328971290.51745427,0.8737117116176851,259826.10577504718,0.0006559398775400623,8500936.331072308,1259647.2166183342,0.0,True,8500936.331072306,1.862645149230957e-09,split_002
2025-03-28,9654846.45731891,-0.010046341835877822,338214403.50914216,0.9469836456524997,267505.0373090354,0.0007867287336324356,7872421.050405632,1782425.406913278,0.0,True,7872421.050405634,-1.862645149230957e-09,split_002
2025-03-31,9598825.396519277,-0.004982744359343171,347699353.0592005,0.9824029405323423,275418.46638313745,0.0008196328247253694,7262988.729287544,2335836.667231733,0.0,True,7262988.729287545,-9.313225746154785e-10,split_002
2025-04-01,9570968.244345605,-0.0021976054159208915,355624196.6191149,0.8256055540699859,282181.18787893956,0.0007045363590272621,6452174.747185746,3118793.49715986,0.0,True,6452174.747185748,-2.7939677238464355e-09,split_002
2025-04-02,9589308.947158447,0.002606906348381697,363793293.2330553,0.8535287554387829,288791.1029424426,0.000690621355619696,6384178.882566319,3205130.0645921277,0.0,True,6384178.882566319,0.0,split_002
2025-04-03,9510808.05891226,-0.0074618470138463015,372688325.0479192,0.9275988357325521,295738.0348564248,0.0007244455207630738,6748574.734980166,2762233.323932094,0.0,True,6748574.734980165,9.313225746154785e-10,split_002
2025-04-07,8570385.666608471,-0.09882773966275975,373175150.7859889,0.051186580052314794,296228.7643315555,5.159703277482172e-05,5615510.708780939,2954874.957827532,0.0,True,5615510.708780939,0.0,split_002
2025-04-08,8381944.289069217,-0.021230544750890527,382505343.9805345,1.0886549984439349,302716.18544348836,0.0007569578971467785,7440116.935627211,941827.3534420063,0.0,True,7440116.935627211,0.0,split_002
2025-04-09,8573583.040505044,0.02392980360888155,393481020.3236267,1.3094427694306485,311655.7147056735,0.0010665221521268136,7345893.16498921,1227689.875515834,0.0,True,7345893.164989211,0.0,split_002
2025-04-10,8803107.391976021,0.027482386815425617,400458873.91465944,0.8138783467853015,317753.88874802896,0.0007112748559785593,6648054.4712317325,2155052.9207442896,0.0,True,6648054.471231731,9.313225746154785e-10,split_002
2025-04-11,8900537.146369196,0.011820766801816247,408768134.72361267,0.9439008794243572,324383.61396674707,0.000753111932357098,6821417.303472521,2079119.842896676,0.0,True,6821417.303472521,0.0,split_002
2025-04-14,9043779.247373233,0.016976466584251473,418226066.9982718,1.0626248864673677,332241.18440993654,0.0008828198022177589,6421644.886938632,2622134.3604346006,0.0,True,6421644.886938635,-3.725290298461914e-09,split_002
2025-04-15,9036798.49059467,6.966829693731584e-06,426324008.5974319,0.8954156639230357,339284.94765830314,0.0007788517450171572,5359553.062317554,3677245.428277117,0.0,True,5359553.062317554,-9.313225746154785e-10,split_002
2025-04-16,8878733.127972227,-0.016806136830670393,434131192.1427098,0.8639324594217148,345476.63833661703,0.000685164185608221,5338365.753260138,3540367.374712088,0.0,True,5338365.7532601375,9.313225746154785e-10,split_002
2025-04-17,8862056.796068422,-0.0012561674450125581,441740962.7180579,0.8570784216245545,350999.7947321079,0.0006220658190626653,6569020.699782626,2293036.096285797,0.0,True,6569020.699782627,-1.862645149230957e-09,split_002
2025-04-18,8885971.291657468,0.003394146153367793,448981912.1095313,0.8170732323320021,357164.41512836464,0.0006956195991647921,5931949.686116777,2954021.6055406914,0.0,True,5931949.686116777,0.0,split_002
2025-04-21,9111435.52167568,0.02606321355242888,457070907.3166946,0.910310751820415,363297.152505374,0.0006901594857465983,6904188.211448213,2207247.3102274677,0.0,True,6904188.211448212,0.0,split_002
2025-04-22,9077088.469556324,-0.0027767190177872022,467557590.31906426,1.1509364224136047,372344.3083323509,0.0009929451627522545,5584596.633278151,3492491.8362781727,0.0,True,5584596.633278149,2.7939677238464355e-09,split_002
2025-04-23,9123430.736355962,0.005966022428546917,477822906.29268473,1.1309040347077535,380156.1549279905,0.0008606114859230218,6493815.905164683,2629614.831191279,0.0,True,6493815.905164683,0.0,split_002
2025-04-24,9017496.022663236,-0.010765036666501982,486859623.7917029,0.9904955449497495,387876.80221955397,0.0008462438653474336,5475867.203293647,3541628.81936959,0.0,True,5475867.203293647,-9.313225746154785e-10,split_002
2025-04-25,8981499.98165455,-0.003218009274315776,496152791.99053913,1.0305708120613681,394854.45739620284,0.000773790768425322,6401516.319087061,2579983.66256749,0.0,True,6401516.31908706,9.313225746154785e-10,split_002
2025-04-28,8884338.959998965,-0.009975290028715743,505709595.6146035,1.0640542942253455,402422.4118418792,0.0008426158727533842,6508645.354607587,2375693.6053913785,0.0,True,6508645.354607587,0.0,split_002
2025-04-29,8928588.9943188,0.005695622365671488,513274743.32657784,0.851514980015486,408774.2172068211,0.000714944059827117,6015702.055767802,2912886.938550998,0.0,True,6015702.055767802,9.313225746154785e-10,split_002
2025-04-30,8994094.520181667,0.00803055887849348,520988260.44362193,0.8639122174793967,414970.25096470007,0.0006939544156217164,6108913.686038896,2885180.8341427706,0.0,True,6108913.686038899,-2.7939677238464355e-09,split_002
2025-05-06,9193296.407103846,0.022913594602595497,529536650.4922094,0.9504447645514378,421855.3996953897,0.0007655188318557421,6294159.67712003,2899136.7299838155,0.0,True,6294159.677120031,-9.313225746154785e-10,split_002
2025-05-07,9233148.004807943,0.00524954850051715,539765029.7960464,1.112591050140984,430264.45736001374,0.0009146945004542894,5957512.762390179,3275635.2424177653,0.0,True,5957512.762390175,2.7939677238464355e-09,split_002
2025-05-08,9291405.85680034,0.007145299645615387,549471971.7987428,1.051314459341682,437980.2145342857,0.0008356583442888792,6185169.182811918,3106236.6739884224,0.0,True,6185169.182811919,-9.313225746154785e-10,split_002
2025-05-09,9188994.856431533,-0.01020915641358282,558575604.7526611,0.979790689829293,445533.799208939,0.0008129646676799582,5619352.863572564,3569641.992858969,0.0,True,5619352.863572563,9.313225746154785e-10,split_002
2025-05-12,9263069.768211635,0.008789207477343642,567314953.24566,0.9510668609072102,452222.86973025714,0.0007279436571494353,6382600.8070028825,2880468.9612087524,0.0,True,6382600.80700288,2.7939677238464355e-09,split_002
2025-05-13,9283320.326866545,0.002947394386647142,576221986.7956299,0.961563906226471,459274.230913295,0.0007612337334688162,6592968.167798165,2690352.159068379,0.0,True,6592968.167798165,0.0,split_002
2025-05-14,9263130.91383554,-0.0013500714957946616,585922366.2152061,1.0449256384596302,466930.49778466567,0.0008247336730601573,6827418.959167107,2435711.9546684334,0.0,True,6827418.959167104,2.7939677238464355e-09,split_002
2025-05-15,9101826.21409861,-0.01653174252845645,595660636.7694874,1.0512936333152778,475099.5022466814,0.0008818837321854557,5965583.333335241,3136242.8807633677,0.0,True,5965583.333335241,9.313225746154785e-10,split_002
