outer_split_id,factor,test_family,metric,raw_p_value_legacy,fdr_bh_q_value_legacy,fdr_by_q_value_legacy,fdr_bh_pass_legacy,fdr_by_pass_legacy,raw_p_value_gap_aware,fdr_bh_q_value_gap_aware,fdr_by_q_value_gap_aware,fdr_bh_pass_gap_aware,fdr_by_pass_gap_aware,bh_pass_changed,by_pass_changed
split_001,alpha158_BETA10,gap_audit|split_001,rank_ic,0.0297029702970297,0.08486562942008487,0.30532444049309887,False,False,0.0297029702970297,0.08486562942008487,0.30532444049309887,False,False,False,False
split_001,alpha158_BETA20,gap_audit|split_001,rank_ic,0.019801980198019802,0.06600660066006601,0.2374745648279658,False,False,0.019801980198019802,0.06600660066006601,0.2374745648279658,False,False,False,False
split_001,alpha158_BETA30,gap_audit|split_001,rank_ic,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,False,False
split_001,alpha158_BETA5,gap_audit|split_001,rank_ic,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,False,False
split_001,alpha158_BETA60,gap_audit|split_001,rank_ic,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,False,False
split_001,alpha158_CNTD10,gap_audit|split_001,rank_ic,0.22772277227722773,0.253025302530253,0.9103191651738689,False,False,0.22772277227722773,0.253025302530253,0.9103191651738689,False,False,False,False
split_001,alpha158_CNTD20,gap_audit|split_001,rank_ic,0.09900990099009901,0.14144271570014147,0.5088740674884982,False,False,0.09900990099009901,0.14144271570014147,0.5088740674884982,False,False,False,False
split_001,alpha158_CNTD30,gap_audit|split_001,rank_ic,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,False,False
split_001,alpha158_CNTD5,gap_audit|split_001,rank_ic,0.16831683168316833,0.2103960396039604,0.756950175389141,False,False,0.16831683168316833,0.2103960396039604,0.756950175389141,False,False,False,False
split_001,alpha158_CNTD60,gap_audit|split_001,rank_ic,0.07920792079207921,0.12185833968012186,0.4384145812208599,False,False,0.07920792079207921,0.12185833968012186,0.4384145812208599,False,False,False,False
split_001,alpha158_CNTN10,gap_audit|split_001,rank_ic,0.40594059405940597,0.40594059405940597,1.0,False,False,0.40594059405940597,0.40594059405940597,1.0,False,False,False,False
split_001,alpha158_CNTN20,gap_audit|split_001,rank_ic,0.21782178217821782,0.253025302530253,0.9103191651738689,False,False,0.21782178217821782,0.253025302530253,0.9103191651738689,False,False,False,False
split_001,alpha158_CNTN30,gap_audit|split_001,rank_ic,0.12871287128712872,0.1716171617161716,0.6174338685527111,False,False,0.12871287128712872,0.1716171617161716,0.6174338685527111,False,False,False,False
split_001,alpha158_CNTN60,gap_audit|split_001,rank_ic,0.32673267326732675,0.3439291297550808,1.0,False,False,0.32673267326732675,0.3439291297550808,1.0,False,False,False,False
split_001,alpha158_CNTP10,gap_audit|split_001,rank_ic,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,False,False
split_001,alpha158_CNTP20,gap_audit|split_001,rank_ic,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,False,False
split_001,alpha158_CNTP30,gap_audit|split_001,rank_ic,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,False,False
split_001,alpha158_CNTP5,gap_audit|split_001,rank_ic,0.07920792079207921,0.12185833968012186,0.4384145812208599,False,False,0.07920792079207921,0.12185833968012186,0.4384145812208599,False,False,False,False
split_001,alpha158_CNTP60,gap_audit|split_001,rank_ic,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,0.04950495049504951,0.09000900090009001,0.32382895203813516,False,False,False,False
split_001,alpha158_CORD10,gap_audit|split_001,rank_ic,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,0.009900990099009901,0.039603960396039604,0.1424847388967795,True,False,False,False
split_002,alpha158_BETA10,gap_audit|split_002,rank_ic,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,False,False
split_002,alpha158_BETA20,gap_audit|split_002,rank_ic,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,False,False
split_002,alpha158_BETA30,gap_audit|split_002,rank_ic,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,False,False
split_002,alpha158_BETA5,gap_audit|split_002,rank_ic,0.07920792079207921,0.11315417256011316,0.40709925399079855,False,False,0.07920792079207921,0.11315417256011316,0.40709925399079855,False,False,False,False
split_002,alpha158_BETA60,gap_audit|split_002,rank_ic,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,0.009900990099009901,0.02475247524752475,0.08905296181048718,True,False,False,False
split_002,alpha158_CNTD10,gap_audit|split_002,rank_ic,0.12871287128712872,0.1608910891089109,0.5788442517681667,False,False,0.12871287128712872,0.1608910891089109,0.5788442517681667,False,False,False,False
split_002,alpha158_CNTD20,gap_audit|split_002,rank_ic,0.0594059405940594,0.09139375476009139,0.3288109359156449,False,False,0.0594059405940594,0.09139375476009139,0.3288109359156449,False,False,False,False
split_002,alpha158_CNTD30,gap_audit|split_002,rank_ic,0.0297029702970297,0.0594059405940594,0.21372710834516923,False,False,0.0297029702970297,0.0594059405940594,0.21372710834516923,False,False,False,False
split_002,alpha158_CNTD5,gap_audit|split_002,rank_ic,0.19801980198019803,0.22002200220022003,0.7915818827598861,False,False,0.19801980198019803,0.22002200220022003,0.7915818827598861,False,False,False,False
split_002,alpha158_CNTD60,gap_audit|split_002,rank_ic,0.0594059405940594,0.09139375476009139,0.3288109359156449,False,False,0.0594059405940594,0.09139375476009139,0.3288109359156449,False,False,False,False
split_002,alpha158_CNTN10,gap_audit|split_002,rank_ic,0.25742574257425743,0.2709744658676394,0.9748955819253334,False,False,0.25742574257425743,0.2709744658676394,0.9748955819253334,False,False,False,False
split_002,alpha158_CNTN20,gap_audit|split_002,rank_ic,0.1485148514851485,0.17472335468841002,0.6286091421916742,False,False,0.1485148514851485,0.17472335468841002,0.6286091421916742,False,False,False,False
split_002,alpha158_CNTN30,gap_audit|split_002,rank_ic,0.09900990099009901,0.13201320132013203,0.4749491296559316,False,False,0.09900990099009901,0.13201320132013203,0.4749491296559316,False,False,False,False
