event_id,datetime,instrument,side,requested_shares,executed_shares,unfilled_shares,base_price,fill_price,gross_value,status,reason,commission,stamp_tax,slippage_cost,cash_fee,implementation_cost,outer_split_id,method
event_000031,2024-08-02,SZ000413,buy,352500.0,800.0,351700.0,0.5499999882475195,0.550549988235767,440.43999058861357,partial,cash_volume_or_lot,5.0,0.0,0.43999999059796124,5.0,5.439999990597961,split_001,equal_weight
event_000032,2024-08-02,SZ300406,buy,14500.000000000002,2400.0,12100.000000000002,13.350000127551997,13.363350127679547,32072.040306430914,partial,cash_volume_or_lot,9.621612091929274,0.0,32.04000030612093,9.621612091929274,41.6616123980502,split_001,equal_weight
event_000033,2024-08-02,SH600348,buy,27600.0,14500.0,13100.0,7.010000105375188,7.017010105480563,101746.64652946815,partial,cash_volume_or_lot,30.523993958840443,0.0,101.6450015279311,30.523993958840443,132.16899548677154,split_001,equal_weight
event_000034,2024-08-02,SZ000883,buy,38100.0,12400.0,25700.0,5.080000047787613,5.0850800478354,63054.99259315895,partial,cash_volume_or_lot,18.916497777947683,0.0,62.992000592559805,18.916497777947683,81.90849837050749,split_001,equal_weight
event_000035,2024-08-02,SH603185,buy,12700.0,3899.9999999999995,8800.0,15.250000285671517,15.265250285957187,59534.476115233025,partial,cash_volume_or_lot,17.860342834569906,0.0,59.47500111411354,17.860342834569906,77.33534394868344,split_001,equal_weight
event_000036,2024-08-02,SH600422,buy,13300.0,6000.0,7300.0,14.550000770107204,14.56455077087731,87387.30462526386,partial,cash_volume_or_lot,26.216191387579155,0.0,87.30000462063359,26.216191387579155,113.51619600821275,split_001,equal_weight
event_000038,2024-08-02,SH601156,buy,12200.0,3000.0,9200.0,15.780000535867748,15.795780536403612,47387.34160921084,partial,cash_volume_or_lot,14.21620248276325,0.0,47.34000160759244,14.21620248276325,61.55620409035569,split_001,equal_weight
event_000039,2024-08-02,SZ000933,buy,11900.0,9300.0,2600.0,16.249999369968524,16.26624936933849,151276.11913484795,partial,cash_volume_or_lot,45.38283574045438,0.0,151.12499414067207,45.38283574045438,196.50782988112644,split_001,equal_weight
event_000040,2024-08-02,SH603612,buy,16800.0,2000.0,14800.0,11.479999127391759,11.491479126519149,22982.958253038298,partial,cash_volume_or_lot,6.894887475911489,0.0,22.959998254780345,6.894887475911489,29.854885730691834,split_001,equal_weight
event_000041,2024-08-02,SZ000600,buy,38000.0,7800.0,30200.0,5.090000171875094,5.095090172046968,39741.70334196635,partial,cash_volume_or_lot,11.922511002589903,0.0,39.702001340618054,11.922511002589903,51.624512343207954,split_001,equal_weight
event_000042,2024-08-02,SH603191,buy,16400.0,1300.0,15100.0,11.760000264603079,11.77176026486768,15303.288344327984,partial,cash_volume_or_lot,5.0,0.0,15.288000343981878,5.0,20.288000343981878,split_001,equal_weight
event_000043,2024-08-02,SH688166,buy,7400.0,4700.0,2700.0,26.010001290901588,26.036011292192487,122369.25307330469,partial,cash_volume_or_lot,36.710775921991406,0.0,122.2470060672265,36.710775921991406,158.9577819892179,split_001,equal_weight
event_000044,2024-08-02,SZ000690,buy,41800.0,6700.0,35100.0,4.629999961795752,4.634629961757548,31052.02074377557,partial,cash_volume_or_lot,9.31560622313267,0.0,31.02099974403041,9.31560622313267,40.33660596716308,split_001,equal_weight
event_000045,2024-08-02,SZ000723,buy,44200.00000000001,13000.0,31200.000000000007,4.38,4.384379999999999,56996.939999999995,partial,cash_volume_or_lot,17.099081999999996,0.0,56.939999999992,17.099081999999996,74.03908199999199,split_001,equal_weight
event_000046,2024-08-02,SH601825,buy,29400.0,7800.0,21600.0,6.580000150125012,6.586580150275136,51375.32517214606,partial,cash_volume_or_lot,15.412597551643817,0.0,51.32400117096676,15.412597551643817,66.73659872261058,split_001,equal_weight
event_000047,2024-08-02,SH600039,buy,31100.0,7000.000000000001,24100.0,6.229999781585342,6.236229781366926,43653.608469568484,partial,cash_volume_or_lot,13.096082540870544,0.0,43.60999847108805,13.096082540870544,56.70608101195859,split_001,equal_weight
event_000048,2024-08-02,SH688188,buy,1300.0,500.0,800.0,143.71999801106827,143.86371800907932,71931.85900453966,partial,cash_volume_or_lot,21.579557701361896,0.0,71.85999900552531,21.579557701361896,93.4395567068872,split_001,equal_weight
event_000056,2024-08-05,SH600422,sell,6000.067295521728,5800.0,200.06729552172783,14.850000043441458,14.835150043398016,86043.87025170849,partial,cash_volume_or_lot,25.813161075512543,86.0438702517085,86.130000251962,111.85703132722104,197.98703157918305,split_001,equal_weight
event_000057,2024-08-05,SZ300723,sell,3700.4120623672547,3200.0,500.41206236725475,16.010000333273908,15.993990332940635,51180.76906541003,partial,cash_volume_or_lot,15.354230719623008,51.18076906541003,51.23200106647232,66.53499978503304,117.76700085150536,split_001,equal_weight
event_000063,2024-08-05,SH688278,sell,900.0398220082192,800.0,100.03982200821918,48.850000846139864,48.801150845293726,39040.920676234986,partial,cash_volume_or_lot,11.712276202870495,39.04092067623499,39.080000676909776,50.75319687910549,89.83319755601526,split_001,equal_weight
event_000065,2024-08-05,SH688188,sell,499.9898190994594,400.0,99.9898190994594,140.08000573291994,139.93992572718702,55975.97029087481,partial,cash_volume_or_lot,16.79279108726244,55.975970290874805,56.032002293170535,72.76876137813724,128.80076367130778,split_001,equal_weight
event_000070,2024-08-05,SH688166,sell,4700.370043501477,4300.0,400.3700435014771,26.04999848042229,26.023948481941865,111902.97847235002,partial,cash_volume_or_lot,33.570893541705004,111.90297847235003,112.01499346582366,145.47387201405502,257.48886547987865,split_001,equal_weight
event_000071,2024-08-05,SZ002078,sell,12499.815962056075,10400.0,2099.8159620560746,12.980000144428093,12.967020144283664,134857.0095005501,partial,cash_volume_or_lot,40.45710285016503,134.8570095005501,134.99200150206292,175.31411235071513,310.306113852778,split_001,equal_weight
event_000073,2024-08-05,SZ002128,buy,10800.0,6000.0,4800.0,17.75000013540004,17.767750135535437,106606.50081321261,partial,cash_volume_or_lot,31.98195024396378,0.0,106.50000081238176,31.98195024396378,138.48195105634554,split_001,equal_weight
event_000074,2024-08-05,SZ000690,buy,35100.0,10700.0,24400.0,4.609999555306364,4.61460955486167,49376.32223701987,partial,cash_volume_or_lot,14.81289667110596,0.0,49.32699524177835,14.81289667110596,64.13989191288431,split_001,equal_weight
event_000075,2024-08-05,SZ300559,buy,22900.0,16800.0,6100.0,8.420000136342432,8.428420136478774,141597.4582928434,partial,cash_volume_or_lot,42.47923748785301,0.0,141.45600229054054,42.47923748785301,183.93523977839357,split_001,equal_weight
event_000076,2024-08-05,SZ002182,buy,19600.0,6100.0,13500.0,9.820000345916947,9.829820346262863,59961.90411220347,partial,cash_volume_or_lot,17.988571233661037,0.0,59.90200211009107,17.988571233661037,77.89057334375211,split_001,equal_weight
event_000078,2024-08-05,SH603801,buy,16500.0,2600.0,13900.0,10.770000833331718,10.780770834165049,28030.004168829128,partial,cash_volume_or_lot,8.409001250648737,0.0,28.00200216665978,8.409001250648737,36.411003417308514,split_001,equal_weight
event_000080,2024-08-05,SZ000413,buy,370500.0,400.0,370100.0,0.5199999952950736,0.5205199952903685,208.2079981161474,partial,cash_volume_or_lot,5.0,0.0,0.2079999981179803,5.0,5.20799999811798,split_001,equal_weight
event_000081,2024-08-05,SH600153,buy,16900.0,10200.0,6700.0,7.64999979228573,7.657649792078015,78108.02787919575,partial,cash_volume_or_lot,23.432408363758725,0.0,78.02999788130904,23.432408363758725,101.46240624506777,split_001,equal_weight
event_000082,2024-08-05,SH601128,buy,16100.0,11300.0,4800.0,7.11000006812858,7.117110068196708,80423.3437706228,partial,cash_volume_or_lot,24.12700313118684,0.0,80.34300076984273,24.12700313118684,104.47000390102957,split_001,equal_weight
event_000083,2024-08-05,SZ300866,buy,3700.0000000000005,1400.0,2300.0000000000005,51.39999660030401,51.4513965969043,72031.95523566601,partial,cash_volume_or_lot,21.6095865706998,0.0,71.95999524041383,21.6095865706998,93.56958181111364,split_001,equal_weight
event_000084,2024-08-05,SH688596,buy,7000.0,2500.0,4500.0,27.460000404569705,27.48746040497427,68718.65101243569,partial,cash_volume_or_lot,20.615595303730704,0.0,68.6500010114166,20.615595303730704,89.2655963151473,split_001,equal_weight
event_000085,2024-08-05,SZ000600,buy,30700.0,7600.0,23100.0,5.009999784622698,5.0150097844073205,38114.07436149564,partial,cash_volume_or_lot,11.43422230844869,0.0,38.075998363130736,11.43422230844869,49.510220671579425,split_001,equal_weight
event_000087,2024-08-05,SH600612,buy,2900.0,900.0,2000.0,50.950002550324555,51.00095255287488,45900.85729758739,partial,cash_volume_or_lot,13.770257189276215,0.0,45.8550022952906,13.770257189276215,59.62525948456682,split_001,equal_weight
event_000088,2024-08-05,SH603129,buy,1400.0,400.0,1000.0,130.00999120745962,130.14000119866708,52056.00047946683,partial,cash_volume_or_lot,15.616800143840047,0.0,52.00399648298344,15.616800143840047,67.62079662682349,split_001,equal_weight
event_000089,2024-08-05,SH600021,buy,20900.0,10200.0,10700.0,9.219999918727416,9.229219918646143,94138.04317019065,partial,cash_volume_or_lot,28.241412951057193,0.0,94.04399917101784,28.241412951057193,122.28541212207503,split_001,equal_weight
event_000091,2024-08-05,SH601156,buy,9300.0,2500.0,6800.0,15.630001165930457,15.645631167096385,39114.077917740964,partial,cash_volume_or_lot,11.734223375322289,0.0,39.075002914819024,11.734223375322289,50.80922629014131,split_001,equal_weight
event_000092,2024-08-05,SH603186,buy,9700.0,1500.0,8200.0,19.900000380342384,19.919900380722726,29879.850571084087,partial,cash_volume_or_lot,8.963955171325225,0.0,29.850000570514013,8.963955171325225,38.81395574183924,split_001,equal_weight
event_000094,2024-08-05,SH603605,buy,1500.0,1000.0,500.0,86.00000128516452,86.08600128644967,86086.00128644967,partial,cash_volume_or_lot,25.825800385934897,0.0,86.00000128515717,25.825800385934897,111.82580167109207,split_001,equal_weight
event_000095,2024-08-05,SZ000539,buy,41700.0,9200.0,32500.0,4.6200001970982685,4.624620197295367,42546.50581511737,partial,cash_volume_or_lot,12.76395174453521,0.0,42.50400181330534,12.76395174453521,55.26795355784055,split_001,equal_weight
event_000096,2024-08-05,SZ002601,buy,11600.0,6900.0,4700.0,16.639998862292313,16.656638861154605,114930.80814196676,partial,cash_volume_or_lot,34.47924244259002,0.0,114.81599214981522,34.47924244259002,149.29523459240522,split_001,equal_weight
event_000097,2024-08-05,SH601808,buy,7800.0,5200.0,2600.0,14.410000366332762,14.424410366699092,75006.93390683529,partial,cash_volume_or_lot,22.502080172050583,0.0,74.93200190492004,22.502080172050583,97.43408207697063,split_001,equal_weight
event_000098,2024-08-05,SZ300536,buy,27500.0,3100.0,24400.0,7.0,7.006999999999999,21721.699999999997,partial,cash_volume_or_lot,6.5165099999999985,0.0,21.699999999996233,6.5165099999999985,28.216509999996234,split_001,equal_weight
event_000099,2024-08-05,SZ000708,buy,15800.0,3400.0,12400.0,12.159999562812862,12.172159562375672,41385.34251207729,partial,cash_volume_or_lot,12.415602753623185,0.0,41.343998513553615,12.415602753623185,53.7596012671768,split_001,equal_weight
event_000100,2024-08-05,SH603737,buy,6500.0,4100.0,2400.0,29.65999943550637,29.689659434941877,121727.60368326168,partial,cash_volume_or_lot,36.5182811049785,0.0,121.60599768557283,36.5182811049785,158.12427879055133,split_001,equal_weight
event_000101,2024-08-05,SH601825,buy,21600.0,10600.0,11000.0,6.549999951080166,6.556549951031246,69499.42948093121,partial,cash_volume_or_lot,20.84982884427936,0.0,69.42999948144646,20.84982884427936,90.27982832572582,split_001,equal_weight
event_000102,2024-08-05,SH600039,buy,24000.0,9500.0,14500.0,6.209999960573576,6.216209960534148,59053.9946250744,partial,cash_volume_or_lot,17.71619838752232,0.0,58.99499962543642,17.71619838752232,76.71119801295873,split_001,equal_weight
event_000103,2024-08-05,SZ001286,buy,19200.0,10200.0,9000.0,10.039999345875023,10.050039345220897,102510.40132125314,partial,cash_volume_or_lot,30.75312039637594,0.0,102.40799332791894,30.75312039637594,133.1611137242949,split_001,equal_weight
event_000104,2024-08-05,SH601717,buy,8600.0,8500.0,100.0,11.780000176476618,11.791780176653091,100230.13150155128,partial,cash_volume_or_lot,30.069039450465382,0.0,100.1300015000277,30.069039450465382,130.1990409504931,split_001,equal_weight
event_000106,2024-08-05,SZ000723,buy,31700.0,13700.0,18000.0,4.319999851311117,4.324319851162427,59243.18196092525,partial,cash_volume_or_lot,17.772954588277575,0.0,59.183997962946044,17.772954588277575,76.95695255122362,split_001,equal_weight
event_000108,2024-08-05,SZ000027,buy,22200.0,8600.0,13600.0,6.510000270543266,6.516510270813809,56041.988328998756,partial,cash_volume_or_lot,16.812596498699627,0.0,55.98600232667117,16.812596498699627,72.79859882537079,split_001,equal_weight
event_000109,2024-08-05,SZ000883,buy,25900.0,11000.0,14900.0,5.029999799313269,5.035029799112581,55385.32779023839,partial,cash_volume_or_lot,16.615598337071518,0.0,55.32999779243397,16.615598337071518,71.94559612950549,split_001,equal_weight
event_000110,2024-08-05,SZ002308,buy,275100.0,400.0,274700.0,0.6999999764738708,0.7006999764503445,280.27999058013785,partial,cash_volume_or_lot,5.0,0.0,0.27999999058949676,5.0,5.279999990589497,split_001,equal_weight
event_000111,2024-08-05,SH601699,buy,12800.0,9700.0,3100.0,14.990000070753235,15.004990070823984,145548.40368699268,partial,cash_volume_or_lot,43.6645211060978,0.0,145.40300068627198,43.6645211060978,189.06752179236977,split_001,equal_weight
event_000112,2024-08-05,SH600285,buy,9200.0,5400.0,3800.0,20.929999551346995,20.95092955089834,113135.01957485105,partial,cash_volume_or_lot,33.94050587245531,0.0,113.02199757726541,33.94050587245531,146.9625034497207,split_001,equal_weight
event_000113,2024-08-05,SZ002372,buy,10700.0,3600.0,7100.0,13.530000007254994,13.543530007262248,48756.70802614409,partial,cash_volume_or_lot,14.627012407843226,0.0,48.70800002611446,14.627012407843226,63.33501243395769,split_001,equal_weight
event_000114,2024-08-05,SH688787,buy,4100.0,799.9999999999999,3300.0,46.99999990800746,47.04699990791546,37637.59992633237,partial,cash_volume_or_lot,11.291279977899709,0.0,37.599999926402454,11.291279977899709,48.891279904302166,split_001,equal_weight
event_000116,2024-08-05,SH688798,buy,4300.0,1400.0,2900.0,43.89000423943001,43.93389424366944,61507.451941137224,partial,cash_volume_or_lot,18.452235582341167,0.0,61.44600593520124,18.452235582341167,79.8982415175424,split_001,equal_weight
event_000117,2024-08-05,SZ000983,buy,15300.0,13100.0,2200.0,8.0,8.008,104904.79999999999,partial,cash_volume_or_lot,31.471439999999994,0.0,104.79999999998846,31.471439999999994,136.27143999998844,split_001,equal_weight
event_000119,2024-08-05,SZ300514,buy,16000.0,1800.0,14200.0,12.009999270857703,12.02200927012856,21639.61668623141,partial,cash_volume_or_lot,6.491885005869422,0.0,21.617998687542794,6.491885005869422,28.109883693412215,split_001,equal_weight
event_000120,2024-08-05,SH600057,buy,22600.0,13400.0,9200.0,5.229999692640097,5.235229692332736,70152.07787725866,partial,cash_volume_or_lot,21.045623363177597,0.0,70.0819958813721,21.045623363177597,91.12761924454969,split_001,equal_weight
event_000121,2024-08-06,SH603737,sell,4099.932833153382,2600.0,1499.9328331533816,30.079999663140477,30.049919663477336,78129.79112504107,partial,cash_volume_or_lot,23.438937337512318,78.12979112504107,78.20799912416518,101.56872846255338,179.77672758671855,split_001,equal_weight
event_000123,2024-08-06,SZ000027,sell,16000.08539791138,7300.0,8700.08539791138,6.610000276423875,6.603390276147451,48204.74901587639,partial,cash_volume_or_lot,14.461424704762916,48.20474901587639,48.25300201789844,62.66617372063931,110.91917573853775,split_001,equal_weight
event_000124,2024-08-06,SH601717,sell,16198.852995550687,7500.0,8698.852995550687,11.750000593927616,11.738250593333689,88036.87945000266,partial,cash_volume_or_lot,26.411063835000796,88.03687945000266,88.12500445445792,114.44794328500345,202.57294773946137,split_001,equal_weight
event_000126,2024-08-06,SZ002128,sell,5999.259452051085,5100.0,899.2594520510847,17.370000578981852,17.35263057840287,88498.41594985464,partial,cash_volume_or_lot,26.54952478495639,88.49841594985463,88.58700295280748,115.04794073481102,203.6349436876185,split_001,equal_weight
event_000128,2024-08-06,SZ000983,sell,21899.915456299168,10000.0,11899.915456299168,8.03000060273587,8.021970602133132,80219.70602133132,partial,cash_volume_or_lot,24.065911806399395,80.21970602133132,80.30000602737175,104.28561782773072,184.58562385510248,split_001,equal_weight
event_000129,2024-08-06,SH600285,sell,5399.937081438556,2900.0,2499.9370814385557,21.199999785715473,21.178799785929755,61418.519379196296,partial,cash_volume_or_lot,18.425555813758887,61.4185193791963,61.47999937858337,79.84407519295519,141.32407457153857,split_001,equal_weight
event_000130,2024-08-06,SH603801,sell,4000.4989523452336,1999.9999999999998,2000.4989523452339,10.899999976747731,10.889099976770984,21778.199953541967,partial,cash_volume_or_lot,6.5334599860625895,21.778199953541968,21.799999953493906,28.311659939604557,50.11165989309846,split_001,equal_weight
event_000132,2024-08-06,SZ002182,sell,6100.501354864076,5100.0,1000.5013548640763,9.800000040852975,9.790200040812122,49930.02020814182,partial,cash_volume_or_lot,14.979006062442544,49.93002020814182,49.98000020834983,64.90902627058436,114.8890264789342,split_001,equal_weight
event_000133,2024-08-06,SZ000786,sell,7799.923651004775,4000.0000000000005,3799.9236510047745,24.399999196099643,24.37559919690354,97502.39678761417,partial,cash_volume_or_lot,29.25071903628425,97.50239678761417,97.59999678441035,126.75311582389843,224.35311260830878,split_001,equal_weight
event_000136,2024-08-06,SZ000600,sell,15398.67467031083,7400.000000000001,7998.674670310828,4.970000284906751,4.965030284621844,36741.22410620165,partial,cash_volume_or_lot,11.022367231860493,36.74122410620165,36.778002108314396,47.76359133806214,84.54159344637654,split_001,equal_weight
event_000139,2024-08-06,SZ300536,sell,3100.4813573500887,1500.0,1600.4813573500887,7.030000111587704,7.022970111476115,10534.455167214173,partial,cash_volume_or_lot,5.0,10.534455167214174,10.545000167382579,15.534455167214174,26.07945533459675,split_001,equal_weight
event_000140,2024-08-06,SH601156,sell,5501.0126314611325,2600.0,2901.0126314611325,15.500000039979936,15.484500039939958,40259.70010384389,partial,cash_volume_or_lot,12.077910031153166,40.25970010384389,40.300000103943034,52.33761013499706,92.63761023894008,split_001,equal_weight
