datetime,instrument,shares,close,market_value,weight,outer_split_id,method
2024-08-02,SH601717,7699.999999999999,11.88999974973181,91552.99807293493,0.009176452757167858,split_001,equal_weight
2024-08-02,SH600039,7000.000000000001,6.260000020501015,43820.00014350711,0.00439212444813268,split_001,equal_weight
2024-08-02,SH603191,1300.0,11.750000265227143,15275.000344795286,0.0015310292615220657,split_001,equal_weight
2024-08-02,SZ000786,5499.999999999999,24.52000157729286,134860.0086751107,0.013517159727008912,split_001,equal_weight
2024-08-02,SH603185,3899.9999999999995,15.099999123940682,58889.99658336865,0.005902605953838375,split_001,equal_weight
2024-08-02,SH601808,5600.0,14.580000254089077,81648.00142289883,0.008183664582753805,split_001,equal_weight
2024-08-02,SZ000792,10100.0,15.020000196446286,151702.00198410748,0.015205250332337047,split_001,equal_weight
2024-08-02,SZ000895,4200.0,22.90000066352835,96180.00278681907,0.009640222279279255,split_001,equal_weight
2024-08-02,SH600348,14499.999999999998,7.079999839428284,102659.99767171011,0.01028971894437504,split_001,equal_weight
2024-08-02,SZ000600,7800.0,5.050000009655904,39390.00007531606,0.003948100907717098,split_001,equal_weight
2024-08-02,SH688166,4700.0,26.300001267349085,123610.0059565407,0.012389560187529866,split_001,equal_weight
2024-08-02,SZ000690,6700.0,4.629999961795752,31020.99974403154,0.003109267250914573,split_001,equal_weight
2024-08-02,SZ000883,12400.0,5.029999868584065,62371.99837044241,0.006251610634974013,split_001,equal_weight
2024-08-02,SH600057,14300.000000000002,5.240000223529225,74932.00319646792,0.007510513055886602,split_001,equal_weight
2024-08-02,SH601825,7800.0,6.550000212133169,51090.00165463871,0.00512080430368795,split_001,equal_weight
2024-08-02,SZ000027,7400.0,6.6299996168682815,49061.99716482528,0.004917535292472481,split_001,equal_weight
2024-08-02,SH600129,8000.0,24.24999881163585,193999.9904930868,0.0194448219623853,split_001,equal_weight
2024-08-02,SH600998,15400.000000000002,4.559999792794185,70223.99680903046,0.0070386246513108475,split_001,equal_weight
2024-08-02,SZ002308,700.0,0.739999953048254,517.9999671337779,5.191967851048261e-05,split_001,equal_weight
2024-08-02,SZ000723,13000.0,4.33,56290.0,0.005642005576807866,split_001,equal_weight
2024-08-02,SH601156,3000.0,15.74999962009376,47249.99886028128,0.0047359168071393195,split_001,equal_weight
2024-08-02,SZ002078,12500.0,12.84999954078151,160624.9942597689,0.01609961118117512,split_001,equal_weight
2024-08-02,SH600612,800.0,50.12000383657449,40096.00306925959,0.0040188643262474314,split_001,equal_weight
2024-08-02,SZ002311,2100.0,41.799999315392746,87779.99856232476,0.008798281069831635,split_001,equal_weight
2024-08-02,SZ300124,4200.0,45.33999957063412,190427.9981966633,0.019086797438371515,split_001,equal_weight
2024-08-02,SH688278,900.0000000000001,49.09999948970987,44189.99954073889,0.0044292098747199474,split_001,equal_weight
2024-08-02,SH603801,1400.0,10.849999565924314,15189.99939229404,0.001522509527145693,split_001,equal_weight
2024-08-02,SH600373,3900.0000000000005,12.810000374261895,49959.001459621395,0.0050074429711660364,split_001,equal_weight
2024-08-02,SH600711,1000.0,4.2899998202961465,4289.999820296146,0.00042999116913511456,split_001,equal_weight
2024-08-02,SZ301285,700.0,22.179999158599017,15525.999411019311,0.0015561871604634321,split_001,equal_weight
