instrument,row_count,can_buy_rate,can_sell_rate,avg_tradability_score,suspended_rate,low_liquidity_rate,core_missing_rate
SZ002142,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SH600309,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SZ300383,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ000963,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SH600690,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SH601998,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ002027,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ300124,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ000792,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ300136,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SZ300395,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SH601186,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ300433,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SH601009,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SZ300347,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ000001,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ300274,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SH600196,587,0.9965928449744463,0.9982964224872232,99.90630323679727,0.0,0.0,0.0
SZ002001,587,0.9982964224872232,0.9965928449744463,99.90630323679727,0.0,0.0,0.0
SH600009,587,0.9948892674616695,0.9982964224872232,99.88074957410562,0.0,0.0034071550255536627,0.0
SZ300037,587,0.9948892674616695,0.9982964224872232,99.88074957410562,0.0,0.0034071550255536627,0.0
SH600886,587,0.9948892674616695,0.9982964224872232,99.88074957410562,0.0,0.0034071550255536627,0.0
SH601058,587,0.9965928449744463,0.9965928449744463,99.86371379897786,0.0,0.0017035775127768314,0.0
SZ000786,587,0.9948892674616695,0.9982964224872232,99.86371379897786,0.0,0.0017035775127768314,0.0
SH601318,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH600141,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SZ300458,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH600011,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ000425,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SZ300199,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH601899,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH601117,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH601766,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ300073,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH601601,587,0.9982964224872232,0.9948892674616695,99.84667802385009,0.0,0.0,0.0
SH601390,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH601898,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ300346,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ002594,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH600600,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ000157,587,0.9982964224872232,0.9948892674616695,99.84667802385009,0.0,0.0,0.0
SH600660,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH600704,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH600276,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ000807,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH600050,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH600585,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ300015,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ300014,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH600436,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SZ300253,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH601633,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SZ300017,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SH600028,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SZ002179,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH600166,587,0.9965928449744463,0.9965928449744463,99.84667802385009,0.0,0.0,0.0
SZ300474,587,0.9948892674616695,0.9982964224872232,99.84667802385009,0.0,0.0,0.0
SH600298,587,0.9931856899488927,0.9982964224872232,99.8381601362862,0.0,0.005110732538330494,0.0
SZ002223,587,0.9931856899488927,0.9982964224872232,99.82112436115844,0.0,0.0034071550255536627,0.0
SZ000423,587,0.9948892674616695,0.9965928449744463,99.80408858603066,0.0,0.0017035775127768314,0.0
SH600115,587,0.9931856899488927,0.9982964224872232,99.80408858603066,0.0,0.0017035775127768314,0.0
SZ300114,268,0.9925373134328358,0.996268656716418,99.79477611940298,0.0,0.0,0.0
SH601688,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SH600096,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SH600372,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SH600256,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ000338,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SZ300476,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SH600066,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SH601377,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300496,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300115,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300182,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300122,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SZ300059,587,0.9931856899488927,0.9982964224872232,99.78705281090289,0.0,0.0,0.0
SZ300024,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300459,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ002236,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300113,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ001979,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ000768,587,0.9948892674616695,0.9965928449744463,99.78705281090289,0.0,0.0,0.0
SZ300101,587,0.9931856899488927,0.9965928449744463,99.77853492333901,0.0,0.005110732538330494,0.0
SZ300285,587,0.9914821124361158,0.9982964224872232,99.77853492333901,0.0,0.005110732538330494,0.0
SH600674,587,0.989778534923339,0.9982964224872232,99.75298126064736,0.0,0.008517887563884156,0.0
SZ002601,587,0.989778534923339,0.9982964224872232,99.75298126064736,0.0,0.008517887563884156,0.0
SH600999,587,0.9948892674616695,0.9982964224872232,99.74446337308348,0.0,0.0,0.0
SH600862,587,0.9914821124361158,0.9982964224872232,99.74446337308348,0.0,0.0017035775127768314,0.0
SH600312,587,0.9914821124361158,0.9982964224872232,99.74446337308348,0.0,0.0017035775127768314,0.0
SZ002304,587,0.9948892674616695,0.9948892674616695,99.74446337308348,0.0,0.0017035775127768314,0.0
SH600023,587,0.9914821124361158,0.9965928449744463,99.7359454855196,0.0,0.0068143100511073255,0.0
SZ000876,587,0.989778534923339,0.9982964224872232,99.7359454855196,0.0,0.0068143100511073255,0.0
SZ000400,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SH600188,587,0.9914821124361158,0.9982964224872232,99.72742759795571,0.0,0.0,0.0
SZ000933,587,0.9948892674616695,0.9948892674616695,99.72742759795571,0.0,0.0,0.0
SH600497,587,0.9965928449744463,0.9931856899488927,99.72742759795571,0.0,0.0,0.0
SH600845,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SZ300502,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SH601628,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SZ002138,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SH600109,587,0.9948892674616695,0.9948892674616695,99.72742759795571,0.0,0.0,0.0
SZ300045,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SZ002028,587,0.9914821124361158,0.9982964224872232,99.72742759795571,0.0,0.0,0.0
SZ002422,587,0.9914821124361158,0.9982964224872232,99.72742759795571,0.0,0.0,0.0
SZ000625,587,0.9965928449744463,0.9931856899488927,99.72742759795571,0.0,0.0,0.0
SH601919,587,0.9965928449744463,0.9931856899488927,99.72742759795571,0.0,0.0,0.0
SZ000776,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SH601857,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SZ300342,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SZ300207,587,0.9931856899488927,0.9965928449744463,99.72742759795571,0.0,0.0,0.0
SZ000895,587,0.9880749574105622,0.9982964224872232,99.71039182282794,0.0,0.010221465076660987,0.0
SZ000983,587,0.9914821124361158,0.9965928449744463,99.70187393526406,0.0,0.0034071550255536627,0.0
SZ000999,587,0.9880749574105622,0.9982964224872232,99.69335604770016,0.0,0.008517887563884156,0.0
SH601877,587,0.9914821124361158,0.9965928449744463,99.68483816013628,0.0,0.0017035775127768314,0.0
SH601618,587,0.9931856899488927,0.9948892674616695,99.68483816013628,0.0,0.0017035775127768314,0.0
SZ300456,587,0.989778534923339,0.9965928449744463,99.6763202725724,0.0,0.0068143100511073255,0.0
SZ300003,587,0.9880749574105622,0.9982964224872232,99.6763202725724,0.0,0.0068143100511073255,0.0
SH601336,587,0.989778534923339,0.9982964224872232,99.66780238500851,0.0,0.0,0.0
SH600160,587,0.989778534923339,0.9982964224872232,99.66780238500851,0.0,0.0,0.0
SH600893,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SZ000733,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SH603799,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SH600549,587,0.989778534923339,0.9982964224872232,99.66780238500851,0.0,0.0,0.0
SZ300170,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SZ000858,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SH600809,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SZ002371,587,0.989778534923339,0.9982964224872232,99.66780238500851,0.0,0.0,0.0
SZ002230,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SH603993,587,0.9931856899488927,0.9948892674616695,99.66780238500851,0.0,0.0,0.0
SH601788,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SZ300394,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SZ300033,587,0.989778534923339,0.9982964224872232,99.66780238500851,0.0,0.0,0.0
SH600104,587,0.9931856899488927,0.9948892674616695,99.66780238500851,0.0,0.0,0.0
SH600048,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SH600522,587,0.9914821124361158,0.9965928449744463,99.66780238500851,0.0,0.0,0.0
SH600765,587,0.989778534923339,0.9965928449744463,99.65928449744463,0.0,0.005110732538330494,0.0
SZ300083,587,0.989778534923339,0.9965928449744463,99.65928449744463,0.0,0.005110732538330494,0.0
SZ300316,587,0.9880749574105622,0.9982964224872232,99.65928449744463,0.0,0.005110732538330494,0.0
SZ002385,587,0.9914821124361158,0.9948892674616695,99.64224872231686,0.0,0.0034071550255536627,0.0
SZ000166,587,0.9948892674616695,0.9948892674616695,99.6252129471891,0.0,0.0,0.0
SZ300133,587,0.9914821124361158,0.9982964224872232,99.6252129471891,0.0,0.0,0.0
SH600030,587,0.9914821124361158,0.9982964224872232,99.6252129471891,0.0,0.0,0.0
SH601021,587,0.9846678023850085,0.9982964224872232,99.6252129471891,0.0,0.013628620102214651,0.0
SZ002271,587,0.989778534923339,0.9965928449744463,99.6252129471891,0.0,0.0017035775127768314,0.0
SZ300457,587,0.9880749574105622,0.9965928449744463,99.61669505962521,0.0,0.0068143100511073255,0.0
SZ002340,587,0.989778534923339,0.9965928449744463,99.60817717206133,0.0,0.0,0.0
SH601600,587,0.9931856899488927,0.9931856899488927,99.60817717206133,0.0,0.0,0.0
SZ000568,587,0.989778534923339,0.9965928449744463,99.60817717206133,0.0,0.0,0.0
SZ300418,587,0.989778534923339,0.9965928449744463,99.60817717206133,0.0,0.0,0.0
SZ002517,587,0.9914821124361158,0.9948892674616695,99.60817717206133,0.0,0.0,0.0
SH601233,587,0.989778534923339,0.9948892674616695,99.58262350936968,0.0,0.0034071550255536627,0.0
SZ000725,587,0.9931856899488927,0.9948892674616695,99.5655877342419,0.0,0.0,0.0
SH600415,587,0.9931856899488927,0.9948892674616695,99.5655877342419,0.0,0.0,0.0
SZ300319,587,0.9846678023850085,0.9965928449744463,99.5655877342419,0.0,0.013628620102214651,0.0
SZ002241,587,0.9948892674616695,0.9931856899488927,99.5655877342419,0.0,0.0,0.0
SZ300053,587,0.9863713798977853,0.9965928449744463,99.55706984667802,0.0,0.0068143100511073255,0.0
SH603979,587,0.989778534923339,0.9931856899488927,99.55706984667802,0.0,0.0068143100511073255,0.0
SH600100,587,0.9880749574105622,0.9965928449744463,99.54855195911414,0.0,0.0,0.0
SZ000887,587,0.989778534923339,0.9948892674616695,99.54855195911414,0.0,0.0,0.0
SZ300229,587,0.9880749574105622,0.9965928449744463,99.54855195911414,0.0,0.0,0.0
SH600219,587,0.9914821124361158,0.9931856899488927,99.54855195911414,0.0,0.0,0.0
SH600089,587,0.9863713798977853,0.9982964224872232,99.54855195911414,0.0,0.0,0.0
SZ000596,587,0.9880749574105622,0.9965928449744463,99.54855195911414,0.0,0.0,0.0
SZ000661,587,0.9863713798977853,0.9982964224872232,99.54855195911414,0.0,0.0,0.0
SH601901,587,0.989778534923339,0.9948892674616695,99.54855195911414,0.0,0.0,0.0
SH600038,587,0.9812606473594548,0.9982964224872232,99.54003407155025,0.0,0.017035775127768313,0.0
SZ300118,587,0.9829642248722317,0.9982964224872232,99.53151618398637,0.0,0.010221465076660987,0.0
SZ300503,587,0.9846678023850085,0.9965928449744463,99.53151618398637,0.0,0.010221465076660987,0.0
SZ300144,587,0.9812606473594548,0.9982964224872232,99.52299829642249,0.0,0.015332197614991482,0.0
SZ002444,587,0.9914821124361158,0.9931856899488927,99.5144804088586,0.0,0.0034071550255536627,0.0
SZ002475,587,0.9914821124361158,0.9948892674616695,99.50596252129472,0.0,0.0,0.0
SH600547,587,0.9914821124361158,0.9948892674616695,99.50596252129472,0.0,0.0,0.0
SZ002152,587,0.9863713798977853,0.9965928449744463,99.50596252129472,0.0,0.0017035775127768314,0.0
SZ300390,587,0.9846678023850085,0.9965928449744463,99.49744463373084,0.0,0.0068143100511073255,0.0
SZ300378,587,0.9846678023850085,0.9965928449744463,99.49744463373084,0.0,0.0068143100511073255,0.0
SZ300438,587,0.9863713798977853,0.9965928449744463,99.48892674616695,0.0,0.0,0.0
SZ300322,587,0.9863713798977853,0.9965928449744463,99.48892674616695,0.0,0.0,0.0
SZ002405,587,0.9863713798977853,0.9965928449744463,99.48892674616695,0.0,0.0,0.0
SZ300058,587,0.9863713798977853,0.9965928449744463,99.48892674616695,0.0,0.0,0.0
SH601012,587,0.9880749574105622,0.9948892674616695,99.48892674616695,0.0,0.0,0.0
SZ000938,587,0.9863713798977853,0.9965928449744463,99.48892674616695,0.0,0.0,0.0
SZ000060,587,0.9880749574105622,0.9931856899488927,99.48040885860307,0.0,0.005110732538330494,0.0
SZ300008,587,0.979557069846678,0.9982964224872232,99.48040885860307,0.0,0.017035775127768313,0.0
SH600060,587,0.9829642248722317,0.9965928449744463,99.45485519591142,0.0,0.008517887563884156,0.0
SH600741,587,0.9778534923339012,0.9982964224872232,99.45485519591142,0.0,0.020442930153321975,0.0
SH600362,587,0.9914821124361158,0.9931856899488927,99.44633730834752,0.0,0.0,0.0
SH600176,587,0.9880749574105622,0.9965928449744463,99.44633730834752,0.0,0.0,0.0
SH600010,587,0.9829642248722317,0.9982964224872232,99.42930153321976,0.0,0.0,0.0
SH601099,587,0.9846678023850085,0.9965928449744463,99.42930153321976,0.0,0.0,0.0
SZ000063,587,0.9880749574105622,0.9931856899488927,99.42930153321976,0.0,0.0,0.0
SZ000960,587,0.989778534923339,0.9914821124361158,99.42930153321976,0.0,0.0,0.0
SZ002409,587,0.9846678023850085,0.9965928449744463,99.42930153321976,0.0,0.0,0.0
SZ000997,587,0.9846678023850085,0.9965928449744463,99.42930153321976,0.0,0.0,0.0
SZ300251,587,0.9846678023850085,0.9965928449744463,99.42930153321976,0.0,0.0,0.0
SZ002050,587,0.9846678023850085,0.9965928449744463,99.42930153321976,0.0,0.0,0.0
SH600079,587,0.9829642248722317,0.9948892674616695,99.42930153321976,0.0017035775127768314,0.008517887563884156,0.0017035775127768314
SZ002078,587,0.9761499148211243,0.9982964224872232,99.41226575809199,0.0,0.022146507666098807,0.0
SZ002063,587,0.979557069846678,0.9965928449744463,99.40374787052811,0.0,0.015332197614991482,0.0
SH600026,587,0.9846678023850085,0.9948892674616695,99.40374787052811,0.0,0.0034071550255536627,0.0
SH600489,587,0.9880749574105622,0.9948892674616695,99.38671209540034,0.0,0.0,0.0
SH600460,587,0.989778534923339,0.9931856899488927,99.38671209540034,0.0,0.0,0.0
SH600763,587,0.9829642248722317,0.9948892674616695,99.37819420783646,0.0,0.0068143100511073255,0.0
SZ000977,587,0.9829642248722317,0.9965928449744463,99.36967632027257,0.0,0.0,0.0
SH601689,587,0.9846678023850085,0.9948892674616695,99.36967632027257,0.0,0.0,0.0
SZ002074,587,0.9846678023850085,0.9948892674616695,99.36967632027257,0.0,0.0,0.0
SH600536,587,0.9829642248722317,0.9965928449744463,99.36967632027257,0.0,0.0,0.0
SZ300130,587,0.9778534923339012,0.9965928449744463,99.36115843270869,0.0,0.017035775127768313,0.0
SZ300339,587,0.9880749574105622,0.9965928449744463,99.33560477001704,0.0,0.0017035775127768314,0.0
SZ300296,587,0.9761499148211243,0.9965928449744463,99.33560477001704,0.0,0.020442930153321975,0.0
SZ000519,587,0.9846678023850085,0.9965928449744463,99.32708688245314,0.0,0.0,0.0
SH600598,587,0.979557069846678,0.9948892674616695,99.32708688245314,0.0,0.013628620102214651,0.0
SH600563,587,0.9778534923339012,0.9965928449744463,99.32708688245314,0.0,0.013628620102214651,0.0
SZ000783,587,0.9846678023850085,0.9965928449744463,99.32708688245314,0.0,0.0,0.0
SH601699,587,0.9744463373083475,0.9982964224872232,99.31856899488926,0.0,0.018739352640545145,0.0
SZ000039,587,0.9812606473594548,0.9948892674616695,99.31856899488926,0.0,0.0068143100511073255,0.0
SZ000988,587,0.9829642248722317,0.9948892674616695,99.31005110732538,0.0,0.0,0.0
SZ002738,587,0.9863713798977853,0.9914821124361158,99.31005110732538,0.0,0.0,0.0
SH601888,587,0.9829642248722317,0.9948892674616695,99.31005110732538,0.0,0.0,0.0
SZ002244,587,0.9812606473594548,0.9948892674616695,99.3015332197615,0.0,0.005110732538330494,0.0
SH600521,587,0.9812606473594548,0.9948892674616695,99.3015332197615,0.0,0.005110732538330494,0.0
SZ300252,587,0.9761499148211243,0.9965928449744463,99.3015332197615,0.0,0.017035775127768313,0.0
SH600518,587,0.9812606473594548,0.9931856899488927,99.29301533219761,0.0017035775127768314,0.0068143100511073255,0.0017035775127768314
SZ002603,587,0.9744463373083475,0.9965928449744463,99.27597955706985,0.0,0.020442930153321975,0.0
SZ300364,587,0.9829642248722317,0.9965928449744463,99.26746166950596,0.0,0.0,0.0
SZ002273,587,0.9880749574105622,0.9914821124361158,99.26746166950596,0.0,0.0,0.0
SH600570,587,0.9863713798977853,0.9965928449744463,99.26746166950596,0.0,0.0034071550255536627,0.0
SH600435,587,0.9829642248722317,0.9931856899488927,99.26746166950596,0.0,0.0017035775127768314,0.0
SH600487,587,0.979557069846678,0.9965928449744463,99.2504258943782,0.0,0.0,0.0
SH603005,587,0.9829642248722317,0.9931856899488927,99.2504258943782,0.0,0.0,0.0
SH601669,587,0.989778534923339,0.9948892674616695,99.24190800681431,0.0,0.0,0.0
SZ002139,587,0.9744463373083475,0.9948892674616695,99.23339011925043,0.0,0.022146507666098807,0.0
SZ000543,587,0.969335604770017,0.9982964224872232,99.22487223168655,0.0,0.027257240204429302,0.0
SZ000528,587,0.9744463373083475,0.9965928449744463,99.22487223168655,0.0,0.015332197614991482,0.0
SH600699,587,0.9846678023850085,0.9965928449744463,99.22487223168655,0.0,0.0,0.0
SZ000422,587,0.9812606473594548,0.9931856899488927,99.22487223168655,0.0,0.0034071550255536627,0.0
SZ000630,587,0.9863713798977853,0.9914821124361158,99.20783645655878,0.0,0.0,0.0
SH600008,587,0.9676320272572402,0.9982964224872232,99.19931856899488,0.0,0.030664395229982964,0.0
SH600111,587,0.9778534923339012,0.9965928449744463,99.190800681431,0.0,0.0,0.0
SH601179,587,0.979557069846678,0.9948892674616695,99.190800681431,0.0,0.0,0.0
SZ002747,587,0.9846678023850085,0.989778534923339,99.190800681431,0.0,0.0,0.0
SZ002410,587,0.9778534923339012,0.9965928449744463,99.190800681431,0.0,0.0,0.0
SH603806,587,0.9778534923339012,0.9948892674616695,99.18228279386712,0.0,0.005110732538330494,0.0
SZ002056,587,0.9727427597955707,0.9965928449744463,99.18228279386712,0.0,0.017035775127768313,0.0
SZ002602,587,0.979557069846678,0.9914821124361158,99.16524701873935,0.0034071550255536627,0.008517887563884156,0.0034071550255536627
SZ000728,587,0.9727427597955707,0.9948892674616695,99.15672913117547,0.0,0.020442930153321975,0.0
SH600061,587,0.9727427597955707,0.9948892674616695,99.15672913117547,0.0,0.020442930153321975,0.0
SH600703,587,0.9812606473594548,0.9948892674616695,99.14821124361158,0.0,0.0,0.0
SH600885,587,0.9727427597955707,0.9948892674616695,99.1396933560477,0.0,0.018739352640545145,0.0
SH600418,587,0.9778534923339012,0.9948892674616695,99.13117546848382,0.0,0.0,0.0
SZ002008,587,0.9761499148211243,0.9965928449744463,99.13117546848382,0.0,0.0,0.0
SZ002460,587,0.979557069846678,0.9931856899488927,99.13117546848382,0.0,0.0,0.0
SZ002673,587,0.9778534923339012,0.9948892674616695,99.11413969335605,0.0,0.008517887563884156,0.0
SZ002756,587,0.9778534923339012,0.9931856899488927,99.0885860306644,0.0,0.0017035775127768314,0.0
SH600685,587,0.9676320272572402,0.9965928449744463,99.0885860306644,0.0,0.02555366269165247,0.0
SZ000831,587,0.9778534923339012,0.9965928449744463,99.0885860306644,0.0,0.0,0.0
SZ002353,587,0.9778534923339012,0.9948892674616695,99.0800681431005,0.0,0.005110732538330494,0.0
SH600588,587,0.9761499148211243,0.9948892674616695,99.07155025553662,0.0,0.0,0.0
SZ000426,587,0.9846678023850085,0.9914821124361158,99.04599659284497,0.0,0.0,0.0
