datetime,instrument_count,can_buy_count,can_sell_count,can_buy_rate,can_sell_rate,avg_tradability_score,suspended_count,limit_up_count,limit_down_count,low_liquidity_count,core_missing_count
2024-03-14,1899,1129,1896,0.5945234333859927,0.9984202211690363,89.69720905739864,0,12,3,760,0
2024-03-15,1899,1113,1899,0.5860979462875198,1.0,89.44707740916272,0,28,0,760,0
2024-03-18,1899,1114,1898,0.5866245392311743,0.9994734070563455,89.45760926803581,1,27,0,759,1
2024-03-19,1899,1123,1897,0.5913638757240653,0.9989468141126909,89.59452343338599,0,19,1,760,0
2024-03-20,1899,1113,1899,0.5860979462875198,1.0,89.3812532912059,0,31,0,760,0
2024-03-21,1899,1117,1899,0.588204318062138,1.0,89.38388625592417,0,28,0,760,0
2024-03-22,1899,1119,1899,0.5892575039494471,1.0,89.50500263296472,0,22,0,760,0
2024-03-25,1899,1132,1887,0.5961032122169563,0.9936808846761453,89.60505529225908,0,8,12,760,0
2024-03-26,1899,1122,1895,0.5908372827804107,0.9978936282253817,89.54713006845708,1,18,3,759,1
2024-03-27,1899,1124,1879,0.5918904686677199,0.989468141126909,89.25750394944708,1,16,19,759,1
2024-03-28,1899,1111,1898,0.5850447604002106,0.9994734070563455,89.28120063191153,1,32,0,759,1
2024-03-29,1899,1110,1896,0.584518167456556,0.9984202211690363,89.23907319641917,2,31,1,759,2
2024-04-01,1899,1114,1895,0.5866245392311743,0.9978936282253817,89.16008425487098,1,32,2,759,1
2024-04-02,1899,1126,1896,0.592943654555029,0.9984202211690363,89.40231700895208,1,20,2,759,1
2024-04-03,1899,1122,1893,0.5908372827804107,0.9968404423380727,89.45497630331754,2,18,4,759,2
2024-04-08,1899,1122,1886,0.5908372827804107,0.9931542917324908,89.28646656134808,1,19,11,759,1
2024-04-09,1899,1120,1894,0.5897840968931016,0.9973670352817272,89.4865718799368,0,19,4,760,0
2024-04-10,1899,1132,1891,0.5961032122169563,0.9957872564507636,89.64454976303317,0,7,8,760,0
2024-04-11,1899,1125,1892,0.5924170616113744,0.9963138493944181,89.60768825697735,0,14,7,760,0
2024-04-12,1899,1123,1896,0.5913638757240653,0.9984202211690363,89.60505529225908,0,17,3,760,0
2024-04-15,1899,1133,1795,0.5966298051606108,0.9452343338599263,87.79884149552396,1,6,103,759,1
2024-04-16,1899,1135,1591,0.59768299104792,0.8378093733543971,84.01527119536598,1,5,307,759,1
2024-04-17,1899,1088,1897,0.5729331226961558,0.9989468141126909,88.21221695629279,2,90,0,759,2
2024-04-18,1899,1124,1894,0.5918904686677199,0.9973670352817272,89.5260663507109,2,14,3,759,2
2024-04-19,1899,1122,1892,0.5908372827804107,0.9963138493944181,89.40494997367036,2,18,5,759,2
2024-04-22,1899,1123,1882,0.5913638757240653,0.9910479199578726,89.08372827804108,3,19,14,759,3
2024-04-23,1899,1128,1888,0.593996840442338,0.9942074776197999,89.36808846761454,4,14,6,758,4
2024-04-24,1899,1120,1893,0.5897840968931016,0.9968404423380727,89.40758293838863,3,19,1,759,3
2024-04-25,1898,1125,1893,0.5927291886195996,0.9973656480505796,89.48366701791359,3,17,1,758,3
2024-04-26,1897,1105,1887,0.5824986821296785,0.9947285187137586,88.97206114918292,9,31,0,755,9
2024-04-29,1897,1091,1874,0.5751186083289405,0.9878755930416447,88.2050606220348,13,52,3,754,13
2024-04-30,1897,1098,1837,0.5788086452293094,0.9683711122825513,87.54348972061149,34,21,14,745,34
2024-05-06,1897,1111,1857,0.5856615709014233,0.9789140748550342,88.59251449657354,9,29,2,755,9
2024-05-07,1897,1112,1886,0.5861887190300474,0.9942013705851345,89.0195044807591,9,23,2,755,9
2024-05-08,1897,1113,1886,0.5867158671586716,0.9942013705851345,88.95624670532419,9,23,2,755,9
2024-05-09,1895,1116,1886,0.5889182058047493,0.9952506596306069,89.18997361477572,9,18,0,755,9
2024-05-10,1895,1118,1882,0.5899736147757256,0.9931398416886543,89.12928759894459,9,15,4,755,9
2024-05-13,1895,1121,1878,0.59155672823219,0.9910290237467019,89.17414248021109,11,9,6,754,11
2024-05-14,1895,1108,1881,0.5846965699208443,0.9926121372031662,89.0131926121372,9,24,3,755,9
2024-05-15,1895,1121,1882,0.59155672823219,0.9931398416886543,89.1952506596306,10,12,3,754,10
2024-05-16,1895,1113,1882,0.587335092348285,0.9931398416886543,89.14511873350924,10,18,2,754,10
2024-05-17,1894,1096,1883,0.5786694825765576,0.9941921858500528,88.85691657866948,9,36,1,754,9
2024-05-20,1894,1110,1876,0.5860612460401268,0.9904963041182682,88.8753959873284,12,21,6,753,12
2024-05-21,1894,1121,1880,0.5918690601900739,0.9926082365364308,89.25554382259767,10,10,2,754,10
2024-05-22,1894,1117,1882,0.5897571277719112,0.9936642027455121,89.15522703273496,9,16,2,754,9
2024-05-23,1894,1125,1880,0.5939809926082366,0.9926082365364308,89.2766631467793,9,7,5,754,9
2024-05-24,1894,1118,1880,0.590285110876452,0.9926082365364308,89.20010559662092,9,14,5,754,9
2024-05-27,1894,1116,1878,0.5892291446673706,0.9915522703273495,89.10770855332629,9,17,7,754,9
2024-05-28,1894,1120,1881,0.5913410770855333,0.9931362196409715,89.2634635691658,9,11,4,754,9
2024-05-29,1894,1116,1880,0.5892291446673706,0.9926082365364308,89.16314677930306,9,16,5,754,9
2024-05-30,1894,1123,1880,0.5929250263991552,0.9926082365364308,89.31626187961986,10,7,4,754,10
2024-05-31,1894,1119,1878,0.5908130939809926,0.9915522703273495,89.21066525871173,10,10,5,754,10
2024-06-03,1894,1127,1858,0.5950369588173179,0.9809926082365364,88.98363252375924,9,3,26,754,9
2024-06-04,1894,1119,1873,0.5908130939809926,0.9889123548046462,88.91499472016895,9,15,12,754,9
2024-06-05,1893,1126,1881,0.5948230322239831,0.993660855784469,89.4136291600634,7,8,3,755,7
2024-06-06,1893,1130,1854,0.5969360802958267,0.9793977812995246,89.03856312731115,5,5,32,755,5
2024-06-07,1893,1123,1886,0.5932382461701003,0.9963021658742737,89.32118330692023,6,19,1,755,6
2024-06-11,1893,1126,1880,0.5948230322239831,0.9931325937665082,89.3581616481775,8,5,4,754,8
2024-06-12,1893,1117,1883,0.5900686740623349,0.9947173798203909,89.34231378763867,6,15,1,755,6
2024-06-13,1893,1122,1885,0.5927099841521395,0.9957739038563127,89.42683571051242,6,11,1,755,6
2024-06-14,1892,1125,1884,0.5946088794926004,0.9957716701902748,89.54809725158562,4,10,2,755,4
2024-06-17,1892,1123,1885,0.5935517970401691,0.9963002114164905,89.46881606765328,5,12,2,755,5
2024-06-18,1891,1122,1885,0.5933368588048652,0.9968270756213644,89.59280803807509,4,10,1,755,4
2024-06-19,1889,1119,1884,0.5923769190047644,0.9973530968766543,89.49708840656432,4,13,1,754,4
2024-06-20,1889,1122,1880,0.5939650608787719,0.9952355743779777,89.47591318157755,5,10,4,754,5
2024-06-21,1889,1119,1877,0.5923769190047644,0.9936474325039704,89.41238750661726,5,12,6,754,5
2024-06-24,1887,1122,1870,0.5945945945945946,0.990990990990991,89.34552199258081,4,8,12,753,4
2024-06-25,1887,1114,1874,0.5903550609432963,0.9931107578166402,89.13619501854797,6,18,7,753,6
2024-06-26,1887,1115,1879,0.5908850026497086,0.9957604663487016,89.31107578166402,6,17,2,753,6
2024-06-27,1885,1122,1875,0.5952254641909814,0.9946949602122016,89.57294429708223,5,6,3,752,5
2024-06-28,1882,1116,1873,0.5929861849096706,0.9952178533475027,89.46865037194473,4,11,4,751,4
2024-07-01,1881,1107,1873,0.5885167464114832,0.9957469431153642,89.20255183413079,5,22,3,751,5
2024-07-02,1881,1109,1875,0.5895800106326422,0.9968102073365231,89.17065390749602,5,24,1,751,5
2024-07-03,1879,1107,1872,0.5891431612559872,0.9962746141564662,89.252261841405,5,22,1,750,5
2024-07-04,1879,1118,1873,0.5949973390101118,0.9968068121341139,89.6673762639702,4,6,1,750,4
2024-07-05,1878,1112,1872,0.5921192758253461,0.9968051118210862,89.5021299254526,5,13,1,749,5
2024-07-08,1878,1116,1866,0.5942492012779552,0.9936102236421726,89.39563365282216,8,6,3,748,8
2024-07-09,1878,1109,1865,0.5905218317358892,0.9930777422790202,89.46485623003196,1,17,5,751,1
2024-07-10,1878,1114,1866,0.5931842385516507,0.9936102236421726,89.41693290734824,0,13,11,751,0
2024-07-11,1878,1102,1878,0.5867944621938233,1.0,89.34504792332268,0,33,0,751,0
2024-07-12,1878,1117,1877,0.5947816826411075,0.9994675186368477,89.68849840255591,0,13,1,751,0
2024-07-15,1878,1119,1875,0.5958466453674122,0.9984025559105432,89.6272630457934,0,12,3,751,0
2024-07-16,1878,1111,1876,0.5915867944621939,0.9989350372736954,89.63525026624067,0,16,2,751,0
2024-07-17,1877,1116,1876,0.5945657964837506,0.9994672349493873,89.63239211507725,0,14,1,751,0
2024-07-18,1876,1108,1873,0.5906183368869936,0.9984008528784648,89.54157782515992,2,17,1,750,2
2024-07-19,1876,1111,1872,0.5922174840085288,0.997867803837953,89.62420042643923,3,12,0,749,3
2024-07-22,1875,1107,1870,0.5904,0.9973333333333333,89.49866666666667,3,17,2,749,3
2024-07-23,1875,1105,1870,0.5893333333333334,0.9973333333333333,89.37066666666666,3,21,2,749,3
2024-07-24,1875,1109,1861,0.5914666666666667,0.9925333333333334,89.30933333333333,4,14,10,749,4
2024-07-25,1875,1103,1868,0.5882666666666667,0.9962666666666666,89.27466666666666,5,20,2,748,5
2024-07-26,1874,1092,1867,0.5827107790821772,0.996264674493063,89.17822838847385,3,31,2,749,3
2024-07-29,1874,1095,1870,0.5843116328708644,0.9978655282817502,89.03681963713981,4,31,0,748,4
2024-07-30,1874,1095,1870,0.5843116328708644,0.9978655282817502,89.16488794023479,3,28,0,749,3
2024-07-31,1874,1092,1870,0.5827107790821772,0.9978655282817502,89.07417289220918,4,37,0,748,4
2024-08-01,1874,1092,1867,0.5827107790821772,0.996264674493063,89.05549626467449,4,33,1,748,4
2024-08-02,1874,1106,1866,0.5901814300960512,0.9957310565635006,89.39434364994663,2,18,4,749,2
2024-08-05,1874,1103,1856,0.5885805763073639,0.9903948772678762,89.02081109925294,2,23,15,749,2
2024-08-06,1873,1100,1860,0.587293112653497,0.993059263214095,89.10571276027763,2,29,11,749,2
2024-08-07,1873,1095,1864,0.5846235985050721,0.9951948745328351,89.10838227442605,2,30,7,749,2
2024-08-08,1873,1102,1863,0.5883609183128671,0.99466097170315,89.1991457554725,1,23,8,749,1
2024-08-09,1873,1112,1865,0.593699946609717,0.99572877736252,89.54885210891618,1,11,7,749,1
2024-08-12,1873,1112,1859,0.593699946609717,0.9925253603844101,89.37800320341698,0,13,13,749,0
2024-08-13,1873,1114,1869,0.5947677522690871,0.99786438868126,89.7010144153764,0,11,4,749,0
2024-08-14,1873,1105,1871,0.589962626801922,0.99893219434063,89.48211425520556,0,19,2,749,0
2024-08-15,1872,1103,1872,0.5892094017094017,1.0,89.58333333333333,0,21,0,749,0
2024-08-16,1871,1110,1868,0.5932656333511491,0.9983965793693212,89.63121325494389,0,14,3,749,0
2024-08-19,1871,1106,1867,0.5911277391769107,0.9978621058257616,89.50026723677178,1,16,3,748,1
2024-08-20,1871,1111,1868,0.5938001068947087,0.9983965793693212,89.69802244788883,0,12,2,749,0
2024-08-21,1871,1108,1870,0.5921966862640299,0.9994655264564404,89.66060929983966,0,15,1,749,0
2024-08-22,1871,1106,1865,0.5911277391769107,0.9967931587386424,89.52699091394976,1,16,5,748,1
2024-08-23,1870,1104,1866,0.5903743315508021,0.9978609625668449,89.48663101604278,2,17,2,747,2
2024-08-26,1870,1106,1862,0.5914438502673797,0.9957219251336898,89.47860962566845,1,15,6,748,1
2024-08-27,1870,1117,1864,0.5973262032085561,0.9967914438502674,89.7566844919786,1,4,5,748,1
2024-08-28,1870,1110,1867,0.5935828877005348,0.9983957219251337,89.68449197860963,1,12,2,748,1
2024-08-29,1870,1101,1867,0.5887700534759358,0.9983957219251337,89.42245989304813,2,22,1,747,2
2024-08-30,1870,1093,1868,0.5844919786096257,0.9989304812834224,89.25133689839572,2,31,0,747,2
2024-09-02,1870,1109,1866,0.593048128342246,0.9978609625668449,89.6336898395722,2,13,1,747,2
2024-09-03,1870,1099,1864,0.5877005347593582,0.9967914438502674,89.3475935828877,4,21,2,747,4
2024-09-04,1870,1103,1865,0.5898395721925134,0.9973262032085561,89.41978609625669,5,17,0,746,5
2024-09-05,1870,1092,1865,0.5839572192513369,0.9973262032085561,89.2192513368984,4,27,0,747,4
2024-09-06,1870,1098,1864,0.5871657754010695,0.9967914438502674,89.21390374331551,5,20,0,746,5
2024-09-09,1870,1090,1857,0.5828877005347594,0.993048128342246,88.93048128342247,5,31,7,746,5
2024-09-10,1870,1098,1853,0.5871657754010695,0.990909090909091,88.92513368983957,5,24,12,746,5
2024-09-11,1870,1104,1856,0.5903743315508021,0.9925133689839573,89.20320855614973,5,15,9,746,5
2024-09-12,1870,1094,1861,0.5850267379679145,0.9951871657754011,89.08021390374331,5,26,4,746,5
2024-09-13,1870,1095,1858,0.5855614973262032,0.9935828877005347,89.12566844919786,5,24,7,746,5
2024-09-18,1870,1106,1854,0.5914438502673797,0.9914438502673797,89.13903743315508,8,11,8,745,8
2024-09-19,1870,1092,1861,0.5839572192513369,0.9951871657754011,89.06684491978609,4,29,1,747,4
2024-09-20,1870,1089,1865,0.5823529411764706,0.9973262032085561,89.15508021390374,4,30,1,747,4
2024-09-23,1870,1090,1865,0.5828877005347594,0.9973262032085561,89.14171122994652,4,29,1,747,4
2024-09-24,1870,1084,1864,0.5796791443850268,0.9967914438502674,88.83689839572193,3,46,2,747,3
2024-09-25,1870,1101,1866,0.5887700534759358,0.9978609625668449,89.18181818181819,2,28,1,747,2
2024-09-26,1870,1037,1867,0.5545454545454546,0.9983957219251337,88.13101604278074,2,91,1,747,2
2024-09-27,1870,1040,1867,0.5561497326203209,0.9983957219251337,88.01336898395722,2,87,1,747,2
2024-09-30,1870,761,1865,0.406951871657754,0.9973262032085561,80.10695187165776,5,494,0,746,5
2024-10-08,1870,831,1864,0.4443850267379679,0.9967914438502674,82.86898395721926,6,339,0,746,6
2024-10-09,1870,1095,1354,0.5855614973262032,0.7240641711229947,79.61497326203208,6,24,510,746,6
2024-10-10,1870,1094,1840,0.5850267379679145,0.983957219251337,88.8048128342246,4,28,24,747,4
2024-10-11,1870,1109,1849,0.593048128342246,0.9887700534759358,89.1951871657754,4,13,17,747,4
2024-10-14,1870,1075,1866,0.5748663101604278,0.9978609625668449,88.78342245989305,3,52,0,747,3
2024-10-15,1870,1099,1863,0.5877005347593582,0.9962566844919786,89.25401069518716,3,25,3,747,3
2024-10-16,1870,1078,1864,0.5764705882352941,0.9967914438502674,88.95454545454545,2,45,3,747,2
2024-10-17,1870,1102,1864,0.5893048128342246,0.9967914438502674,89.32620320855615,2,23,4,747,2
2024-10-18,1870,1082,1868,0.5786096256684492,0.9989304812834224,89.01069518716578,2,45,0,747,2
2024-10-21,1870,1070,1865,0.5721925133689839,0.9973262032085561,88.74866310160428,2,54,1,747,2
2024-10-22,1870,1080,1868,0.5775401069518716,0.9989304812834224,88.70588235294117,2,55,0,747,2
2024-10-23,1870,1084,1868,0.5796791443850268,0.9989304812834224,88.78342245989305,2,52,0,747,2
2024-10-24,1870,1082,1867,0.5786096256684492,0.9983957219251337,88.96256684491979,2,46,1,747,2
2024-10-25,1870,1069,1867,0.5716577540106952,0.9983957219251337,88.29144385026738,3,68,0,747,3
2024-10-28,1870,1021,1863,0.5459893048128343,0.9962566844919786,86.91176470588235,5,134,1,746,5
2024-10-29,1870,1071,1862,0.5727272727272728,0.9957219251336898,88.15508021390374,5,66,2,746,5
2024-10-30,1870,1045,1862,0.5588235294117647,0.9957219251336898,87.77807486631016,5,88,3,746,5
2024-10-31,1870,1019,1864,0.5449197860962567,0.9967914438502674,87.27807486631016,4,120,1,747,4
2024-11-01,1870,1068,1765,0.5711229946524065,0.9438502673796791,86.76737967914438,4,58,100,747,4
2024-11-04,1870,1068,1838,0.5711229946524065,0.9828877005347594,87.92513368983957,4,56,27,747,4
2024-11-05,1870,1048,1866,0.560427807486631,0.9978609625668449,88.04545454545455,4,88,0,747,4
2024-11-06,1870,1066,1862,0.5700534759358289,0.9957219251336898,88.05080213903743,5,74,3,746,5
2024-11-07,1870,1021,1856,0.5459893048128343,0.9925133689839573,86.98930481283422,7,124,7,745,7
2024-11-08,1870,1074,1860,0.574331550802139,0.9946524064171123,88.30748663101605,6,58,3,746,6
2024-11-11,1870,1065,1852,0.56951871657754,0.9903743315508021,88.01336898395722,8,62,8,745,8
2024-11-12,1870,1088,1847,0.5818181818181818,0.9877005347593583,88.54545454545455,8,35,14,745,8
2024-11-13,1870,1100,1856,0.5882352941176471,0.9925133689839573,89.03743315508021,7,23,6,745,7
2024-11-14,1870,1104,1847,0.5903743315508021,0.9877005347593583,88.93582887700535,8,16,15,745,8
2024-11-15,1870,1093,1841,0.5844919786096257,0.9844919786096257,88.64973262032086,9,25,19,745,9
2024-11-18,1870,1079,1834,0.5770053475935829,0.9807486631016042,88.03208556149733,8,46,27,745,8
2024-11-19,1870,1084,1853,0.5796791443850268,0.990909090909091,88.54010695187166,6,43,9,746,6
2024-11-20,1870,1053,1862,0.5631016042780749,0.9957219251336898,88.02941176470588,4,80,2,747,4
2024-11-21,1870,1077,1863,0.5759358288770053,0.9962566844919786,88.46791443850267,4,55,3,747,4
2024-11-22,1870,1085,1857,0.5802139037433155,0.993048128342246,88.75935828877006,4,38,9,747,4
2024-11-25,1870,1059,1855,0.5663101604278075,0.9919786096256684,87.99732620320856,4,71,11,747,4
2024-11-26,1870,1086,1834,0.5807486631016042,0.9807486631016042,88.29946524064171,4,39,32,747,4
2024-11-27,1870,1084,1851,0.5796791443850268,0.9898395721925134,88.75935828877006,5,36,14,746,5
2024-11-28,1870,1082,1860,0.5786096256684492,0.9946524064171123,88.7192513368984,6,43,4,746,6
2024-11-29,1870,1068,1861,0.5711229946524065,0.9951871657754011,88.59893048128342,4,52,3,747,4
2024-12-02,1870,1055,1865,0.5641711229946524,0.9973262032085561,88.0187165775401,4,85,1,747,4
2024-12-03,1870,1075,1862,0.5748663101604278,0.9957219251336898,88.55080213903743,4,53,4,747,4
2024-12-04,1870,1089,1851,0.5823529411764706,0.9898395721925134,88.6470588235294,5,38,14,746,5
2024-12-05,1870,1066,1863,0.5700534759358289,0.9962566844919786,88.6096256684492,4,57,2,747,4
2024-12-06,1870,1068,1862,0.5711229946524065,0.9957219251336898,88.43315508021391,5,61,3,746,5
2024-12-09,1870,1091,1851,0.5834224598930481,0.9898395721925134,88.74866310160428,7,33,12,745,7
2024-12-10,1870,1074,1860,0.574331550802139,0.9946524064171123,88.56684491978609,6,51,3,746,6
2024-12-11,1870,1049,1856,0.5609625668449197,0.9925133689839573,87.98930481283422,6,79,7,746,6
2024-12-12,1870,1064,1862,0.5689839572192513,0.9957219251336898,88.42513368983957,5,63,2,746,5
2024-12-13,1870,1083,1856,0.5791443850267379,0.9925133689839573,88.7620320855615,6,39,8,746,6
2024-12-16,1870,1080,1853,0.5775401069518716,0.990909090909091,88.48395721925134,4,49,11,747,4
2024-12-17,1870,1107,1793,0.5919786096256684,0.9588235294117647,88.10427807486631,5,13,72,746,5
2024-12-18,1870,1082,1861,0.5786096256684492,0.9951871657754011,88.7379679144385,6,43,3,746,6
2024-12-19,1870,1095,1852,0.5855614973262032,0.9903743315508021,88.94919786096257,7,25,11,745,7
2024-12-20,1870,1096,1856,0.586096256684492,0.9925133689839573,88.98663101604278,5,28,7,746,5
2024-12-23,1870,1105,1785,0.5909090909090909,0.9545454545454546,87.91176470588235,6,14,79,746,6
2024-12-24,1870,1098,1847,0.5871657754010695,0.9877005347593583,88.6470588235294,7,27,16,745,7
2024-12-25,1870,1103,1847,0.5898395721925134,0.9877005347593583,89.02139037433155,7,15,16,745,7
2024-12-26,1870,1087,1860,0.5812834224598931,0.9946524064171123,88.82085561497327,7,37,3,745,7
2024-12-27,1870,1088,1860,0.5818181818181818,0.9946524064171123,88.79144385026738,8,35,2,745,8
2024-12-30,1870,1098,1849,0.5871657754010695,0.9887700534759358,88.85561497326204,11,19,9,744,11
2024-12-31,1870,1095,1849,0.5855614973262032,0.9887700534759358,88.86898395721926,9,24,10,745,9
2025-01-02,1870,1088,1852,0.5818181818181818,0.9903743315508021,88.78342245989305,9,30,8,745,9
2025-01-03,1870,1092,1821,0.5839572192513369,0.9737967914438502,88.22727272727273,9,26,40,745,9
2025-01-06,1870,1093,1831,0.5844919786096257,0.979144385026738,88.29411764705883,10,29,29,744,10
2025-01-07,1870,1081,1857,0.5780748663101605,0.993048128342246,88.75401069518716,9,36,3,745,9
2025-01-08,1870,1092,1861,0.5839572192513369,0.9951871657754011,89.04545454545455,8,28,0,745,8
2025-01-09,1870,1087,1858,0.5812834224598931,0.9935828877005347,88.91711229946524,7,32,4,745,7
2025-01-10,1870,1102,1840,0.5893048128342246,0.983957219251337,88.85828877005348,7,19,23,745,7
2025-01-13,1869,1099,1846,0.5880149812734082,0.9876939539860888,88.892455858748,7,21,16,745,7
2025-01-14,1869,1071,1860,0.5730337078651685,0.9951845906902087,88.73729266987694,4,52,0,746,4
2025-01-15,1869,1099,1862,0.5880149812734082,0.9962546816479401,89.25093632958801,5,22,2,746,5
2025-01-16,1869,1097,1861,0.5869448903156769,0.9957196361690743,89.19743178170144,5,26,2,746,5
2025-01-17,1869,1104,1858,0.5906902086677368,0.9941144997324772,89.28036383092562,5,17,6,746,5
2025-01-20,1869,1100,1856,0.588550026752274,0.9930444087747459,89.09844836811129,5,23,8,746,5
2025-01-21,1869,1106,1858,0.5917602996254682,0.9941144997324772,89.22685928303906,4,17,6,746,4
2025-01-22,1869,1106,1858,0.5917602996254682,0.9941144997324772,89.28571428571429,4,14,7,746,4
2025-01-23,1869,1109,1859,0.5933654360620653,0.994649545211343,89.39807383627608,3,14,6,747,3
2025-01-24,1869,1096,1856,0.5864098448368111,0.9930444087747459,89.14927768860353,5,22,8,746,5
2025-01-27,1869,1108,1841,0.5928303905831995,0.9850187265917603,88.9218833600856,5,14,23,746,5
2025-02-05,1869,1090,1849,0.5831995719636169,0.9892990904226859,88.71589085072232,4,33,15,746,4
2025-02-06,1868,1085,1863,0.5808351177730193,0.9973233404710921,89.11937901498929,4,33,0,746,4
2025-02-07,1868,1090,1864,0.5835117773019272,0.9978586723768736,89.02837259100643,4,35,0,746,4
2025-02-10,1868,1083,1863,0.5797644539614561,0.9973233404710921,88.81423982869379,4,43,0,746,4
2025-02-11,1868,1091,1864,0.5840471092077087,0.9978586723768736,89.06049250535332,4,31,0,746,4
2025-02-12,1868,1086,1864,0.5813704496788008,0.9978586723768736,89.02837259100643,4,35,0,746,4
2025-02-13,1868,1088,1863,0.582441113490364,0.9973233404710921,89.15149892933619,4,32,1,746,4
2025-02-14,1868,1089,1860,0.5829764453961456,0.9957173447537473,89.14346895074947,5,30,3,745,5
2025-02-17,1867,1088,1860,0.5827530798071773,0.9962506695232994,89.09480449919657,1,37,2,747,1
