datetime,instrument,alpha360_CLOSE59,alpha360_CLOSE58,alpha360_CLOSE57,alpha360_CLOSE56,alpha360_CLOSE55,alpha360_CLOSE54,alpha360_CLOSE53,alpha360_CLOSE52,alpha360_CLOSE51,alpha360_CLOSE50,alpha360_CLOSE49,alpha360_CLOSE48,alpha360_CLOSE47,alpha360_CLOSE46,alpha360_CLOSE45,alpha360_CLOSE44,alpha360_CLOSE43,alpha360_CLOSE42,alpha360_CLOSE41,alpha360_CLOSE40,alpha360_CLOSE39,alpha360_CLOSE38,alpha360_CLOSE37,alpha360_CLOSE36,alpha360_CLOSE35,alpha360_CLOSE34,alpha360_CLOSE33,alpha360_CLOSE32,alpha360_CLOSE31,alpha360_CLOSE30,alpha360_CLOSE29,alpha360_CLOSE28,alpha360_CLOSE27,alpha360_CLOSE26,alpha360_CLOSE25,alpha360_CLOSE24,alpha360_CLOSE23,alpha360_CLOSE22,alpha360_CLOSE21,alpha360_CLOSE20,alpha360_CLOSE19,alpha360_CLOSE18,alpha360_CLOSE17,alpha360_CLOSE16,alpha360_CLOSE15,alpha360_CLOSE14,alpha360_CLOSE13,alpha360_CLOSE12,alpha360_CLOSE11,alpha360_CLOSE10,alpha360_CLOSE9,alpha360_CLOSE8,alpha360_CLOSE7,alpha360_CLOSE6,alpha360_CLOSE5,alpha360_CLOSE4,alpha360_CLOSE3,alpha360_CLOSE2,alpha360_CLOSE1,alpha360_OPEN59,alpha360_OPEN58,alpha360_OPEN57,alpha360_OPEN56,alpha360_OPEN55,alpha360_OPEN54,alpha360_OPEN53,alpha360_OPEN52,alpha360_OPEN51,alpha360_OPEN50,alpha360_OPEN49,alpha360_OPEN48,alpha360_OPEN47,alpha360_OPEN46,alpha360_OPEN45,alpha360_OPEN44,alpha360_OPEN43,alpha360_OPEN42,alpha360_OPEN41,alpha360_OPEN40,alpha360_OPEN39,alpha360_OPEN38,alpha360_OPEN37,alpha360_OPEN36,alpha360_OPEN35,alpha360_OPEN34,alpha360_OPEN33,alpha360_OPEN32,alpha360_OPEN31,alpha360_OPEN30,alpha360_OPEN29,alpha360_OPEN28,alpha360_OPEN27,alpha360_OPEN26,alpha360_OPEN25,alpha360_OPEN24,alpha360_OPEN23,alpha360_OPEN22,alpha360_OPEN21,alpha360_OPEN20,alpha360_OPEN19,alpha360_OPEN18,alpha360_OPEN17,alpha360_OPEN16,alpha360_OPEN15,alpha360_OPEN14,alpha360_OPEN13,alpha360_OPEN12,alpha360_OPEN11,alpha360_OPEN10,alpha360_OPEN9,alpha360_OPEN8,alpha360_OPEN7,alpha360_OPEN6,alpha360_OPEN5,alpha360_OPEN4,alpha360_OPEN3,alpha360_OPEN2,alpha360_OPEN1,alpha360_OPEN0,alpha360_HIGH59,alpha360_HIGH58,alpha360_HIGH57,alpha360_HIGH56,alpha360_HIGH55,alpha360_HIGH54,alpha360_HIGH53,alpha360_HIGH52,alpha360_HIGH51,alpha360_HIGH50,alpha360_HIGH49,alpha360_HIGH48,alpha360_HIGH47,alpha360_HIGH46,alpha360_HIGH45,alpha360_HIGH44,alpha360_HIGH43,alpha360_HIGH42,alpha360_HIGH41,alpha360_HIGH40,alpha360_HIGH39,alpha360_HIGH38,alpha360_HIGH37,alpha360_HIGH36,alpha360_HIGH35,alpha360_HIGH34,alpha360_HIGH33,alpha360_HIGH32,alpha360_HIGH31,alpha360_HIGH30,alpha360_HIGH29,alpha360_HIGH28,alpha360_HIGH27,alpha360_HIGH26,alpha360_HIGH25,alpha360_HIGH24,alpha360_HIGH23,alpha360_HIGH22,alpha360_HIGH21,alpha360_HIGH20,alpha360_HIGH19,alpha360_HIGH18,alpha360_HIGH17,alpha360_HIGH16,alpha360_HIGH15,alpha360_HIGH14,alpha360_HIGH13,alpha360_HIGH12,alpha360_HIGH11,alpha360_HIGH10,alpha360_HIGH9,alpha360_HIGH8,alpha360_HIGH7,alpha360_HIGH6,alpha360_HIGH5,alpha360_HIGH4,alpha360_HIGH3,alpha360_HIGH2,alpha360_HIGH1,alpha360_HIGH0,alpha360_LOW59,alpha360_LOW58,alpha360_LOW57,alpha360_LOW56,alpha360_LOW55,alpha360_LOW54,alpha360_LOW53,alpha360_LOW52,alpha360_LOW51,alpha360_LOW50,alpha360_LOW49,alpha360_LOW48,alpha360_LOW47,alpha360_LOW46,alpha360_LOW45,alpha360_LOW44,alpha360_LOW43,alpha360_LOW42,alpha360_LOW41,alpha360_LOW40,alpha360_LOW39,alpha360_LOW38,alpha360_LOW37,alpha360_LOW36,alpha360_LOW35,alpha360_LOW34,alpha360_LOW33,alpha360_LOW32,alpha360_LOW31,alpha360_LOW30,alpha360_LOW29,alpha360_LOW28,alpha360_LOW27,alpha360_LOW26,alpha360_LOW25,alpha360_LOW24,alpha360_LOW23,alpha360_LOW22,alpha360_LOW21,alpha360_LOW20,alpha360_LOW19,alpha360_LOW18,alpha360_LOW17,alpha360_LOW16,alpha360_LOW15,alpha360_LOW14,alpha360_LOW13,alpha360_LOW12,alpha360_LOW11,alpha360_LOW10,alpha360_LOW9,alpha360_LOW8,alpha360_LOW7,alpha360_LOW6,alpha360_LOW5,alpha360_LOW4,alpha360_LOW3,alpha360_LOW2,alpha360_LOW1,alpha360_LOW0,alpha360_VWAP59,alpha360_VWAP58,alpha360_VWAP57,alpha360_VWAP56,alpha360_VWAP55,alpha360_VWAP54,alpha360_VWAP53,alpha360_VWAP52,alpha360_VWAP51,alpha360_VWAP50,alpha360_VWAP49,alpha360_VWAP48,alpha360_VWAP47,alpha360_VWAP46,alpha360_VWAP45,alpha360_VWAP44,alpha360_VWAP43,alpha360_VWAP42,alpha360_VWAP41,alpha360_VWAP40,alpha360_VWAP39,alpha360_VWAP38,alpha360_VWAP37,alpha360_VWAP36,alpha360_VWAP35,alpha360_VWAP34,alpha360_VWAP33,alpha360_VWAP32,alpha360_VWAP31,alpha360_VWAP30,alpha360_VWAP29,alpha360_VWAP28,alpha360_VWAP27,alpha360_VWAP26,alpha360_VWAP25,alpha360_VWAP24,alpha360_VWAP23,alpha360_VWAP22,alpha360_VWAP21,alpha360_VWAP20,alpha360_VWAP19,alpha360_VWAP18,alpha360_VWAP17,alpha360_VWAP16,alpha360_VWAP15,alpha360_VWAP14,alpha360_VWAP13,alpha360_VWAP12,alpha360_VWAP11,alpha360_VWAP10,alpha360_VWAP9,alpha360_VWAP8,alpha360_VWAP7,alpha360_VWAP6,alpha360_VWAP5,alpha360_VWAP4,alpha360_VWAP3,alpha360_VWAP2,alpha360_VWAP1,alpha360_VWAP0,alpha360_VOLUME59,alpha360_VOLUME58,alpha360_VOLUME57,alpha360_VOLUME56,alpha360_VOLUME55,alpha360_VOLUME54,alpha360_VOLUME53,alpha360_VOLUME52,alpha360_VOLUME51,alpha360_VOLUME50,alpha360_VOLUME49,alpha360_VOLUME48,alpha360_VOLUME47,alpha360_VOLUME46,alpha360_VOLUME45,alpha360_VOLUME44,alpha360_VOLUME43,alpha360_VOLUME42,alpha360_VOLUME41,alpha360_VOLUME40,alpha360_VOLUME39,alpha360_VOLUME38,alpha360_VOLUME37,alpha360_VOLUME36,alpha360_VOLUME35,alpha360_VOLUME34,alpha360_VOLUME33,alpha360_VOLUME32,alpha360_VOLUME31,alpha360_VOLUME30,alpha360_VOLUME29,alpha360_VOLUME28,alpha360_VOLUME27,alpha360_VOLUME26,alpha360_VOLUME25,alpha360_VOLUME24,alpha360_VOLUME23,alpha360_VOLUME22,alpha360_VOLUME21,alpha360_VOLUME20,alpha360_VOLUME19,alpha360_VOLUME18,alpha360_VOLUME17,alpha360_VOLUME16,alpha360_VOLUME15,alpha360_VOLUME14,alpha360_VOLUME13,alpha360_VOLUME12,alpha360_VOLUME11,alpha360_VOLUME10,alpha360_VOLUME9,alpha360_VOLUME8,alpha360_VOLUME7,alpha360_VOLUME6,alpha360_VOLUME5,alpha360_VOLUME4,alpha360_VOLUME3,alpha360_VOLUME2,alpha360_VOLUME1
2020-10-09,SH600000,1.1678675,1.1739647,1.1457756,1.1255839,1.1276428,1.13469,1.1598701,1.1618496,1.1699264,1.1507641,1.1061841,1.100879,1.1030169,1.1157652,1.1040462,1.0998496,1.1051548,1.1316811,1.1157652,1.1179032,1.1072927,1.1167947,1.1114894,1.1210705,1.1157652,1.1242379,1.1507641,1.1348484,1.1232085,1.1114894,1.1146567,1.11046,1.1093514,1.100879,1.098741,1.11046,1.0998496,1.0924064,1.0806873,1.0743526,1.0690473,1.0627128,1.0669094,1.0627128,1.0573285,1.0531317,1.0509938,1.0467179,1.0467179,1.0435505,1.0552696,1.0446591,1.0297726,1.0223296,1.0085517,1.0053844,1.0042759,1.0011085,0.9968326,1.2061254,1.1679237,1.1689327,1.1547807,1.1326768,1.1447582,1.1397336,1.1668837,1.1628785,1.166688,1.1444017,1.1199877,1.1104481,1.0987793,1.1157236,1.1051577,1.1040932,1.1104487,1.1295664,1.1221498,1.115786,1.1061788,1.123167,1.1136392,1.1253198,1.1178682,1.1242244,1.151834,1.1348865,1.1210438,1.1210262,1.1221379,1.1125362,1.1083101,1.1019257,1.0987822,1.1104659,1.0945296,1.091303,1.0817839,1.0690473,1.0690827,1.0690327,1.0627128,1.067944,1.0563165,1.0563017,1.0520258,1.0477794,1.047797,1.0446533,1.0552756,1.0414505,1.0308224,1.0202297,1.0085694,1.0074606,1.0085399,1.0032022,1.0021231,1.2171999,1.1930945,1.1769874,1.1547807,1.1558337,1.1467719,1.1649042,1.1688973,1.183015,1.166688,1.1465248,1.1199877,1.1189411,1.1189501,1.1178467,1.1168356,1.1125861,1.1380508,1.1295664,1.1285195,1.1179092,1.1221026,1.133783,1.125317,1.1263815,1.1252995,1.1656263,1.151834,1.1401947,1.1221054,1.1210262,1.1221379,1.115721,1.1093717,1.1040488,1.11046,1.115774,1.0998377,1.0923647,1.0860304,1.0775404,1.0786375,1.0711559,1.0701443,1.067944,1.0573782,1.0563017,1.0530874,1.0509642,1.0499201,1.0552696,1.0584605,1.0446355,1.0318841,1.0212914,1.0117543,1.0117071,1.0106632,1.0074486,1.0063694,1.1628337,1.1638963,1.1407415,1.1215568,1.1276428,1.1246217,1.1346993,1.1477544,1.1578445,1.1263475,1.1040609,1.0955709,1.0987704,1.0955945,1.1040462,1.0945413,1.1009083,1.1072639,1.1093955,1.1051636,1.0998613,1.102994,1.1093662,1.1104543,1.1147037,1.1125603,1.1221012,1.1284788,1.1221468,1.1072431,1.1093489,1.1083368,1.1051052,1.0987557,1.0955563,1.0945357,1.095603,1.0892215,1.0743178,1.0732911,1.0626777,1.0627128,1.0626631,1.0616511,1.0552052,1.0457003,1.0467473,1.0456562,1.0403484,1.0403657,1.0404067,1.0435975,1.0287111,1.0212679,1.0043051,1.0043228,1.0042759,1.0011085,0.99258626,0.9978769,1.1857228,1.1764226,1.1580129,1.1350251,1.1401598,1.1318889,1.1519787,1.1578664,1.1705849,1.1462796,1.1214008,1.1068858,1.1072284,1.1121206,1.1091617,1.1041261,1.1059287,1.1239887,1.1152126,1.1137546,1.10723,1.1154902,1.1272345,1.1174922,1.1177546,1.1199616,1.1465842,1.1384068,1.1292459,1.110343,1.1131366,1.1136249,1.1096208,1.1031866,1.0984849,1.1038197,1.1082555,1.0943152,1.0819416,1.0782046,1.0690764,1.0686547,1.0668541,1.0655701,1.0596702,1.0513017,1.0499842,1.0477256,1.0461537,1.0438435,1.0497385,1.0484701,1.0353403,1.0243663,1.0101981,1.0071981,1.0069622,1.0059494,1.0008373,1.0024039,2.0840907,2.5599084,2.1193082,2.450643,2.5612469,1.8196374,2.0880885,1.4582062,2.6162214,2.1825356,1.8325292,1.122748,0.81960666,1.1378263,1.0168544,1.6434582,1.4147646,2.2256188,1.1568002,1.0681102,1.1130503,1.2313226,1.6008933,1.0878481,0.6486167,0.9449548,2.4826307,1.3599932,1.0923462,1.3460959,0.7907769,0.9800905,0.95283777,0.98755395,0.7659045,1.3358035,2.0122566,1.3559251,1.4277805,1.0265939,0.9665516,1.4723716,1.3318443,1.2424299,1.3619833,1.2557644,0.9767963,1.1716875,1.29411,1.0854331,2.3942173,1.4078705,1.6581475,1.0536902,1.3540845,0.7413444,0.660178,0.8293812,0.9807265
2020-10-12,SH600000,1.1531461,1.1254568,1.1056234,1.1076456,1.1145679,1.1393015,1.141246,1.1491795,1.130357,1.0865676,1.0813564,1.0834564,1.0959787,1.0844676,1.0803453,1.0855565,1.1116123,1.0959787,1.0980788,1.0876565,1.09699,1.0917788,1.10119,1.0959787,1.1043011,1.130357,1.1147234,1.1032901,1.0917788,1.0948899,1.0907676,1.0896786,1.0813564,1.0792564,1.0907676,1.0803453,1.0730342,1.0615228,1.0553006,1.0500894,1.0438671,1.0479894,1.0438671,1.0385783,1.0344559,1.0323559,1.0281558,1.0281558,1.0250447,1.0365559,1.0261337,1.0115112,1.0042,0.9906665,0.9875554,0.9864665,0.98335534,0.97915524,0.9822664,1.1472121,1.1482034,1.1343024,1.1125904,1.1244576,1.119522,1.1461908,1.1422566,1.1459985,1.1241074,1.1001264,1.0907559,1.0792941,1.0959378,1.0855594,1.0845137,1.0907565,1.1095352,1.1022501,1.095999,1.0865623,1.1032493,1.0938904,1.105364,1.0980444,1.1042879,1.1314079,1.1147609,1.1011636,1.1011465,1.1022384,1.0928069,1.0886558,1.0823847,1.0792968,1.0907733,1.0751197,1.0719503,1.0626,1.0500894,1.050124,1.0500749,1.0438671,1.0490056,1.0375843,1.0375698,1.0333695,1.0291986,1.0292158,1.0261278,1.0365617,1.0229819,1.0125422,1.0021373,0.99068385,0.9895948,0.99065495,0.9854119,0.98435193,0.98540145,1.1719366,1.1561153,1.1343024,1.1353366,1.1264355,1.1442463,1.1481686,1.162036,1.1459985,1.1261928,1.1001264,1.0990982,1.0991073,1.0980234,1.0970302,1.092856,1.117869,1.1095352,1.1085069,1.0980847,1.1022037,1.1136769,1.1053611,1.1064067,1.1053439,1.1449556,1.1314079,1.119975,1.1022065,1.1011465,1.1022384,1.0959352,1.0896986,1.0844702,1.0907676,1.0959874,1.0803336,1.0729932,1.0667713,1.0584317,1.0595094,1.0521605,1.0511669,1.0490056,1.038627,1.0375698,1.0344124,1.0323269,1.0313013,1.0365559,1.0396903,1.0261104,1.0135851,1.0031803,0.9938123,0.99376595,0.9927405,0.98958296,0.9885229,1.004171,1.1432563,1.120512,1.1016676,1.1076456,1.1046782,1.114577,1.1274006,1.1373118,1.1063733,1.0844821,1.0761425,1.0792853,1.0761657,1.0844676,1.0751313,1.0813853,1.0876282,1.089722,1.0855651,1.0803567,1.0834339,1.0896932,1.090762,1.094936,1.0928305,1.1022023,1.1084667,1.1022471,1.0876077,1.0896761,1.088682,1.0855078,1.0792708,1.0761281,1.0751257,1.076174,1.0699058,1.0552664,1.0542578,1.0438327,1.0438671,1.0438184,1.0428243,1.0364926,1.0271562,1.0281848,1.0271131,1.0218993,1.0219164,1.0219566,1.0250907,1.0104684,1.0031571,0.98649526,0.98651254,0.9864665,0.98335534,0.97498417,0.980181,0.98227316,1.1555605,1.1374772,1.1148971,1.1199408,1.1118165,1.13155,1.1373333,1.1498263,1.125952,1.1015143,1.0872568,1.0875933,1.0923988,1.0894923,1.0845461,1.0863166,1.1040564,1.0954359,1.0940039,1.0875949,1.0957086,1.1072446,1.0976751,1.0979328,1.1001006,1.1262512,1.1182188,1.1092204,1.0906526,1.0933968,1.0938764,1.0899433,1.0836232,1.0790048,1.0842451,1.0886022,1.0749091,1.062755,1.0590842,1.050118,1.0497036,1.047935,1.0466738,1.0408785,1.0326585,1.0313642,1.0291457,1.0276016,1.0253325,1.0311229,1.0298771,1.01698,1.0062006,0.9922837,0.9893369,0.98910517,0.98811036,0.9830889,0.9846277,0.9968339,1.5271131,1.2642732,1.4619309,1.5279117,1.0855045,1.245649,0.8698927,1.5607067,1.3019915,1.0931951,0.6697752,0.48893628,0.6787702,0.6066044,0.9804048,0.8439777,1.3276926,0.69008905,0.63718104,0.6639901,0.7345454,0.95501274,0.6489557,0.38693222,0.5637127,1.4810132,0.81130385,0.65163904,0.8030134,0.4717379,0.58467287,0.5684153,0.5891252,0.45690024,0.7968734,1.2004116,0.80887693,0.85174227,0.6124145,0.57659626,0.8783431,0.79451156,0.7411714,0.812491,0.74912614,0.58270776,0.6989701,0.77200115,0.64751506,1.4282701,0.839865,0.9891677,0.6285788,0.80777895,0.44224894,0.39382914,0.49476728,0.5850523,0.5965499
2020-10-13,SH600000,1.1313525,1.1114151,1.113448,1.1204065,1.1452698,1.1472243,1.1551994,1.1362784,1.0922595,1.0870211,1.0891321,1.10172,1.0901486,1.0860046,1.0912431,1.1174355,1.10172,1.1038312,1.0933541,1.1027366,1.097498,1.1069585,1.10172,1.110086,1.1362784,1.1205629,1.1090696,1.097498,1.1006254,1.0964817,1.095387,1.0870211,1.08491,1.0964817,1.0860046,1.0786552,1.0670836,1.0608287,1.0555903,1.0493354,1.0534793,1.0493354,1.0440187,1.0398749,1.037764,1.0335418,1.0335418,1.0304143,1.0419859,1.031509,1.0168099,1.0094604,0.9958561,0.9927287,0.99163413,0.9885066,0.9842845,0.98741204,1.0052385,1.1542182,1.1402444,1.1184187,1.1303481,1.1253866,1.1521951,1.1482403,1.1520017,1.1299961,1.1058894,1.0964699,1.084948,1.101679,1.091246,1.090195,1.0964705,1.1153475,1.1080242,1.1017405,1.0922543,1.1090286,1.0996208,1.1111544,1.1037965,1.1100726,1.1373347,1.1206006,1.1069322,1.1069148,1.1080124,1.0985316,1.0943587,1.0880548,1.0849507,1.0964874,1.0807517,1.0775658,1.0681665,1.0555903,1.0556252,1.0555757,1.0493354,1.0545008,1.0430197,1.0430051,1.0387828,1.0345901,1.0346073,1.0315032,1.0419918,1.0283408,1.0178465,1.007387,0.9958735,0.99477875,0.9958445,0.99057394,0.98950845,0.99056345,1.0041928,1.1621716,1.1402444,1.1412841,1.1323364,1.1502405,1.1541833,1.1681232,1.1520017,1.1320924,1.1058894,1.1048558,1.1048648,1.1037754,1.102777,1.098581,1.1237249,1.1153475,1.1143138,1.1038369,1.1079776,1.1195109,1.1111516,1.1122026,1.1111343,1.1509535,1.1373347,1.1258419,1.1079804,1.1069148,1.1080124,1.1016762,1.095407,1.0901512,1.0964817,1.1017287,1.0859929,1.078614,1.0723594,1.0639764,1.0650597,1.0576723,1.0566734,1.0545008,1.0440679,1.0430051,1.0398312,1.0377347,1.0367037,1.0419859,1.0451367,1.0314857,1.0188947,1.0084354,0.9990184,0.99897176,0.99794096,0.99476683,0.9937013,1.0094312,1.005241,1.1263819,1.1074387,1.113448,1.110465,1.1204158,1.1333065,1.1432695,1.112169,1.0901631,1.08178,1.0849391,1.0818032,1.0901486,1.0807633,1.0870501,1.0933257,1.0954305,1.0912519,1.0860162,1.0891094,1.0954015,1.096476,1.1006718,1.0985553,1.1079762,1.1142734,1.1080213,1.0933051,1.0953844,1.094385,1.0911942,1.0849246,1.0817654,1.0807577,1.0818115,1.0755104,1.0607944,1.0597805,1.0493008,1.0493354,1.0492864,1.0482872,1.0419223,1.032537,1.0335709,1.0324936,1.0272526,1.0272697,1.0273101,1.0304606,1.0157617,1.0084122,0.991663,0.9916803,0.99163413,0.9885066,0.98009163,0.9853156,0.98741883,0.9979035,1.1434358,1.1207376,1.1258075,1.1176407,1.1374776,1.1432912,1.1558496,1.1318502,1.1072847,1.0929524,1.0932907,1.0981213,1.0951996,1.0902274,1.0920073,1.1098399,1.1011742,1.0997348,1.0932922,1.1014484,1.1130449,1.1034251,1.1036843,1.1058636,1.132151,1.1240766,1.115031,1.096366,1.0991244,1.0996066,1.0956529,1.0892998,1.0846572,1.0899249,1.0943049,1.08054,1.0683222,1.0646322,1.055619,1.0552025,1.0534246,1.0521567,1.0463312,1.038068,1.036767,1.0345368,1.0329847,1.0307037,1.0365244,1.035272,1.0223074,1.0114715,0.99748176,0.9945196,0.9942866,0.99328655,0.9882388,0.9897857,1.0020558,0.9996709,3.0040662,3.473725,3.6305032,2.5792904,2.959813,2.0669706,3.7084284,3.0936897,2.5975642,1.5914671,1.1617719,1.6128402,1.4413656,2.3295608,2.0053933,3.1547587,1.6397352,1.5140195,1.5777209,1.7453688,2.269226,1.5419974,0.91939783,1.3394498,3.5190668,1.9277563,1.5483733,1.9080571,1.1209064,1.3892536,1.3506236,1.3998328,1.0856503,1.8934678,2.8523233,1.9219897,2.023843,1.4551711,1.3700626,2.0870497,1.8878559,1.7611132,1.930577,1.7800145,1.3845843,1.6608375,1.8343682,1.5385742,3.3937428,1.9956212,2.3503823,1.4935794,1.9193808,1.050837,0.9357858,1.175627,1.3901552,1.4174749,2.3761213
2020-10-14,SH600000,1.112546,1.1145809,1.1215465,1.1464349,1.1483916,1.1563747,1.1374345,1.0933709,1.088127,1.0902402,1.102841,1.0912577,1.0871096,1.0923535,1.1185725,1.102841,1.1049542,1.0944666,1.1038585,1.0986147,1.1080848,1.102841,1.1112155,1.1374345,1.121703,1.110198,1.0986147,1.1017452,1.0975972,1.0965015,1.088127,1.0860139,1.0975972,1.0871096,1.0797527,1.0681694,1.0619081,1.0566642,1.050403,1.0545511,1.050403,1.045081,1.0409329,1.0388198,1.0345933,1.0345933,1.0314627,1.043046,1.0325584,1.0178444,1.0104876,0.9968693,0.9937387,0.99264306,0.9895124,0.985286,0.9884167,1.0062612,1.0010175,1.1414045,1.1195567,1.1314981,1.1265316,1.1533674,1.1494086,1.1531738,1.1311457,1.1070145,1.0975854,1.0860518,1.1027999,1.0923563,1.0913041,1.097586,1.1164823,1.1091516,1.1028614,1.0933656,1.110157,1.1007396,1.1122849,1.1049196,1.1112021,1.1384919,1.1217407,1.1080583,1.1080409,1.1091398,1.0996493,1.0954722,1.0891618,1.0860546,1.097603,1.0818512,1.0786622,1.0692533,1.0566642,1.0566992,1.0566498,1.050403,1.0555737,1.0440809,1.0440662,1.0398397,1.0356427,1.03566,1.0325527,1.043052,1.0293871,1.018882,1.008412,0.9968868,0.9957909,0.9968577,0.9915818,0.99051523,0.9915713,1.0052146,1.0010493,1.1414045,1.1424453,1.1334884,1.1514108,1.1553576,1.1693118,1.1531738,1.1332443,1.1070145,1.1059799,1.105989,1.1048983,1.103899,1.0996988,1.1248683,1.1164823,1.1154475,1.1049601,1.1091049,1.1206499,1.112282,1.1133342,1.1122648,1.1521245,1.1384919,1.1269873,1.1091076,1.1080409,1.1091398,1.1027972,1.0965215,1.0912603,1.0975972,1.1028496,1.0870979,1.0797114,1.0734506,1.0650588,1.0661433,1.0587484,1.0577486,1.0555737,1.0451301,1.0440662,1.0408891,1.0387906,1.0377585,1.043046,1.0462,1.0325351,1.0199314,1.0094614,1.0000348,0.99998814,0.9989563,0.995779,0.9947123,1.0104584,1.0062639,1.003148,1.1085654,1.1145809,1.1115949,1.1215558,1.1344596,1.1444328,1.1133007,1.0912722,1.0828806,1.0860429,1.0829039,1.0912577,1.0818629,1.0881561,1.0944381,1.0965451,1.0923622,1.0871211,1.0902176,1.096516,1.0975916,1.1017916,1.099673,1.1091034,1.1154072,1.1091486,1.0944176,1.0964988,1.0954986,1.0923043,1.0860285,1.0828661,1.0818573,1.0829122,1.0766047,1.0618737,1.0608587,1.0503683,1.050403,1.0503539,1.0493537,1.0429823,1.0335876,1.0346226,1.0335441,1.0282977,1.0283148,1.0283554,1.031509,1.0167952,1.0094383,0.99267197,0.9926893,0.99264306,0.9895124,0.9810888,0.9863181,0.98842347,0.99891883,0.99685204,1.1218778,1.126953,1.1187779,1.1386349,1.1444545,1.1570257,1.1330019,1.1084112,1.0940644,1.094403,1.0992386,1.096314,1.0913366,1.0931183,1.1109692,1.1022947,1.1008537,1.0944046,1.1025691,1.1141773,1.1045479,1.1048073,1.1069887,1.1333029,1.1252203,1.1161655,1.0974815,1.1002427,1.1007254,1.0967677,1.0904081,1.0857607,1.0910338,1.0954182,1.0816394,1.0694091,1.0657154,1.056693,1.0562761,1.0544964,1.0532273,1.0473957,1.0391241,1.0378219,1.0355895,1.0340357,1.0317523,1.037579,1.0363253,1.0233476,1.0125006,0.99849665,0.99553144,0.9952982,0.9942972,0.9892443,0.9907927,1.0030754,1.0006881,1.0000367,2.2684307,2.3708107,1.684342,1.9328331,1.3497843,2.4216979,2.0202577,1.6962752,1.0392684,0.7586665,1.0532256,0.9412483,1.5212623,1.3095727,2.0601375,1.0707886,0.9886931,1.0302918,1.1397702,1.4818622,1.0069634,0.60039014,0.87469465,2.29804,1.2588738,1.011127,1.2460097,0.7319803,0.9072179,0.8819915,0.9141264,0.70895725,1.2364825,1.8626395,1.255108,1.3216208,0.9502636,0.8946856,1.3628964,1.2328178,1.1500516,1.2607158,1.1623946,0.90416867,1.0845691,1.197889,1.004728,2.2162,1.3031912,1.5348593,0.9753452,1.2534043,0.68622327,0.61109185,0.76771426,0.9078066,0.9256471,1.5516675,0.6530254
