input_name,artifact_id,path,sha256
weights,research_selection_lineage_closure_v1:abe0d942b28dfbd6ca679a8a2aee0ee83890309922b5184f5efa28d1fb842e6b,E:/qlib_prj/qlib_baseline/outputs/research_selection_lineage_closure_v1/current/factor_weights_by_split.csv,9d0a59afb607a3cd26b4b6f8f4f064aefe0bd024f4515542e23e985c4e553ed2
weight_manifest,research_selection_lineage_closure_v1:abe0d942b28dfbd6ca679a8a2aee0ee83890309922b5184f5efa28d1fb842e6b,E:/qlib_prj/qlib_baseline/outputs/research_selection_lineage_closure_v1/current/weight_manifest.csv,2ce3e9797811d4d14d575816714af72963958bb3303990769d89b1ded26342c3
partitions,full_research_feature_matrix_v4:10f6e026d5c6c13eda166f702fb2bae2e7ca76c6747bd9e9482ee482e605df1d,E:/qlib_prj/qlib_baseline/outputs/full_research_feature_matrix_v4/current/partition_status.csv,8c1b1700f76fd994557322bcb69676f1a79c7883d585eec19505c237674a90bd
assignments,research_selection_lineage_closure_v1:abe0d942b28dfbd6ca679a8a2aee0ee83890309922b5184f5efa28d1fb842e6b,E:/qlib_prj/qlib_baseline/outputs/research_selection_lineage_closure_v1/current/date_assignments.csv,69dbc339fd55ac05b789a4cf9ba49e49fd082f1846b366885b9612acff89de63
policy,research_selection_lineage_closure_v1:abe0d942b28dfbd6ca679a8a2aee0ee83890309922b5184f5efa28d1fb842e6b,E:/qlib_prj/qlib_baseline/outputs/research_selection_lineage_closure_v1/current/transparent_score_policy.json,4e2369e489c95abf91145c3f130b36e98d11b9be1368fa300d67b47936b57f89
mutation_contract,research_selection_lineage_closure_v1:abe0d942b28dfbd6ca679a8a2aee0ee83890309922b5184f5efa28d1fb842e6b,E:/qlib_prj/qlib_baseline/outputs/research_selection_lineage_closure_v1/current/mutation_contract_status.csv,9e55f7a0c3e89fac6e134a52e719124380abcffb33c330a4cf3ba6ddb5473653
