signal_date,execution_date,period_end_date,status,eligible_count,selected_count,turnover,cost,period_net_return,period_universe_return,period_net_excess_return,avg_selected_liquidity_bucket,avg_selected_tradability_score
2021-02-01,2021-02-02,2021-02-23,executed,1117,100,1.0,0.0005,0.061806976639835476,0.0404148415770742,0.019460593791323477,3.82,100.0
2021-02-22,2021-02-23,2021-03-09,executed,1117,100,0.41000000000000003,0.00020500000000000002,0.005355247457278889,-0.04235973781029079,0.04829760096579405,3.83,100.0
2021-03-08,2021-03-09,2021-03-23,executed,1122,100,0.32999999999999996,0.00016499999999999997,0.021626732333682508,0.02399622485054209,-0.002778751024871129,3.69,100.0
2021-03-22,2021-03-23,2021-04-07,executed,1136,100,0.39,0.00019500000000000002,0.003438254640358851,0.01967373419770979,-0.016310694632332257,3.73,100.0
2021-04-06,2021-04-07,2021-04-21,executed,1128,100,0.4,0.0002,-0.007000710934433663,0.004745265003596177,-0.012068974970807167,3.74,100.0
2021-04-20,2021-04-21,2021-05-10,executed,1142,100,0.32999999999999996,0.00016499999999999997,-0.022522863968208573,-0.004461773860677476,-0.018291396352463685,3.76,100.0
2021-05-07,2021-05-10,2021-05-24,executed,1119,100,0.42000000000000004,0.00021000000000000004,0.016632803255698603,0.021835278144990422,-0.0051954743552412586,3.75,100.0
2021-05-21,2021-05-24,2021-06-07,executed,1113,100,0.42000000000000004,0.00021000000000000004,0.0070644458154169865,0.03736697289053703,-0.02958003892995975,3.54,100.0
2021-06-04,2021-06-07,2021-06-22,executed,1123,100,0.43000000000000005,0.00021500000000000002,-0.01322736144110559,0.005246320730960763,-0.018877097797159514,3.56,100.0
2021-06-21,2021-06-22,2021-07-06,executed,1133,100,0.44999999999999996,0.000225,0.0011088589085381795,0.0020385989449975828,-0.0016485205206796527,3.57,100.0
2021-07-05,2021-07-06,2021-07-20,executed,1123,100,0.38,0.00019,-0.008723850550635737,0.03856372441229938,-0.04587396747545258,3.64,100.0
2021-07-19,2021-07-20,2021-08-03,executed,1136,100,0.31999999999999995,0.00015999999999999999,-0.0030292706009208414,-0.007121137313645831,0.0022653457665191556,3.58,100.0
2021-08-02,2021-08-03,2021-08-17,executed,1113,100,0.39,0.00019500000000000002,0.011208003629770591,0.017872477216739346,-0.007537354485883774,3.69,100.0
2021-08-16,2021-08-17,2021-08-31,executed,1133,100,0.32999999999999996,0.00016499999999999997,0.04533102909153919,0.04543727031559919,-0.0003688444517211398,3.64,100.0
2021-08-30,2021-08-31,2021-09-14,executed,1125,100,0.44999999999999996,0.000225,0.060409188076638864,0.035859889139896906,0.02339842890815058,3.57,100.0
2021-09-13,2021-09-14,2021-09-30,executed,1108,100,0.51,0.000255,-0.03027588796159464,-0.05629244138266509,0.025547279000942558,3.55,100.0
2021-09-29,2021-09-30,2021-10-21,executed,1114,100,0.45999999999999996,0.00022999999999999998,0.011417025560689575,0.001675138095429629,0.009280593443560026,3.51,100.0
2021-10-20,2021-10-21,2021-11-04,executed,1138,100,0.41000000000000003,0.00020500000000000002,0.00020240678188288008,-0.008014516479023959,0.0075177650355426895,3.64,100.0
2021-11-03,2021-11-04,2021-11-18,executed,1149,100,0.38,0.00019,0.006577278680563126,0.027152813231569706,-0.020492967662151806,3.61,100.0
