outer_split_id,factor,test_family,metric,raw_p_value_legacy,fdr_bh_q_value_legacy,fdr_by_q_value_legacy,fdr_bh_pass_legacy,fdr_by_pass_legacy,raw_p_value_gap_aware,fdr_bh_q_value_gap_aware,fdr_by_q_value_gap_aware,fdr_bh_pass_gap_aware,fdr_by_pass_gap_aware,bh_pass_changed,by_pass_changed
split_001,alpha158_BETA10,gap_audit|split_001,rank_ic,0.01996007984031936,0.027703928243098863,0.19624761644681232,True,False,0.01996007984031936,0.027703928243098863,0.19624761644681232,True,False,False,False
split_001,alpha158_BETA20,gap_audit|split_001,rank_ic,0.003992015968063872,0.007028049164828238,0.0497849216459808,True,True,0.003992015968063872,0.007028049164828238,0.0497849216459808,True,True,False,False
split_001,alpha158_BETA30,gap_audit|split_001,rank_ic,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,False,False
split_001,alpha158_BETA5,gap_audit|split_001,rank_ic,0.033932135728542916,0.04425067992669632,0.31346061777099027,True,False,0.033932135728542916,0.04425067992669632,0.31346061777099027,True,False,False,False
split_001,alpha158_BETA60,gap_audit|split_001,rank_ic,0.005988023952095809,0.009606685908758024,0.06805133174630469,True,False,0.005988023952095809,0.009606685908758024,0.06805133174630469,True,False,False,False
split_001,alpha158_CNTD10,gap_audit|split_001,rank_ic,0.17964071856287425,0.2040401370434005,1.0,False,False,0.17964071856287425,0.2040401370434005,1.0,False,False,False,False
split_001,alpha158_CNTD20,gap_audit|split_001,rank_ic,0.0718562874251497,0.0878827354431904,0.6225390567797234,False,False,0.0718562874251497,0.0878827354431904,0.6225390567797234,False,False,False,False
split_001,alpha158_CNTD30,gap_audit|split_001,rank_ic,0.023952095808383235,0.03230635503187174,0.22885004305007306,True,False,0.023952095808383235,0.03230635503187174,0.22885004305007306,True,False,False,False
split_001,alpha158_CNTD5,gap_audit|split_001,rank_ic,0.18762475049900199,0.2109595934182056,1.0,False,False,0.18762475049900199,0.2109595934182056,1.0,False,False,False,False
split_001,alpha158_CNTD60,gap_audit|split_001,rank_ic,0.04790419161676647,0.06024042141281347,0.4267278998226926,False,False,0.04790419161676647,0.06024042141281347,0.4267278998226926,False,False,False,False
split_001,alpha158_CNTN10,gap_audit|split_001,rank_ic,0.3592814371257485,0.3815226689478186,1.0,False,False,0.3592814371257485,0.3815226689478186,1.0,False,False,False,False
split_001,alpha158_CNTN20,gap_audit|split_001,rank_ic,0.16766467065868262,0.19305966380492026,1.0,False,False,0.16766467065868262,0.19305966380492026,1.0,False,False,False,False
split_001,alpha158_CNTN30,gap_audit|split_001,rank_ic,0.11377245508982035,0.134239457592751,0.9509183446666175,False,False,0.11377245508982035,0.134239457592751,0.9509183446666175,False,False,False,False
split_001,alpha158_CNTN60,gap_audit|split_001,rank_ic,0.26147704590818366,0.2867674487091391,1.0,False,False,0.26147704590818366,0.2867674487091391,1.0,False,False,False,False
split_001,alpha158_CNTP10,gap_audit|split_001,rank_ic,0.04790419161676647,0.06024042141281347,0.4267278998226926,False,False,0.04790419161676647,0.06024042141281347,0.4267278998226926,False,False,False,False
split_001,alpha158_CNTP20,gap_audit|split_001,rank_ic,0.023952095808383235,0.03230635503187174,0.22885004305007306,True,False,0.023952095808383235,0.03230635503187174,0.22885004305007306,True,False,False,False
split_001,alpha158_CNTP30,gap_audit|split_001,rank_ic,0.007984031936127744,0.012250727901994177,0.08678105608015003,True,False,0.007984031936127744,0.012250727901994177,0.08678105608015003,True,False,False,False
split_001,alpha158_CNTP5,gap_audit|split_001,rank_ic,0.0718562874251497,0.0878827354431904,0.6225390567797234,False,False,0.0718562874251497,0.0878827354431904,0.6225390567797234,False,False,False,False
split_001,alpha158_CNTP60,gap_audit|split_001,rank_ic,0.017964071856287425,0.025300976993381658,0.17922571792553088,True,False,0.017964071856287425,0.025354354581975286,0.1796038312544877,True,False,False,False
split_001,alpha158_CORD10,gap_audit|split_001,rank_ic,0.015968063872255488,0.022875020836271777,0.16204085846229296,True,False,0.015968063872255488,0.022875020836271777,0.16204085846229296,True,False,False,False
split_001,alpha158_CORD20,gap_audit|split_001,rank_ic,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,False,False
split_001,alpha158_CORD30,gap_audit|split_001,rank_ic,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,False,False
split_001,alpha158_CORD5,gap_audit|split_001,rank_ic,0.02594810379241517,0.0347185628742515,0.24593751293114516,True,False,0.02594810379241517,0.0347185628742515,0.24593751293114516,True,False,False,False
split_001,alpha158_CORD60,gap_audit|split_001,rank_ic,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,0.001996007984031936,0.004820683542661968,0.034148502212044594,True,True,False,False
split_001,alpha158_CORR10,gap_audit|split_001,rank_ic,0.00998003992015968,0.014903229255774166,0.10557070438321822,True,False,0.00998003992015968,0.014903229255774166,0.10557070438321822,True,False,False,False
split_001,alpha158_CORR20,gap_audit|split_001,rank_ic,0.023952095808383235,0.03230635503187174,0.22885004305007306,True,False,0.023952095808383235,0.03230635503187174,0.22885004305007306,True,False,False,False
split_001,alpha158_CORR30,gap_audit|split_001,rank_ic,0.17964071856287425,0.2040401370434005,1.0,False,False,0.17964071856287425,0.2040401370434005,1.0,False,False,False,False
split_001,alpha158_CORR5,gap_audit|split_001,rank_ic,0.003992015968063872,0.007028049164828238,0.0497849216459808,True,True,0.003992015968063872,0.007028049164828238,0.0497849216459808,True,True,False,False
split_001,alpha158_CORR60,gap_audit|split_001,rank_ic,0.9181636726546906,0.9209167871154244,1.0,False,False,0.9181636726546906,0.9209167871154244,1.0,False,False,False,False
split_001,alpha158_HIGH0,gap_audit|split_001,rank_ic,0.013972055888223553,0.020232262747232808,0.14332022898085384,True,False,0.013972055888223553,0.020232262747232808,0.14332022898085384,True,False,False,False
split_001,alpha158_IMAX10,gap_audit|split_001,rank_ic,0.07984031936127745,0.09693860917004467,0.6866885744273215,False,False,0.07984031936127745,0.09693860917004467,0.6866885744273215,False,False,False,False
