datetime,portfolio_id,outer_split_id,return,benchmark_return,excess_return,turnover,implementation_cost,drawdown
2024-10-30,P01,split_001,-0.004652995174712,-0.0016457438,-0.0030072513278187,0.0,0.0,-0.0217554518501439
2024-10-31,P01,split_001,0.0016311274361453,0.008025765,-0.006394637982861,0.0,0.0,-0.020159810328397
2024-11-01,P01,split_001,-0.0108598557270624,-0.014768004,0.0039081486903569,0.0,0.0,-0.0308007334238082
2024-11-04,P01,split_001,0.0145340278053183,0.01686716,-0.0023331329918007,0.0,0.0,-0.0167143643344956
2024-11-05,P01,split_001,0.0196295066835634,0.029190063,-0.009560556792999,1.4831040945983365,36689.29554321249,0.0
2024-11-06,P01,split_001,0.0076456539441602,0.0006918907,0.0069537632276075,0.0,0.0,0.0
2024-11-07,P01,split_001,0.0299606932535126,0.025292039,0.0046686543359711,0.0,0.0,0.0
2024-11-08,P01,split_001,-0.0073894413352213,-0.004394889,-0.0029945524573526,0.0,0.0,-0.0073894413352213
2024-11-11,P01,split_001,0.0087919768304322,0.013631105,-0.0048391285925413,0.0,0.0,0.0
2024-11-12,P01,split_001,-0.0076922383579318,-0.011560559,0.0038683209148342,1.6465346504869145,43115.49383577707,-0.0090128252281195
2024-11-13,P01,split_001,0.0056762317591984,0.002619028,0.0030572036677677,0.0,0.0,-0.0033877523537209
2024-11-14,P01,split_001,-0.015758320733123,-0.024270773,0.0085124522008369,0.0,0.0,-0.0190926877986895
2024-11-15,P01,split_001,-0.0053277211512495,-0.02053243,0.0152047080670427,0.0,0.0,-0.0243186884333198
2024-11-18,P01,split_001,0.0020191876602407,-0.013814986,0.0158341734123465,0.0,0.0,-0.0223486047686769
2024-11-19,P01,split_001,0.0034332654564661,0.015424728,-0.0119914629370885,1.3326270620531953,34125.58925190338,-0.0200376801113439
2024-11-20,P01,split_001,0.0090739254042736,0.010794282,-0.00172035655526,0.0,0.0,-0.0111455751216754
2024-11-21,P01,split_001,0.0010756747022389,0.0011962652,-0.0001205905184031,0.0,0.0,-0.0100818894326366
2024-11-22,P01,split_001,-0.0308794003155965,-0.033851206,0.0029718059870462,0.0,0.0,-0.0406499670485053
2024-11-25,P01,split_001,0.0003564158021093,0.0005835295,-0.0002271136702417,0.0,0.0,-0.0403080395370072
2024-11-26,P01,split_001,-0.0011658053504956,-0.0063779354,0.0052121300590502,1.2553494666027742,31548.141813676968,-0.042393188579329
2024-11-27,P01,split_001,0.0139032527138334,0.018602014,-0.0046987608741181,0.0,0.0,-0.0290793390796592
2024-11-28,P01,split_001,-0.0064612205533474,-0.0057545304,-0.0007066901235073,0.0,0.0,-0.0353526716096673
2024-11-29,P01,split_001,0.0066632640002697,0.014005184,-0.0073419201733141,0.0,0.0,-0.0289249717934476
2024-12-02,P01,split_001,0.006145675451231,0.014736056,-0.0085903808765887,0.0,0.0,-0.022957059831295
2024-12-03,P01,split_001,0.0045896059284971,0.0007748604,0.003814745546417,1.371931897795411,35110.18502171073,-0.019548595093671
2024-12-04,P01,split_001,-0.0003183490511622,-0.009349465,0.009031116319016,0.0,0.0,-0.0198607208681335
2024-12-05,P01,split_001,-0.0019533995595297,0.004732251,-0.0066856507268271,0.0,0.0,-0.0217753245042675
2024-12-06,P01,split_001,0.0124435606315641,0.011920691,0.000522870095065,0.0,0.0,-0.0096027264434442
2024-12-09,P01,split_001,0.0015102896233586,-0.0032945871,0.0048048767586735,0.0,0.0,-0.0081069397181892
2024-12-10,P01,split_001,-0.0020715302648684,0.0076088905,-0.0096804207983157,1.269584486021046,33071.333114132474,-0.0111782782376755
2024-12-11,P01,split_001,0.0030501858446099,0.0057997704,-0.0027495845106146,0.0,0.0,-0.0081621882191132
2024-12-12,P01,split_001,0.0122962066745741,0.009253502,0.0030427047824842,0.0,0.0,0.0
2024-12-13,P01,split_001,-0.0171653990123017,-0.02090615,0.0037407513287321,0.0,0.0,-0.0171653990123016
2024-12-16,P01,split_001,0.0007280104538448,-0.007838547,0.0085665576836116,0.0,0.0,-0.0164498851483821
2024-12-17,P01,split_001,-0.0154262916521016,-0.012869179,-0.0025571124032918,1.3947281962444005,35986.20951197287,-0.0327171940094692
2024-12-18,P01,split_001,0.0059984324582823,0.00630486,-0.0003064276567688,0.0,0.0,-0.026915013429677
2024-12-19,P01,split_001,-0.0021718075103717,0.000877738,-0.0030495455093341,0.0,0.0,-0.0290283667117405
2024-12-20,P01,split_001,-0.0004840803444858,0.0023092031,-0.0027932834923739,0.0,0.0,-0.0294983949944686
2024-12-23,P01,split_001,-0.0111969145077793,-0.016158462,0.0049615470629604,0.0,0.0,-0.0403650184953783
2024-12-24,P01,split_001,0.0114302603450417,0.0114763975,-4.613716930148768e-05,1.4890553086268856,37564.78428119231,-0.030541940725221
2024-12-25,P01,split_001,-0.0117703482439643,-0.0078004003,-0.0039699479868537,0.0,0.0,-0.041952799690803
2024-12-26,P01,split_001,0.0051939683963393,0.005793214,-0.0005992454479599,0.0,0.0,-0.0369767328101955
2024-12-27,P01,split_001,0.0035063110219791,0.0013257265,0.0021805845128849,0.0,0.0,-0.0336000737140256
2024-12-30,P01,split_001,0.0038353479312749,-0.0009024739,0.0047378218578191,0.0,0.0,-0.0298935937559603
2024-12-31,P01,split_001,-0.0252376729137802,-0.022453666,-0.0027840071804428,1.381945309967707,35258.22319564061,-0.0554528424496407
2025-01-02,P01,split_001,-0.0234602229415105,-0.026429951,0.0029697282494379,0.0,0.0,-0.0776121293445422
2025-01-03,P01,split_001,-0.0196432532358599,-0.022051334,0.0024080811452435,0.0,0.0,-0.0957308278695131
2025-01-06,P01,split_001,0.0032642629557425,-0.0029161572,0.0061804202013785,0.0,0.0,-0.0927790555089075
2025-01-07,P01,split_001,0.0123700467258221,0.012789488,-0.0004194411129229,0.0,0.0,-0.0815566900349082
2025-01-08,P01,split_001,-0.0005018746403524,-0.001876235,0.0013743603678873,1.4754057068344404,35805.955916778184,-0.0831167289561849
2025-01-09,P01,split_001,0.0068936717481113,-0.00011622906,0.0070099008054233,0.0,0.0,-0.0767960366542743
2025-01-10,P01,split_001,-0.0264078411559382,-0.018185794,-0.0082220468024531,0.0,0.0,-0.1011758602728408
2025-01-13,P01,split_001,0.0105627350101384,-0.0006724596,0.0112351946124944,0.0,0.0,-0.0916818190641871
2025-01-14,P01,split_001,0.0467793067564005,0.035690546,0.0110887607206339,0.0,0.0,-0.0491913242457749
2025-01-15,P01,split_001,-0.0009168744462675,-0.006068349,0.0051514744383149,1.3681288589314478,34007.05412175347,-0.0510931897031732
2025-01-16,P01,split_001,0.0042425419603554,0.0035229921,0.0007195498262612,0.0,0.0,-0.0470674127440219
2025-01-17,P01,split_001,0.0001927834080314,0.003404498,-0.0032117146922493,0.0,0.0,-0.0468837031522264
2025-01-20,P01,split_001,0.0117316819763946,0.0059230328,0.0058086492157745,0.0,0.0,-0.0357020458710893
2025-01-21,P01,split_001,-0.010863245933967,0.0016146898,-0.0124779357609324,0.0,0.0,-0.0461774517004131
2025-01-22,P01,split_001,-0.0112193830127039,-0.009222746,-0.0019966371173182,1.558886317631583,39067.24930868185,-0.0580695841378334
2025-01-23,P01,split_001,0.0043488372069374,-0.00093990564,0.0052887428504006,0.0,0.0,-0.053973282098986
2025-01-24,P01,split_001,0.0076566953758905,0.01094377,-0.0032870750327398,0.0,0.0,-0.0467298437025643
2025-01-27,P01,split_001,0.0014068630396077,-0.008891344,0.0102982071100422,0.0,0.0,-0.0453887231529085
2025-02-06,P01,split_002,0.0167057602811745,0.019266248,-0.002560487468154,0.9482871422790596,12318.259451601776,0.0
2025-02-07,P01,split_002,0.0249430540515522,0.014266491,0.0106765631152729,0.0,0.0,0.0
2025-02-10,P01,split_002,0.019502633027017,0.009122014,0.0103806189813016,0.0,0.0,0.0
2025-02-11,P01,split_002,-0.0079345443417114,-0.004202664,-0.0037318804432434,0.0,0.0,-0.0079345443417113
2025-02-12,P01,split_002,0.01080744167189,0.011791825,-0.0009843836226045,0.0,0.0,0.0
2025-02-13,P01,split_002,-0.0036655156896675,-0.0064864755,0.0028209597780143,1.422703038971599,27318.86633278866,-0.0048078364209207
2025-02-14,P01,split_002,-0.0003486060509087,0.006279111,-0.006627716959417,0.0,0.0,-0.0051547664309613
2025-02-17,P01,split_002,0.00375973346361,0.005078912,-0.0013191783177009,0.0,0.0,-0.0014144135151989
2025-02-18,P01,split_002,-0.0096080275463865,-0.01625365,0.0066456226420595,0.0,0.0,-0.0110088513375694
2025-02-19,P01,split_002,0.0034338009301245,0.015190244,-0.0117564427908837,0.0,0.0,-0.0076128526114073
2025-02-20,P01,split_002,-0.0064982586214115,0.002513647,-0.0090119057008793,1.253874851846929,23912.990971458497,-0.0150625531819843
2025-02-21,P01,split_002,0.0015527754243801,0.013739109,-0.0121863336149265,0.0,0.0,-0.0135331665200134
2025-02-24,P01,split_002,0.0023422587104229,-0.0003719926,0.0027142512984662,0.0,0.0,-0.0112226059867517
2025-02-25,P01,split_002,-0.0095415188452553,-0.0082393885,-0.001302130379374,0.0,0.0,-0.0206570441254916
2025-02-26,P01,split_002,0.0117425085634835,0.011478066,0.0002644421190865,0.0,0.0,-0.0091571010795479
2025-02-27,P01,split_002,-0.0038689956474052,-0.0007480383,-0.0031209573554741,1.2555131374650432,23924.48469938251,-0.013992970537494
2025-02-28,P01,split_002,-0.0105139254950693,-0.027241647,0.0167277217484303,0.0,0.0,-0.0243597749828776
2025-03-03,P01,split_002,0.0034989009705091,0.0011943579,0.0023045430984998,0.0,0.0,-0.0209461064526973
2025-03-04,P01,split_002,0.0061587579237101,0.0060269833,0.0001317746626017,0.0,0.0,-0.0149163505280736
2025-03-05,P01,split_002,-0.0010007067845302,0.0046247244,-0.0056254311726527,0.0,0.0,-0.01590213041943
2025-03-06,P01,split_002,0.001780649369801,0.016501427,-0.0147207773269762,1.1425480721993864,21634.756766848688,-0.0150567504665996
2025-03-07,P01,split_002,-0.0031259070131698,-0.0042518973,0.0011259903218826,0.0,0.0,-0.0181355914778903
2025-03-10,P01,split_002,-0.0010349558851848,-0.00064253807,-0.0003924178145061,0.0,0.0,-0.0191517778259437
2025-03-11,P01,split_002,0.00595659300834,0.0037386417,0.0022179512694484,0.0,0.0,-0.0133092641634989
2025-03-12,P01,split_002,0.0003237013691421,-5.221367e-05,0.0003759150379654,0.0,0.0,-0.0129898710213888
2025-03-13,P01,split_002,-0.0025169259294242,-0.008815467,0.0062985414282112,1.287215683784248,24405.63647399593,-0.0164951046414399
2025-03-14,P01,split_002,0.0082384150938554,0.02051878,-0.0122803646607831,0.0,0.0,-0.0083925830666373
2025-03-17,P01,split_002,0.0038737630301408,0.0011097193,0.0027640437537126,0.0,0.0,-0.0045513309145073
2025-03-18,P01,split_002,-0.0013848361990223,0.0035892725,-0.0049741086981068,0.0,0.0,-0.0059298642657256
2025-03-19,P01,split_002,-0.0002050781174933,-0.0030547976,0.0028497195318901,0.0,0.0,-0.0061337262978182
2025-03-20,P01,split_002,-0.002940635306154,-0.0059934855,0.0030528501445905,1.366971183051293,26093.923949854056,-0.0101477503938836
2025-03-21,P01,split_002,-0.0031844098631657,-0.016633332,0.0134489219124995,0.0,0.0,-0.0132998456606059
2025-03-24,P01,split_002,0.005704752801942,-0.0026723742,0.0083771270504466,0.0,0.0,-0.0076709651904617
2025-03-25,P01,split_002,0.005960955587304,-0.0039075613,0.0098685168894891,0.0,0.0,-0.0017557358859697
2025-03-26,P01,split_002,-0.0011268612312847,0.001234889,-0.0023617502617412,0.0,0.0,-0.0028806186465522
2025-03-27,P01,split_002,-0.0028155774681109,0.00028133392,-0.0030969113914508,1.2171564965012316,23328.180879646832,-0.0066647662479913
2025-03-28,P01,split_002,-0.0078648516002003,-0.007764697,-0.0001001545253102,0.0,0.0,-0.0144772004507013
2025-03-31,P01,split_002,-0.0022240751372383,-0.008603871,0.0063797957314445,0.0,0.0,-0.0166690772063604
2025-04-01,P01,split_002,0.0068246394161514,0.003660798,0.0031638413433365,0.0,0.0,-0.0099581982315423
2025-04-02,P01,split_002,0.002312442923348,0.00062549114,0.0016869517810751,0.0,0.0,-0.007668783073224
2025-04-03,P01,split_002,0.0029778298211214,-0.0078038573,0.010781687147629,0.9837038274617456,18800.513179527017,-0.0055028486105331
2025-04-07,P01,split_002,-0.0642377673922814,-0.09242731,0.0281895459355078,0.0,0.0,-0.0693871252937762
2025-04-08,P01,split_002,0.0236208101014006,0.010263085,0.0133577247361052,0.0,0.0,-0.0474052953024218
2025-04-09,P01,split_002,0.0073308587113072,0.017344713,-0.0100138544997523,0.0,0.0,-0.0404219581131446
2025-04-10,P01,split_002,0.0090743321816216,0.018945813,-0.0098714809973945,0.0,0.0,-0.0317144282068733
2025-04-11,P01,split_002,0.0190003770826198,0.0069036484,0.012096728706155,1.8308096795011497,34124.124902267184,-0.0147478520095885
2025-04-14,P01,split_002,0.0248451642339177,0.008698583,0.0161465815846868,0.0,0.0,0.0
2025-04-15,P01,split_002,-0.0056258083011882,-0.0013051629,-0.0043206453945414,0.0,0.0,-0.0056258083011881
2025-04-16,P01,split_002,-0.0212464650285756,-0.0052382946,-0.0160081704271351,0.0,0.0,-0.0267527447904352
2025-04-17,P01,split_002,-0.0018233110494153,0.00111866,-0.0029419710225599,0.0,0.0,-0.0285272772646719
2025-04-18,P01,split_002,0.0031569248444708,-0.00022524595,0.003382170797077,1.5521737741028312,29090.457285837387,-0.0266575797327128
2025-04-21,P01,split_002,0.023109337494311,0.011278391,0.0118309466099116,0.0,0.0,-0.0041642812452266
2025-04-22,P01,split_002,-0.0144846248249552,-0.00077968836,-0.0137049364666483,0.0,0.0,-0.0185885880186791
2025-04-23,P01,split_002,0.0298123573695993,0.0033888817,0.0264234756862497,0.0,0.0,0.0
2025-04-24,P01,split_002,-0.0253880951959902,-0.0048065186,-0.0205815766413027,0.0,0.0,-0.0253880951959902
2025-04-25,P01,split_002,-0.0019608756850896,0.0019276142,-0.0038884898971257,1.577378035173658,30087.714943281357,-0.028530095002531
2025-04-28,P01,split_002,-0.0100696162944529,-0.0059260726,-0.0041435436969492,0.0,0.0,-0.038312424187464
2025-04-29,P01,split_002,0.0025072180369915,0.0019699335,0.0005372845271649,0.0,0.0,-0.0359012637514363
2025-04-30,P01,split_002,0.0187503257977559,0.0038200617,0.0149302641141011,0.0,0.0,-0.0178240983455709
2025-05-06,P01,split_002,0.028770809918791,0.018213749,0.0105570609869062,0.0,0.0,0.0
2025-05-07,P01,split_002,0.003093343640244,0.0050401688,-0.0019468251219629,1.7213015766550543,34152.996571886186,0.0
2025-05-08,P01,split_002,0.004000984981064,0.0066250563,-0.0026240712857205,0.0,0.0,0.0
2025-05-09,P01,split_002,-0.0032661553536309,-0.0070848465,0.0038186911429511,0.0,0.0,-0.0032661553536309
2025-05-12,P01,split_002,0.0076998881501124,0.012756228,-0.0050563402968479,0.0,0.0,0.0
2025-05-13,P01,split_002,0.0022356858164289,-0.00061649084,0.0028521766573408,0.0,0.0,0.0
2025-05-14,P01,split_002,0.0053873690810093,0.006880164,-0.0014927950654139,1.12152341411453,22425.655408990573,0.0
2025-05-15,P01,split_002,-0.0045091578739944,-0.011734009,0.007224850915068,0.0,0.0,-0.0045091578739946
2025-05-16,P01,split_002,-0.004653977783537,-0.0004222989,-0.0042316788753033,0.0,0.0,-0.0091421501369636
2025-05-19,P01,split_002,0.0023452766829925,0.0013900995,0.0009551771575409,0.0,0.0,-0.0068183143255197
2025-05-20,P01,split_002,0.0039279425780833,0.006550193,-0.0026222502548633,0.0,0.0,-0.0029171536945861
2025-05-21,P01,split_002,0.0020097697139838,0.0006606579,0.0013491118312934,1.2943405021840952,26010.70258158018,-0.0019516172177354
2025-05-22,P01,split_002,-0.0083552563955641,-0.0061463714,-0.0022088850309706,0.0,0.0,-0.0102905673510595
2025-05-23,P01,split_002,-0.0083364831378122,-0.00941664,0.0010801566670278,0.0,0.0,-0.0185412633476711
2025-05-26,P01,split_002,0.0014706588150098,0.00095558167,0.0005150771499708,0.0,0.0,-0.0170978724050449
2025-05-27,P01,split_002,-0.0002258416150132,-0.0031635761,0.0029377345110854,0.0,0.0,-0.0173198526089409
2025-05-28,P01,split_002,-0.0009384826388166,-0.0021129847,0.0011745020184709,1.439348257032728,28463.487158888085,-0.0193762154155591
2025-05-29,P01,split_002,0.0079242571576259,0.011502862,-0.0035786048189976,0.0,0.0,-0.0116055003716276
2025-05-30,P01,split_002,0.001548227000603,-0.008544147,0.0100923740152209,0.0,0.0,-0.0100752413200555
2025-06-03,P01,split_002,0.0100019241143374,0.004988909,0.0050130153466372,0.0,0.0,-0.0001740890048349
2025-06-04,P01,split_002,0.0006741216203599,0.006837368,-0.0061632463911147,0.0,0.0,0.0
2025-06-05,P01,split_002,-0.0031253563833898,0.00393486,-0.007060216612882,1.2949679791666333,26099.502380352933,-0.0041661087577183
2025-06-06,P01,split_002,0.0019594718379431,-0.001078546,0.0030380178851538,0.0,0.0,-0.0022148002925599
2025-06-09,P01,split_002,0.0021571965958997,0.0073570013,-0.0051998047087266,0.0,0.0,-6.238145631187741e-05
2025-06-10,P01,split_002,-0.0020662178593958,-0.0069316626,0.0048654447001134,0.0,0.0,-0.0021284704220285
2025-06-11,P01,split_002,0.0032362283395474,0.006132245,-0.0028960167242342,0.0,0.0,0.0
2025-06-12,P01,split_002,-0.000126398718875,0.0005322695,-0.0006586681967192,1.140589251870621,23021.741008084897,-0.0010438267424968
2025-06-13,P01,split_002,-0.0041055641529091,-0.011444032,0.007338468039321,0.0,0.0,-0.0051451053977501
2025-06-16,P01,split_002,-3.769860991536085e-06,0.005200267,-0.0052040366990652,0.0,0.0,-0.0051488558624094
2025-06-17,P01,split_002,0.0043605516298188,-0.0012773275,0.0056378791673555,0.0,0.0,-0.0008107560844132
2025-06-18,P01,split_002,-0.0037476321502826,-0.00023180246,-0.0035158296867511,0.0,0.0,-0.0045553498191278
2025-06-19,P01,split_002,-0.0132377145271246,-0.01216954,-0.0010681745986884,1.2172987560184008,24476.5771581306,-0.0187090790876004
2025-06-20,P01,split_002,0.0004367791441551,-0.0036273003,0.0040640794066062,0.0,0.0,-0.0182804716789971
2025-06-23,P01,split_002,0.0030470669753288,0.008267403,-0.0052203356735969,0.0,0.0,-0.0152891065252148
2025-06-24,P01,split_002,0.0125763456415627,0.015423059,-0.0028467138219381,0.0,0.0,-0.0029050419718639
2025-06-25,P01,split_002,0.0074265855568801,0.013456941,-0.0060303550940597,0.0,0.0,0.0
2025-06-26,P01,split_002,-0.0050146280092554,-0.0034518242,-0.001562803821023,1.066035429602521,21643.565171925937,-0.0058747392793028
2025-06-27,P01,split_002,0.0058820656076858,-0.00058984756,0.0064719131723831,0.0,0.0,-2.7229273485973596e-05
2025-06-30,P01,split_002,-0.0012072488644104,0.008256555,-0.009463803467987,0.0,0.0,-0.0012344452653868
2025-07-01,P01,split_002,0.0040051210985551,0.0025413036,0.0014638174639115,0.0,0.0,0.0
2025-07-02,P01,split_002,0.0067563239053782,-0.0039622784,0.0107186022714671,0.0,0.0,0.0
2025-07-03,P01,split_002,0.0033991479042972,0.00596714,-0.0025679922934566,1.3354220874642666,27329.23981144412,0.0
2025-07-04,P01,split_002,0.0009230365600477,-0.0014969707,0.0024200072135816,0.0,0.0,0.0
2025-07-07,P01,split_002,0.0056816429442277,-0.0006259084,0.0063075513190141,0.0,0.0,0.0
2025-07-08,P01,split_002,0.004551528586003,0.010609984,-0.0060584558118851,0.0,0.0,0.0
2025-07-09,P01,split_002,0.0011312448975616,-0.0020503402,0.0031815850731902,0.0,0.0,0.0
2025-07-10,P01,split_002,0.0082754887328063,0.003591895,0.0046835936293517,1.4470466117263618,30023.97949112308,0.0
2025-07-11,P01,split_002,0.0028421640053649,0.0038337708,-0.0009916067465881,0.0,0.0,0.0
2025-07-14,P01,split_002,0.0056908018753855,0.0014208555,0.0042699463532297,0.0,0.0,0.0
2025-07-15,P01,split_002,-0.0093014967654463,-0.0020344257,-0.0072670710299727,0.0,0.0,-0.0093014967654463
2025-07-16,P01,split_002,0.0032083864055285,0.00029349327,0.0029148931346545,0.0,0.0,-0.0061229531556911
2025-07-17,P01,split_002,0.0031702361706112,0.009256363,-0.0060861267444277,1.3687856476694678,28659.353740948714,-0.0040630115169341
2025-07-18,P01,split_002,0.0034605208632547,0.0038559437,-0.0003954228165548,0.0,0.0,-0.0006165507898014
2025-07-21,P01,split_002,0.0141508134258689,0.009053946,0.0050968678844871,0.0,0.0,0.0
2025-07-22,P01,split_002,0.0122469345814441,0.0061182976,0.0061286370045398,0.0,0.0,0.0
2025-07-23,P01,split_002,-0.0035523971659687,-0.0028526187,-0.0006997784716633,0.0,0.0,-0.0035523971659687
2025-07-24,P01,split_002,0.0096393201814144,0.010753036,-0.0011137153639346,1.3358356218207723,28810.82911856605,0.0
2025-07-25,P01,split_002,-0.001052356014816,-0.0015586019,0.0005062458414156,0.0,0.0,-0.0010523560148159
2025-07-28,P01,split_002,-0.0030273994565432,0.0034189224,-0.0064463218808596,0.0,0.0,-0.004076569569332
2025-07-29,P01,split_002,1.3060052887756142e-05,0.0044896603,-0.0044766002101737,0.0,0.0,-0.0040635627566584
2025-07-30,P01,split_002,0.0023074653951586,-0.003988743,0.0062962082235277,0.0,0.0,-0.0017654738919417
2025-07-31,P01,split_002,-0.0159327389467505,-0.0138475895,-0.0020851494539526,1.403532924548413,30430.168697469227,-0.0187934002882192
2025-08-01,P01,split_002,0.0027238003578959,-0.0014820099,0.0042058102455912,0.0,0.0,-0.0161207894007546
2025-08-04,P01,split_002,0.0026545189680852,0.007455826,-0.0048013068375788,0.0,0.0,-0.0135090633739142
2024-08-02,P02,split_001,-0.0074865550359335,,,0.9476453537020292,12309.92261157498,-0.0077708486420441
2024-08-05,P02,split_001,-0.0138814931776839,,,0.0,0.0,-0.0215444708373186
2024-08-06,P02,split_001,0.0086438636593031,,,0.0,0.0,-0.0130868346465451
2024-08-07,P02,split_001,-0.0006679041467334,,,0.0,0.0,-0.0137459980421505
2024-08-08,P02,split_001,-0.000678287652007,,,0.0,0.0,-0.014414961953421
2024-08-09,P02,split_001,-0.0082451802897257,,,1.4472740451016064,25830.89039026601,-0.0236979495447534
2024-08-12,P02,split_001,-0.0066181731716438,,,0.0,0.0,-0.0301592855824973
2024-08-13,P02,split_001,0.0045769959769225,,,0.0,0.0,-0.0257203285343528
2024-08-14,P02,split_001,-0.0030396410317076,,,0.0,0.0,-0.0286817890000984
2024-08-15,P02,split_001,0.0078265083116545,,,0.0,0.0,-0.0210797589484462
2024-08-16,P02,split_001,-0.0020284344682248,,,1.273059791742588,22503.644356787365,-0.0240695778701549
2024-08-19,P02,split_001,-0.000156536034486,,,0.0,0.0,-0.0242223461483694
2024-08-20,P02,split_001,-0.0134336148954773,,,0.0,0.0,-0.0373305673738246
2024-08-21,P02,split_001,-0.0015693210387049,,,0.0,0.0,-0.038841304767763
2024-08-22,P02,split_001,-0.0074449260059304,,,0.0,0.0,-0.0459970601337237
2024-08-23,P02,split_001,-0.0039279991782544,,,1.1985635214721986,20686.561187741576,-0.0506695977774217
2024-08-26,P02,split_001,0.0134362803053354,,,0.0,0.0,-0.0379141283907823
2024-08-27,P02,split_001,-0.0135445534079787,,,0.0,0.0,-0.0509451518618552
2024-08-28,P02,split_001,0.0055402350932668,,,0.0,0.0,-0.0456871648867651
2024-08-29,P02,split_001,0.0122492671000943,,,0.0,0.0,-0.0339975320724148
2024-08-30,P02,split_001,0.0223414548201187,,,1.1727758002378967,20486.05109798749,-0.013331332059163
2024-09-02,P02,split_001,-0.0181052974615319,,,0.0,0.0,-0.0311952617882054
2024-09-03,P02,split_001,0.011285186103091,,,0.0,0.0,-0.0202621200199288
2024-09-04,P02,split_001,-0.0027799053912263,,,0.0,0.0,-0.0229856986344741
2024-09-05,P02,split_001,0.0077534679302351,0.004441023,0.0033124450573103,0.0,0.0,-0.0154104495814554
2024-09-06,P02,split_001,-0.0197846099818537,-0.012091994,-0.0076926156962702,1.4766730610857202,26192.68962930881,-0.036055531594385
2024-09-09,P02,split_001,-0.0041596784598506,-0.008618534,0.0044588551514469,0.0,0.0,-0.040065230636104
2024-09-10,P02,split_001,0.0085619498290426,0.0019271374,0.0066348124541647,0.0,0.0,-0.0318463173016566
2024-09-11,P02,split_001,-0.0026113462700806,-0.0024216175,-0.000189728762146,0.0,0.0,-0.0343745018098358
2024-09-12,P02,split_001,0.0002529448857918,-0.0036681294,0.0039210743299142,0.0,0.0,-0.0341302517784783
2024-09-13,P02,split_001,-0.0134173528273758,-0.0077703,-0.0056470529158768,1.2476718593408211,21840.815159147976,-0.0480686477943755
2024-09-18,P02,split_001,-0.0065511342610115,0.0007388592,-0.0072899934376472,0.0,0.0,-0.0543048778899408
2024-09-19,P02,split_001,0.0195261513695162,0.012855053,0.0066710984215182,0.0,0.0,-0.0358390917862067
2024-09-20,P02,split_001,0.0020451515612869,-0.0009942055,0.0030393570361404,0.0,0.0,-0.0338672365994414
2024-09-23,P02,split_001,0.0047946882612507,0.0023498535,0.0024448347456257,0.0,0.0,-0.029234931179955
2024-09-24,P02,split_001,0.031364367619639,0.040580034,-0.0092156666363423,1.2894357109762848,22581.183094875465,0.0
2024-09-25,P02,split_001,0.0151844134137895,0.012697339,0.0024870743558672,0.0,0.0,0.0
2024-09-26,P02,split_001,0.0345088353360686,0.040296435,-0.0057876000200715,0.0,0.0,0.0
2024-09-27,P02,split_001,0.0531755598967912,0.04806125,0.0051143082564714,0.0,0.0,0.0
2024-09-30,P02,split_001,0.1047753215298551,0.096354365,0.0084209561810392,0.0,0.0,0.0
2024-10-08,P02,split_001,0.0999360767470298,0.07016277,0.0297733036147055,1.272841703324745,32840.89783314474,0.0
2024-10-09,P02,split_001,-0.0186936372533166,-0.07450849,0.0558148509249365,0.0,0.0,-0.0186936372533166
2024-10-10,P02,split_001,0.0018929719802721,0.0018556118,3.736017912471111e-05,0.0,0.0,-0.0168360518045743
2024-10-11,P02,split_001,-0.0062675190613887,-0.033438623,0.0271711038901188,0.0,0.0,-0.0229980505903593
2024-10-14,P02,split_001,0.0045436282359292,0.025546074,-0.021002445677645,0.0,0.0,-0.0185589169464639
2024-10-15,P02,split_001,-0.0178255085602198,-0.02264595,0.0048204417571629,1.0336036650960858,19786.297669151438,-0.0365135946602803
2024-10-16,P02,split_001,0.0017707329396904,-0.0020421743,0.0038129072789849,0.0,0.0,-0.0348075175454014
2024-10-17,P02,split_001,-0.010103163035102,-0.007653713,-0.0024494498087836,0.0,0.0,-0.044559014555895
2024-10-18,P02,split_001,0.0201914844337256,0.037142277,-0.0169507923301903,0.0,0.0,-0.0252672427709569
2024-10-21,P02,split_001,0.0059937778270444,0.01065135,-0.0046575721943178,0.0,0.0,-0.0194249111833835
2024-10-22,P02,split_001,0.0190121545827027,0.006736517,0.0122756376301881,1.2546935422997327,29839.34472034056,-0.0017742197579379
2024-10-23,P02,split_001,0.0031541010000869,0.0034600496,-0.0003059486291244,0.0,0.0,0.0
2024-10-24,P02,split_001,-0.0028739121626377,-0.008181632,0.0053077194024562,0.0,0.0,-0.0028739121626377
2024-10-25,P02,split_001,0.0154720146891784,0.013057828,0.0024141867396545,0.0,0.0,0.0
2024-10-28,P02,split_001,0.0185058991484451,0.011549234,0.0069566647581863,0.0,0.0,0.0
2024-10-29,P02,split_001,-0.0183035030435466,-0.01216799,-0.0061355128358745,1.450934618448078,36335.083428047816,-0.0194731321164101
2024-10-30,P02,split_001,-0.0044399369168915,-0.0016457438,-0.0027941930699982,0.0,0.0,-0.0238266095551306
2024-10-31,P02,split_001,0.0017540736054348,0.008025765,-0.0062716918135715,0.0,0.0,-0.0221143295766234
2024-11-01,P02,split_001,-0.009287500001929,-0.014768004,0.0054805044154904,0.0,0.0,-0.0311964427425668
