event_id,datetime,instrument,side,requested_shares,executed_shares,unfilled_shares,base_price,fill_price,gross_value,status,reason,commission,stamp_tax,slippage_cost,cash_fee,implementation_cost
event_000014,2026-02-06,SH600007,buy,43900.0,1200.0,42700.0,20.810000215325434,20.830810215540758,24996.972258648908,partial,cash_volume_or_lot,7.499091677594672,0.0,24.972000258388505,7.499091677594672,32.471091935983175
event_000015,2026-02-06,SH600008,buy,270200.0,44400.0,225800.0,3.0699999176986763,3.0730699176163747,136444.30434216704,partial,cash_volume_or_lot,40.93329130265011,0.0,136.30799634580927,40.93329130265011,177.24128764845938
event_000016,2026-02-06,SH600026,buy,30000.000000000004,20500.0,9500.000000000004,15.950000199159518,15.965950199358677,327301.97908685287,partial,cash_volume_or_lot,98.19059372605585,0.0,326.97500408274215,98.19059372605585,425.165597808798
event_000017,2026-02-06,SH600017,buy,281100.0,19100.000000000004,262000.0,3.150000021204024,3.1531500212252275,60225.16540540185,partial,cash_volume_or_lot,18.067549621620554,0.0,60.16500040499052,18.067549621620554,78.23255002661108
event_000018,2026-02-06,SH600029,buy,114999.99999999999,33000.0,81999.99999999999,8.209999961273272,8.218209961234544,271200.92872074,partial,cash_volume_or_lot,81.360278616222,0.0,270.92999872197333,81.360278616222,352.2902773381953
event_000019,2026-02-06,SH600022,buy,515800.00000000006,59400.0,456400.00000000006,1.610000074553491,1.6116100746280444,95729.63843290583,partial,cash_volume_or_lot,28.718891529871748,0.0,95.63400442846981,28.718891529871748,124.35289595834155
event_000020,2026-02-06,SH600037,buy,109800.0,9300.0,100500.0,8.010000426052054,8.018010426478105,74567.49696624637,partial,cash_volume_or_lot,22.37024908987391,0.0,74.49300396227265,22.37024908987391,96.86325305214656
event_000021,2026-02-06,SH600028,buy,41500.0,41500.0,0.0,6.299999531572419,6.306299531103991,261711.43054081564,filled,,78.51342916224469,0.0,261.4499805602568,78.51342916224469,339.96340972250147
event_000022,2026-02-09,SH600031,sell,200.0,200.0,0.0,23.38000176848488,23.356621766716394,4671.324353343279,filled,,5.0,4.6713243533432784,4.676000353697418,9.671324353343278,14.347324707040697
event_000023,2026-02-09,SH600028,sell,3600.0,3600.0,0.0,6.4999998286240555,6.493499828795431,23376.599383663553,filled,,7.012979815099065,23.376599383663553,23.399999383046932,30.38957919876262,53.78957858180955
event_000024,2026-02-09,SH600004,sell,1099.4849276812347,1099.4849276812347,0.0,9.550001471667201,9.540451470195533,10489.582594754265,filled,,5.0,10.489582594754266,10.500082677432651,15.489582594754266,25.98966527218692
event_000025,2026-02-09,SH600037,sell,17399.235228687776,12200.0,5199.235228687776,8.050000112725254,8.041950112612527,98111.79137387284,partial,cash_volume_or_lot,29.43353741216185,98.11179137387285,98.21000137526461,127.5453287860347,225.7553301612993
event_000026,2026-02-09,SH600007,buy,43000.0,999.9999999999999,42000.0,20.800001081487057,20.82080108256854,20820.801082568538,partial,cash_volume_or_lot,6.246240324770561,0.0,20.80000108148283,6.246240324770561,27.04624140625339
event_000027,2026-02-09,SH600029,buy,83400.0,39100.0,44300.0,8.160000891339589,8.168160892230928,319375.0908862293,partial,cash_volume_or_lot,95.81252726586878,0.0,319.0560348513442,95.81252726586878,414.86856211721295
event_000028,2026-02-09,SH600022,buy,456500.0,78700.0,377800.0,1.6199999722003933,1.6216199721725935,127621.49180998311,partial,cash_volume_or_lot,38.28644754299493,0.0,127.49399781215513,38.28644754299493,165.78044535515005
event_000029,2026-02-09,SH600032,buy,110599.99999999999,4000.0,106599.99999999999,7.970000110646976,7.977970110757623,31911.88044303049,partial,cash_volume_or_lot,9.573564132909146,0.0,31.88000044258743,9.573564132909146,41.45356457549658
event_000030,2026-02-09,SH600008,buy,226700.0,36000.0,190700.0,3.079999910567615,3.0830799104781828,110990.87677721458,partial,cash_volume_or_lot,33.29726303316437,0.0,110.87999678043836,33.29726303316437,144.17725981360275
event_000031,2026-02-09,SH600016,buy,245500.0,201300.0,44200.0,3.869999848679165,3.873869848527844,779810.000508655,partial,cash_volume_or_lot,233.94300015259648,0.0,779.0309695390549,233.94300015259648,1012.9739696916514
event_000032,2026-02-09,SH600017,buy,263900.0,18700.0,245200.0,3.1500001907735955,3.153150190964369,58963.908571033695,partial,cash_volume_or_lot,17.689172571310106,0.0,58.905003567462266,17.689172571310106,76.59417613877237
event_000033,2026-02-09,SH600026,buy,8400.0,8400.0,0.0,16.35000016073056,16.36635016089129,137477.34135148686,filled,,41.243202405446056,0.0,137.340001350141,41.243202405446056,178.58320375558705
event_000034,2026-02-10,SH600031,sell,300.0,300.0,0.0,23.67999915172778,23.656319152576053,7096.895745772816,filled,,5.0,7.096895745772816,7.103999745518408,12.096895745772816,19.200895491291224
event_000035,2026-02-10,SH600022,sell,208800.0,52500.0,156300.0,1.6299999962091445,1.6283699962129354,85489.4248011791,partial,cash_volume_or_lot,25.64682744035373,85.48942480117911,85.57499980097528,111.13625224153284,196.71125204250814
event_000036,2026-02-10,SH600032,buy,106800.0,3100.0,103700.0,7.990000416140065,7.997990416556204,24793.770291324232,partial,cash_volume_or_lot,7.438131087397269,0.0,24.769001290032477,7.438131087397269,32.207132377429744
event_000037,2026-02-10,SH600008,buy,192000.0,27299.999999999996,164700.0,3.079999829289042,3.08307982911833,84168.07933493041,partial,cash_volume_or_lot,25.250423800479123,0.0,84.0839953395707,25.250423800479123,109.33441914004983
event_000038,2026-02-10,SH600016,buy,41500.0,41500.0,0.0,3.930000085009595,3.933930085094604,163258.09853142608,filled,,48.97742955942782,0.0,163.09500352786844,48.97742955942782,212.07243308729625
event_000039,2026-02-10,SH600017,buy,248400.0,20100.0,228300.0,3.1300001101999366,3.133130110310136,62975.915217233734,partial,cash_volume_or_lot,18.892774565170118,0.0,62.9130022150096,18.892774565170118,81.80577678017971
event_000040,2026-02-10,SH600029,buy,42700.0,42700.0,0.0,8.30999967728183,8.31830967695911,355191.823206154,filled,,106.55754696184619,0.0,354.83698621986406,106.55754696184619,461.39453318171024
event_000041,2026-02-10,SH600007,buy,42100.0,700.0,41400.0,20.83999977984664,20.860839779626485,14602.587845738539,partial,cash_volume_or_lot,5.0,0.0,14.58799984589163,5.0,19.58799984589163
event_000042,2026-02-10,SH600037,buy,110200.0,25500.0,84700.0,8.270000288552405,8.278270288840956,211095.8923654444,partial,cash_volume_or_lot,63.32876770963331,0.0,210.8850073580495,63.32876770963331,274.21377506768283
event_000043,2026-02-10,SH600028,buy,300.0,300.0,0.0,6.510000087967096,6.516510088055061,1954.9530264165185,filled,,5.0,0.0,1.9530000263896952,5.0,6.953000026389695
event_000044,2026-02-11,SH600031,sell,200.0,200.0,0.0,23.839999984852284,23.816159984867433,4763.231996973486,filled,,5.0,4.763231996973486,4.767999996970218,9.763231996973486,14.531231993943704
event_000045,2026-02-11,SH600008,sell,145094.41261168264,25500.0,119594.41261168264,3.070000002032414,3.066930002030382,78206.71505177474,partial,cash_volume_or_lot,23.46201451553242,78.20671505177474,78.28500005182315,101.66872956730715,179.95372961913029
event_000046,2026-02-11,SH600016,sell,1600.0,1600.0,0.0,3.9699998577232294,3.966029857865506,6345.64777258481,filled,,5.0,6.34564777258481,6.351999772357431,11.34564777258481,17.697647544942242
event_000047,2026-02-11,SH600026,sell,2200.0,2200.0,0.0,17.129998983711282,17.11286898472757,37648.31176640066,filled,,11.294493529920196,37.64831176640066,37.68599776416721,48.942805296320856,86.62880306048807
event_000048,2026-02-11,SH600032,buy,105100.0,3100.0,102000.0,7.920000081488836,7.927920081570323,24576.552252868005,partial,cash_volume_or_lot,7.372965675860401,0.0,24.552000252610284,7.372965675860401,31.924965928470684
event_000049,2026-02-11,SH600017,buy,230200.00000000003,13800.0,216400.00000000003,3.1200001950130085,3.123120195208021,43099.05869387069,partial,cash_volume_or_lot,12.929717608161207,0.0,43.05600269117198,12.929717608161207,55.98572029933319
event_000050,2026-02-11,SH600029,buy,3000.0,3000.0,0.0,8.11999962514378,8.128119624768923,24384.358874306767,filled,,7.315307662292029,0.0,24.35999887542728,7.315307662292029,31.675306537719308
event_000051,2026-02-11,SH600022,buy,434500.0,59200.0,375300.0,1.6199999722003933,1.6216199721725935,95999.90235261753,partial,cash_volume_or_lot,28.799970705785256,0.0,95.90399835425139,28.799970705785256,124.70396906003664
event_000052,2026-02-11,SH600007,buy,41700.00000000001,800.0,40900.00000000001,20.800001081487057,20.82080108256854,16656.640866054833,partial,cash_volume_or_lot,5.0,0.0,16.640000865186266,5.0,21.640000865186266
event_000053,2026-02-11,SH600037,buy,81900.0,15200.0,66700.0,8.499999849704563,8.508499849554267,129329.19771322487,partial,cash_volume_or_lot,38.79875931396746,0.0,129.1999977155001,38.79875931396746,167.99875702946755
event_000054,2026-02-11,SH600028,buy,1300.0,1300.0,0.0,6.470000110793212,6.476470110904004,8419.411144175205,filled,,5.0,0.0,8.4110001440302,5.0,13.4110001440302
event_000055,2026-02-12,SH600008,sell,119589.40546490191,44500.00000000001,75089.40546490191,3.0800001869899316,3.076920186802942,136922.94831273094,partial,cash_volume_or_lot,41.07688449381928,136.92294831273094,137.06000832104294,177.99983280655022,315.05984112759313
event_000056,2026-02-12,SH600031,sell,300.0,300.0,0.0,23.99000026981776,23.96601026954794,7189.803080864382,filled,,5.0,7.189803080864381,7.19700008094577,12.189803080864381,19.38680316181015
event_000057,2026-02-12,SH600032,sell,18798.21671628355,3400.0,15398.21671628355,7.889999783854955,7.8821097840711,26799.173265841742,partial,cash_volume_or_lot,8.039751979752522,26.79917326584174,26.825999265104983,34.83892524559426,61.664924510699244
event_000058,2026-02-12,SH600028,sell,1300.0,1300.0,0.0,6.529999713279402,6.523469713566123,8480.510627635958,filled,,5.0,8.480510627635958,8.488999627262483,13.480510627635958,21.96951025489844
event_000059,2026-02-12,SH600016,sell,2000.0,2000.0,0.0,4.0,3.996,7992.0,filled,,5.0,7.992,8.000000000000007,12.992,20.992000000000008
event_000060,2026-02-12,SH600037,sell,45897.13183428859,11700.0,34197.13183428859,8.340000052604505,8.331660052551902,97480.42261485723,partial,cash_volume_or_lot,29.24412678445717,97.48042261485723,97.57800061546345,126.7245493993144,224.30255001477786
event_000061,2026-02-12,SH600029,buy,2800.0,2800.0,0.0,7.930000141287608,7.937930141428895,22226.204396000907,filled,,6.667861318800272,0.0,22.20400039560353,6.667861318800272,28.8718617144038
event_000062,2026-02-12,SH600017,buy,215200.0,17100.0,198100.0,3.1300000222592432,3.1331300222815024,53576.523381013685,partial,cash_volume_or_lot,16.072957014304105,0.0,53.52300038063164,16.072957014304105,69.59595739493575
event_000063,2026-02-12,SH600010,buy,361000.0,361000.0,0.0,2.650000045417097,2.652650045462514,957606.6664119676,filled,,287.28199992359026,0.0,956.6500163955532,287.28199992359026,1243.9320163191435
event_000064,2026-02-12,SH600015,buy,143600.0,22700.0,120900.0,6.660000045422327,6.66666004546775,151333.18303211793,partial,cash_volume_or_lot,45.399954909635376,0.0,151.18200103108944,45.399954909635376,196.5819559407248
event_000065,2026-02-12,SH600007,buy,41000.0,1000.0,40000.0,20.750000313796676,20.77075031411047,20770.75031411047,partial,cash_volume_or_lot,6.231225094233141,0.0,20.750000313793038,6.231225094233141,26.981225408026177
event_000066,2026-02-12,SH600022,buy,367800.0,67600.0,300200.0,1.640000020217896,1.6416400202381134,110974.86536809648,partial,cash_volume_or_lot,33.29245961042894,0.0,110.86400136670092,33.29245961042894,144.15646097712985
event_000067,2026-02-13,SH600008,sell,75099.9743417864,34600.0,40499.974341786394,3.0399999512268825,3.0369599512756555,105078.8143141377,partial,cash_volume_or_lot,31.523644294241304,105.0788143141377,105.18399831245233,136.602458608379,241.78645692083134
event_000068,2026-02-13,SH600032,sell,15389.489309769639,3800.0000000000005,11589.489309769639,7.950000091021726,7.942050090930705,30179.79034553668,partial,cash_volume_or_lot,9.053937103661003,30.17979034553668,30.21000034588184,39.23372744919769,69.44372779507952
event_000069,2026-02-13,SH600010,sell,1200.0,1200.0,0.0,2.639999876487699,2.637359876611211,3164.8318519334534,filled,,5.0,3.1648318519334535,3.167999851785197,8.164831851933453,11.33283170371865
event_000070,2026-02-13,SH600028,sell,1100.0,1100.0,0.0,6.5300002547666205,6.523470254511854,7175.81727996304,filled,,5.0,7.175817279963041,7.183000280243235,12.175817279963042,19.358817560206276
event_000071,2026-02-13,SH600037,sell,34199.67859557181,8900.0,25299.678595571808,8.110000754442721,8.101890753688277,72106.82770782568,partial,cash_volume_or_lot,21.632048312347703,72.10682770782569,72.17900671455072,93.7388760201734,165.91788273472412
event_000072,2026-02-13,SH600029,buy,1600.0,1600.0,0.0,7.7699998410805655,7.7777698409216445,12444.431745474632,filled,,5.0,0.0,12.43199974572633,5.0,17.43199974572633
event_000073,2026-02-13,SH600017,buy,197900.0,22900.0,175000.0,3.109999861146752,3.1131098610078984,71290.21581708087,partial,cash_volume_or_lot,21.38706474512426,0.0,71.21899682025652,21.38706474512426,92.60606156538078
event_000074,2026-02-13,SH600015,buy,119500.0,55200.0,64300.0,6.680000057803321,6.686680057861124,369104.739193934,partial,cash_volume_or_lot,110.73142175818019,0.0,368.73600319071966,110.73142175818019,479.46742494889986
event_000075,2026-02-13,SH600016,buy,2500.0,2500.0,0.0,3.9299998257700346,3.933929825595804,9834.824563989509,filled,,5.0,0.0,9.824999564423953,5.0,14.824999564423953
event_000076,2026-02-13,SH600007,buy,39400.0,700.0,38700.0,20.860000674014714,20.880860674688726,14616.60247228211,partial,cash_volume_or_lot,5.0,0.0,14.602000471808907,5.0,19.602000471808907
event_000077,2026-02-13,SH600022,buy,296100.0,84600.0,211500.0,1.640000020217896,1.6416400202381134,138882.74571214442,partial,cash_volume_or_lot,41.66482371364332,0.0,138.7440017103979,41.66482371364332,180.40882542404123
event_000078,2026-02-24,SH600008,sell,40501.60397253623,38700.0,1801.603972536228,3.030000051819352,3.026970051767533,117143.74100340351,partial,cash_volume_or_lot,35.14312230102105,117.14374100340352,117.26100200540705,152.28686330442457,269.54786530983165
event_000079,2026-02-24,SH600017,sell,130458.58663454094,25300.0,105158.58663454094,3.0499998728752153,3.04694987300234,77087.8317869592,partial,cash_volume_or_lot,23.12634953608776,77.0878317869592,77.16499678374925,100.21418132304696,177.3791781067962
event_000080,2026-02-24,SH600032,sell,11588.528933068248,8300.0,3288.528933068248,7.850000076464586,7.842150076388122,65089.8456340214,partial,cash_volume_or_lot,19.52695369020642,65.0898456340214,65.15500063465555,84.61679932422783,149.77179995888338
event_000081,2026-02-24,SH600010,sell,7200.0,7200.0,0.0,2.680000148981516,2.6773201488325347,19276.70507159425,filled,,5.783011521478274,19.27670507159425,19.29600107266687,25.059716593072523,44.35571766573939
event_000082,2026-02-24,SH600016,sell,2500.0,2500.0,0.0,3.949999843254405,3.9460498434111506,9865.124608527876,filled,,5.0,9.865124608527877,9.874999608135981,14.865124608527877,24.740124216663858
event_000083,2026-02-24,SH600031,buy,600.0,600.0,0.0,23.319999818227537,23.343319818045764,14005.991890827456,filled,,5.0,0.0,13.991999890936313,5.0,18.991999890936313
event_000084,2026-02-24,SH600029,buy,1700.0,1700.0,0.0,7.620000093733756,7.627620093827489,12966.954159506731,filled,,5.0,0.0,12.954000159346446,5.0,17.954000159346446
event_000085,2026-02-24,SH600015,buy,61999.99999999999,30700.0,31299.999999999993,6.749999879570845,6.756749879450415,207432.22129912773,partial,cash_volume_or_lot,62.22966638973831,0.0,207.224996302783,62.22966638973831,269.4546626925213
event_000086,2026-02-24,SH600028,buy,499.99999999999994,499.99999999999994,0.0,6.469999802386418,6.476469802188804,3238.234901094402,filled,,5.0,0.0,3.234999901192914,5.0,8.234999901192914
event_000087,2026-02-24,SH600007,buy,39100.0,700.0,38400.0,20.560000162206833,20.580560162369036,14406.392113658325,partial,cash_volume_or_lot,5.0,0.0,14.39200011354167,5.0,19.39200011354167
event_000088,2026-02-24,SH600037,buy,91600.0,9200.0,82400.0,8.080000162300179,8.088080162462477,74410.33749465478,partial,cash_volume_or_lot,22.323101248396434,0.0,74.33600149314401,22.323101248396434,96.65910274154044
event_000089,2026-02-24,SH600022,buy,222700.0,92200.0,130500.0,1.6000000505447396,1.6016000505952843,147667.5246648852,partial,cash_volume_or_lot,44.30025739946555,0.0,147.5200046602237,44.30025739946555,191.82026205968924
event_000090,2026-02-25,SH600008,sell,1801.5503374783896,1801.5503374783896,0.0,3.0599998577465635,3.0569398578888167,5507.231032630739,filled,,5.0,5.507231032630739,5.512743776407468,10.507231032630738,16.019974809038207
event_000091,2026-02-25,SH600031,sell,199.99999999999997,199.99999999999997,0.0,23.95000048283283,23.92605048235,4785.210096469999,filled,,5.0,4.785210096469999,4.7900000965661595,9.78521009647,14.57521019303616
event_000092,2026-02-25,SH600029,sell,123888.3812957387,65100.00000000001,58788.38129573869,7.439999945644309,7.432559945698664,483859.65246498305,partial,cash_volume_or_lot,145.1578957394949,483.85965246498307,484.3439964614992,629.017548204478,1113.3615446659771
event_000093,2026-02-25,SH600017,sell,105087.59001938434,31199.999999999996,73887.59001938434,3.110000232159472,3.1068902319273124,96934.97523613214,partial,cash_volume_or_lot,29.080492570839642,96.93497523613215,97.0320072433786,126.01546780697178,223.04747505035039
event_000094,2026-02-25,SH600026,sell,6400.0,6400.0,0.0,19.470001284573943,19.45053128328937,124483.40021305197,filled,,37.345020063915584,124.48340021305197,124.60800822127567,161.82842027696756,286.43642849824323
event_000095,2026-02-25,SH600032,buy,115900.00000000001,5100.0,110800.00000000001,8.080000034953848,8.088080034988801,41249.20817844288,partial,cash_volume_or_lot,12.374762453532863,0.0,41.208000178260384,12.374762453532863,53.582762631793244
event_000096,2026-02-25,SH600015,buy,34300.0,34300.0,0.0,6.740000108737297,6.746740108846033,231413.1857334189,filled,,69.42395572002567,0.0,231.1820037296406,69.42395572002567,300.6059594496663
event_000097,2026-02-25,SH600028,buy,600.0,600.0,0.0,6.5700002605000964,6.576570260760596,3945.9421564563577,filled,,5.0,0.0,3.9420001562994855,5.0,8.942000156299486
event_000098,2026-02-25,SH600016,buy,7700.0,7700.0,0.0,3.8999999939711962,3.903899993965167,30060.029953531786,filled,,9.018008986059534,0.0,30.029999953575448,9.018008986059534,39.04800893963498
event_000099,2026-02-25,SH600007,buy,39200.0,800.0,38400.0,20.58000258179207,20.60058258437386,16480.46606749909,partial,cash_volume_or_lot,5.0,0.0,16.464002065433192,5.0,21.464002065433192
event_000100,2026-02-25,SH600037,buy,86000.0,8200.0,77800.0,7.989999684371425,7.997989684055796,65583.51540925752,partial,cash_volume_or_lot,19.675054622777257,0.0,65.51799741183561,19.675054622777257,85.19305203461286
event_000101,2026-02-25,SH600022,buy,127300.0,127300.0,0.0,1.640000020217896,1.6416400202381134,208980.77457631184,filled,,62.694232372893545,0.0,208.77200257368384,62.694232372893545,271.4662349465774
event_000102,2026-02-26,SH600010,sell,26000.0,26000.0,0.0,3.0,2.997,77922.0,filled,,23.376599999999996,77.922,78.00000000000296,101.2986,179.29860000000295
event_000103,2026-02-26,SH600029,sell,58801.09931852634,40800.0,18001.099318526343,7.520000130425443,7.512480130295018,306509.18931603676,partial,cash_volume_or_lot,91.95275679481102,306.5091893160368,306.816005321339,398.4619461108478,705.2779514321868
event_000104,2026-02-26,SH600022,sell,24200.0,24200.0,0.0,1.740000007581711,1.7382600075741292,42065.89218329392,filled,,12.619767654988175,42.065892183293926,42.10800018347926,54.6856598382821,96.79366002176135
event_000105,2026-02-26,SH600032,sell,8396.284154886367,5200.0,3196.284154886367,8.08000014550878,8.071920145363272,41973.98475588902,partial,cash_volume_or_lot,12.592195426766704,41.97398475588902,42.01600075664231,54.56618018265573,96.58218093929804
event_000106,2026-02-26,SH600026,sell,1000.0,1000.0,0.0,20.220001195085892,20.199781193890804,20199.7811938908,filled,,6.05993435816724,20.199781193890804,20.2200011950886,26.259715552058044,46.47971674714664
event_000107,2026-02-26,SH600031,buy,500.0,500.0,0.0,23.95999959101335,23.983959590604364,11991.979795302183,filled,,5.0,0.0,11.979999795507013,5.0,16.979999795507013
event_000108,2026-02-26,SH600015,buy,4400.0,4400.0,0.0,6.650000044737867,6.656650044782603,29289.260197043455,filled,,8.786778059113036,0.0,29.260000196839542,8.786778059113036,38.046778255952574
event_000109,2026-02-26,SH600016,buy,4200.0,4200.0,0.0,3.8999998131031455,3.903899812916248,16396.37921424824,filled,,5.0,0.0,16.379999215031038,5.0,21.379999215031038
event_000110,2026-02-26,SH600028,buy,4000.0,4000.0,0.0,6.500000057114692,6.506500057171805,26026.00022868722,filled,,7.807800068606165,0.0,26.0000002284535,7.807800068606165,33.807800297059664
event_000111,2026-02-26,SH600017,buy,236000.0,18800.0,217200.0,3.160000190711401,3.1631601909021123,59467.41158895971,partial,cash_volume_or_lot,17.84022347668791,0.0,59.40800358537199,17.84022347668791,77.2482270620599
event_000112,2026-02-26,SH600007,buy,39400.0,1000.0,38400.0,20.520000907650868,20.540520908558516,20540.520908558516,partial,cash_volume_or_lot,6.162156272567554,0.0,20.520000907648495,6.162156272567554,26.68215718021605
event_000113,2026-02-26,SH600037,buy,79500.0,14799.999999999998,64700.0,8.010000087917815,8.018010088005733,118666.54930248484,partial,cash_volume_or_lot,35.599964790745446,0.0,118.54800130118262,35.599964790745446,154.14796609192808
event_000114,2026-02-27,SH600029,sell,18009.10996787493,18009.10996787493,0.0,7.599999592601784,7.5923995930091825,136732.35919055124,filled,,41.01970775716537,136.73235919055125,136.86922841896495,177.75206694771663,314.6212953666816
event_000115,2026-02-27,SH600015,sell,300.0,300.0,0.0,6.659999834838596,6.653339835003758,1996.0019505011276,filled,,5.0,1.9960019505011275,1.9979999504514012,6.996001950501127,8.99400190095253
event_000116,2026-02-27,SH600026,sell,700.0,700.0,0.0,20.500000349396096,20.4795003490467,14335.65024433269,filled,,5.0,14.33565024433269,14.350000244577998,19.33565024433269,33.68565048891069
event_000117,2026-02-27,SH600016,sell,251093.6242300447,97700.0,153393.6242300447,3.8799999204181135,3.8761199204976955,378696.91623262485,partial,cash_volume_or_lot,113.60907486978745,378.69691623262486,379.0759922248373,492.3059911024123,871.3819833272496
event_000118,2026-02-27,SH600007,sell,9300.303774195023,900.0,8400.303774195023,20.300001737971787,20.279701736233815,18251.731562610432,partial,cash_volume_or_lot,5.475519468783129,18.25173156261043,18.270001564174976,23.72725103139356,41.99725259556854
event_000119,2026-02-27,SH600032,sell,3194.4956612525407,3194.4956612525407,0.0,8.129999860233363,8.12186986037313,25945.278030219743,filled,,7.783583409065922,25.945278030219743,25.971249279501254,33.728861439285666,59.70011071878692
event_000120,2026-02-27,SH600022,sell,6800.0,6800.0,0.0,1.7600000555992135,1.7582400555436142,11956.032377696578,filled,,5.0,11.956032377696578,11.96800037807515,16.95603237769658,28.92403275577173
event_000121,2026-02-27,SH600008,buy,310700.0,54700.0,256000.0,3.1499999542682136,3.1531499542224815,172477.30249596972,partial,cash_volume_or_lot,51.74319074879091,0.0,172.3049974984542,51.74319074879091,224.04818824724512
event_000122,2026-02-27,SH600017,buy,217000.0,33500.0,183500.0,3.1600000635720162,3.163160063635588,105965.8621317922,partial,cash_volume_or_lot,31.789758639537656,0.0,105.86000212965007,31.789758639537656,137.64976076918774
event_000123,2026-02-27,SH600031,buy,900.0,900.0,0.0,23.440000999746655,23.4634410007464,21117.09690067176,filled,,6.3351290702015275,0.0,21.096000899770573,6.3351290702015275,27.4311299699721
event_000124,2026-02-27,SH600010,buy,3900.0,3900.0,0.0,2.9600000581201793,2.962960058178299,11555.544226895367,filled,,5.0,0.0,11.544000226666373,5.0,16.544000226666373
event_000125,2026-02-27,SH600023,buy,188200.0,69600.0,118600.0,5.200000079393387,5.20520007947278,362281.9255313055,partial,cash_volume_or_lot,108.68457765939164,0.0,361.92000552573944,108.68457765939164,470.6045831851311
event_000126,2026-02-27,SH600037,buy,63100.0,10700.0,52400.0,8.109999398785547,8.11810939818433,86863.77056057235,partial,cash_volume_or_lot,26.059131168171703,0.0,86.7769935669827,26.059131168171703,112.8361247351544
event_000127,2026-03-02,SH600031,sell,41699.76046842998,27299.999999999996,14399.760468429984,22.99999962130665,22.976999621685344,627272.0896720098,partial,cash_volume_or_lot,188.18162690160293,627.2720896720098,627.899989661634,815.4537165736127,1443.3537062352466
event_000128,2026-03-02,SH600010,sell,26600.0,26600.0,0.0,3.2500000454098044,3.2467500453643945,86363.5512066929,filled,,25.909065362007865,86.36355120669289,86.45000120790263,112.27261656870076,198.72261777660339
event_000129,2026-03-02,SH600016,sell,153394.78947747007,153394.78947747007,0.0,3.8700001175632575,3.8661301174456937,593044.2154580888,filled,,177.9132646374266,593.0442154580888,593.63785331148,770.9574800955154,1364.5953334069955
