outer_split_id,factor,cluster_id,window_count,eligible_window_count,selected_window_count,selection_frequency,frozen_direction,direction_agreement_ratio,direction_adjusted_positive_window_ratio,median_train_ic,median_validation_ic,median_development_degradation,worst_development_degradation,upstream_fdr_pass,upstream_fdr_q_value,coverage_min,coverage_median,stability_role,role_reason,representative_score,exclusion_reason
split_001,alpha158_STD10,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0560531223913401,-0.194317913628382,0.1365271131989445,-0.0006270763456002,True,0.0043398160281277,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.0006270763456002887;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_STD20,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0503453775187668,-0.2285944270623083,0.1758038888932862,-0.0177426068862678,True,0.0146886080952015,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.01774260688626786;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_STD5,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0564332144552678,-0.1896885694041628,0.1320399253314058,0.0165368987694511,True,0.0070536323834476,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.016536898769451157;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,amplitude_20,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.097681862114306,-0.3119339790590402,0.2142521169447341,0.0136258150028686,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.013625815002868635;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,downside_std_20,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0519155588814356,-0.2378230615143284,0.1839232006389235,0.0135123519651871,True,0.0198654848336377,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.01351235196518711;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,kunquant_alpha101_alpha088,cluster_001,3,3,3,1.0,1,1.0,1.0,0.0848759184402104,0.2130685929089785,0.1209218377323665,0.0493191034276919,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.04931910342769193;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,std_20,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0858233118343907,-0.3064563414374748,0.2206330296030841,0.0264622391328229,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.026462239132822904;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,ta_volatility_bbw,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0546871735510598,-0.2324917143903183,0.1748199844349371,-0.013448307078325,True,0.0097094189103874,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.013448307078325082;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,ta_volatility_dcw,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0667649973767679,-0.2680214860733276,0.1992237311805325,0.0046536002440472,True,0.0083961264865787,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.00465360024404729;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,ta_volatility_kcw,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.095051985780994,-0.28525639884754,0.1880236557058805,0.0278179673288423,True,0.0056320084409972,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.0278179673288423;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
