candidate_sha256,structural_row_id,num_boost_round,repeat,model_text_sha256,prediction_sha256,prediction_finite,wall_seconds
cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,structure_01,100,0,84e488b06a1b43fd820482ead461a8515bfd7eb9cb8003ecec511fccb3b3a8c4,674d5399af819a1a8c9ee4ef2328aaccba0273273e042963f87283c15e753063,True,0.13724709999996776
cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,structure_01,100,1,84e488b06a1b43fd820482ead461a8515bfd7eb9cb8003ecec511fccb3b3a8c4,674d5399af819a1a8c9ee4ef2328aaccba0273273e042963f87283c15e753063,True,0.10977030000003651
6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,structure_02,100,0,8e29a7e585b7305f4a90cf4f8e64e8dbce71803052324021cf7813f5dc5fb5d1,685fbde79f639b5a93f8fbd6450f284ba848a7dd3a5267d0f709e30adc54a869,True,0.10041850000015984
6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,structure_02,100,1,8e29a7e585b7305f4a90cf4f8e64e8dbce71803052324021cf7813f5dc5fb5d1,685fbde79f639b5a93f8fbd6450f284ba848a7dd3a5267d0f709e30adc54a869,True,0.09897769999997763
