datetime,factor,quantile,mean_label,count
2020-07-24,ret_20,3,0.0064276205,90
2020-07-24,ret_20,4,0.0086131925,90
2020-07-24,ret_20,5,0.008479547,90
2020-07-27,ret_20,1,0.02798996,91
2020-07-27,ret_20,2,0.021118306,90
2020-07-27,ret_20,3,0.022781832,90
2020-07-27,ret_20,4,0.022792472,90
2020-07-27,ret_20,5,0.029072227,90
2020-07-28,ret_20,1,-0.004937098,99
2020-07-28,ret_20,2,-0.0018734896,99
2020-07-28,ret_20,3,-0.0016648559,99
2020-07-28,ret_20,4,0.0032905303,99
2020-07-28,ret_20,5,-0.0006973171,99
2020-07-29,ret_20,1,0.014327962,100
2020-07-29,ret_20,2,0.009225087,99
2020-07-29,ret_20,3,0.007033964,99
2020-07-29,ret_20,4,0.006454443,99
2020-07-29,ret_20,5,0.011322269,100
2017-01-10,rev_5,1,-0.011330292,93
2017-01-10,rev_5,2,-0.0094662085,92
2017-01-10,rev_5,3,-0.01034086,92
2017-01-10,rev_5,4,-0.009085971,92
2017-01-10,rev_5,5,-0.0072408034,93
2017-01-11,rev_5,1,-0.016542487,93
2017-01-11,rev_5,2,-0.012176291,92
2017-01-11,rev_5,3,-0.01567279,92
2017-01-11,rev_5,4,-0.015639199,92
2017-01-11,rev_5,5,-0.011559735,93
2017-01-12,rev_5,1,-0.025900414,95
2017-01-12,rev_5,2,-0.033309676,90
2017-01-12,rev_5,3,-0.029199027,93
2017-01-12,rev_5,4,-0.036535267,92
2017-01-12,rev_5,5,-0.03208241,93
2017-01-13,rev_5,1,0.007870739,93
2017-01-13,rev_5,2,0.009266364,92
2017-01-13,rev_5,3,0.008977312,93
2017-01-13,rev_5,4,0.009441488,92
2017-01-13,rev_5,5,0.011805671,93
2017-01-16,rev_5,1,0.002327164,93
2017-01-16,rev_5,2,0.0008478787,92
2017-01-16,rev_5,3,-0.0006589883,93
2017-01-16,rev_5,4,-0.0043229656,92
2017-01-16,rev_5,5,-0.0068082856,93
2017-01-17,rev_5,1,-0.006708497,93
2017-01-17,rev_5,2,-0.002808867,92
2017-01-17,rev_5,3,-0.0024414794,92
2017-01-17,rev_5,4,-0.0016155476,92
2017-01-17,rev_5,5,-0.005079615,93
2017-01-18,rev_5,1,0.011098507,93
2017-01-18,rev_5,2,0.011759172,92
2017-01-18,rev_5,3,0.01421686,92
2017-01-18,rev_5,4,0.014995755,92
2017-01-18,rev_5,5,0.020079087,93
2017-01-19,rev_5,1,0.008120772,93
2017-01-19,rev_5,2,0.008171489,92
2017-01-19,rev_5,3,0.008525292,92
2017-01-19,rev_5,4,0.010078377,92
2017-01-19,rev_5,5,0.010206017,92
2017-01-20,rev_5,1,0.0029882595,93
2017-01-20,rev_5,2,0.00044086186,92
2017-01-20,rev_5,3,-0.004183928,92
2017-01-20,rev_5,4,-0.0020188936,92
2017-01-20,rev_5,5,-0.0044141724,92
2017-01-23,rev_5,1,-0.0014753559,93
2017-01-23,rev_5,2,0.0034466852,92
2017-01-23,rev_5,3,0.0013751776,92
2017-01-23,rev_5,4,0.0041457396,92
2017-01-23,rev_5,5,0.0034548484,92
2017-01-24,rev_5,1,0.0076003503,93
2017-01-24,rev_5,2,0.0072138486,92
2017-01-24,rev_5,3,0.0054890364,92
2017-01-24,rev_5,4,0.0065641254,92
