datetime,factor,top_count,turnover
2017-05-04,ret_5,92,0.26881720430107525
2017-05-05,ret_5,93,0.3913043478260869
2017-05-08,ret_5,93,0.3548387096774194
2017-05-09,ret_5,93,0.4086021505376344
2017-05-10,ret_5,93,0.3763440860215054
2017-05-11,ret_5,93,0.3655913978494624
2017-05-12,ret_5,93,0.26881720430107525
2017-05-15,ret_5,92,0.23655913978494625
2017-05-16,ret_5,93,0.3152173913043478
2017-05-17,ret_5,93,0.33333333333333337
2017-05-18,ret_5,93,0.3763440860215054
2017-05-19,ret_5,93,0.3978494623655914
2017-05-22,ret_5,94,0.3548387096774194
2017-05-23,ret_5,94,0.43617021276595747
2017-05-24,ret_5,94,0.21276595744680848
2017-05-25,ret_5,94,0.35106382978723405
2017-05-26,ret_5,94,0.24468085106382975
2017-05-31,ret_5,94,0.2872340425531915
2017-06-01,ret_5,94,0.34042553191489366
2017-06-02,ret_5,94,0.3085106382978723
2017-06-05,ret_5,94,0.34042553191489366
2017-06-06,ret_5,94,0.3936170212765957
2017-06-07,ret_5,94,0.4042553191489362
2017-06-08,ret_5,94,0.36170212765957444
2017-06-09,ret_5,94,0.37234042553191493
2017-06-12,ret_5,95,0.4148936170212766
2017-06-13,ret_5,95,0.28421052631578947
2017-06-14,ret_5,95,0.27368421052631575
2017-06-15,ret_5,94,0.3789473684210526
2017-06-16,ret_5,94,0.32978723404255317
2017-06-19,ret_5,94,0.34042553191489366
2017-06-20,ret_5,94,0.35106382978723405
2017-06-21,ret_5,94,0.32978723404255317
2017-06-22,ret_5,94,0.4787234042553191
2017-06-23,ret_5,94,0.3085106382978723
2017-06-26,ret_5,94,0.34042553191489366
2017-06-27,ret_5,94,0.3085106382978723
2017-06-28,ret_5,94,0.36170212765957444
2017-06-29,ret_5,94,0.3191489361702128
2017-06-30,ret_5,85,0.36170212765957444
2017-07-03,ret_5,85,0.3764705882352941
2017-07-04,ret_5,86,0.2941176470588235
2017-07-05,ret_5,86,0.2674418604651163
2017-07-06,ret_5,86,0.32558139534883723
2017-07-07,ret_5,95,0.2558139534883721
2017-07-10,ret_5,95,0.2947368421052632
2017-07-11,ret_5,95,0.27368421052631575
2017-07-12,ret_5,95,0.2421052631578947
2017-07-13,ret_5,96,0.21052631578947367
2017-07-14,ret_5,96,0.3125
2017-07-17,ret_5,95,0.48958333333333337
2017-07-18,ret_5,95,0.42105263157894735
2017-07-19,ret_5,95,0.2315789473684211
2017-07-20,ret_5,95,0.18947368421052635
2017-07-21,ret_5,94,0.28421052631578947
2017-07-24,ret_5,94,0.3936170212765957
2017-07-25,ret_5,95,0.18085106382978722
2017-07-26,ret_5,95,0.3157894736842105
2017-07-27,ret_5,94,0.42105263157894735
2017-07-28,ret_5,94,0.34042553191489366
2017-07-31,ret_5,94,0.3936170212765957
2017-08-01,ret_5,94,0.32978723404255317
2017-08-02,ret_5,94,0.37234042553191493
2017-08-03,ret_5,94,0.32978723404255317
2017-08-04,ret_5,94,0.3936170212765957
2017-08-07,ret_5,94,0.24468085106382975
2017-08-08,ret_5,94,0.3191489361702128
2017-08-09,ret_5,94,0.36170212765957444
2017-08-10,ret_5,94,0.35106382978723405
2017-08-11,ret_5,94,0.4042553191489362
2017-08-14,ret_5,94,0.276595744680851
2017-08-15,ret_5,94,0.2872340425531915
2017-08-16,ret_5,94,0.3936170212765957
2017-08-17,ret_5,95,0.36170212765957444
2017-08-18,ret_5,95,0.33684210526315794
2017-08-21,ret_5,95,0.28421052631578947
2017-08-22,ret_5,95,0.3894736842105263
2017-08-23,ret_5,95,0.33684210526315794
2017-08-24,ret_5,95,0.3052631578947368
2017-08-25,ret_5,95,0.3157894736842105
2017-08-28,ret_5,95,0.4
2017-08-29,ret_5,95,0.33684210526315794
2017-08-30,ret_5,95,0.4842105263157894
2017-08-31,ret_5,96,0.2421052631578947
2017-09-01,ret_5,96,0.25
2017-09-04,ret_5,96,0.27083333333333337
2017-09-05,ret_5,96,0.29166666666666663
2017-09-06,ret_5,96,0.27083333333333337
2017-09-07,ret_5,95,0.28125
2017-09-08,ret_5,95,0.2947368421052632
2017-09-11,ret_5,96,0.3263157894736842
2017-09-12,ret_5,96,0.33333333333333337
2017-09-13,ret_5,96,0.27083333333333337
2017-09-14,ret_5,95,0.25
2017-09-15,ret_5,95,0.27368421052631575
2017-09-18,ret_5,96,0.2315789473684211
2017-09-19,ret_5,97,0.41666666666666663
2017-09-20,ret_5,96,0.3711340206185567
2017-09-21,ret_5,96,0.41666666666666663
2017-09-22,ret_5,96,0.33333333333333337
2017-09-25,ret_5,96,0.38541666666666663
2017-09-26,ret_5,96,0.29166666666666663
2017-09-27,ret_5,96,0.28125
2017-09-28,ret_5,95,0.33333333333333337
2017-09-29,ret_5,95,0.33684210526315794
2017-10-09,ret_5,95,0.3157894736842105
2017-10-10,ret_5,95,0.368421052631579
2017-10-11,ret_5,95,0.3789473684210526
2017-10-12,ret_5,95,0.2947368421052632
2017-10-13,ret_5,95,0.3263157894736842
2017-10-16,ret_5,95,0.3263157894736842
2017-10-17,ret_5,95,0.368421052631579
2017-10-18,ret_5,95,0.3052631578947368
2017-10-19,ret_5,96,0.3052631578947368
2017-10-20,ret_5,96,0.39583333333333337
2017-10-23,ret_5,96,0.32291666666666663
2017-10-24,ret_5,96,0.33333333333333337
2017-10-25,ret_5,96,0.36458333333333337
2017-10-26,ret_5,96,0.34375
2017-10-27,ret_5,95,0.30208333333333337
2017-10-30,ret_5,96,0.27368421052631575
2017-10-31,ret_5,96,0.23958333333333337
2017-11-01,ret_5,96,0.22916666666666663
2017-11-02,ret_5,96,0.23958333333333337
2017-11-03,ret_5,95,0.19791666666666663
2017-11-06,ret_5,95,0.33684210526315794
2017-11-07,ret_5,95,0.2421052631578947
2017-11-08,ret_5,96,0.35789473684210527
2017-11-09,ret_5,96,0.30208333333333337
2017-11-10,ret_5,96,0.32291666666666663
2017-11-13,ret_5,96,0.32291666666666663
2017-11-14,ret_5,96,0.29166666666666663
2017-11-15,ret_5,96,0.30208333333333337
2017-11-16,ret_5,96,0.32291666666666663
2017-11-17,ret_5,96,0.38541666666666663
2017-11-20,ret_5,96,0.32291666666666663
2017-11-21,ret_5,95,0.27083333333333337
2017-11-22,ret_5,95,0.3263157894736842
2017-11-23,ret_5,94,0.34736842105263155
2017-11-24,ret_5,94,0.4893617021276596
2017-11-27,ret_5,94,0.37234042553191493
2017-11-28,ret_5,93,0.3085106382978723
2017-11-29,ret_5,94,0.27956989247311825
2017-11-30,ret_5,93,0.2872340425531915
2017-12-01,ret_5,93,0.3763440860215054
2017-12-04,ret_5,93,0.3870967741935484
2017-12-05,ret_5,93,0.4086021505376344
2017-12-06,ret_5,93,0.3655913978494624
2017-12-07,ret_5,93,0.26881720430107525
2017-12-08,ret_5,93,0.20430107526881724
2017-12-11,ret_5,93,0.34408602150537637
2017-12-12,ret_5,93,0.3655913978494624
2017-12-13,ret_5,93,0.31182795698924726
2017-12-14,ret_5,94,0.29032258064516125
2017-12-15,ret_5,94,0.2978723404255319
2017-12-18,ret_5,93,0.4042553191489362
2017-12-19,ret_5,93,0.34408602150537637
2017-12-20,ret_5,93,0.32258064516129037
2017-12-21,ret_5,94,0.3655913978494624
2017-12-22,ret_5,94,0.3191489361702128
2017-12-25,ret_5,94,0.35106382978723405
2017-12-26,ret_5,93,0.276595744680851
2017-12-27,ret_5,94,0.3763440860215054
2017-12-28,ret_5,93,0.37234042553191493
2017-12-29,ret_5,84,0.3978494623655914
2018-01-02,ret_5,83,0.4285714285714286
2018-01-03,ret_5,83,0.37349397590361444
2018-01-04,ret_5,84,0.3132530120481928
2018-01-05,ret_5,84,0.38095238095238093
2018-01-08,ret_5,92,0.3214285714285714
2018-01-09,ret_5,92,0.3586956521739131
2018-01-10,ret_5,92,0.34782608695652173
2018-01-11,ret_5,92,0.3586956521739131
2018-01-12,ret_5,92,0.3804347826086957
2018-01-15,ret_5,92,0.3586956521739131
2018-01-16,ret_5,92,0.34782608695652173
2018-01-17,ret_5,93,0.3369565217391305
2018-01-18,ret_5,92,0.31182795698924726
2018-01-19,ret_5,92,0.3152173913043478
2018-01-22,ret_5,92,0.42391304347826086
2018-01-23,ret_5,92,0.30434782608695654
2018-01-24,ret_5,92,0.3913043478260869
2018-01-25,ret_5,92,0.34782608695652173
2018-01-26,ret_5,92,0.3369565217391305
2018-01-29,ret_5,92,0.3695652173913043
2018-01-30,ret_5,92,0.3152173913043478
2018-01-31,ret_5,92,0.3913043478260869
2018-02-01,ret_5,92,0.3152173913043478
2018-02-02,ret_5,91,0.2717391304347826
2018-02-05,ret_5,90,0.25274725274725274
2018-02-06,ret_5,90,0.2222222222222222
2018-02-07,ret_5,90,0.28888888888888886
2018-02-08,ret_5,91,0.28888888888888886
2018-02-09,ret_5,91,0.39560439560439564
2018-02-12,ret_5,91,0.3296703296703297
2018-02-13,ret_5,90,0.37362637362637363
2018-02-14,ret_5,90,0.30000000000000004
2018-02-22,ret_5,91,0.34444444444444444
2018-02-23,ret_5,91,0.39560439560439564
2018-02-26,ret_5,91,0.3076923076923077
2018-02-27,ret_5,91,0.3076923076923077
2018-02-28,ret_5,91,0.2857142857142857
2018-03-01,ret_5,91,0.3076923076923077
2018-03-02,ret_5,91,0.27472527472527475
2018-03-05,ret_5,92,0.2857142857142857
2018-03-06,ret_5,92,0.4347826086956522
2018-03-07,ret_5,92,0.3586956521739131
2018-03-08,ret_5,92,0.4347826086956522
2018-03-09,ret_5,92,0.3369565217391305
2018-03-12,ret_5,92,0.4565217391304348
2018-03-13,ret_5,93,0.4347826086956522
2018-03-14,ret_5,93,0.33333333333333337
2018-03-15,ret_5,93,0.34408602150537637
2018-03-16,ret_5,93,0.4193548387096774
2018-03-19,ret_5,93,0.4301075268817204
2018-03-20,ret_5,93,0.5161290322580645
2018-03-21,ret_5,93,0.33333333333333337
2018-03-22,ret_5,93,0.3763440860215054
2018-03-23,ret_5,93,0.4623655913978495
2018-03-26,ret_5,93,0.30107526881720426
2018-03-27,ret_5,93,0.19354838709677424
2018-03-28,ret_5,93,0.31182795698924726
2018-03-29,ret_5,93,0.24731182795698925
2018-03-30,ret_5,93,0.3763440860215054
2018-04-02,ret_5,93,0.26881720430107525
2018-04-03,ret_5,93,0.33333333333333337
2018-04-04,ret_5,93,0.5268817204301075
2018-04-09,ret_5,93,0.30107526881720426
2018-04-10,ret_5,93,0.30107526881720426
2018-04-11,ret_5,93,0.3870967741935484
2018-04-12,ret_5,93,0.32258064516129037
2018-04-13,ret_5,94,0.32258064516129037
2018-04-16,ret_5,93,0.37234042553191493
2018-04-17,ret_5,94,0.4193548387096774
2018-04-18,ret_5,94,0.3191489361702128
2018-04-19,ret_5,94,0.2978723404255319
2018-04-20,ret_5,94,0.32978723404255317
2018-04-23,ret_5,94,0.37234042553191493
2018-04-24,ret_5,94,0.4148936170212766
2018-04-25,ret_5,94,0.36170212765957444
2018-04-26,ret_5,93,0.35106382978723405
2018-04-27,ret_5,94,0.32258064516129037
2018-05-02,ret_5,93,0.3191489361702128
2018-05-03,ret_5,93,0.24731182795698925
2018-05-04,ret_5,93,0.22580645161290325
2018-05-07,ret_5,93,0.25806451612903225
2018-05-08,ret_5,93,0.26881720430107525
2018-05-09,ret_5,94,0.3655913978494624
2018-05-10,ret_5,94,0.36170212765957444
2018-05-11,ret_5,93,0.3936170212765957
2018-05-14,ret_5,94,0.3978494623655914
2018-05-15,ret_5,94,0.34042553191489366
2018-05-16,ret_5,94,0.34042553191489366
2018-05-17,ret_5,94,0.4148936170212766
2018-05-18,ret_5,93,0.34042553191489366
2018-05-21,ret_5,94,0.3763440860215054
2018-05-22,ret_5,94,0.36170212765957444
2018-05-23,ret_5,94,0.35106382978723405
2018-05-24,ret_5,94,0.34042553191489366
2018-05-25,ret_5,94,0.3829787234042553
2018-05-28,ret_5,94,0.3936170212765957
2018-05-29,ret_5,94,0.37234042553191493
2018-05-30,ret_5,93,0.36170212765957444
2018-05-31,ret_5,93,0.21505376344086025
2018-06-01,ret_5,93,0.24731182795698925
2018-06-04,ret_5,93,0.32258064516129037
2018-06-05,ret_5,93,0.34408602150537637
2018-06-06,ret_5,92,0.4516129032258065
2018-06-07,ret_5,92,0.3913043478260869
2018-06-08,ret_5,92,0.40217391304347827
2018-06-11,ret_5,92,0.3152173913043478
2018-06-12,ret_5,92,0.34782608695652173
2018-06-13,ret_5,92,0.3804347826086957
2018-06-14,ret_5,92,0.28260869565217395
2018-06-15,ret_5,92,0.3695652173913043
2018-06-19,ret_5,91,0.3804347826086957
2018-06-20,ret_5,92,0.20879120879120883
2018-06-21,ret_5,91,0.28260869565217395
2018-06-22,ret_5,92,0.23076923076923073
2018-06-25,ret_5,92,0.2282608695652174
2018-06-26,ret_5,92,0.4565217391304348
2018-06-27,ret_5,92,0.34782608695652173
2018-06-28,ret_5,92,0.44565217391304346
2018-06-29,ret_5,84,0.34782608695652173
2018-07-02,ret_5,84,0.22619047619047616
2018-07-03,ret_5,84,0.26190476190476186
2018-07-04,ret_5,84,0.2857142857142857
2018-07-05,ret_5,84,0.30952380952380953
2018-07-06,ret_5,94,0.38095238095238093
2018-07-09,ret_5,94,0.34042553191489366
2018-07-10,ret_5,94,0.43617021276595747
2018-07-11,ret_5,94,0.35106382978723405
2018-07-12,ret_5,94,0.2978723404255319
2018-07-13,ret_5,94,0.2978723404255319
2018-07-16,ret_5,95,0.276595744680851
2018-07-17,ret_5,94,0.28421052631578947
2018-07-18,ret_5,94,0.43617021276595747
2018-07-19,ret_5,94,0.36170212765957444
2018-07-20,ret_5,94,0.34042553191489366
2018-07-23,ret_5,95,0.35106382978723405
2018-07-24,ret_5,95,0.42105263157894735
2018-07-25,ret_5,95,0.3789473684210526
2018-07-26,ret_5,95,0.34736842105263155
2018-07-27,ret_5,95,0.3157894736842105
2018-07-30,ret_5,95,0.27368421052631575
2018-07-31,ret_5,95,0.4
2018-08-01,ret_5,95,0.4421052631578948
2018-08-02,ret_5,95,0.5157894736842106
2018-08-03,ret_5,95,0.41052631578947374
2018-08-06,ret_5,95,0.35789473684210527
2018-08-07,ret_5,95,0.34736842105263155
2018-08-08,ret_5,95,0.25263157894736843
2018-08-09,ret_5,95,0.3263157894736842
2018-08-10,ret_5,95,0.42105263157894735
2018-08-13,ret_5,95,0.43157894736842106
2018-08-14,ret_5,95,0.3052631578947368
2018-08-15,ret_5,95,0.3263157894736842
2018-08-16,ret_5,95,0.35789473684210527
2018-08-17,ret_5,95,0.3894736842105263
2018-08-20,ret_5,95,0.3052631578947368
2018-08-21,ret_5,96,0.3263157894736842
2018-08-22,ret_5,96,0.38541666666666663
2018-08-23,ret_5,96,0.41666666666666663
2018-08-24,ret_5,96,0.44791666666666663
2018-08-27,ret_5,96,0.40625
2018-08-28,ret_5,96,0.30208333333333337
2018-08-29,ret_5,96,0.26041666666666663
2018-08-30,ret_5,96,0.32291666666666663
2018-08-31,ret_5,96,0.375
2018-09-03,ret_5,93,0.38541666666666663
2018-09-04,ret_5,96,0.30107526881720426
2018-09-05,ret_5,91,0.29166666666666663
2018-09-06,ret_5,96,0.2637362637362637
2018-09-07,ret_5,96,0.32291666666666663
2018-09-10,ret_5,90,0.47916666666666663
2018-09-11,ret_5,96,0.24444444444444446
2018-09-12,ret_5,95,0.35416666666666663
2018-09-13,ret_5,96,0.27368421052631575
2018-09-14,ret_5,96,0.375
2018-09-17,ret_5,96,0.38541666666666663
2018-09-18,ret_5,96,0.39583333333333337
2018-09-19,ret_5,96,0.36458333333333337
2018-09-20,ret_5,97,0.38541666666666663
2018-09-21,ret_5,97,0.3298969072164949
2018-09-25,ret_5,97,0.3711340206185567
2018-09-26,ret_5,97,0.23711340206185572
2018-09-27,ret_5,96,0.35051546391752575
2018-09-28,ret_5,96,0.30208333333333337
2018-10-08,ret_5,96,0.46875
2018-10-09,ret_5,97,0.29166666666666663
2018-10-10,ret_5,97,0.2680412371134021
2018-10-11,ret_5,97,0.31958762886597936
2018-10-12,ret_5,97,0.23711340206185572
2018-10-15,ret_5,97,0.2680412371134021
2018-10-16,ret_5,97,0.28865979381443296
2018-10-17,ret_5,97,0.25773195876288657
2018-10-18,ret_5,97,0.3402061855670103
2018-10-19,ret_5,97,0.3917525773195877
2018-10-22,ret_5,97,0.3402061855670103
2018-10-23,ret_5,97,0.3917525773195877
2018-10-24,ret_5,97,0.3917525773195877
2018-10-25,ret_5,97,0.4020618556701031
2018-10-26,ret_5,97,0.3711340206185567
2018-10-29,ret_5,90,0.3402061855670103
2018-10-30,ret_5,97,0.34444444444444444
2018-10-31,ret_5,97,0.3402061855670103
2018-11-01,ret_5,97,0.38144329896907214
2018-11-02,ret_5,97,0.3917525773195877
2018-11-05,ret_5,98,0.35051546391752575
2018-11-06,ret_5,98,0.3163265306122449
2018-11-07,ret_5,98,0.26530612244897955
2018-11-08,ret_5,98,0.29591836734693877
2018-11-09,ret_5,98,0.30612244897959184
2018-11-12,ret_5,99,0.34693877551020413
2018-11-13,ret_5,99,0.41414141414141414
2018-11-14,ret_5,98,0.2525252525252525
2018-11-15,ret_5,99,0.40816326530612246
2018-11-16,ret_5,99,0.31313131313131315
2018-11-19,ret_5,99,0.3434343434343434
2018-11-20,ret_5,99,0.31313131313131315
2018-11-21,ret_5,99,0.2525252525252525
2018-11-22,ret_5,99,0.33333333333333337
2018-11-23,ret_5,100,0.43434343434343436
2018-11-26,ret_5,100,0.4
2018-11-27,ret_5,100,0.37
2018-11-28,ret_5,100,0.4
2018-11-29,ret_5,100,0.41000000000000003
2018-11-30,ret_5,100,0.41000000000000003
2018-12-03,ret_5,100,0.38
2018-12-04,ret_5,100,0.36
2018-12-05,ret_5,100,0.36
2018-12-06,ret_5,100,0.39
2018-12-07,ret_5,100,0.4
2018-12-10,ret_5,100,0.43999999999999995
2018-12-11,ret_5,100,0.30000000000000004
2018-12-12,ret_5,100,0.31000000000000005
2018-12-13,ret_5,100,0.31999999999999995
2018-12-14,ret_5,100,0.36
2018-12-17,ret_5,100,0.36
2018-12-18,ret_5,100,0.33999999999999997
2018-12-19,ret_5,100,0.37
2018-12-20,ret_5,100,0.33999999999999997
2018-12-21,ret_5,100,0.4
2018-12-24,ret_5,100,0.48
2018-12-25,ret_5,99,0.33999999999999997
2018-12-26,ret_5,99,0.23232323232323238
2018-12-27,ret_5,99,0.303030303030303
2018-12-28,ret_5,91,0.3535353535353535
2019-01-02,ret_5,91,0.39560439560439564
2019-01-03,ret_5,91,0.4065934065934066
2019-01-04,ret_5,91,0.2857142857142857
2019-01-07,ret_5,91,0.2857142857142857
2019-01-08,ret_5,100,0.29670329670329665
2019-01-09,ret_5,100,0.35
2019-01-10,ret_5,100,0.32999999999999996
2019-01-11,ret_5,100,0.26
2019-01-14,ret_5,100,0.36
2019-01-15,ret_5,100,0.33999999999999997
2019-01-16,ret_5,100,0.4
2019-01-17,ret_5,100,0.43000000000000005
2019-01-18,ret_5,100,0.32999999999999996
2019-01-21,ret_5,100,0.33999999999999997
2019-01-22,ret_5,100,0.29000000000000004
2019-01-23,ret_5,100,0.26
2019-01-24,ret_5,100,0.36
2019-01-25,ret_5,100,0.32999999999999996
2019-01-28,ret_5,100,0.35
2019-01-29,ret_5,100,0.31999999999999995
2019-01-30,ret_5,100,0.31000000000000005
2019-01-31,ret_5,100,0.29000000000000004
2019-02-01,ret_5,100,0.32999999999999996
2019-02-11,ret_5,100,0.33999999999999997
2019-02-12,ret_5,100,0.44999999999999996
2019-02-13,ret_5,100,0.41000000000000003
2019-02-14,ret_5,100,0.43000000000000005
2019-02-15,ret_5,100,0.24
2019-02-18,ret_5,100,0.27
2019-02-19,ret_5,100,0.35
2019-02-20,ret_5,100,0.25
2019-02-21,ret_5,100,0.32999999999999996
2019-02-22,ret_5,100,0.35
2019-02-25,ret_5,100,0.26
2019-02-26,ret_5,100,0.37
2019-02-27,ret_5,100,0.26
2019-02-28,ret_5,100,0.32999999999999996
2019-03-01,ret_5,100,0.27
2019-03-04,ret_5,100,0.24
2019-03-05,ret_5,100,0.55
2019-03-06,ret_5,99,0.39
2019-03-07,ret_5,100,0.38383838383838387
2019-03-08,ret_5,100,0.25
2019-03-11,ret_5,100,0.18999999999999995
2019-03-12,ret_5,100,0.24
2019-03-13,ret_5,99,0.37
2019-03-14,ret_5,100,0.4242424242424242
2019-03-15,ret_5,100,0.38
2019-03-18,ret_5,100,0.37
2019-03-19,ret_5,100,0.19999999999999996
2019-03-20,ret_5,100,0.30000000000000004
2019-03-21,ret_5,100,0.43000000000000005
2019-03-22,ret_5,100,0.31999999999999995
2019-03-25,ret_5,99,0.36
2019-03-26,ret_5,99,0.31313131313131315
2019-03-27,ret_5,99,0.2525252525252525
2019-03-28,ret_5,99,0.3232323232323232
2019-03-29,ret_5,99,0.33333333333333337
2019-04-01,ret_5,99,0.303030303030303
2019-04-02,ret_5,100,0.29292929292929293
2019-04-03,ret_5,99,0.36
2019-04-04,ret_5,99,0.2828282828282829
2019-04-08,ret_5,100,0.3232323232323232
2019-04-09,ret_5,100,0.24
2019-04-10,ret_5,100,0.31999999999999995
2019-04-11,ret_5,99,0.33999999999999997
2019-04-12,ret_5,96,0.3434343434343434
2019-04-15,ret_5,100,0.34375
2019-04-16,ret_5,100,0.37
2019-04-17,ret_5,100,0.33999999999999997
2019-04-18,ret_5,100,0.27
2019-04-19,ret_5,100,0.21999999999999997
2019-04-22,ret_5,100,0.31000000000000005
2019-04-23,ret_5,100,0.31999999999999995
2019-04-24,ret_5,100,0.32999999999999996
2019-04-25,ret_5,99,0.32999999999999996
2019-04-26,ret_5,99,0.3434343434343434
2019-04-29,ret_5,99,0.3939393939393939
2019-04-30,ret_5,99,0.303030303030303
2019-05-06,ret_5,100,0.33333333333333337
2019-05-07,ret_5,99,0.21999999999999997
2019-05-08,ret_5,99,0.19191919191919193
2019-05-09,ret_5,99,0.3535353535353535
2019-05-10,ret_5,99,0.3434343434343434
2019-05-13,ret_5,99,0.41414141414141414
2019-05-14,ret_5,99,0.3434343434343434
2019-05-15,ret_5,100,0.3232323232323232
2019-05-16,ret_5,100,0.38
2019-05-17,ret_5,100,0.31000000000000005
2019-05-20,ret_5,99,0.43000000000000005
2019-05-21,ret_5,99,0.26262626262626265
2019-05-22,ret_5,99,0.303030303030303
2019-05-23,ret_5,99,0.31313131313131315
2019-05-24,ret_5,99,0.4040404040404041
2019-05-27,ret_5,99,0.4040404040404041
2019-05-28,ret_5,99,0.38383838383838387
2019-05-29,ret_5,99,0.4545454545454546
2019-05-30,ret_5,99,0.3737373737373737
2019-05-31,ret_5,99,0.3434343434343434
2019-06-03,ret_5,99,0.3737373737373737
2019-06-04,ret_5,99,0.3232323232323232
2019-06-05,ret_5,99,0.24242424242424243
2019-06-06,ret_5,99,0.2828282828282829
2019-06-10,ret_5,99,0.29292929292929293
2019-06-11,ret_5,99,0.4444444444444444
2019-06-12,ret_5,99,0.43434343434343436
2019-06-13,ret_5,100,0.3535353535353535
2019-06-14,ret_5,100,0.31999999999999995
2019-06-17,ret_5,99,0.35
2019-06-18,ret_5,99,0.3434343434343434
2019-06-19,ret_5,100,0.38383838383838387
2019-06-20,ret_5,100,0.43000000000000005
2019-06-21,ret_5,100,0.42000000000000004
2019-06-24,ret_5,100,0.41000000000000003
2019-06-25,ret_5,99,0.24
2019-06-26,ret_5,99,0.31313131313131315
2019-06-27,ret_5,99,0.29292929292929293
2019-06-28,ret_5,92,0.4747474747474747
2019-07-01,ret_5,92,0.3586956521739131
2019-07-02,ret_5,92,0.25
2019-07-03,ret_5,92,0.30434782608695654
2019-07-04,ret_5,92,0.3152173913043478
2019-07-05,ret_5,100,0.25
2019-07-08,ret_5,100,0.30000000000000004
2019-07-09,ret_5,100,0.28
2019-07-10,ret_5,100,0.26
2019-07-11,ret_5,100,0.30000000000000004
2019-07-12,ret_5,100,0.29000000000000004
2019-07-15,ret_5,100,0.4
2019-07-16,ret_5,100,0.31999999999999995
2019-07-17,ret_5,100,0.33999999999999997
2019-07-18,ret_5,100,0.26
2019-07-19,ret_5,100,0.28
2019-07-22,ret_5,100,0.42000000000000004
2019-07-23,ret_5,100,0.31000000000000005
2019-07-24,ret_5,100,0.33999999999999997
2019-07-25,ret_5,100,0.28
2019-07-26,ret_5,100,0.25
2019-07-29,ret_5,100,0.35
2019-07-30,ret_5,100,0.29000000000000004
2019-07-31,ret_5,100,0.30000000000000004
