outer_split_id,method,factor_count,weight_sum,maximum_weight,weights_sha256,allowlist_sha256,feature_order_sha256,holdout_clean
split_001,equal_weight,48,1.0000000000000002,0.020833333333333336,19662f2f3e9b2d13034503bc4c7ac3623f9a0634efe3c6639c1f4122775182a3,87b636d998d2efd7ad11d248fca6cfe6a5325b352c84bc15c295331767db4ae5,51c3c47b2cdc377398353120ec52430081f5017d6aae6b248493cf7f9c530b16,True
split_001,stability_weight,48,1.0,0.022123645911903803,c8ec11b5c379dfe0e86a8674c784d1f29f415c4fb3f515ebc76ea724d0255feb,87b636d998d2efd7ad11d248fca6cfe6a5325b352c84bc15c295331767db4ae5,51c3c47b2cdc377398353120ec52430081f5017d6aae6b248493cf7f9c530b16,True
split_002,equal_weight,46,1.0,0.02173913043478261,7124b9bcfa30e94bdd01fbb1a2f4a667af0071a4e32a1688067c4f6ada896d02,a0ee01846f1f5887f0b23a72f8203cabc04a75b49342da7910eddd8b3fc04183,a42dbdf293decad0b74a4935a50f69173fd421c2551233d50133fcaac4718fe5,True
split_002,stability_weight,46,1.0,0.02798687471666345,09fb3848a17c16c49364b9f3b26fc59af340c77351dde9fdb733a5b4cf41ad5a,a0ee01846f1f5887f0b23a72f8203cabc04a75b49342da7910eddd8b3fc04183,a42dbdf293decad0b74a4935a50f69173fd421c2551233d50133fcaac4718fe5,True
split_003,equal_weight,54,0.9999999999999999,0.01851851851851852,c4d6e7050fe98098db3ab6fe296f86b3a20c1873e99d5639f35c5af6b7d129cd,348b7f29e0eb0aa7d092e7cbe5386eee3a843883d7aefa3a772ad6cec54d1120,55b4be2df6469308d4efb95f5d9ae5106c8787121f1bc0e837893bbfbdf0b3dd,True
split_003,stability_weight,54,1.0,0.022160874135661528,14c558495d9e24dc2e211b982ea8763aea4efd9a0e4075fad85215372749a66f,348b7f29e0eb0aa7d092e7cbe5386eee3a843883d7aefa3a772ad6cec54d1120,55b4be2df6469308d4efb95f5d9ae5106c8787121f1bc0e837893bbfbdf0b3dd,True
