factor,full_coverage,infinite_fraction,coverage_A,coverage_B,coverage_C,coverage_D,worst_era_coverage
kunquant_alpha101_alpha088,0.9349763048876534,0.0,0.9055615511144227,0.893748125844864,0.9717091307114466,0.98538541430232,0.893748125844864
kunquant_alpha101_alpha094,0.91684769923245,0.0,0.8735479183625848,0.8774987312097804,0.9627115068348653,0.977805748715515,0.8735479183625848
kunquant_alpha101_alpha094_canonical_vwap_v2,0.9308495755661002,0.0,0.8811571222378077,0.894086242215639,0.980129333993634,0.9957231977659933,0.8811571222378077
mature_amihud_illiquidity_20,0.961460317651541,0.0,0.9676871785489215,0.9188869072461412,0.9732064514935878,0.9828432687479796,0.9188869072461412
mature_book_to_market_pit,0.9667855814450781,0.0,0.9616119244153004,0.922443618241344,0.9874412733117297,0.9987461224714387,0.922443618241344
mature_book_to_price,0.9627519158631511,0.0,0.9545370176410849,0.9213397878268543,0.9848274690552563,0.9950697783188549,0.9213397878268543
mature_dividend_yield_ttm,0.6965289333359436,0.0,0.6394731980841317,0.6883045205817241,0.758766278911271,0.731113770642896,0.6394731980841317
mature_downside_volatility_60,0.9421905517715993,0.0,0.9567157477552009,0.9000384564680296,0.947147864194512,0.9570510836445674,0.9000384564680296
mature_earnings_to_price_pit,0.9667855814450781,0.0,0.9616119244153004,0.922443618241344,0.9874412733117297,0.9987461224714387,0.922443618241344
mature_earnings_yield_ttm,0.8524340384392398,0.0,0.8606355174550311,0.8213276976051115,0.8756579889187303,0.8476714194333822,0.8213276976051115
mature_idiosyncratic_volatility_60,0.871047238130232,0.0,0.9056450764676819,0.7979682962964987,0.8700796813021896,0.8917586612467243,0.7979682962964987
mature_intraday_return_20,0.9641426013574054,0.0,0.9696228454657223,0.9232591959114559,0.9759339589750544,0.9849404012683215,0.9232591959114559
mature_log_total_market_cap,0.9675525290598304,0.0,0.9634132436739489,0.9230105608428456,0.9875693606796438,0.9987461224714387,0.9230105608428456
mature_max_daily_return_21,0.9596764453867943,0.0,0.9663759630826777,0.9163124413846241,0.9713906246896279,0.9811519440948078,0.9163124413846241
mature_parkinson_volatility_20,0.9641426013574054,0.0,0.9696228454657223,0.9232591959114559,0.9759339589750544,0.9849404012683215,0.9232591959114559
mature_realized_volatility_60,0.9454879898081652,0.0,0.9614912766828149,0.9083376764779613,0.9473204739095621,0.9561493648075163,0.9083376764779613
mature_return_skewness_60,0.9454879898081652,0.0,0.9614912766828149,0.9083376764779613,0.9473204739095621,0.9561493648075163,0.9083376764779613
mature_reversal_1m,0.9279165618821162,0.0,0.9292451871277266,0.8686284702180953,0.9497198859405962,0.9636547469203309,0.8686284702180953
mature_sales_to_price_pit,0.9662839709002636,0.0,0.9602821477594434,0.9222871967283996,0.9874412733117297,0.9986821561466136,0.9222871967283996
mature_sales_to_price_ttm,0.9669824007131875,0.0,0.9626005287287441,0.9228391119356445,0.9865172633688621,0.9986360728803417,0.9228391119356445
mature_turnover_mean_20,0.9675413855052473,0.0,0.9633805406255828,0.9230105608428456,0.9875693606796438,0.9987461224714387,0.9230105608428456
mature_turnover_rate_free_float,0.9675508725855004,0.0,0.9634132436739489,0.9230105608428456,0.9875679907612704,0.9987399321819395,0.9230105608428456
mature_turnover_volatility_20,0.9675413855052473,0.0,0.9633805406255828,0.9230105608428456,0.9875693606796438,0.9987461224714387,0.9230105608428456
mature_vwap_deviation_20,0.9641426013574054,0.0,0.9696228454657223,0.9232591959114559,0.9759339589750544,0.9849404012683215,0.9232591959114559
ret_10,0.9483190550265713,0.0,0.9410213780711035,0.8914919675162382,0.9680624080014192,0.9970733686867644,0.8914919675162382
ret_20,0.9362112817948953,0.0,0.9302342333742564,0.8705205557676847,0.9512966619883955,0.9965128035821141,0.8705205557676847
ret_5,0.9555857067347728,0.0,0.9475093977070744,0.9046764567863371,0.9772771639401866,0.9976366850311922,0.9046764567863371
rev_20_exclude_5,0.9384089714649708,0.0,0.93279258400927,0.8759208548128304,0.9518960012767639,0.9965293110207787,0.8759208548128304
rev_5,0.9555857067347728,0.0,0.9475093977070744,0.9046764567863371,0.9772771639401866,0.9976366850311922,0.9046764567863371
std_20,0.8850527285896929,0.0,0.8064726403645771,0.8424418695991033,0.9426935746033572,0.9923783780065892,0.8064726403645771
ta_momentum_ao,0.8384207173738557,0.0,0.720098144499745,0.7956376840599648,0.9152767132370417,0.9884784956220897,0.720098144499745
ta_momentum_kama,0.9341018370300319,0.0,0.8884326666330797,0.8966545605067784,0.9808033338333535,0.9959914436442923,0.8884326666330797
ta_momentum_ppo,0.9872605076943233,0.0,0.9876789055615511,0.9823919923114387,0.9794060170924715,0.9993988541086327,0.9794060170924715
ta_momentum_ppo_hist,0.9832906916683859,0.0,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.9726838276341304
ta_momentum_ppo_signal,0.9832906916683859,0.0,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.9726838276341304
ta_momentum_pvo,0.9872605076943233,0.0,0.9876789055615511,0.9823919923114387,0.9794060170924715,0.9993988541086327,0.9794060170924715
ta_momentum_pvo_signal,0.9832906916683859,0.0,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.9726838276341304
ta_momentum_roc,0.94579775050786,0.0,0.9387608903360725,0.8870629845907733,0.964649256374059,0.9969626312857232,0.8870629845907733
ta_momentum_rsi,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ta_momentum_tsi,0.9812140752129699,0.0,0.9817525828779213,0.9745552062065871,0.9692556069046626,0.9990893396336724,0.9692556069046626
ta_momentum_uo,0.8558054154663502,0.0,0.752019855169689,0.8132620852695334,0.9256654892218247,0.990021941137225,0.752019855169689
ta_trend_adx_neg,0.35871779851549784,0.0,0.06967870580779623,0.21315812302381226,0.4280734632426927,0.8854954638934169,0.06967870580779623
ta_trend_adx_pos,0.35871779851549784,0.0,0.06967870580779623,0.21315812302381226,0.4280734632426927,0.8854954638934169,0.06967870580779623
ta_trend_aroon_down,0.8665542773931912,0.0,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.7719435244870704
ta_trend_aroon_ind,0.8665542773931912,0.0,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.7719435244870704
ta_trend_aroon_up,0.8665542773931912,0.0,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.7719435244870704
ta_trend_cci,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_trend_ema_fast,0.9943161848083233,0.0,0.9945111910715375,0.9919330215376713,0.9910373090419408,0.9997049295338712,0.9910373090419408
ta_trend_ema_slow,0.9872605076943233,0.0,0.9876789055615511,0.9823919923114387,0.9794060170924715,0.9993988541086327,0.9794060170924715
ta_trend_ichimoku_a,0.8665542773931912,0.0,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.7719435244870704
ta_trend_ichimoku_b,0.9945619453634531,0.0,0.9960933115195162,0.9841741046576042,0.9971902974161284,0.9999993121900557,0.9841741046576042
ta_trend_ichimoku_base,0.8665542773931912,0.0,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.7719435244870704
ta_trend_ichimoku_conv,0.9331761690567584,0.0,0.897473733707032,0.8896429149592928,0.9694576698647411,0.996145513071828,0.8896429149592928
ta_trend_kst,0.8026259635786471,0.0,0.6557137970625592,0.758401850282071,0.8929004665257021,0.9851563735908494,0.6557137970625592
ta_trend_kst_diff,0.8026259635786471,0.0,0.6557137970625592,0.758401850282071,0.8929004665257021,0.9851563735908494,0.6557137970625592
ta_trend_kst_sig,0.8217258655454845,0.0,0.6947073209751166,0.7779955232026383,0.8976547682406344,0.987202608175309,0.6947073209751166
ta_trend_macd,0.9872605076943233,0.0,0.9876789055615511,0.9823919923114387,0.9794060170924715,0.9993988541086327,0.9794060170924715
ta_trend_macd_diff,0.9832906916683859,0.0,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.9726838276341304
ta_trend_macd_signal,0.9832906916683859,0.0,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.9726838276341304
ta_trend_mass_index,0.9808041731106028,0.0,0.981009251427223,0.9748523387748439,0.968291869328966,0.9990425685574562,0.968291869328966
ta_trend_psar_down,0.40050432113917245,0.0,0.39434617325721477,0.3452263774485261,0.3409178864077384,0.5255851543101611,0.3409178864077384
ta_trend_sma_fast,0.9206566866598098,0.0,0.8735479183625848,0.8774987312097804,0.9627115068348653,0.9952032134480601,0.8735479183625848
ta_trend_sma_slow,0.8665542773931912,0.0,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.7719435244870704
ta_trend_stc,0.961402039872843,0.0,0.9639333989162033,0.9464218749679814,0.935873435981317,0.9981814305071223,0.935873435981317
ta_trend_trix,0.9789959054966336,0.0,0.9794205019829537,0.9722799221034527,0.9652102379479719,0.9989407726856915,0.9652102379479719
ta_trend_vortex_ind_diff,0.9084639814715817,0.0,0.85042730510088,0.8655772261206167,0.955982467784657,0.994258850394459,0.85042730510088
ta_trend_vortex_ind_neg,0.9084639814715817,0.0,0.85042730510088,0.8655772261206167,0.955982467784657,0.994258850394459,0.85042730510088
ta_trend_vortex_ind_pos,0.9084639814715817,0.0,0.85042730510088,0.8655772261206167,0.955982467784657,0.994258850394459,0.85042730510088
ta_volatility_atr,0.3545814315251159,0.0,0.06900608365086225,0.2078992180973543,0.4183415631179616,0.8827173995281624,0.06900608365086225
ta_volatility_bbh,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_bbhi,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ta_volatility_bbm,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_bbp,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_dch,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_dcl,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_dcm,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_dcp,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_dcw,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volatility_kcc,0.9289773078075658,0.0,0.8894442514669969,0.8855650266087338,0.967205524058849,0.9958318717372016,0.8855650266087338
ta_volatility_kch,0.9789715101474111,0.0,0.980178417225491,0.9441349787874669,0.9913291016554778,0.9997627055691971,0.9441349787874669
ta_volatility_kchi,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ta_volatility_kcl,0.9789715101474111,0.0,0.980178417225491,0.9441349787874669,0.9913291016554778,0.9997627055691971,0.9441349787874669
ta_volatility_kcw,0.9289773078075658,0.0,0.8894442514669969,0.8855650266087338,0.967205524058849,0.9958318717372016,0.8855650266087338
ta_volume_cmf,0.8888680407372215,0.0,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.8135966017113416
ta_volume_fi,0.9932799848206716,0.0,0.9934761837840609,0.9904999545762856,0.9894228602388727,0.9996471534985453,0.9894228602388727
ta_volume_mfi,0.9124925270419434,0.0,0.8580488831025117,0.8695246493664929,0.9582222843251885,0.9945731795390298,0.8580488831025117
ta_volume_vwap,0.9124925270419434,0.0,0.8580488831025117,0.8695246493664929,0.9582222843251885,0.9945731795390298,0.8580488831025117
