view,pair_id,expected_dates,valid_dates,valid_date_fraction,insufficient_dates,constant_dates,positive_fraction,negative_fraction,zero_fraction,sign_consistency,dominant_sign,mean_signed_rho,median_signed_rho,q10_signed_rho,mean_abs_rho,median_abs_rho,q10_abs_rho,mean_n_common,median_n_common,q10_n_common,min_n_common,mean_common_coverage,median_common_coverage,q10_common_coverage,mean_jaccard,median_jaccard,q10_jaccard,comparable,factor,control,self_comparison,interpretation,exposure_role
Full,2876.0,3382.0,3382.0,1.0,0.0,0.0,0.9438202247191011,0.056179775280898875,0.0,0.9438202247191011,1.0,0.1849292044112597,0.18680687314073577,0.03724445096223503,0.191691376330507,0.18751931473036526,0.05579825179512653,1899.7826729745714,1933.0,1722.0,978.0,0.9675822446643658,0.9750080076873799,0.9235,0.9675822446643658,0.9750080076873799,0.9235,True,alpha158_CNTD30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,3363.0,3382.0,3382.0,1.0,0.0,0.0,0.9683619160260201,0.031638083973979894,0.0,0.9683619160260201,1.0,0.21534149089622037,0.21919331333544936,0.0772647117070583,0.21876730287104962,0.21919331333544936,0.08340205818297297,1899.7826729745714,1933.0,1722.0,978.0,0.9675822446643658,0.9750080076873799,0.9235,0.9675822446643658,0.9750080076873799,0.9235,True,alpha158_CNTP30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,3849.0,3382.0,3382.0,1.0,0.0,0.0,0.9027202838557067,0.09727971614429332,0.0,0.9027202838557067,1.0,0.15034721828632844,0.15217970904227218,0.002963425976290184,0.16140192595251018,0.1531126909967171,0.037946205558349405,1897.6371969248964,1931.0,1718.1,977.0,0.9664981838279895,0.9745,0.921,0.9874624272315491,0.989696619405978,0.9732903002965639,True,alpha158_CORD10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,4334.0,3382.0,3382.0,1.0,0.0,0.0,0.9798935541099941,0.020106445890005913,0.0,0.9798935541099941,1.0,0.25617196000031406,0.2570147471821692,0.10131341993246772,0.25824309729861233,0.2570147471821692,0.104240642907287,1898.5851567120046,1931.5,1720.0,977.0,0.9669763297832136,0.9745516983049186,0.922,0.9824709995346381,0.9850106559106333,0.9614796592160211,True,alpha158_CORD20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,4818.0,3382.0,3382.0,1.0,0.0,0.0,0.9863985807214666,0.013601419278533412,0.0,0.9863985807214666,1.0,0.2974146989082532,0.3002824820711516,0.1436309597034038,0.29877517612484983,0.3002824820711516,0.1436309597034038,1898.9328799526907,1932.0,1721.0,977.0,0.9671544715104367,0.975,0.9225,0.9786242861370822,0.9818274909668854,0.9517237520551601,True,alpha158_CORD30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,5301.0,3382.0,3382.0,1.0,0.0,0.0,0.8051448846836191,0.19485511531638083,0.0,0.8051448846836191,1.0,0.0842125105388651,0.08848799258133119,-0.04917159148386748,0.11113576233024673,0.10210827807476533,0.020600378545644615,1895.5890005913661,1929.0,1714.0,977.0,0.9654494401920157,0.9733545569174495,0.9195,0.99086207338618,0.9929767693138843,0.9803388275176389,True,alpha158_CORD5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,5783.0,3382.0,3382.0,1.0,0.0,0.0,0.9943820224719101,0.0056179775280898875,0.0,0.9943820224719101,1.0,0.3063477469392534,0.3151290097474044,0.15069758939702507,0.30672266022185124,0.3151290097474044,0.15069758939702507,1899.4399763453578,1932.0,1721.1,978.0,0.9674104920597472,0.975,0.923,0.9705479987769626,0.9765717725982627,0.9305835010060363,True,alpha158_CORD60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,6264.0,3382.0,3382.0,1.0,0.0,0.0,0.9337670017740982,0.06623299822590184,0.0,0.9337670017740982,1.0,0.2199469748032718,0.23350480488536585,0.04532374304825812,0.2293397682204095,0.23423213602493304,0.0697093276936086,1898.7581312832644,1932.0,1720.0,977.0,0.9670645621081909,0.9749937468734367,0.922,0.9880353935545961,0.9901884837249388,0.9743346169574699,True,alpha158_CORR10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,6744.0,3382.0,3382.0,1.0,0.0,0.0,0.9615612063867534,0.0384387936132466,0.0,0.9615612063867534,1.0,0.2913175450758432,0.30497207409909954,0.10275403333471819,0.29591109206806665,0.30497207409909954,0.11412763339764798,1899.1963335304554,1932.0,1721.0,977.0,0.9672856780061062,0.975,0.923,0.9827676187294991,0.985132473551023,0.9623863718169384,True,alpha158_CORR20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,7223.0,3382.0,3382.0,1.0,0.0,0.0,0.9651094027202839,0.03489059727971614,0.0,0.9651094027202839,1.0,0.284091168827704,0.2936603237554794,0.10812893592656725,0.2898399646183145,0.2936603237554794,0.11466150551970637,1899.364872856298,1932.0,1721.0,978.0,0.9673719528855198,0.975,0.923,0.9788331423037859,0.9819153892775889,0.9520134247774698,True,alpha158_CORR30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,7701.0,3382.0,3382.0,1.0,0.0,0.0,0.8864577173270254,0.11354228267297457,0.0,0.8864577173270254,1.0,0.13285657666664494,0.1367326904350365,-0.008691527983740942,0.14843866270252018,0.14091830668618183,0.03601936694382303,1897.8687167356593,1931.0,1718.1,977.0,0.9666121703459539,0.9745,0.9215,0.9920977720608951,0.9943120119812752,0.9824107395065216,True,alpha158_CORR5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,8178.0,3382.0,3382.0,1.0,0.0,0.0,0.881431105854524,0.11856889414547606,0.0,0.881431105854524,1.0,0.22954391815429986,0.24715756268017097,-0.018778300987154006,0.2564877616777138,0.2508210195176171,0.06609211780440069,1899.6218214074513,1932.0,1722.0,978.0,0.967501611056902,0.975,0.9235,0.970635312689377,0.9766294453210341,0.9307416191548161,True,alpha158_CORR60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,8654.0,3382.0,3382.0,1.0,0.0,0.0,0.7835600236546422,0.21643997634535778,0.0,0.7835600236546422,1.0,0.09757187425409823,0.10459192614761759,-0.06533213855811967,0.1317032894965889,0.12059299474004674,0.022873707264235068,1899.771732702543,1933.0,1722.0,978.0,0.9675767745283523,0.9750080076873799,0.9235,0.9825942705443181,0.9849246231155779,0.9614681573747099,True,alpha158_IMAX20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,9129.0,3382.0,3382.0,1.0,0.0,0.0,0.8852749852158486,0.11472501478415138,0.0,0.8852749852158486,1.0,0.16173624843264717,0.1689977005961939,-0.01344236892544367,0.17747458399031169,0.17141590608904606,0.03891666722264474,1899.775872264932,1933.0,1722.0,978.0,0.9675788443095465,0.9750080076873799,0.9235,0.9786769017399228,0.9818038215711082,0.9514185837208424,True,alpha158_IMAX30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,9603.0,3382.0,3382.0,1.0,0.0,0.0,0.918982850384388,0.08101714961561206,0.0,0.918982850384388,1.0,0.18311385731430646,0.19078607814639642,0.01671076473952358,0.1913230537548646,0.19085616497140878,0.04590498671023712,1899.7826729745714,1933.0,1722.0,978.0,0.9675822446643658,0.9750080076873799,0.9235,0.9705089127571873,0.9765201685731487,0.9305869910260963,True,alpha158_IMAX60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,10076.0,3382.0,3382.0,1.0,0.0,0.0,0.1856889414547605,0.8143110585452396,0.0,0.8143110585452396,-1.0,-0.1059400021574398,-0.10801523521672651,-0.2567520562619084,0.13311377838313676,0.11840631255031922,0.023904839946543636,1899.771732702543,1933.0,1722.0,978.0,0.9675767745283523,0.9750080076873799,0.9235,0.9825942705443181,0.9849246231155779,0.9614681573747099,True,alpha158_IMIN20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,10548.0,3382.0,3382.0,1.0,0.0,0.0,0.14281490242460082,0.8571850975753992,0.0,0.8571850975753992,-1.0,-0.13365191861836992,-0.1363642334123535,-0.2838727093403423,0.1540902726917909,0.14304265017651202,0.025399109380118735,1899.775872264932,1933.0,1722.0,978.0,0.9675788443095465,0.9750080076873799,0.9235,0.9786769017399228,0.9818038215711082,0.9514185837208424,True,alpha158_IMIN30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,11019.0,3382.0,3382.0,1.0,0.0,0.0,0.15848610289769366,0.8415138971023063,0.0,0.8415138971023063,-1.0,-0.12955911299534534,-0.12761826363798673,-0.2963866359029374,0.15338106892231465,0.13751812787852874,0.023127363187313763,1899.7826729745714,1933.0,1722.0,978.0,0.9675822446643658,0.9750080076873799,0.9235,0.9705089127571873,0.9765201685731487,0.9305869910260963,True,alpha158_IMIN60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,11489.0,3382.0,3382.0,1.0,0.0,0.0,0.8190419869899468,0.1809580130100532,0.0,0.8190419869899468,1.0,0.12587849415237598,0.13466152014109256,-0.05081387507301293,0.15507876407017063,0.14473483273939763,0.02714569315073153,1899.771732702543,1933.0,1722.0,978.0,0.9675767745283523,0.9750080076873799,0.9235,0.9825942705443181,0.9849246231155779,0.9614681573747099,True,alpha158_IMXD20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,11958.0,3382.0,3382.0,1.0,0.0,0.0,0.8991720875221763,0.10082791247782377,0.0,0.8991720875221763,1.0,0.18889071081505604,0.20077577865147703,-0.0010452774216921225,0.20379197439228805,0.20350833597564563,0.04265802169333879,1899.775872264932,1933.0,1722.0,978.0,0.9675788443095465,0.9750080076873799,0.9235,0.9786769017399228,0.9818038215711082,0.9514185837208424,True,alpha158_IMXD30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,12426.0,3382.0,3382.0,1.0,0.0,0.0,0.9387936132465996,0.06120638675340036,0.0,0.9387936132465996,1.0,0.21082128660639812,0.2194865213558991,0.027942404524653852,0.22020360420587715,0.2223185573380668,0.04408702411176216,1899.7826729745714,1933.0,1722.0,978.0,0.9675822446643658,0.9750080076873799,0.9235,0.9705089127571873,0.9765201685731487,0.9305869910260963,True,alpha158_IMXD60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,12893.0,3382.0,3382.0,1.0,0.0,0.0,0.9973388527498521,0.0026611472501478417,0.0,0.9973388527498521,1.0,0.4207295089898053,0.4309829439996209,0.2924544456168989,0.42140263602126704,0.4309829439996209,0.2924544456168989,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_KLEN,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,13359.0,3382.0,3382.0,1.0,0.0,0.0,0.9580130100532229,0.041986989946777055,0.0,0.9580130100532229,1.0,0.16981707921259045,0.16859740513174487,0.05427132095663459,0.17718452609288737,0.17029700178604257,0.061504094428594024,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_KLOW,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,13824.0,3382.0,3382.0,1.0,0.0,0.0,0.9843287995269071,0.015671200473092846,0.0,0.9843287995269071,1.0,0.20695234372225552,0.20920329317927122,0.09203856282270352,0.20890073251430025,0.20934087525288364,0.09283977644246319,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_KUP,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,14288.0,3382.0,3382.0,1.0,0.0,0.0,0.052335895919574216,0.9476641040804258,0.0,0.9476641040804258,-1.0,-0.22380548638889236,-0.2225962716337452,-0.40977298474861223,0.23284145652931307,0.22447783196516852,0.06390041281520029,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_LOW0,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,14751.0,3382.0,3382.0,1.0,0.0,0.0,0.5076877587226494,0.4923122412773507,0.0,0.5076877587226494,1.0,0.003235520397799307,0.002802455403179221,-0.224297477106867,0.14314857777460363,0.12486234889759577,0.022025908646381796,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MA10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,15213.0,3382.0,3382.0,1.0,0.0,0.0,0.372856298048492,0.627143701951508,0.0,0.627143701951508,-1.0,-0.0610676327036553,-0.062243368356458634,-0.2976668188416391,0.1544623069556942,0.132963699538523,0.02505590803383437,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MA20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,15674.0,3382.0,3382.0,1.0,0.0,0.0,0.25517445298639857,0.7448255470136014,0.0,0.7448255470136014,-1.0,-0.12676018349185653,-0.12750638984482465,-0.3632396061162599,0.18004807750916146,0.15653966511465506,0.02919370574641574,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MA30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,16134.0,3382.0,3382.0,1.0,0.0,0.0,0.550561797752809,0.449438202247191,0.0,0.550561797752809,1.0,0.025953542699959403,0.024684175702633836,-0.20459884065187725,0.14492142611809278,0.12307098945122553,0.023465217320520478,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MA5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,16593.0,3382.0,3382.0,1.0,0.0,0.0,0.13128326434062684,0.8687167356593731,0.0,0.8687167356593731,-1.0,-0.2120229835084764,-0.20788711883260802,-0.4398480987078866,0.23337791360812363,0.2092802589081431,0.050550324707677986,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MA60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,17051.0,3382.0,3382.0,1.0,0.0,0.0,0.9852158486102898,0.01478415138971023,0.0,0.9852158486102898,1.0,0.31394286099860497,0.32311836901321667,0.14068304689663658,0.3156016617264695,0.32311836901321667,0.14339023480055393,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MAX5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,17508.0,3382.0,3382.0,1.0,0.0,0.0,0.026611472501478415,0.9733885274985216,0.0,0.9733885274985216,-1.0,-0.29246135470403445,-0.29795008527621325,-0.4621066002968543,0.29720380804982177,0.2982188379069892,0.12341445145985419,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MIN10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,17964.0,3382.0,3382.0,1.0,0.0,0.0,0.011235955056179775,0.9887640449438202,0.0,0.9887640449438202,-1.0,-0.35602300878351495,-0.36637540553340125,-0.5243606972633028,0.3582551892929045,0.3664188100590743,0.1825086031531499,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MIN20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,18419.0,3382.0,3382.0,1.0,0.0,0.0,0.007392075694855115,0.9926079243051449,0.0,0.9926079243051449,-1.0,-0.39898279774468354,-0.40970060655451923,-0.5633239354336717,0.4003311005338567,0.40970060655451923,0.2247969293166926,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MIN30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,18873.0,3382.0,3382.0,1.0,0.0,0.0,0.03636901241868717,0.9636309875813128,0.0,0.9636309875813128,-1.0,-0.26043189599749667,-0.2662684466391756,-0.4371170555950801,0.26723902574887265,0.26691898558405647,0.09078761515190052,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MIN5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,19326.0,3382.0,3382.0,1.0,0.0,0.0,0.0017740981667652277,0.9982259018332348,0.0,0.9982259018332348,-1.0,-0.4453383916603946,-0.45088207484848164,-0.5989811108648485,0.44557448447537895,0.45088207484848164,0.2942156419391802,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_MIN60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,19778.0,3382.0,3382.0,1.0,0.0,0.0,0.229745712596097,0.770254287403903,0.0,0.770254287403903,-1.0,-0.11449427415528578,-0.12226058463182796,-0.31458128102693084,0.162182331339517,0.14416593494500218,0.027247647423578276,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLD10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,20229.0,3382.0,3382.0,1.0,0.0,0.0,0.12743938497930218,0.8725606150206978,0.0,0.8725606150206978,-1.0,-0.18737699539358024,-0.19359716887417466,-0.3933645335689902,0.21124062328329646,0.20111772252585283,0.04195480219730627,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLD20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,20679.0,3382.0,3382.0,1.0,0.0,0.0,0.07332939089296274,0.9266706091070372,0.0,0.9266706091070372,-1.0,-0.24998495026643242,-0.25710652365094344,-0.460901371106323,0.26304251553222663,0.25746687546162367,0.06939432053927246,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLD30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,21128.0,3382.0,3382.0,1.0,0.0,0.0,0.28503843879361324,0.7149615612063868,0.0,0.7149615612063868,-1.0,-0.08120052144629726,-0.08907952801656646,-0.2830148216617102,0.14363886721382121,0.12423320173130356,0.022899739658233748,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLD5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,21576.0,3382.0,3382.0,1.0,0.0,0.0,0.029863985807214666,0.9701360141927853,0.0,0.9701360141927853,-1.0,-0.32053548381857555,-0.32727623843643994,-0.5299827490116414,0.3239298069786082,0.32727623843643994,0.11018984348820407,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLD60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,22023.0,3382.0,3382.0,1.0,0.0,0.0,0.6522767593140154,0.34772324068598465,0.0,0.6522767593140154,1.0,0.06517936578414454,0.06816537105709604,-0.14830139054230207,0.14110800119486597,0.1264653500354626,0.023793574023322217,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLU20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,22469.0,3382.0,3382.0,1.0,0.0,0.0,0.5133057362507392,0.4866942637492608,0.0,0.5133057362507392,1.0,0.0027389124547325043,0.00613096957401908,-0.2162623641895847,0.13307702424186071,0.11905953996556153,0.023162868426806354,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLU30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,22914.0,3382.0,3382.0,1.0,0.0,0.0,0.29450029568302777,0.7054997043169722,0.0,0.7054997043169722,-1.0,-0.09902366191280298,-0.09121380290577843,-0.32210139623247747,0.1552929857135664,0.13130231722713373,0.021463518930559807,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_QTLU60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,23358.0,3382.0,3382.0,1.0,0.0,0.0,0.5674157303370787,0.43258426966292135,0.0,0.5674157303370787,1.0,0.014712690350832404,0.023324400202823656,-0.1712630750661392,0.11209778220466626,0.09530164739742744,0.018654420216061136,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_RANK10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,23801.0,3382.0,3382.0,1.0,0.0,0.0,0.693672383205204,0.306327616794796,0.0,0.693672383205204,1.0,0.0686582486485339,0.07962014035452267,-0.12940799218519408,0.13272428570822772,0.1202254462486172,0.021946942909777698,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_RANK20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,24243.0,3382.0,3382.0,1.0,0.0,0.0,0.8027794204612655,0.19722057953873448,0.0,0.8027794204612655,1.0,0.12608041995390626,0.13659548452277076,-0.07621011676593882,0.16347134792642107,0.15130333607325935,0.03006407947068438,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_RANK30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,24684.0,3382.0,3382.0,1.0,0.0,0.0,0.9204612655233589,0.07953873447664105,0.0,0.9204612655233589,1.0,0.22184130285872575,0.22901099801972274,0.0231202075377386,0.23390834940803068,0.2292490290192301,0.059865114445441486,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_RANK60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,25124.0,3382.0,3382.0,1.0,0.0,0.0,0.5168539325842697,0.48314606741573035,0.0,0.5168539325842697,1.0,0.002210600833158215,0.007376800656316386,-0.22081623661773273,0.13558183351715558,0.11888969503526026,0.022349111977351392,1899.5978710821998,1932.0,1722.0,978.0,0.9674896358942766,0.975,0.9235,0.9997107760025624,1.0,0.9989674754775426,True,alpha158_RESI60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,25563.0,3382.0,3382.0,1.0,0.0,0.0,0.4095209934949734,0.5904790065050266,0.0,0.5904790065050266,-1.0,-0.04132169235034274,-0.03932710864491146,-0.272920478618699,0.1462103632700887,0.12361803898723332,0.0227961899878919,1880.340626848019,1910.0,1683.1,958.0,0.9575263183200288,0.9615192307692308,0.9074256903086085,0.9891173406212249,0.9913021090746124,0.9766941638790556,True,alpha158_ROC10,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,26001.0,3382.0,3382.0,1.0,0.0,0.0,0.21614429331756357,0.7838557066824364,0.0,0.7838557066824364,-1.0,-0.15312230672318713,-0.15729966417636435,-0.38839675767138526,0.19376811969613658,0.17404394008432222,0.032001013081557894,1874.8639858072147,1903.0,1673.0,943.0,0.9547518348145121,0.9589692243519157,0.89905,0.986144239187507,0.9881921895906766,0.9702384294537579,True,alpha158_ROC20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,26438.0,3382.0,3382.0,1.0,0.0,0.0,0.12536960378474277,0.8746303962152573,0.0,0.8746303962152573,-1.0,-0.21283697339702878,-0.2175549342746862,-0.44304249629081366,0.23315406703842007,0.21858649660929613,0.04465804374320886,1871.0369603784743,1899.0,1664.0,937.0,0.9528138328131547,0.9571515999300577,0.89555,0.9840620332640041,0.9861109698977355,0.9649065528998054,True,alpha158_ROC30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,26874.0,3382.0,3382.0,1.0,0.0,0.0,0.5053222945002956,0.4946777054997043,0.0,0.5053222945002956,1.0,0.004234583690765951,0.003495352169784728,-0.22671992906997812,0.1421473624803588,0.12063886538936239,0.022197480652412033,1885.3412182140746,1916.0,1689.1,969.0,0.9600530393343679,0.963689409053868,0.912,0.9917985302466605,0.9940808630793267,0.9820856626269661,True,alpha158_ROC5,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,27309.0,3382.0,3382.0,1.0,0.0,0.0,0.09284447072738025,0.9071555292726198,0.0,0.9071555292726198,-1.0,-0.2370227080686976,-0.2396648520858049,-0.4549690833319243,0.25411752532675475,0.24083177750072443,0.06918588552894517,1864.4036073329391,1892.5,1656.1,931.0,0.9494845407103034,0.9549859287054409,0.8875,0.9805409253084382,0.9826904181109677,0.9545205776119735,True,alpha158_ROC60,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,27743.0,3382.0,3382.0,1.0,0.0,0.0,0.612655233589592,0.38734476641040805,0.0,0.612655233589592,1.0,0.03472241603088157,0.043112493487909874,-0.16098853725115855,0.12242267651363728,0.10744314477430728,0.020721803885864972,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_RSV20,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,28176.0,3382.0,3382.0,1.0,0.0,0.0,0.7223536369012419,0.2776463630987581,0.0,0.7223536369012419,1.0,0.09503521098612579,0.10771299802188068,-0.10589160376767363,0.14806066244151014,0.13652736943661248,0.023336155734773947,1899.7563571850976,1933.0,1722.0,978.0,0.9675690867696295,0.9750080076873799,0.9235,0.9997958315252868,1.0,0.9994585814834868,True,alpha158_RSV30,mature_turnover_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
