datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return,average_liquidity_bucket,average_amount_mean_20
2017-05-02,200,-0.0039500906,0.22999999999999998,0.00011499999999999999,-0.004065091,-0.003365563,-0.0005845276,-0.0006995278,3.0,161407.1405246582
2017-05-03,200,-0.009083613,0.135,6.75e-05,-0.009151113,-0.014074835,0.004991222,0.004923722,3.0,159684.26960375975
2017-05-04,200,-0.0097457,0.15500000000000003,7.750000000000001e-05,-0.0098232,-0.019144958,0.009399258,0.009321758,3.0,164426.9029169922
2017-05-05,200,0.0028213882,0.19999999999999996,9.999999999999998e-05,0.0027213881,0.006373249,-0.0035518608,-0.0036518609,3.0,167265.7025720215
2017-05-08,200,-0.017843641,0.20499999999999996,0.00010249999999999998,-0.01794614,-0.019968389,0.0021247473,0.0020222478,3.0,149937.41302587892
2017-05-09,200,-0.0082601765,0.245,0.0001225,-0.008382676,-0.0077301827,-0.0005299938,-0.00065249344,3.0,143856.56294262697
2017-05-10,200,0.00074498,0.21999999999999997,0.00010999999999999999,0.00063498,-0.0019320349,0.0026770148,0.002567015,3.0,137293.37151831054
2017-05-11,200,0.0022759663,0.20999999999999996,0.00010499999999999999,0.0021709662,0.0037392825,-0.0014633161,-0.0015683162,3.0,248334.19648266607
2017-05-12,200,0.013434386,0.19499999999999995,9.749999999999997e-05,0.013336886,0.022188757,-0.008754371,-0.008851871,3.0,240653.96291796872
2017-05-15,200,0.0022873413,0.20499999999999996,0.00010249999999999998,0.0021848413,0.0036434815,-0.0013561402,-0.0014586402,3.0,231816.69944775396
2017-05-16,200,-0.0057496405,0.19999999999999996,9.999999999999998e-05,-0.0058496404,-0.006361047,0.0006114063,0.00051140646,3.0,236805.6650737305
2017-05-17,200,0.0016496015,0.24,0.00012,0.0015296015,-6.794821e-05,0.0017175497,0.0015975498,3.0,234723.00260668944
2017-05-18,200,-0.010646235,0.22999999999999998,0.00011499999999999999,-0.010761235,-0.018861068,0.008214833,0.0080998335,3.0,228686.19689208985
2017-05-19,200,-0.010326432,0.18000000000000005,9.000000000000003e-05,-0.010416432,-0.029960966,0.019634534,0.019544534,3.0,135733.99564123538
2017-05-22,200,0.0006226218,0.18500000000000005,9.250000000000003e-05,0.0005301218,0.0056444257,-0.005021804,-0.005114304,3.0,222111.8850875244
2017-05-23,200,0.0155542735,0.25,0.000125,0.015429273,0.0107507715,0.004803502,0.0046785017,3.0,213322.07902783205
2017-05-24,200,-0.00015353471,0.19499999999999995,9.749999999999997e-05,-0.0002510347,0.00011553411,-0.0002690688,-0.00036656883,3.0,212152.11782873533
2017-05-25,200,0.0030169669,0.32499999999999996,0.0001625,0.002854467,-0.0015682767,0.0045852438,0.004422744,3.0,206881.9386867676
2017-05-26,200,-0.013789708,0.275,0.0001375,-0.013927208,-0.026740368,0.012950661,0.01281316,3.0,197990.66499365232
2017-05-31,200,0.0027944555,0.29500000000000004,0.00014750000000000003,0.0026469554,0.012263616,-0.00946916,-0.00961666,3.0,208470.01023999025
2017-06-01,200,0.0036409507,0.255,0.0001275,0.0035134507,0.009083778,-0.005442827,-0.005570327,3.0,134469.0394001465
2017-06-02,200,0.0048551434,0.245,0.0001225,0.0047326433,0.005906405,-0.0010512616,-0.0011737617,3.0,135678.51021862793
2017-06-05,200,0.015552566,0.19499999999999995,9.749999999999997e-05,0.015455066,0.022869555,-0.007316989,-0.007414489,3.0,146699.34181652832
2017-06-06,200,0.0009586394,0.18000000000000005,9.000000000000003e-05,0.0008686394,0.0003380194,0.00062062,0.00053062,3.0,140995.5068835449
2017-06-07,200,0.0013804302,0.22499999999999998,0.0001125,0.0012679301,0.0017627445,-0.00038231432,-0.00049481436,3.0,134613.62148083496
2017-06-08,200,-0.0070313527,0.20999999999999996,0.00010499999999999999,-0.007136353,-0.0154630635,0.00843171,0.008326711,3.0,145086.9089136963
2017-06-09,200,0.0074892356,0.18500000000000005,9.250000000000003e-05,0.0073967357,0.015903413,-0.008414177,-0.008506678,3.0,140170.42211608886
2017-06-12,200,-0.0015488792,0.14500000000000002,7.250000000000001e-05,-0.0016213792,0.0009424516,-0.0024913307,-0.0025638307,3.0,137468.47473400878
2017-06-13,200,0.0068818843,0.16500000000000004,8.250000000000001e-05,0.0067993845,0.012391647,-0.005509763,-0.005592263,3.0,140860.0996973877
2017-06-14,200,-0.002457315,0.14,7.000000000000001e-05,-0.0025273152,-0.0020081415,-0.00044917362,-0.0005191737,3.0,139702.36291479494
2017-06-15,200,0.0060401917,0.19499999999999995,9.749999999999997e-05,0.0059426916,0.007759918,-0.0017197262,-0.0018172264,3.0,142678.7623005371
2017-06-16,200,0.0006922835,0.17500000000000004,8.750000000000003e-05,0.00060478353,0.0006537415,3.8542028e-05,-4.895794e-05,3.0,145506.59961401366
2017-06-19,200,0.0041159727,0.19999999999999996,9.999999999999998e-05,0.004015973,0.0017765347,0.002339438,0.0022394382,3.0,143131.62922534178
2017-06-20,200,-0.0027020406,0.16000000000000003,8.000000000000002e-05,-0.0027820405,-0.017206209,0.014504168,0.0144241685,3.0,144265.65535437013
2017-06-21,200,0.00012345225,0.18999999999999995,9.499999999999998e-05,2.8452247e-05,0.0019652857,-0.0018418335,-0.0019368335,3.0,138844.8546060791
2017-06-22,200,0.013122277,0.25,0.000125,0.012997277,0.014470975,-0.0013486976,-0.0014736978,3.0,119090.05931689452
2017-06-23,200,0.0017417407,0.19999999999999996,9.999999999999998e-05,0.0016417408,0.0024505167,-0.00070877594,-0.0008087759,3.0,120345.419022583
2017-06-26,200,-0.002134546,0.21999999999999997,0.00010999999999999999,-0.0022445458,-0.006908561,0.0047740154,0.004664015,3.0,128447.33865661621
2017-06-27,200,0.004293231,0.14,7.000000000000001e-05,0.0042232308,0.005223595,-0.00093036424,-0.0010003643,3.0,138293.4975871582
2017-06-28,200,0.0018958306,0.18000000000000005,9.000000000000003e-05,0.0018058306,0.0014751647,0.00042066595,0.00033066596,3.0,139260.51863183593
2017-06-29,200,0.0049132262,0.22499999999999998,0.0001125,0.004800726,0.008866597,-0.0039533707,-0.004065871,3.0,140420.77644726564
2017-06-30,200,-0.002005356,0.18500000000000005,9.250000000000003e-05,-0.0020978558,-0.0026412413,0.0006358854,0.0005433855,3.0,137026.02137231446
2017-07-03,200,0.005328734,0.18999999999999995,9.499999999999998e-05,0.005233734,0.008457094,-0.0031283605,-0.0032233605,3.0,141410.72937365723
2017-07-04,200,-0.00023166806,0.17000000000000004,8.500000000000002e-05,-0.00031666807,0.001379572,-0.00161124,-0.00169624,3.0,142648.05238427734
2017-07-05,200,0.0034010198,0.19999999999999996,9.999999999999998e-05,0.0033010198,0.004171692,-0.000770672,-0.00087067205,3.0,147135.03107470702
2017-07-06,200,0.0010325488,0.19999999999999996,9.999999999999998e-05,0.00093254884,-0.003935764,0.004968313,0.0048683127,3.0,145647.0298088379
2017-07-07,200,-0.0032892453,0.18500000000000005,9.250000000000003e-05,-0.0033817452,-0.01189439,0.008605145,0.008512645,3.0,155018.0625378418
2017-07-10,200,-0.0048480863,0.19999999999999996,9.999999999999998e-05,-0.004948086,-0.0017132259,-0.0031348604,-0.0032348603,3.0,127394.78285339355
2017-07-11,200,0.0047432682,0.18500000000000005,9.250000000000003e-05,0.0046507684,0.0031172333,0.001626035,0.0015335351,3.0,127291.76246386718
2017-07-12,200,0.00011243462,0.16000000000000003,8.000000000000002e-05,3.2434626e-05,-0.0043204525,0.0044328873,0.004352887,3.0,122890.37166040039
2017-07-13,200,-0.0364731,0.24,0.00012,-0.0365931,-0.05237744,0.01590434,0.015784342,3.0,127423.57333728026
2017-07-14,200,0.005200454,0.17500000000000004,8.750000000000003e-05,0.005112954,0.010502296,-0.0053018415,-0.0053893416,3.0,124456.40683422852
2017-07-17,200,0.015991716,0.22999999999999998,0.00011499999999999999,0.015876716,0.017045202,-0.001053486,-0.0011684857,3.0,129184.82356359863
2017-07-18,200,0.0057996465,0.17500000000000004,8.750000000000003e-05,0.0057121464,0.0058708587,-7.1212184e-05,-0.00015871227,3.0,149198.80735925294
2017-07-19,200,0.0012284848,0.18500000000000005,9.250000000000003e-05,0.0011359848,0.0015414817,-0.0003129969,-0.00040549692,3.0,159860.6733397217
2017-07-20,200,0.0051542823,0.18999999999999995,9.499999999999998e-05,0.0050592823,0.0064283884,-0.0012741061,-0.0013691061,3.0,155708.69858166503
2017-07-21,200,-0.0025113765,0.13,6.500000000000001e-05,-0.0025763765,-0.0025778974,6.652088e-05,1.5208498e-06,3.0,162799.7273466797
2017-07-24,200,-0.0027469692,0.19999999999999996,9.999999999999998e-05,-0.0028469693,0.0006864569,-0.0034334261,-0.0035334262,3.0,169028.70651220702
2017-07-25,200,0.009173654,0.15000000000000002,7.500000000000001e-05,0.009098654,0.013871866,-0.0046982123,-0.0047732126,3.0,176376.90888317872
2017-07-26,200,-8.578867e-05,0.17000000000000004,8.500000000000002e-05,-0.00017078867,0.00018068825,-0.0002664769,-0.00035147692,3.0,183020.73872351073
2017-07-27,200,0.0043055234,0.21499999999999997,0.00010749999999999998,0.0041980236,0.00925768,-0.0049521565,-0.005059656,3.0,192261.5336783447
2017-07-28,200,0.004401872,0.17500000000000004,8.750000000000003e-05,0.004314372,0.001150021,0.003251851,0.003164351,3.0,184073.9597052002
2017-07-31,200,-0.0069943992,0.16500000000000004,8.250000000000001e-05,-0.007076899,-0.009477069,0.0024826694,0.0024001696,3.0,190788.50637145995
2017-08-01,200,-0.0023145846,0.17500000000000004,8.750000000000003e-05,-0.0024020846,0.0039818888,-0.0062964736,-0.006383973,3.0,203932.56134973146
2017-08-02,200,-0.0010588836,0.125,6.25e-05,-0.0011213836,-0.0035827719,0.0025238884,0.0024613882,3.0,204252.18524291992
2017-08-03,200,0.004783572,0.13,6.500000000000001e-05,0.0047185724,0.008854588,-0.0040710154,-0.004136015,3.0,185230.23449328617
2017-08-04,200,0.0021682626,0.15500000000000003,7.750000000000001e-05,0.0020907626,0.0040696817,-0.0019014191,-0.0019789191,3.0,193358.48064855955
2017-08-07,200,0.0032719169,0.15000000000000002,7.500000000000001e-05,0.0031969168,0.00368849,-0.00041657314,-0.00049157324,3.0,203685.10369128417
2017-08-08,200,-0.003300979,0.16000000000000003,8.000000000000002e-05,-0.003380979,-0.0076369317,0.004335953,0.004255953,3.0,200145.58055786134
2017-08-09,200,-0.01033361,0.21499999999999997,0.00010749999999999998,-0.01044111,-0.017770253,0.0074366434,0.0073291436,3.0,202434.2819394531
2017-08-10,200,0.011245418,0.16500000000000004,8.250000000000001e-05,0.011162918,0.020473573,-0.009228155,-0.009310655,3.0,192217.73116430664
2017-08-11,200,0.0024897496,0.16500000000000004,8.250000000000001e-05,0.0024072495,0.0033189738,-0.00082922424,-0.0009117243,3.0,200522.80087158203
2017-08-14,200,0.003021461,0.275,0.0001375,0.002883961,0.005245953,-0.002224492,-0.002361992,3.0,188144.4503190918
2017-08-15,200,0.0077330475,0.17000000000000004,8.500000000000002e-05,0.0076480475,0.009786405,-0.0020533572,-0.0021383571,3.0,189516.94233044435
2017-08-16,200,0.00097595126,0.20999999999999996,0.00010499999999999999,0.0008709513,-0.0032806944,0.0042566457,0.0041516456,3.0,171605.81963165282
2017-08-17,200,0.005191132,0.20499999999999996,0.00010249999999999998,0.005088632,0.0077611613,-0.0025700293,-0.0026725293,3.0,181461.90322772218
2017-08-18,200,-0.0021254527,0.17500000000000004,8.750000000000003e-05,-0.0022129528,-0.00658522,0.004459767,0.004372267,3.0,186871.86615643313
2017-08-21,200,-0.00081672875,0.15500000000000003,7.750000000000001e-05,-0.00089422875,-0.005145835,0.0043291063,0.0042516063,3.0,192996.0811138306
2017-08-22,200,-0.005396285,0.18000000000000005,9.000000000000003e-05,-0.0054862853,-0.0071985633,0.0018022782,0.001712278,3.0,184613.35738372803
2017-08-23,200,0.009584161,0.19999999999999996,9.999999999999998e-05,0.009484162,0.010940405,-0.0013562432,-0.001456243,3.0,181119.0692694702
2017-08-24,200,0.01227543,0.235,0.0001175,0.01215793,0.011906266,0.00036916416,0.00025166385,3.0,164686.18932751464
2017-08-25,200,-0.0015540379,0.275,0.0001375,-0.0016915379,-0.0024403294,0.0008862915,0.0007487915,3.0,166200.84195092774
2017-08-28,200,0.00090141565,0.25,0.000125,0.00077641563,0.004087347,-0.0031859314,-0.0033109314,3.0,157778.90756958007
2017-08-29,200,-0.0006506884,0.255,0.0001275,-0.0007781884,0.0028566527,-0.0035073413,-0.0036348412,3.0,164121.3440252075
2017-08-30,200,0.0007475752,0.235,0.0001175,0.00063007517,0.0068992153,-0.00615164,-0.00626914,3.0,165336.32108880614
2017-08-31,200,0.0027514207,0.18999999999999995,9.499999999999998e-05,0.0026564207,0.0070489757,-0.004297555,-0.004392555,3.0,178067.04727593996
2017-09-01,200,0.001965573,0.16500000000000004,8.250000000000001e-05,0.001883073,0.0004942344,0.0014713387,0.0013888386,3.0,183474.47097918706
2017-09-04,200,0.0017559576,0.20499999999999996,0.00010249999999999998,0.0016534576,0.005139647,-0.0033836896,-0.0034861895,3.0,184097.08030279542
2017-09-05,200,3.8951635e-05,0.18500000000000005,9.250000000000003e-05,-5.3548363e-05,-0.0049872687,0.0050262203,0.0049337205,3.0,170303.86855535887
2017-09-06,200,0.0007422069,0.18500000000000005,9.250000000000003e-05,0.00064970687,0.0028903482,-0.0021481414,-0.0022406413,3.0,181449.81228509522
2017-09-07,200,0.0048477026,0.21499999999999997,0.00010749999999999998,0.004740203,0.009268498,-0.0044207955,-0.0045282952,3.0,187935.06459515382
2017-09-08,200,0.0010662875,0.18500000000000005,9.250000000000003e-05,0.0009737875,-0.0016793954,0.0027456828,0.002653183,3.0,190097.87026922606
2017-09-11,200,0.0017602142,0.18999999999999995,9.499999999999998e-05,0.0016652142,0.0042783255,-0.0025181114,-0.0026131114,3.0,178452.62716912842
2017-09-12,200,0.0002033326,0.20499999999999996,0.00010249999999999998,0.0001008326,-0.0009766448,0.0011799774,0.0010774774,3.0,191990.01562768556
2017-09-13,200,0.00070765434,0.18000000000000005,9.000000000000003e-05,0.00061765435,-0.0042112116,0.004918866,0.004828866,3.0,194922.22742285157
2017-09-14,200,0.0034094625,0.18999999999999995,9.499999999999998e-05,0.0033144625,0.007660935,-0.0042514727,-0.0043464727,3.0,193919.4849697266
2017-09-15,200,-0.0032767951,0.21499999999999997,0.00010749999999999998,-0.0033842952,-0.0044965073,0.0012197122,0.0011122122,3.0,185006.8845842285
2017-09-18,200,0.0030739992,0.15500000000000003,7.750000000000001e-05,0.0029964992,0.008312414,-0.005238415,-0.005315915,3.0,177744.9870036621
2017-09-19,200,-0.0050147776,0.18000000000000005,9.000000000000003e-05,-0.005104778,-0.010798746,0.005783968,0.005693968,3.0,195224.69143823243
2017-09-20,200,-0.0042860345,0.17500000000000004,8.750000000000003e-05,-0.0043735346,-0.0046224566,0.00033642212,0.00024892204,3.0,198016.49966760256
2017-09-21,200,-0.0053598476,0.22999999999999998,0.00011499999999999999,-0.0054748477,-0.014556649,0.009196801,0.009081801,3.0,188861.63659924318
2017-09-22,200,0.0014506063,0.19499999999999995,9.749999999999997e-05,0.0013531062,0.0020104956,-0.00055988936,-0.0006573894,3.0,190011.14971594236
2017-09-25,200,0.0008391312,0.27,0.000135,0.0007041312,0.006986462,-0.0061473306,-0.006282331,3.0,191452.84602221678
2017-09-26,200,-0.0052892026,0.265,0.00013250000000000002,-0.0054217028,-0.0043081893,-0.0009810133,-0.0011135135,3.0,189186.83661499023
2017-09-27,200,0.0047851326,0.18000000000000005,9.000000000000003e-05,0.0046951324,0.008598725,-0.0038135927,-0.003903593,3.0,183543.43926147465
2017-09-28,200,0.009901557,0.20999999999999996,0.00010499999999999999,0.009796557,0.012591487,-0.0026899297,-0.0027949298,3.0,183725.7856237793
2017-09-29,200,0.00865414,0.18500000000000005,9.250000000000003e-05,0.00856164,0.007967773,0.00068636704,0.00059386715,3.0,183571.66992724608
2017-10-09,200,0.0013089952,0.27,0.000135,0.0011739952,-0.0031534897,0.0044624847,0.004327485,3.0,178476.56966027833
2017-10-10,200,-0.0022939786,0.18999999999999995,9.499999999999998e-05,-0.0023889786,-0.002235891,-5.808752e-05,-0.00015308755,3.0,178792.7390886841
2017-10-11,200,0.0031968781,0.15000000000000002,7.500000000000001e-05,0.003121878,0.0043581934,-0.0011613152,-0.0012363154,3.0,175498.74628112794
2017-10-12,200,-0.008536687,0.16000000000000003,8.000000000000002e-05,-0.008616687,-0.01935177,0.010815082,0.010735082,3.0,172022.20818280027
2017-10-13,200,-0.0017113325,0.125,6.25e-05,-0.0017738325,-0.0010294659,-0.00068186654,-0.00074436655,3.0,173857.94822296142
2017-10-16,200,-0.0021776867,0.15000000000000002,7.500000000000001e-05,-0.0022526868,-0.008402655,0.0062249685,0.006149968,3.0,171196.3530786133
2017-10-17,200,-0.010222529,0.14500000000000002,7.250000000000001e-05,-0.010295029,-0.010851586,0.0006290572,0.00055655744,3.0,158168.64119165041
2017-10-18,200,0.009109828,0.16500000000000004,8.250000000000001e-05,0.009027327,0.01214179,-0.0030319626,-0.0031144628,3.0,159360.711368042
2017-10-19,200,0.0017354205,0.16000000000000003,8.000000000000002e-05,0.0016554205,0.005335667,-0.0036002467,-0.0036802466,3.0,158503.5837142334
2017-10-20,200,0.0014870184,0.16500000000000004,8.250000000000001e-05,0.0014045184,-0.0043157577,0.005802776,0.005720276,3.0,154371.10956884763
2017-10-23,200,0.0023733124,0.18000000000000005,9.000000000000003e-05,0.0022833124,0.0063346974,-0.003961385,-0.004051385,3.0,160450.31786083986
2017-10-24,200,0.005064423,0.18000000000000005,9.000000000000003e-05,0.004974423,0.0039679967,0.0010964265,0.0010064263,3.0,160763.95338891604
2017-10-25,200,-0.0040670326,0.18999999999999995,9.499999999999998e-05,-0.0041620326,-0.00721059,0.0031435573,0.0030485573,3.0,164973.5098972168
2017-10-26,200,-0.013499827,0.30500000000000005,0.00015250000000000002,-0.0136523275,-0.02521771,0.011717883,0.011565383,3.0,164193.5760126953
2017-10-27,200,0.0024262015,0.20499999999999996,0.00010249999999999998,0.0023237015,0.007656344,-0.0052301427,-0.0053326427,3.0,158452.52458032226
2017-10-30,200,-0.0020529556,0.19999999999999996,9.999999999999998e-05,-0.0021529556,-0.0006116584,-0.0014412971,-0.0015412972,3.0,147686.10658325194
2017-10-31,200,-0.0064539337,0.17500000000000004,8.750000000000003e-05,-0.0065414337,-0.011448166,0.0049942327,0.0049067326,3.0,152875.96835217287
2017-11-01,200,-0.0073537957,0.125,6.25e-05,-0.007416296,-0.0077304495,0.00037665386,0.00031415373,3.0,152249.49176513674
2017-11-02,200,0.002778365,0.16000000000000003,8.000000000000002e-05,0.0026983651,0.010199475,-0.00742111,-0.00750111,3.0,143607.78609509277
2017-11-03,200,0.005456199,0.135,6.75e-05,0.005388699,0.0054645217,-8.322764e-06,-7.5822696e-05,3.0,144732.75389562987
2017-11-06,200,0.0044498313,0.21999999999999997,0.00010999999999999999,0.0043398314,0.0029432285,0.0015066029,0.001396603,3.0,153614.33321728517
2017-11-07,200,0.0017670926,0.15000000000000002,7.500000000000001e-05,0.0016920926,0.0054491963,-0.0036821037,-0.0037571038,3.0,152861.26777661135
