signal_date,execution_date,period_end_date,status,eligible_count,selected_count,turnover,cost,period_net_return,period_universe_return,period_net_excess_return,avg_selected_liquidity_bucket,avg_selected_tradability_score
2021-02-01,2021-02-02,2021-03-09,executed,1116,100,1.0,0.001,0.06845754693646633,-0.002831532534168124,0.06879905104167228,3.85,100.0
2021-03-08,2021-03-09,2021-04-07,executed,1121,100,0.53,0.0005300000000000001,0.022620906684031272,0.0444139936331589,-0.021645410474230298,3.66,100.0
2021-04-06,2021-04-07,2021-05-10,executed,1124,100,0.56,0.0005600000000000001,-0.025260122702306265,-0.002538207998627917,-0.023244821184319586,3.75,100.0
2021-05-07,2021-05-10,2021-06-07,executed,1118,100,0.51,0.00051,0.02045435601456047,0.06102875996609347,-0.03871755323873505,3.74,100.0
2021-06-04,2021-06-07,2021-07-06,executed,1128,100,0.53,0.0005300000000000001,-0.011192837515975773,0.005842989900194162,-0.017920430013572908,3.56,100.0
2021-07-05,2021-07-06,2021-08-03,executed,1124,100,0.53,0.0005300000000000001,-0.010459531197021144,0.029714040858181523,-0.040999356509575424,3.63,100.0
2021-08-02,2021-08-03,2021-08-31,executed,1113,100,0.44999999999999996,0.00045,0.058838107918475435,0.06425212312903628,-0.0064518835927931395,3.69,100.0
2021-08-30,2021-08-31,2021-09-30,executed,1121,100,0.5,0.0005,0.022780221324559147,-0.02575700715782403,0.048269114105614186,3.56,100.0
2021-09-29,2021-09-30,2021-11-04,executed,1114,100,0.62,0.00062,0.002828606299751568,-0.007317267599581068,0.00895909698229147,3.53,100.0
2021-11-03,2021-11-04,2021-12-02,executed,1147,100,0.6,0.0006,0.03230711563902755,0.05579274673825396,-0.022903908414756757,3.6,100.0
2021-12-01,2021-12-02,2021-12-30,executed,1137,100,0.5,0.0005,0.03288262212069282,0.016777414761784737,0.014647047827627935,3.57,100.0
2021-12-29,2021-12-30,2022-01-28,executed,1127,100,0.48,0.00048,-0.046851893903889996,-0.10114855019258684,0.05796695521025996,3.74,100.0
2022-01-27,2022-01-28,2022-03-04,executed,1134,100,0.43999999999999995,0.00043999999999999996,0.031046553589353376,0.04755338643896234,-0.016964151021939378,3.95,100.0
2022-03-03,2022-03-04,2022-04-01,executed,1144,100,0.43000000000000005,0.00043000000000000004,-0.04767044099688167,-0.04519443448030935,-0.003846978957966707,3.69,100.0
2022-03-31,2022-04-01,2022-05-06,executed,1132,100,0.47,0.00047,-0.08906454928491736,-0.14504240508573174,0.05993982638633644,3.68,100.0
2022-05-05,2022-05-06,2022-06-06,executed,1071,100,0.44999999999999996,0.00045,0.051581110240267236,0.11471342529874518,-0.058111358812330205,4.01,100.0
2022-06-02,2022-06-06,2022-07-04,executed,1103,100,0.37,0.00037,0.02938223609258439,0.06087188147812239,-0.03081177734718532,3.8,100.0
2022-07-01,2022-07-04,2022-08-01,executed,1115,100,0.5,0.0005,-0.0373335524148698,-0.0005958780168882072,-0.03761821150271516,3.69,100.0
2022-07-29,2022-08-01,2022-08-29,executed,1131,100,0.5,0.0005,0.001895060186484443,-0.0056945956591262226,0.006067502508690481,3.8,100.0
2022-08-26,2022-08-29,2022-09-27,executed,1125,100,0.47,0.00047,-0.03626107754382102,-0.07916609651613105,0.04442143522714259,3.76,100.0
2022-09-26,2022-09-27,2022-11-01,executed,1134,100,0.5,0.0005,-0.012537823272196658,-0.013065468677011971,-0.001606427431459223,3.8,100.0
2022-10-31,2022-11-01,2022-11-29,executed,1102,100,0.43000000000000005,0.00043000000000000004,0.08741269422539344,0.05693519703752736,0.028010461109002183,3.76,100.0
2022-11-28,2022-11-29,2022-12-27,executed,1137,100,0.47,0.00047,-0.025923606818908596,-0.03021460783431129,0.0042498157653292346,3.71,100.0
2022-12-26,2022-12-27,2023-02-01,executed,1116,100,0.54,0.00054,0.0685838889607906,0.0828962270861251,-0.013697296326113495,3.63,100.0
2023-01-31,2023-02-01,2023-03-01,executed,1132,100,0.52,0.0005200000000000001,0.02331044789911485,0.015462516275040583,0.007404619032956639,3.63,100.0
2023-02-28,2023-03-01,2023-03-29,executed,1146,100,0.55,0.00055,-0.017471262094796103,-0.024839627490904292,0.006968050243705948,3.74,100.0
2023-03-28,2023-03-29,2023-04-27,executed,1138,100,0.54,0.00054,-0.004977663114250963,-0.03166775419276202,0.026558958875143368,3.6,100.0
