datetime,cash,nav,turnover,accounting_error,daily_return,method
2023-05-11,9101787.939062105,10129824.709250914,0.0,0.0,,equal_directional_zscore
2023-05-12,9101787.939062105,10127092.499778556,0.0,0.0,,equal_directional_zscore
2023-05-15,9101787.939062105,10134881.339242445,0.0,0.0,,equal_directional_zscore
2023-05-16,9101787.939062105,10128287.52372651,0.0,0.0,,equal_directional_zscore
2023-05-17,9101787.939062105,10145391.648204016,0.0,0.0,,equal_directional_zscore
2023-05-18,9101787.939062105,10150071.184945988,0.0,0.0,,equal_directional_zscore
2023-05-19,9101787.939062105,10148547.728828477,0.0,0.0,,equal_directional_zscore
2023-05-22,9101787.939062105,10155466.49760692,0.0,0.0,,equal_directional_zscore
2023-05-23,9101787.939062105,10142391.585715996,0.0,0.0,,equal_directional_zscore
2023-05-24,9101787.939062105,10144981.552853571,0.0,0.0,,equal_directional_zscore
2023-05-25,9101787.939062105,10143424.480720745,0.0,0.0,,equal_directional_zscore
2023-05-26,9101787.939062105,10141762.931885706,0.0,0.0,,equal_directional_zscore
2023-05-29,9101787.939062105,10127148.532606052,0.0,0.0,,equal_directional_zscore
2023-05-30,9101787.939062105,10133197.060320662,0.0,0.0,,equal_directional_zscore
2023-05-31,9101787.939062105,10123871.929443764,0.0,0.0,,equal_directional_zscore
2023-06-01,9101787.939062105,10114648.149379479,0.0,0.0,,equal_directional_zscore
2023-06-02,9101787.939062105,10122363.71652423,0.0,0.0,,equal_directional_zscore
2023-06-05,9317031.260104729,10120625.911792992,0.13072883926355097,1.862645149230957e-09,-0.00017167973606813103,equal_directional_zscore
2023-06-06,9317031.260104729,10111250.151723875,0.0,0.0,,equal_directional_zscore
2023-06-07,9317031.260104729,10116056.941556064,0.0,0.0,,equal_directional_zscore
2023-06-08,9317031.260104729,10121617.047563074,0.0,0.0,,equal_directional_zscore
2023-06-09,9317031.260104729,10118285.840305192,0.0,0.0,,equal_directional_zscore
2023-06-12,9317031.260104729,10118256.486297278,0.0,0.0,,equal_directional_zscore
2023-06-13,9317031.260104729,10120284.383730097,0.0,0.0,,equal_directional_zscore
2023-06-14,9317031.260104729,10120888.933457686,0.0,0.0,,equal_directional_zscore
2023-06-15,9317031.260104729,10122195.390872909,0.0,0.0,,equal_directional_zscore
2023-06-16,9317031.260104729,10124819.251592709,0.0,0.0,,equal_directional_zscore
2023-06-19,9317031.260104729,10112316.763408734,0.0,0.0,,equal_directional_zscore
2023-06-20,9317031.260104729,10101801.231217636,0.0,0.0,,equal_directional_zscore
2023-06-21,9317031.260104729,10095386.595782889,0.0,0.0,,equal_directional_zscore
2023-06-26,9317031.260104729,10083595.206660284,0.0,0.0,,equal_directional_zscore
2023-06-27,9317031.260104729,10101354.92680247,0.0,0.0,,equal_directional_zscore
2023-06-28,9317031.260104729,10104754.821540667,0.0,0.0,,equal_directional_zscore
2023-06-29,9317031.260104729,10104796.076432122,0.0,0.0,,equal_directional_zscore
2023-06-30,9317031.260104729,10114519.203983499,0.0,0.0,,equal_directional_zscore
2023-07-03,9317031.260104729,10121037.824754668,0.0,0.0,,equal_directional_zscore
2023-07-04,9317031.260104729,10119531.03248055,0.0,0.0,,equal_directional_zscore
2023-07-05,9196950.943038346,10134169.931743028,0.11980623467653755,0.0,0.0014465985840144135,equal_directional_zscore
2023-07-06,9196950.943038346,10127794.333041193,0.0,0.0,,equal_directional_zscore
2023-07-07,9196950.943038346,10131761.51741493,0.0,0.0,,equal_directional_zscore
2023-07-10,9196950.943038346,10132935.846686842,0.0,0.0,,equal_directional_zscore
2023-07-11,9196950.943038346,10136875.989676,0.0,0.0,,equal_directional_zscore
2023-07-12,9196950.943038346,10128410.117930653,0.0,0.0,,equal_directional_zscore
2023-07-13,9196950.943038346,10135495.590228321,0.0,0.0,,equal_directional_zscore
2023-07-14,9196950.943038346,10133117.810565712,0.0,0.0,,equal_directional_zscore
2023-07-17,9196950.943038346,10133611.662447931,0.0,0.0,,equal_directional_zscore
2023-07-18,9196950.943038346,10135664.643884184,0.0,0.0,,equal_directional_zscore
2023-07-19,9196950.943038346,10138630.433637382,0.0,0.0,,equal_directional_zscore
2023-07-20,9196950.943038346,10136393.1117152,0.0,0.0,,equal_directional_zscore
2023-07-21,9196950.943038346,10144999.18296087,0.0,0.0,,equal_directional_zscore
2023-07-24,9196950.943038346,10149294.455087664,0.0,0.0,,equal_directional_zscore
2023-07-25,9196950.943038346,10161291.26240957,0.0,0.0,,equal_directional_zscore
2023-07-26,9196950.943038346,10172332.040802123,0.0,0.0,,equal_directional_zscore
2023-07-27,9196950.943038346,10170002.226907494,0.0,0.0,,equal_directional_zscore
2023-07-28,9196950.943038346,10180627.227825405,0.0,0.0,,equal_directional_zscore
2023-07-31,9196950.943038346,10188924.013513805,0.0,0.0,,equal_directional_zscore
2023-08-01,9196950.943038346,10188141.931319715,0.0,0.0,,equal_directional_zscore
2023-08-02,9054330.735235406,10183785.915376736,0.1751143394498589,5.587935447692871e-09,-0.000427557445935145,equal_directional_zscore
2023-08-03,9054330.735235406,10181644.40434475,0.0,0.0,,equal_directional_zscore
2023-08-04,9054330.735235406,10177953.82631619,0.0,0.0,,equal_directional_zscore
2023-08-07,9054330.735235406,10167928.402491404,0.0,0.0,,equal_directional_zscore
2023-08-08,9054330.735235406,10163686.155103637,0.0,0.0,,equal_directional_zscore
2023-08-09,9054330.735235406,10156261.556561781,0.0,0.0,,equal_directional_zscore
2023-08-10,9054330.735235406,10161472.222306324,0.0,0.0,,equal_directional_zscore
2023-08-11,9054330.735235406,10142143.752427889,0.0,0.0,,equal_directional_zscore
2023-08-14,9054330.735235406,10143367.353778077,0.0,0.0,,equal_directional_zscore
2023-08-15,9054330.735235406,10134906.69861932,0.0,0.0,,equal_directional_zscore
2023-08-16,9054330.735235406,10127778.288038565,0.0,0.0,,equal_directional_zscore
2023-08-17,9054330.735235406,10137283.343793942,0.0,0.0,,equal_directional_zscore
2023-08-18,9054330.735235406,10122147.18631406,0.0,0.0,,equal_directional_zscore
2023-08-21,9054330.735235406,10112985.74410279,0.0,0.0,,equal_directional_zscore
2023-08-22,9054330.735235406,10108834.699647618,0.0,0.0,,equal_directional_zscore
2023-08-23,9054330.735235406,10088444.252039982,0.0,0.0,,equal_directional_zscore
2023-08-24,9054330.735235406,10083406.637178851,0.0,0.0,,equal_directional_zscore
2023-08-25,9054330.735235406,10069007.859232021,0.0,0.0,,equal_directional_zscore
2023-08-28,9054330.735235406,10078807.699011756,0.0,0.0,,equal_directional_zscore
2023-08-29,9054330.735235406,10106617.346014572,0.0,0.0,,equal_directional_zscore
2023-08-30,8469734.645164758,10102605.261326581,0.20073132455876253,7.450580596923828e-09,-0.0003969760158747393,equal_directional_zscore
2023-08-31,8469734.645164758,10089993.443921953,0.0,0.0,,equal_directional_zscore
2023-09-01,8469734.645164758,10095350.966138393,0.0,0.0,,equal_directional_zscore
2023-09-04,8469734.645164758,10137853.627429157,0.0,0.0,,equal_directional_zscore
2023-09-05,8469734.645164758,10139983.195436746,0.0,0.0,,equal_directional_zscore
2023-09-06,8469734.645164758,10148903.066629916,0.0,0.0,,equal_directional_zscore
2023-09-07,8469734.645164758,10126522.817683965,0.0,0.0,,equal_directional_zscore
2023-09-08,8469734.645164758,10137183.30404833,0.0,0.0,,equal_directional_zscore
2023-09-11,8469734.645164758,10151998.097340018,0.0,0.0,,equal_directional_zscore
2023-09-12,8469734.645164758,10158463.85737732,0.0,0.0,,equal_directional_zscore
2023-09-13,8469734.645164758,10142830.680853873,0.0,0.0,,equal_directional_zscore
2023-09-14,8469734.645164758,10130538.518051058,0.0,0.0,,equal_directional_zscore
2023-09-15,8469734.645164758,10130367.657170445,0.0,0.0,,equal_directional_zscore
2023-09-18,8469734.645164758,10137195.130781084,0.0,0.0,,equal_directional_zscore
2023-09-19,8469734.645164758,10129016.635710746,0.0,0.0,,equal_directional_zscore
2023-09-20,8469734.645164758,10119994.599024206,0.0,0.0,,equal_directional_zscore
2023-09-21,8469734.645164758,10108147.963158041,0.0,0.0,,equal_directional_zscore
2023-09-22,8469734.645164758,10126487.718192488,0.0,0.0,,equal_directional_zscore
2023-09-25,8469734.645164758,10114238.095525652,0.0,0.0,,equal_directional_zscore
2023-09-26,8469734.645164758,10102906.959158927,0.0,0.0,,equal_directional_zscore
2023-09-27,8637422.623987881,10130138.68040481,0.1927009888886903,-1.862645149230957e-09,0.0026954342305602896,equal_directional_zscore
2023-09-28,8637422.623987881,10130712.100170938,0.0,0.0,,equal_directional_zscore
2023-10-09,8637422.623987881,10113084.14983937,0.0,0.0,,equal_directional_zscore
2023-10-10,8637422.623987881,10119942.763443677,0.0,0.0,,equal_directional_zscore
2023-10-11,8637422.623987881,10112350.394308953,0.0,0.0,,equal_directional_zscore
2023-10-12,8637422.623987881,10116978.599332659,0.0,0.0,,equal_directional_zscore
2023-10-13,8637422.623987881,10101788.631619899,0.0,0.0,,equal_directional_zscore
2023-10-16,8637422.623987881,10113256.782503812,0.0,0.0,,equal_directional_zscore
2023-10-17,8637422.623987881,10103294.708486287,0.0,0.0,,equal_directional_zscore
2023-10-18,8637422.623987881,10074711.967522291,0.0,0.0,,equal_directional_zscore
2023-10-19,8637422.623987881,10062929.21223232,0.0,0.0,,equal_directional_zscore
2023-10-20,8637422.623987881,10069628.361216573,0.0,0.0,,equal_directional_zscore
2023-10-23,8637422.623987881,10031964.043753235,0.0,0.0,,equal_directional_zscore
2023-10-24,8637422.623987881,10068003.53506842,0.0,0.0,,equal_directional_zscore
2023-10-25,8637422.623987881,10100074.597390382,0.0,0.0,,equal_directional_zscore
2023-10-26,8637422.623987881,10101462.249730913,0.0,0.0,,equal_directional_zscore
2023-10-27,8637422.623987881,10122212.16038653,0.0,0.0,,equal_directional_zscore
2023-10-30,8637422.623987881,10138670.215316502,0.0,0.0,,equal_directional_zscore
2023-10-31,8637422.623987881,10131362.133147208,0.0,0.0,,equal_directional_zscore
2023-11-01,8637422.623987881,10125882.481457679,0.0,0.0,,equal_directional_zscore
2023-11-02,8346416.37691591,10118123.703861572,0.24582929059965167,-5.587935447692871e-09,-0.0007662322380607156,equal_directional_zscore
2023-11-03,8346416.37691591,10128351.756278016,0.0,0.0,,equal_directional_zscore
2023-11-06,8346416.37691591,10143723.293358423,0.0,0.0,,equal_directional_zscore
2023-11-07,8346416.37691591,10148824.454915859,0.0,0.0,,equal_directional_zscore
2023-11-08,8346416.37691591,10149317.87050698,0.0,0.0,,equal_directional_zscore
2023-11-09,8346416.37691591,10139035.483000018,0.0,0.0,,equal_directional_zscore
2023-11-10,8346416.37691591,10136930.29890392,0.0,0.0,,equal_directional_zscore
2023-11-13,8346416.37691591,10142266.540599205,0.0,0.0,,equal_directional_zscore
2023-11-14,8346416.37691591,10142824.403119422,0.0,0.0,,equal_directional_zscore
2023-11-15,8346416.37691591,10145018.464210965,0.0,0.0,,equal_directional_zscore
2023-11-16,8346416.37691591,10130510.597798564,0.0,0.0,,equal_directional_zscore
2023-11-17,8346416.37691591,10133776.804760434,0.0,0.0,,equal_directional_zscore
2023-11-20,8346416.37691591,10164923.038351871,0.0,0.0,,equal_directional_zscore
2023-11-21,8346416.37691591,10171258.573195674,0.0,0.0,,equal_directional_zscore
2023-11-22,8346416.37691591,10159062.108219005,0.0,0.0,,equal_directional_zscore
2023-11-23,8346416.37691591,10169078.956792094,0.0,0.0,,equal_directional_zscore
2023-11-24,8346416.37691591,10160923.467690088,0.0,0.0,,equal_directional_zscore
2023-11-27,8346416.37691591,10150023.635480143,0.0,0.0,,equal_directional_zscore
2023-11-28,8346416.37691591,10153745.074731447,0.0,0.0,,equal_directional_zscore
2023-11-29,8346416.37691591,10137808.452415802,0.0,0.0,,equal_directional_zscore
2023-11-30,8404484.569212379,10130777.809208216,0.21445307317470333,-1.4901161193847656e-08,-0.0006935072052884905,equal_directional_zscore
2023-12-01,8404484.569212379,10130641.447817864,0.0,0.0,,equal_directional_zscore
2023-12-04,8404484.569212379,10128549.783095302,0.0,0.0,,equal_directional_zscore
2023-12-05,8404484.569212379,10104465.234869303,0.0,0.0,,equal_directional_zscore
2023-12-06,8404484.569212379,10118142.278196992,0.0,0.0,,equal_directional_zscore
2023-12-07,8404484.569212379,10112591.37693304,0.0,0.0,,equal_directional_zscore
2023-12-08,8404484.569212379,10091829.047753992,0.0,0.0,,equal_directional_zscore
2023-12-11,8404484.569212379,10105451.84065956,0.0,0.0,,equal_directional_zscore
2023-12-12,8404484.569212379,10110965.67203957,0.0,0.0,,equal_directional_zscore
2023-12-13,8404484.569212379,10093788.261439981,0.0,0.0,,equal_directional_zscore
2023-12-14,8404484.569212379,10093068.37226707,0.0,0.0,,equal_directional_zscore
2023-12-15,8404484.569212379,10082837.73709196,0.0,0.0,,equal_directional_zscore
2023-12-18,8404484.569212379,10060647.537391962,0.0,0.0,,equal_directional_zscore
2023-12-19,8404484.569212379,10056231.989574017,0.0,0.0,,equal_directional_zscore
2023-12-20,8404484.569212379,10049449.212422552,0.0,0.0,,equal_directional_zscore
2023-12-21,8404484.569212379,10061542.717016818,0.0,0.0,,equal_directional_zscore
2023-12-22,8404484.569212379,10049130.216104867,0.0,0.0,,equal_directional_zscore
2023-12-25,8404484.569212379,10040740.678485813,0.0,0.0,,equal_directional_zscore
2023-12-26,8404484.569212379,10032836.46639544,0.0,0.0,,equal_directional_zscore
2023-12-27,8404484.569212379,10043971.346936705,0.0,0.0,,equal_directional_zscore
2023-12-28,8059615.1955088405,10103064.510150794,0.28235440278711,-3.725290298461914e-09,0.005883446016810012,equal_directional_zscore
2023-12-29,8059615.1955088405,10123211.395095829,0.0,0.0,,equal_directional_zscore
2024-01-02,8059615.1955088405,10115610.10530198,0.0,0.0,,equal_directional_zscore
2024-01-03,8059615.1955088405,10112111.338197235,0.0,0.0,,equal_directional_zscore
2024-01-04,8059615.1955088405,10098737.105884198,0.0,0.0,,equal_directional_zscore
2024-01-05,8059615.1955088405,10062238.167135958,0.0,0.0,,equal_directional_zscore
2022-01-06,8926830.450983595,10008181.323905539,0.10727817894244522,-7.450580596923828e-09,0.0008181323905538385,cluster_equal
2022-01-07,8926830.450983595,10016868.869878601,0.0,0.0,,cluster_equal
2022-01-10,8926830.450983595,10015725.0462013,0.0,0.0,,cluster_equal
2022-01-11,8926830.450983595,10013749.164809536,0.0,0.0,,cluster_equal
2022-01-12,8926830.450983595,10009201.703621697,0.0,0.0,,cluster_equal
2022-01-13,8926830.450983595,9980235.754655551,0.0,0.0,,cluster_equal
2022-01-14,8926830.450983595,9928839.82592399,0.0,0.0,,cluster_equal
2022-01-17,8926830.450983595,9934583.96026666,0.0,0.0,,cluster_equal
2022-01-18,8926830.450983595,9922756.364952277,0.0,0.0,,cluster_equal
2022-01-19,8926830.450983595,9932908.52612431,0.0,0.0,,cluster_equal
2022-01-20,8926830.450983595,9912877.403848123,0.0,0.0,,cluster_equal
2022-01-21,8926830.450983595,9901627.986757707,0.0,0.0,,cluster_equal
2022-01-24,8926830.450983595,9898470.2272969,0.0,0.0,,cluster_equal
2022-01-25,8926830.450983595,9864728.037397813,0.0,0.0,,cluster_equal
2022-01-26,8926830.450983595,9867695.470579218,0.0,0.0,,cluster_equal
2022-01-27,8926830.450983595,9844229.398304474,0.0,0.0,,cluster_equal
2022-01-28,8926830.450983595,9924198.438082885,0.0,0.0,,cluster_equal
2022-02-07,8926830.450983595,9951811.377856385,0.0,0.0,,cluster_equal
2022-02-08,8926830.450983595,9973412.700169038,0.0,0.0,,cluster_equal
2022-02-09,8926830.450983595,9980618.493591499,0.0,0.0,,cluster_equal
2022-02-10,8599956.39294879,9984683.904625935,0.1784930309164034,3.725290298461914e-09,0.00040733057145181384,cluster_equal
2022-02-11,8599956.39294879,9960864.566222293,0.0,0.0,,cluster_equal
2022-02-14,8599956.39294879,9958602.404922707,0.0,0.0,,cluster_equal
2022-02-15,8599956.39294879,9955714.15502177,0.0,0.0,,cluster_equal
2022-02-16,8599956.39294879,9984454.717232747,0.0,0.0,,cluster_equal
2022-02-17,8599956.39294879,9992278.482157452,0.0,0.0,,cluster_equal
2022-02-18,8599956.39294879,10007913.524379296,0.0,0.0,,cluster_equal
2022-02-21,8599956.39294879,10021520.767318172,0.0,0.0,,cluster_equal
2022-02-22,8599956.39294879,10020184.36589287,0.0,0.0,,cluster_equal
2022-02-23,8599956.39294879,10039506.06084214,0.0,0.0,,cluster_equal
2022-02-24,8599956.39294879,10014465.193339152,0.0,0.0,,cluster_equal
2022-02-25,8599956.39294879,10043306.933700008,0.0,0.0,,cluster_equal
2022-02-28,8599956.39294879,10041745.315388305,0.0,0.0,,cluster_equal
2022-03-01,8599956.39294879,10035019.660550816,0.0,0.0,,cluster_equal
2022-03-02,8599956.39294879,10057163.398097916,0.0,0.0,,cluster_equal
2022-03-03,8599956.39294879,10065689.504339261,0.0,0.0,,cluster_equal
2022-03-04,8599956.39294879,10053094.158381684,0.0,0.0,,cluster_equal
2022-03-07,8599956.39294879,10043824.594136043,0.0,0.0,,cluster_equal
2022-03-08,8599956.39294879,9847343.215169473,0.0,0.0,,cluster_equal
2022-03-09,8599956.39294879,9821877.28060381,0.0,0.0,,cluster_equal
2022-03-10,8542259.475035168,9830459.49764917,0.1937082061097257,-9.313225746154785e-09,0.0008737858150915656,cluster_equal
2022-03-11,8542259.475035168,9840675.384990074,0.0,0.0,,cluster_equal
2022-03-14,8542259.475035168,9814057.339132525,0.0,0.0,,cluster_equal
2022-03-15,8542259.475035168,9915105.660802819,0.0,0.0,,cluster_equal
2022-03-16,8542259.475035168,9936186.662847497,0.0,0.0,,cluster_equal
2022-03-17,8542259.475035168,9943501.38742695,0.0,0.0,,cluster_equal
2022-03-18,8542259.475035168,9970033.668453194,0.0,0.0,,cluster_equal
2022-03-21,8542259.475035168,9976007.338414289,0.0,0.0,,cluster_equal
2022-03-22,8542259.475035168,9977644.985965587,0.0,0.0,,cluster_equal
2022-03-23,8542259.475035168,9971579.240158893,0.0,0.0,,cluster_equal
2022-03-24,8542259.475035168,9946604.149237968,0.0,0.0,,cluster_equal
2022-03-25,8542259.475035168,9939477.951157786,0.0,0.0,,cluster_equal
2022-03-28,8542259.475035168,9934030.963117577,0.0,0.0,,cluster_equal
2022-03-29,8542259.475035168,9919039.84230826,0.0,0.0,,cluster_equal
2022-03-30,8542259.475035168,9924645.531875588,0.0,0.0,,cluster_equal
2022-03-31,8542259.475035168,9917922.931704618,0.0,0.0,,cluster_equal
2022-04-01,8542259.475035168,9927302.175528504,0.0,0.0,,cluster_equal
2022-04-06,8542259.475035168,9950170.635939337,0.0,0.0,,cluster_equal
2022-04-07,8542259.475035168,9925422.068948247,0.0,0.0,,cluster_equal
2022-04-08,8542259.475035168,9938864.839483,0.0,0.0,,cluster_equal
2022-04-11,8724960.001648735,9901141.328766715,0.2070128482123238,-7.450580596923828e-09,-0.0037955552596334874,cluster_equal
2022-04-12,8724960.001648735,9920927.058489393,0.0,0.0,,cluster_equal
2022-04-13,8724960.001648735,9906353.615459573,0.0,0.0,,cluster_equal
2022-04-14,8724960.001648735,9908801.730367314,0.0,0.0,,cluster_equal
2022-04-15,8724960.001648735,9897099.074406695,0.0,0.0,,cluster_equal
2022-04-18,8724960.001648735,9885193.181122612,0.0,0.0,,cluster_equal
2022-04-19,8724960.001648735,9897541.782685887,0.0,0.0,,cluster_equal
2022-04-20,8724960.001648735,9883550.613532733,0.0,0.0,,cluster_equal
2022-04-21,8724960.001648735,9849991.278414201,0.0,0.0,,cluster_equal
2022-04-22,8724960.001648735,9826732.56416447,0.0,0.0,,cluster_equal
2022-04-25,8724960.001648735,9771823.670528602,0.0,0.0,,cluster_equal
2022-04-26,8724960.001648735,9742558.318736922,0.0,0.0,,cluster_equal
2022-04-27,8724960.001648735,9748130.479962897,0.0,0.0,,cluster_equal
2022-04-28,8724960.001648735,9722548.101308715,0.0,0.0,,cluster_equal
2022-04-29,8724960.001648735,9755396.926717233,0.0,0.0,,cluster_equal
2022-05-05,8724960.001648735,9670504.209103953,0.0,0.0,,cluster_equal
2022-05-06,8724960.001648735,9685249.252174567,0.0,0.0,,cluster_equal
2022-05-09,8724960.001648735,9695475.481849682,0.0,0.0,,cluster_equal
2022-05-10,8724960.001648735,9699213.429464173,0.0,0.0,,cluster_equal
2022-05-11,8724960.001648735,9695489.873569977,0.0,0.0,,cluster_equal
2022-05-12,8504613.974086786,9706468.761205519,0.1553929091338013,5.587935447692871e-09,0.0011323705948547147,cluster_equal
2022-05-13,8504613.974086786,9731669.964063013,0.0,0.0,,cluster_equal
2022-05-16,8504613.974086786,9723731.418692911,0.0,0.0,,cluster_equal
2022-05-17,8504613.974086786,9724037.51879915,0.0,0.0,,cluster_equal
2022-05-18,8504613.974086786,9691730.130946482,0.0,0.0,,cluster_equal
2022-05-19,8504613.974086786,9741666.254994119,0.0,0.0,,cluster_equal
2022-05-20,8504613.974086786,9750171.281769717,0.0,0.0,,cluster_equal
2022-05-23,8504613.974086786,9774171.257710302,0.0,0.0,,cluster_equal
2022-05-24,8504613.974086786,9733175.04151895,0.0,0.0,,cluster_equal
2022-05-25,8504613.974086786,9760384.67702105,0.0,0.0,,cluster_equal
2022-05-26,8504613.974086786,9766260.240119541,0.0,0.0,,cluster_equal
2022-05-27,8504613.974086786,9772232.988545144,0.0,0.0,,cluster_equal
2022-05-30,8504613.974086786,9777641.395628298,0.0,0.0,,cluster_equal
2022-05-31,8504613.974086786,9797509.487140024,0.0,0.0,,cluster_equal
2022-06-01,8504613.974086786,9805408.101466144,0.0,0.0,,cluster_equal
2022-06-02,8504613.974086786,9819287.234397078,0.0,0.0,,cluster_equal
2022-06-06,8504613.974086786,9822452.183547461,0.0,0.0,,cluster_equal
2022-06-07,8504613.974086786,9819685.555353606,0.0,0.0,,cluster_equal
2022-06-08,8504613.974086786,9821345.281848157,0.0,0.0,,cluster_equal
2022-06-09,8504613.974086786,9799575.964653337,0.0,0.0,,cluster_equal
2022-06-10,6351955.124887137,9844593.193785159,0.35972076397145814,3.725290298461914e-09,0.004593793577823968,cluster_equal
2022-06-13,6351955.124887137,9817714.040371088,0.0,0.0,,cluster_equal
2022-06-14,6351955.124887137,9882439.775483368,0.0,0.0,,cluster_equal
2022-06-15,6351955.124887137,9939273.610664962,0.0,0.0,,cluster_equal
2022-06-16,6351955.124887137,9884992.85109198,0.0,0.0,,cluster_equal
2022-06-17,6351955.124887137,9885212.146890966,0.0,0.0,,cluster_equal
2022-06-20,6351955.124887137,9882598.632555513,0.0,0.0,,cluster_equal
2022-06-21,6351955.124887137,9896574.78354132,0.0,0.0,,cluster_equal
2022-06-22,6351955.124887137,9802629.730797617,0.0,0.0,,cluster_equal
2022-06-23,6351955.124887137,9907605.478435067,0.0,0.0,,cluster_equal
2022-06-24,6351955.124887137,9905921.254675148,0.0,0.0,,cluster_equal
2022-06-27,6351955.124887137,9894085.426173417,0.0,0.0,,cluster_equal
2022-06-28,6351955.124887137,9915204.834824858,0.0,0.0,,cluster_equal
2022-06-29,6351955.124887137,9883481.901333539,0.0,0.0,,cluster_equal
2022-06-30,6351955.124887137,9894801.620414166,0.0,0.0,,cluster_equal
2022-07-01,6351955.124887137,9896041.031037329,0.0,0.0,,cluster_equal
2022-07-04,6351955.124887137,9917577.229955105,0.0,0.0,,cluster_equal
2022-07-05,6351955.124887137,9915171.477269439,0.0,0.0,,cluster_equal
2022-07-06,6351955.124887137,9871303.380615322,0.0,0.0,,cluster_equal
2022-07-07,6351955.124887137,9865695.01206508,0.0,0.0,,cluster_equal
2022-07-08,7185839.021810479,9883633.857869692,0.23984410705341777,-9.313225746154785e-10,0.0018183053279747785,cluster_equal
2022-07-11,7185839.021810479,9870699.46127195,0.0,0.0,,cluster_equal
2022-07-12,7185839.021810479,9867941.43062491,0.0,0.0,,cluster_equal
2022-07-13,7185839.021810479,9897050.068792291,0.0,0.0,,cluster_equal
2022-07-14,7185839.021810479,9877159.621846266,0.0,0.0,,cluster_equal
2022-07-15,7185839.021810479,9815384.532293268,0.0,0.0,,cluster_equal
2022-07-18,7185839.021810479,9862193.889426775,0.0,0.0,,cluster_equal
2022-07-19,7185839.021810479,9879655.00202138,0.0,0.0,,cluster_equal
2022-07-20,7185839.021810479,9895923.444604464,0.0,0.0,,cluster_equal
2022-07-21,7185839.021810479,9884448.304307051,0.0,0.0,,cluster_equal
2022-07-22,7185839.021810479,9886364.976375885,0.0,0.0,,cluster_equal
2022-07-25,7185839.021810479,9882483.582380004,0.0,0.0,,cluster_equal
2022-07-26,7185839.021810479,9903502.308404036,0.0,0.0,,cluster_equal
2022-07-27,7185839.021810479,9898502.12969441,0.0,0.0,,cluster_equal
2022-07-28,7185839.021810479,9906637.14710433,0.0,0.0,,cluster_equal
2022-07-29,7185839.021810479,9893922.27062542,0.0,0.0,,cluster_equal
2022-08-01,7185839.021810479,9885581.97619278,0.0,0.0,,cluster_equal
2022-08-02,7185839.021810479,9799877.203651853,0.0,0.0,,cluster_equal
2022-08-03,7185839.021810479,9778083.14974863,0.0,0.0,,cluster_equal
2022-08-04,7185839.021810479,9806160.22284586,0.0,0.0,,cluster_equal
2022-08-05,7143680.772469856,9835338.758428313,0.23523021016559034,-1.862645149230957e-09,0.0029755311884946956,cluster_equal
2022-08-08,7143680.772469856,9842979.5932009,0.0,0.0,,cluster_equal
2022-08-09,7143680.772469856,9841392.747093655,0.0,0.0,,cluster_equal
2022-08-10,7143680.772469856,9836602.093760587,0.0,0.0,,cluster_equal
2022-08-11,7143680.772469856,9893526.576082326,0.0,0.0,,cluster_equal
2022-08-12,7143680.772469856,9908055.861608602,0.0,0.0,,cluster_equal
2022-08-15,7143680.772469856,9902784.72586713,0.0,0.0,,cluster_equal
2022-08-16,7143680.772469856,9910369.79408703,0.0,0.0,,cluster_equal
2022-08-17,7143680.772469856,9929082.927860238,0.0,0.0,,cluster_equal
2022-08-18,7143680.772469856,9911548.339764692,0.0,0.0,,cluster_equal
2022-08-19,7143680.772469856,9908438.964976288,0.0,0.0,,cluster_equal
2022-08-22,7143680.772469856,9923963.63762758,0.0,0.0,,cluster_equal
2022-08-23,7143680.772469856,9930195.861528732,0.0,0.0,,cluster_equal
2022-08-24,7143680.772469856,9895010.709308006,0.0,0.0,,cluster_equal
2022-08-25,7143680.772469856,9921494.134323217,0.0,0.0,,cluster_equal
2022-08-26,7143680.772469856,9920414.6516665,0.0,0.0,,cluster_equal
2022-08-29,7143680.772469856,9942326.055954315,0.0,0.0,,cluster_equal
2022-08-30,7143680.772469856,9953684.487233974,0.0,0.0,,cluster_equal
2022-08-31,7143680.772469856,9929737.566538073,0.0,0.0,,cluster_equal
2022-09-01,7143680.772469856,9934780.778889276,0.0,0.0,,cluster_equal
2022-09-02,8270379.89177738,9946279.371857986,0.26293173125672115,8.381903171539307e-09,0.001157407820527201,cluster_equal
2022-09-05,8270379.89177738,9958535.670966253,0.0,0.0,,cluster_equal
2022-09-06,8270379.89177738,9966418.064007506,0.0,0.0,,cluster_equal
2022-09-07,8270379.89177738,9954585.047030792,0.0,0.0,,cluster_equal
2022-09-08,8270379.89177738,9954096.3490877,0.0,0.0,,cluster_equal
2022-09-09,8270379.89177738,9961372.146836266,0.0,0.0,,cluster_equal
2022-09-13,8270379.89177738,9962723.746124253,0.0,0.0,,cluster_equal
2022-09-14,8270379.89177738,9947471.173188433,0.0,0.0,,cluster_equal
2022-09-15,8270379.89177738,9932936.38956283,0.0,0.0,,cluster_equal
2022-09-16,8270379.89177738,9890245.451352343,0.0,0.0,,cluster_equal
2022-09-19,8270379.89177738,9879839.790222391,0.0,0.0,,cluster_equal
2022-09-20,8270379.89177738,9886676.273635373,0.0,0.0,,cluster_equal
2022-09-21,8270379.89177738,9892024.01981984,0.0,0.0,,cluster_equal
