outer_split_id,factor_count,allowed_dates_sha256,exposure_dates_sha256,exposure_path,exposure_sha256,exposure_rows,performance_path,performance_sha256,performance_rows,factor_list_sha256
split_001,25,1c374814f32cd3f87c404ad09942788eaee0c5ac8fc2a69e54f8f9c19f9f5205,f2d60c1ccc316eb581ac42118c9a0bebe3776a243cf26f5a2d53463bbef7c7a0,E:/qlib_prj/qlib_baseline/outputs/clustering_input_projection_v1/canary/runtime/split_001_exposure.parquet,9bd481ae30ef4b1977ebbe1361ca9affb8cd914bb5df4badde4b6813ae012d53,20000,E:/qlib_prj/qlib_baseline/outputs/clustering_input_projection_v1/canary/runtime/split_001_performance.parquet,c460f1c591abaa82f92a3e5498c46eaacf8b5b08c65261d03c620d2127174825,19125,9336881c5f23fcadaea4c9f6dfee27a4d0961510abb96fbe91103c7300e338e1
