start_date,end_date,trading_days,rebalance_count,executed_rebalances,skipped_rebalances,skipped_rebalance_rate,gross_annualized_return,net_annualized_return,universe_annualized_return,gross_annualized_excess,net_annualized_excess,gross_excess_ir,net_excess_ir,net_max_drawdown,average_turnover,max_turnover,average_eligible_count,average_selected_count,label,topk,rebalance_every,cost_bps,min_liquidity_bucket,min_tradability_score,min_capacity_multiple,window_start,window_end,weight_preset,score_weights
2024-02-01,2026-06-02,560,57,56,1,0.017543859649122806,0.14580586720738498,0.12634549856943633,0.2316455467327836,-0.09553457378389096,-0.11080888368138797,-0.6278967210992509,-0.747041721716805,-0.13977649311147466,0.3380357142857143,1.0,1070.5892857142858,200.0,label_10d_t1,200,10,20.0,3,75.0,2.0,2024-01-01,2026-06-09,low_risk,"std_20:-1,amplitude_20:-1"
