datetime,factor,quantile,mean_label,count
2017-03-08,ret_5,3,0.011447994,371
2017-03-08,ret_5,4,0.014009234,370
2017-03-08,ret_5,5,0.0217107,371
2017-03-09,ret_5,1,0.0088849915,372
2017-03-09,ret_5,2,0.0061478973,371
2017-03-09,ret_5,3,0.0061809425,371
2017-03-09,ret_5,4,0.007048352,371
2017-03-09,ret_5,5,0.0062862854,372
2017-03-10,ret_5,1,0.0042618043,370
2017-03-10,ret_5,2,0.0022199773,369
2017-03-10,ret_5,3,0.0017565292,369
2017-03-10,ret_5,4,0.0042586024,369
2017-03-10,ret_5,5,-0.0009240366,369
2017-03-13,ret_5,1,0.003155625,370
2017-03-13,ret_5,2,0.005078402,370
2017-03-13,ret_5,3,0.007164137,369
2017-03-13,ret_5,4,0.005993022,370
2017-03-13,ret_5,5,0.0069886106,370
2017-03-14,ret_5,1,-0.0026015362,371
2017-03-14,ret_5,2,0.0013948402,370
2017-03-14,ret_5,3,0.002135559,370
2017-03-14,ret_5,4,-0.0004997321,370
2017-03-14,ret_5,5,0.0032513451,370
2017-03-15,ret_5,1,-0.012799478,370
2017-03-15,ret_5,2,-0.009414571,370
2017-03-15,ret_5,3,-0.009440293,370
2017-03-15,ret_5,4,-0.009548383,370
2017-03-15,ret_5,5,-0.00502348,370
2017-03-16,ret_5,1,-0.004434774,370
2017-03-16,ret_5,2,-0.0013423217,370
2017-03-16,ret_5,3,0.0028796827,370
2017-03-16,ret_5,4,0.0073384787,370
2017-03-16,ret_5,5,0.0077223624,370
2017-03-17,ret_5,1,-0.0024150382,370
2017-03-17,ret_5,2,-0.0056715608,369
2017-03-17,ret_5,3,-0.004850454,369
2017-03-17,ret_5,4,-0.0047475207,369
2017-03-17,ret_5,5,-0.0035318476,369
2017-03-20,ret_5,1,-0.0063435477,369
2017-03-20,ret_5,2,-0.009821748,368
2017-03-20,ret_5,3,-0.0054480433,368
2017-03-20,ret_5,4,-0.011609451,368
2017-03-20,ret_5,5,-0.009984822,368
2017-03-21,ret_5,1,-0.00544091,369
2017-03-21,ret_5,2,-0.0071461783,369
2017-03-21,ret_5,3,-0.007382038,368
2017-03-21,ret_5,4,-0.008885801,369
2017-03-21,ret_5,5,-0.017552767,369
2017-03-22,ret_5,1,-0.031154584,369
2017-03-22,ret_5,2,-0.02751573,369
2017-03-22,ret_5,3,-0.03023457,369
2017-03-22,ret_5,4,-0.03175467,369
2017-03-22,ret_5,5,-0.033911176,369
2017-03-23,ret_5,1,-0.028410226,369
2017-03-23,ret_5,2,-0.027019873,369
2017-03-23,ret_5,3,-0.030359114,368
2017-03-23,ret_5,4,-0.035622604,369
2017-03-23,ret_5,5,-0.037436884,369
2017-03-24,ret_5,1,-0.009835768,368
2017-03-24,ret_5,2,-0.004927221,368
2017-03-24,ret_5,3,-0.008702173,367
2017-03-24,ret_5,4,-0.010962838,368
2017-03-24,ret_5,5,-0.0016785524,368
2017-03-27,ret_5,1,-0.008566243,368
2017-03-27,ret_5,2,-0.0069918497,367
2017-03-27,ret_5,3,0.0013042807,367
2017-03-27,ret_5,4,0.0016768475,367
2017-03-27,ret_5,5,0.007835079,367
2017-03-28,ret_5,1,0.00094994856,368
2017-03-28,ret_5,2,0.008583845,367
2017-03-28,ret_5,3,0.005213968,368
2017-03-28,ret_5,4,0.011211346,367
2017-03-28,ret_5,5,0.011533877,368
2017-03-29,ret_5,1,0.006874555,368
2017-03-29,ret_5,2,0.019929385,367
2017-03-29,ret_5,3,0.02458377,368
2017-03-29,ret_5,4,0.033733804,367
2017-03-29,ret_5,5,0.01773609,368
2017-03-30,ret_5,1,0.009520662,367
2017-03-30,ret_5,2,0.030049274,367
2017-03-30,ret_5,3,0.033596016,367
2017-03-30,ret_5,4,0.031434186,367
2017-03-30,ret_5,5,0.032425232,367
2017-03-31,ret_5,1,-0.022340521,369
2017-03-31,ret_5,2,-0.004542194,368
2017-03-31,ret_5,3,0.0008235198,368
2017-03-31,ret_5,4,0.009954438,368
2017-03-31,ret_5,5,-0.005363174,368
2017-04-05,ret_5,1,-0.024023041,367
2017-04-05,ret_5,2,-0.012584421,366
2017-04-05,ret_5,3,0.0014602852,366
2017-04-05,ret_5,4,0.00083249854,366
2017-04-05,ret_5,5,0.0064262133,366
2017-04-06,ret_5,1,-0.039220136,365
2017-04-06,ret_5,2,-0.022506377,365
2017-04-06,ret_5,3,-0.017700063,364
2017-04-06,ret_5,4,-0.019983964,365
2017-04-06,ret_5,5,-0.011282883,365
2017-04-07,ret_5,1,-0.03599481,367
2017-04-07,ret_5,2,-0.026313119,367
2017-04-07,ret_5,3,-0.023256864,366
2017-04-07,ret_5,4,-0.02043868,367
2017-04-07,ret_5,5,-0.023404472,367
2017-04-10,ret_5,1,-0.049489662,367
2017-04-10,ret_5,2,-0.043783084,367
2017-04-10,ret_5,3,-0.03899943,366
2017-04-10,ret_5,4,-0.038455084,367
2017-04-10,ret_5,5,-0.049016647,367
2017-04-11,ret_5,1,-0.04805531,367
2017-04-11,ret_5,2,-0.048624706,366
2017-04-11,ret_5,3,-0.05091544,367
2017-04-11,ret_5,4,-0.05176564,366
2017-04-11,ret_5,5,-0.044009652,367
2017-04-12,ret_5,1,-0.061823968,365
2017-04-12,ret_5,2,-0.049756926,364
2017-04-12,ret_5,3,-0.05148795,364
2017-04-12,ret_5,4,-0.051651597,364
2017-04-12,ret_5,5,-0.06401459,364
2017-04-13,ret_5,1,-0.051619533,363
2017-04-13,ret_5,2,-0.04220623,363
2017-04-13,ret_5,3,-0.03987115,362
2017-04-13,ret_5,4,-0.038908828,363
2017-04-13,ret_5,5,-0.057692252,363
2017-04-14,ret_5,1,-0.06530798,363
2017-04-14,ret_5,2,-0.06006491,362
2017-04-14,ret_5,3,-0.06409802,362
2017-04-14,ret_5,4,-0.052708883,362
2017-04-14,ret_5,5,-0.069103554,363
2017-04-17,ret_5,1,-0.057947494,364
2017-04-17,ret_5,2,-0.04989453,364
2017-04-17,ret_5,3,-0.048638903,363
2017-04-17,ret_5,4,-0.041763104,367
2017-04-17,ret_5,5,-0.05242297,361
2017-04-18,ret_5,1,-0.0476287,364
2017-04-18,ret_5,2,-0.042704515,364
2017-04-18,ret_5,3,-0.03634119,363
2017-04-18,ret_5,4,-0.025384225,364
2017-04-18,ret_5,5,-0.022503993,364
2017-04-19,ret_5,1,-0.03452539,364
2017-04-19,ret_5,2,-0.032273155,363
2017-04-19,ret_5,3,-0.025246654,364
2017-04-19,ret_5,4,-0.015750365,363
2017-04-19,ret_5,5,-0.022688368,364
2017-04-20,ret_5,1,-0.014114093,362
2017-04-20,ret_5,2,-0.019381307,361
2017-04-20,ret_5,3,-0.017157782,361
2017-04-20,ret_5,4,-0.012545818,361
2017-04-20,ret_5,5,-0.015621426,361
2017-04-21,ret_5,1,0.039038457,360
2017-04-21,ret_5,2,0.022072503,360
2017-04-21,ret_5,3,0.01215604,359
2017-04-21,ret_5,4,0.0041784644,360
2017-04-21,ret_5,5,0.0058858204,360
2017-04-24,ret_5,1,0.035233762,365
2017-04-24,ret_5,2,0.019632025,364
2017-04-24,ret_5,3,0.0073758527,364
2017-04-24,ret_5,4,0.002522997,364
2017-04-24,ret_5,5,-0.0042939708,364
2017-04-25,ret_5,1,0.023802174,365
2017-04-25,ret_5,2,0.011057723,365
2017-04-25,ret_5,3,0.004682463,364
2017-04-25,ret_5,4,-0.0017585474,365
2017-04-25,ret_5,5,-0.007169195,365
2017-04-26,ret_5,1,-0.005089428,365
2017-04-26,ret_5,2,-0.0075490233,365
2017-04-26,ret_5,3,-0.01534606,364
2017-04-26,ret_5,4,-0.01857493,365
2017-04-26,ret_5,5,-0.021160534,365
2017-04-27,ret_5,1,-0.04190454,364
2017-04-27,ret_5,2,-0.0416111,363
2017-04-27,ret_5,3,-0.032389835,364
2017-04-27,ret_5,4,-0.036510143,363
2017-04-27,ret_5,5,-0.038739696,364
2017-04-28,ret_5,1,-0.033805758,363
2017-04-28,ret_5,2,-0.03186602,362
2017-04-28,ret_5,3,-0.031657264,362
2017-04-28,ret_5,4,-0.029457962,362
2017-04-28,ret_5,5,-0.03540716,362
2017-05-02,ret_5,1,-0.04687914,364
2017-05-02,ret_5,2,-0.044677783,363
2017-05-02,ret_5,3,-0.05006127,363
2017-05-02,ret_5,4,-0.052806407,363
2017-05-02,ret_5,5,-0.053562112,364
2017-05-03,ret_5,1,-0.0526147,366
2017-05-03,ret_5,2,-0.049778443,365
2017-05-03,ret_5,3,-0.057701632,365
2017-05-03,ret_5,4,-0.052790437,365
2017-05-03,ret_5,5,-0.057941284,366
2017-05-04,ret_5,1,-0.04072438,365
2017-05-04,ret_5,2,-0.040814314,364
2017-05-04,ret_5,3,-0.042859543,364
2017-05-04,ret_5,4,-0.042650715,364
2017-05-04,ret_5,5,-0.044006065,365
2017-05-05,ret_5,1,-0.015392023,364
2017-05-05,ret_5,2,-0.017632496,364
2017-05-05,ret_5,3,-0.021330915,363
2017-05-05,ret_5,4,-0.024381317,364
2017-05-05,ret_5,5,-0.01659542,364
2017-05-08,ret_5,1,-0.0013823778,362
2017-05-08,ret_5,2,-0.0061340253,362
2017-05-08,ret_5,3,-0.0065818294,362
2017-05-08,ret_5,4,-0.008333531,362
2017-05-08,ret_5,5,0.005584099,362
2017-05-09,ret_5,1,0.036661074,363
2017-05-09,ret_5,2,0.018077718,363
2017-05-09,ret_5,3,0.017413858,363
2017-05-09,ret_5,4,0.013490225,363
2017-05-09,ret_5,5,0.017893106,363
2017-05-10,ret_5,1,0.027834333,365
2017-05-10,ret_5,2,0.023311103,365
2017-05-10,ret_5,3,0.020526197,364
2017-05-10,ret_5,4,0.021068484,365
2017-05-10,ret_5,5,0.016168483,365
2017-05-11,ret_5,1,0.03260455,365
2017-05-11,ret_5,2,0.02851635,364
2017-05-11,ret_5,3,0.02458178,365
2017-05-11,ret_5,4,0.020727206,364
2017-05-11,ret_5,5,0.011919826,365
2017-05-12,ret_5,1,0.0023926,365
2017-05-12,ret_5,2,-0.00019496745,364
2017-05-12,ret_5,3,0.0020359973,364
2017-05-12,ret_5,4,0.00071077375,364
2017-05-12,ret_5,5,-0.0044809813,364
2017-05-15,ret_5,1,-0.059592426,364
2017-05-15,ret_5,2,-0.05569961,363
2017-05-15,ret_5,3,-0.04966173,363
2017-05-15,ret_5,4,-0.043279305,363
2017-05-15,ret_5,5,-0.047605336,364
2017-05-16,ret_5,1,-0.062256727,364
2017-05-16,ret_5,2,-0.055032395,364
2017-05-16,ret_5,3,-0.04929532,363
2017-05-16,ret_5,4,-0.04293157,364
2017-05-16,ret_5,5,-0.03757657,364
2017-05-17,ret_5,1,-0.04460461,364
2017-05-17,ret_5,2,-0.034015328,364
2017-05-17,ret_5,3,-0.027587831,364
2017-05-17,ret_5,4,-0.029517194,364
2017-05-17,ret_5,5,-0.029319763,364
2017-05-18,ret_5,1,-0.03678851,365
2017-05-18,ret_5,2,-0.034897663,364
2017-05-18,ret_5,3,-0.0319969,364
2017-05-18,ret_5,4,-0.032612607,364
2017-05-18,ret_5,5,-0.026612082,365
2017-05-19,ret_5,1,-0.013297237,365
2017-05-19,ret_5,2,-0.017148467,364
2017-05-19,ret_5,3,-0.01618732,365
2017-05-19,ret_5,4,-0.015076047,364
2017-05-19,ret_5,5,-0.014888105,365
2017-05-22,ret_5,1,-0.019049624,364
2017-05-22,ret_5,2,-0.012523835,363
2017-05-22,ret_5,3,-0.009065204,363
2017-05-22,ret_5,4,-0.009386337,363
2017-05-22,ret_5,5,-0.008539765,364
2017-05-23,ret_5,1,-0.018767638,362
2017-05-23,ret_5,2,-0.008567789,362
2017-05-23,ret_5,3,0.0015258738,362
2017-05-23,ret_5,4,-0.0012356122,362
2017-05-23,ret_5,5,0.0006754003,362
2017-05-24,ret_5,1,-0.01312801,362
2017-05-24,ret_5,2,-0.0066511314,362
2017-05-24,ret_5,3,-0.0030512793,362
2017-05-24,ret_5,4,-0.007091929,362
2017-05-24,ret_5,5,-0.0050560026,362
2017-05-25,ret_5,1,-0.00844706,363
2017-05-25,ret_5,2,-0.000369478,362
2017-05-25,ret_5,3,-0.0006089657,362
2017-05-25,ret_5,4,0.0025481198,362
2017-05-25,ret_5,5,-0.0012963307,363
2017-05-26,ret_5,1,0.02412111,364
2017-05-26,ret_5,2,0.023169728,364
2017-05-26,ret_5,3,0.023786848,364
2017-05-26,ret_5,4,0.022395993,364
2017-05-26,ret_5,5,0.019388717,364
2017-05-31,ret_5,1,0.0699621,365
2017-05-31,ret_5,2,0.057694767,364
2017-05-31,ret_5,3,0.047870588,364
2017-05-31,ret_5,4,0.045078345,364
2017-05-31,ret_5,5,0.036462802,364
2017-06-01,ret_5,1,0.058633853,364
2017-06-01,ret_5,2,0.046298213,363
2017-06-01,ret_5,3,0.038049307,364
2017-06-01,ret_5,4,0.03312948,363
2017-06-01,ret_5,5,0.026585393,364
2017-06-02,ret_5,1,0.017016735,364
2017-06-02,ret_5,2,0.019178754,363
2017-06-02,ret_5,3,0.014620526,363
2017-06-02,ret_5,4,0.013116837,363
2017-06-02,ret_5,5,0.011305197,363
2017-06-05,ret_5,1,0.033349052,365
2017-06-05,ret_5,2,0.028271941,364
2017-06-05,ret_5,3,0.022945492,370
2017-06-05,ret_5,4,0.018903399,358
2017-06-05,ret_5,5,0.020945786,364
2017-06-06,ret_5,1,0.006249201,364
2017-06-06,ret_5,2,0.0062155,364
2017-06-06,ret_5,3,0.0040467996,364
2017-06-06,ret_5,4,0.0010038775,364
2017-06-06,ret_5,5,-0.0023880615,364
2017-06-07,ret_5,1,0.015153235,364
2017-06-07,ret_5,2,0.014939886,364
2017-06-07,ret_5,3,0.016373212,364
2017-06-07,ret_5,4,0.01603609,364
2017-06-07,ret_5,5,0.011174435,364
2017-06-08,ret_5,1,0.0019815739,364
2017-06-08,ret_5,2,0.008762439,363
2017-06-08,ret_5,3,0.012894057,364
2017-06-08,ret_5,4,0.015776867,363
2017-06-08,ret_5,5,0.015120867,364
2017-06-09,ret_5,1,0.023720587,363
2017-06-09,ret_5,2,0.035572167,362
2017-06-09,ret_5,3,0.038383015,362
2017-06-09,ret_5,4,0.043299906,362
2017-06-09,ret_5,5,0.03490442,362
2017-06-12,ret_5,1,0.028322073,363
2017-06-12,ret_5,2,0.028426988,363
2017-06-12,ret_5,3,0.02207653,362
2017-06-12,ret_5,4,0.016175974,363
2017-06-12,ret_5,5,0.0036517144,363
2017-06-13,ret_5,1,0.024186697,364
2017-06-13,ret_5,2,0.024325205,364
2017-06-13,ret_5,3,0.02399333,363
2017-06-13,ret_5,4,0.017772784,364
2017-06-13,ret_5,5,0.0127932895,364
2017-06-14,ret_5,1,-0.010101494,363
2017-06-14,ret_5,2,-0.005747038,363
2017-06-14,ret_5,3,-0.006455871,363
2017-06-14,ret_5,4,-0.007869369,363
2017-06-14,ret_5,5,-0.015846262,363
2017-06-15,ret_5,1,-0.0026091738,364
2017-06-15,ret_5,2,-0.0027355645,363
2017-06-15,ret_5,3,-0.0040410627,364
2017-06-15,ret_5,4,-0.0071872626,363
2017-06-15,ret_5,5,-0.009446277,364
2017-06-16,ret_5,1,0.0065498026,364
2017-06-16,ret_5,2,0.003038595,363
2017-06-16,ret_5,3,-0.0016634826,364
2017-06-16,ret_5,4,-9.853502e-05,363
2017-06-16,ret_5,5,-0.001389231,364
2017-06-19,ret_5,1,0.01132379,365
2017-06-19,ret_5,2,0.0040707397,364
2017-06-19,ret_5,3,-0.0008102996,364
2017-06-19,ret_5,4,0.001953399,364
2017-06-19,ret_5,5,-0.0015280988,365
2017-06-20,ret_5,1,-0.003769122,365
2017-06-20,ret_5,2,-0.0034443988,364
2017-06-20,ret_5,3,-0.0048974073,364
2017-06-20,ret_5,4,-0.0070542903,364
2017-06-20,ret_5,5,-0.008321412,364
2017-06-21,ret_5,1,0.0141789485,376
2017-06-21,ret_5,2,0.017350119,353
2017-06-21,ret_5,3,0.016592557,365
2017-06-21,ret_5,4,0.021437278,364
2017-06-21,ret_5,5,0.016060393,365
2017-06-22,ret_5,1,0.012751197,365
2017-06-22,ret_5,2,0.021221211,364
2017-06-22,ret_5,3,0.021579647,364
2017-06-22,ret_5,4,0.016893737,364
2017-06-22,ret_5,5,0.011241578,364
2017-06-23,ret_5,1,0.0119559495,365
2017-06-23,ret_5,2,0.014476915,364
2017-06-23,ret_5,3,0.012954033,364
2017-06-23,ret_5,4,0.011899561,364
2017-06-23,ret_5,5,0.0030491215,365
2017-06-26,ret_5,1,0.005028001,365
2017-06-26,ret_5,2,0.009807366,365
2017-06-26,ret_5,3,0.008040325,365
2017-06-26,ret_5,4,0.0050796405,365
2017-06-26,ret_5,5,0.0011760476,365
2017-06-27,ret_5,1,0.02577433,366
2017-06-27,ret_5,2,0.026798472,366
2017-06-27,ret_5,3,0.021598516,365
2017-06-27,ret_5,4,0.018921237,366
2017-06-27,ret_5,5,0.013544461,366
2017-06-28,ret_5,1,0.023447312,367
2017-06-28,ret_5,2,0.020226257,366
2017-06-28,ret_5,3,0.0178841,366
2017-06-28,ret_5,4,0.013393748,366
2017-06-28,ret_5,5,0.012578157,366
2017-06-29,ret_5,1,0.020177828,367
2017-06-29,ret_5,2,0.019486396,366
2017-06-29,ret_5,3,0.020906614,367
2017-06-29,ret_5,4,0.019249609,366
2017-06-29,ret_5,5,0.021454448,367
2017-06-30,ret_5,1,0.004181649,366
2017-06-30,ret_5,2,0.0077732233,366
2017-06-30,ret_5,3,0.008889098,365
2017-06-30,ret_5,4,0.007993819,366
2017-06-30,ret_5,5,0.009005806,366
2017-07-03,ret_5,1,-0.005388483,366
2017-07-03,ret_5,2,-0.0061365925,366
2017-07-03,ret_5,3,-0.00073003344,366
2017-07-03,ret_5,4,0.0005025984,366
2017-07-03,ret_5,5,0.0024472943,366
2017-07-04,ret_5,1,-0.014787892,365
2017-07-04,ret_5,2,-0.01622894,365
2017-07-04,ret_5,3,-0.013605388,364
2017-07-04,ret_5,4,-0.010558511,365
2017-07-04,ret_5,5,-0.004654677,365
2017-07-05,ret_5,1,-0.012300932,365
2017-07-05,ret_5,2,-0.011104255,365
2017-07-05,ret_5,3,-0.011388149,363
2017-07-05,ret_5,4,-0.010346014,364
2017-07-05,ret_5,5,-0.007332285,365
2017-07-06,ret_5,1,-0.016165381,365
2017-07-06,ret_5,2,-0.018167406,364
2017-07-06,ret_5,3,-0.019732753,365
2017-07-06,ret_5,4,-0.020934982,364
2017-07-06,ret_5,5,-0.018744923,365
2017-07-07,ret_5,1,-0.056604207,364
2017-07-07,ret_5,2,-0.060145143,363
2017-07-07,ret_5,3,-0.07620876,363
2017-07-07,ret_5,4,-0.07102113,363
2017-07-07,ret_5,5,-0.0674659,364
2017-07-10,ret_5,1,-0.056873947,362
2017-07-10,ret_5,2,-0.05740372,362
2017-07-10,ret_5,3,-0.04729625,362
2017-07-10,ret_5,4,-0.04477207,362
2017-07-10,ret_5,5,-0.018586967,362
2017-07-11,ret_5,1,-0.05462923,363
2017-07-11,ret_5,2,-0.04144868,362
2017-07-11,ret_5,3,-0.026936276,363
2017-07-11,ret_5,4,-0.01219133,362
2017-07-11,ret_5,5,0.0012391454,363
2017-07-12,ret_5,1,-0.045648538,363
2017-07-12,ret_5,2,-0.03944766,362
2017-07-12,ret_5,3,-0.027571104,362
2017-07-12,ret_5,4,-0.013532279,362
2017-07-12,ret_5,5,0.0045734807,363
2017-07-13,ret_5,1,-0.043185577,363
2017-07-13,ret_5,2,-0.035558164,363
2017-07-13,ret_5,3,-0.025154926,363
2017-07-13,ret_5,4,-0.004137175,363
