datetime,factor,count,ic,rank_ic
2017-03-16,ret_5,1850,0.068421588225208,0.11305222068534922
2017-03-17,ret_5,1846,-0.02454724272373891,-0.019907271560424815
2017-03-20,ret_5,1841,-0.0032033376883287236,-0.06562252908261383
2017-03-21,ret_5,1844,-0.08650640141692667,-0.13298469421342604
2017-03-22,ret_5,1845,-0.030963077811617116,-0.05197024472481395
2017-03-23,ret_5,1844,-0.08153295510514398,-0.08138552381031063
2017-03-24,ret_5,1839,0.04401932093954784,0.0583033872242557
2017-03-27,ret_5,1836,0.11244774418767099,0.15069724550821592
2017-03-28,ret_5,1838,0.005836531996163353,0.06307943471342953
2017-03-29,ret_5,1838,0.042772086259875275,0.08333800860813037
2017-03-30,ret_5,1835,0.0802628670391822,0.09820865794033234
2017-03-31,ret_5,1841,0.07840681678494694,0.1411465506100592
2017-04-05,ret_5,1831,0.21724265815532143,0.20440233345663852
2017-04-06,ret_5,1824,0.2520193653331374,0.2011575930606131
2017-04-07,ret_5,1834,0.16038795455529586,0.08390537712125246
2017-04-10,ret_5,1834,0.015462666109671366,0.02171831342313786
2017-04-11,ret_5,1833,0.06581733469380124,0.014306837433463847
2017-04-12,ret_5,1821,-0.11120378401721291,-0.01624615835482939
2017-04-13,ret_5,1814,-0.1172855886123656,-0.02173925395056852
2017-04-14,ret_5,1812,-0.061637581677760955,0.0011647446400080517
2017-04-17,ret_5,1819,-0.015034280658887412,0.062201020722999156
2017-04-18,ret_5,1819,0.1759356425209911,0.22830145280152317
2017-04-19,ret_5,1818,0.09592977732370606,0.13814225605291494
2017-04-20,ret_5,1806,-0.006103792334009468,0.02310403379340391
2017-04-21,ret_5,1799,-0.2334414661599326,-0.2777097547619885
2017-04-24,ret_5,1821,-0.28715541619118135,-0.3314399439502482
2017-04-25,ret_5,1824,-0.23362840868500734,-0.2543958416785726
2017-04-26,ret_5,1824,-0.13334315994293644,-0.12560467615882018
2017-04-27,ret_5,1818,0.03341598657120371,0.07487711424783552
2017-04-28,ret_5,1811,-0.03762588229348185,0.04038030439725936
2017-05-02,ret_5,1817,-0.08865016752649693,-0.08377827213326745
2017-05-03,ret_5,1827,-0.03344200448391651,-0.04801312018885215
2017-05-04,ret_5,1822,0.012894839414166935,-0.037619454911205885
2017-05-05,ret_5,1819,0.025372504412364445,-0.03659107996286983
2017-05-08,ret_5,1810,0.07896643910195926,0.052450371531468136
2017-05-09,ret_5,1815,-0.1592703148805549,-0.13218619559886546
2017-05-10,ret_5,1824,-0.09009484435522488,-0.10104146148377445
2017-05-11,ret_5,1823,-0.18156785661573482,-0.20401969997286987
2017-05-12,ret_5,1821,-0.069350471944058,-0.027691335896228773
2017-05-15,ret_5,1817,0.05157155568341904,0.14138088077222852
2017-05-16,ret_5,1819,0.14573292603001148,0.21252246354391507
2017-05-17,ret_5,1820,0.09073414144032936,0.11696203332265245
2017-05-18,ret_5,1822,0.07543736438558767,0.0774136605195863
2017-05-19,ret_5,1823,-0.005556671651978682,0.0010318935857856015
2017-05-22,ret_5,1817,0.05152529900167404,0.08987713113651194
2017-05-23,ret_5,1810,0.1129891875306588,0.19183638612195072
2017-05-24,ret_5,1810,0.04201704620042811,0.08913071054693797
2017-05-25,ret_5,1812,0.033192500494446504,0.08290597717458635
2017-05-26,ret_5,1820,-0.043720310284452515,-0.06501986669715909
2017-05-31,ret_5,1821,-0.24049210772915042,-0.33756793712832556
2017-06-01,ret_5,1818,-0.273518238411926,-0.3212782872652994
2017-06-02,ret_5,1816,-0.048902007080393266,-0.039281902762959724
2017-06-05,ret_5,1821,-0.0954452834493108,-0.12088599464838733
2017-06-06,ret_5,1820,-0.03715670613021931,-0.058578620427300616
2017-06-07,ret_5,1820,-0.053157435742922726,-0.006025022707126608
2017-06-08,ret_5,1818,0.07553965572181738,0.14292248188925583
2017-06-09,ret_5,1811,0.0524607855526808,0.10134794322254964
2017-06-12,ret_5,1814,-0.24301102027570973,-0.27163330107768635
2017-06-13,ret_5,1819,-0.18161975227472052,-0.1405559345501895
2017-06-14,ret_5,1815,-0.10823344665561618,-0.04851820696013702
2017-06-15,ret_5,1818,-0.086503352130323,-0.09895913948173864
2017-06-16,ret_5,1818,-0.08536601723320768,-0.08745880519260706
2017-06-19,ret_5,1822,-0.11802205069498961,-0.13454330849103585
2017-06-20,ret_5,1821,-0.04643975712326569,-0.09770314034642301
2017-06-21,ret_5,1823,-0.00985968066180379,0.03251529472889935
2017-06-22,ret_5,1821,-0.06414597826373844,-0.03977658918449113
2017-06-23,ret_5,1822,-0.11527203808177089,-0.11464223214890132
2017-06-26,ret_5,1825,-0.0687170040245776,-0.07374886032430633
2017-06-27,ret_5,1829,-0.11476571456674893,-0.1575251080063077
2017-06-28,ret_5,1831,-0.06270573918474147,-0.09527629879481467
2017-06-29,ret_5,1833,0.03302987283895146,-0.015513429107955194
2017-06-30,ret_5,1829,0.04141285002726119,0.014420526566208134
2017-07-03,ret_5,1830,0.07172532606210837,0.05514903109633807
2017-07-04,ret_5,1824,0.08224779670355238,0.08476706199775365
2017-07-05,ret_5,1822,0.03006845578401602,0.015005096089405177
2017-07-06,ret_5,1823,-0.01201815095056978,-0.0443251792619824
2017-07-07,ret_5,1817,-0.0484366172597411,-0.11962215071767869
2017-07-10,ret_5,1810,0.23709862405700097,0.19784151987757476
2017-07-11,ret_5,1813,0.3007499444960975,0.3261345410335277
2017-07-12,ret_5,1812,0.3220033457284118,0.32908568430691887
2017-07-13,ret_5,1815,0.3445703632366111,0.3845842344216461
2017-07-14,ret_5,1815,0.174669086635773,0.17537503660647158
2017-07-17,ret_5,1811,0.006484479241970513,0.021104419853622037
2017-07-18,ret_5,1813,-0.027280297215720218,-0.06394641815208979
2017-07-19,ret_5,1813,-0.27215197443523664,-0.3366787564563607
2017-07-20,ret_5,1813,-0.21396743713902708,-0.3115223015690538
2017-07-21,ret_5,1814,0.0012685101500613596,-0.10652783917529432
2017-07-24,ret_5,1816,-0.028727059640361336,-0.034679354130642145
2017-07-25,ret_5,1817,-0.11185406604705413,-0.1283159496493373
2017-07-26,ret_5,1818,-0.06767116100804446,-0.08268337862382612
2017-07-27,ret_5,1812,-0.12896888090780312,-0.060546841497977226
2017-07-28,ret_5,1811,-0.07904414669894937,-0.030359447018523052
2017-07-31,ret_5,1813,0.07857055384679142,0.09834065201768144
2017-08-01,ret_5,1816,0.024620137858504604,-0.008377606507376857
2017-08-02,ret_5,1819,-0.042486440820884416,-0.16614732265260224
2017-08-03,ret_5,1823,-0.08324266012661219,-0.15809164692299896
2017-08-04,ret_5,1821,-0.17326222850297657,-0.17787232590470312
2017-08-07,ret_5,1817,-0.11681330673007845,-0.10624192667804806
2017-08-08,ret_5,1828,-0.15965990663032673,-0.07347066158032421
2017-08-09,ret_5,1832,-0.15380245585149652,-0.08616314135828827
2017-08-10,ret_5,1836,-0.22964183663112603,-0.22654107179499994
2017-08-11,ret_5,1835,-0.26232229123420936,-0.24620050768935178
2017-08-14,ret_5,1834,-0.16435065580690275,-0.14765505127262205
2017-08-15,ret_5,1835,-0.14943268767336865,-0.1456065477331545
2017-08-16,ret_5,1835,-0.03822181844131002,-0.08500507334862477
2017-08-17,ret_5,1840,-0.09053977062818805,-0.07940124579507585
2017-08-18,ret_5,1841,-0.0529328202392677,-0.030511554694008517
2017-08-21,ret_5,1844,0.02468386041366709,0.037580704044956705
2017-08-22,ret_5,1843,0.027534672063930045,-0.01001416139087834
2017-08-23,ret_5,1844,-0.09239285157602689,-0.11047712623976727
2017-08-24,ret_5,1850,-0.13273749913970165,-0.20148772023349176
2017-08-25,ret_5,1850,0.012904678642838856,-0.018581436724824648
2017-08-28,ret_5,1854,0.016556686396330768,-0.022984827169490612
2017-08-29,ret_5,1851,-0.022813896871059794,-0.06059982921293631
2017-08-30,ret_5,1839,-0.065513129238504,-0.10529673540420266
2017-08-31,ret_5,1836,-0.05795428803465833,-0.07249730257689717
2017-09-01,ret_5,1843,0.03383025132340958,-0.04394061503314453
2017-09-04,ret_5,1845,0.08611464415438204,0.059941104285895684
2017-09-05,ret_5,1847,0.05440994826844142,-0.013134810234882773
2017-09-06,ret_5,1838,0.05618801881275323,0.0009493419978494249
2017-09-07,ret_5,1836,-0.02969108760406352,-0.07533530218857287
2017-09-08,ret_5,1841,-0.013241615596789873,-0.009817460935880007
2017-09-11,ret_5,1849,0.08150106983196706,0.06748170125351455
2017-09-12,ret_5,1849,0.020300502920981338,-0.039154390982279234
2017-09-13,ret_5,1846,-0.1384783516415474,-0.10283504441154093
2017-09-14,ret_5,1839,-0.06994911248245485,-0.1058974658852696
2017-09-15,ret_5,1833,-0.15199237904247048,-0.13786553411810962
2017-09-18,ret_5,1837,-0.06535578738230893,-0.036150463906117355
2017-09-19,ret_5,1841,-0.10305335867484199,-0.053503456506702386
2017-09-20,ret_5,1840,0.010566521984094124,-0.024144460706059495
2017-09-21,ret_5,1843,0.08324610479147138,-0.007238757001369763
2017-09-22,ret_5,1841,0.16821401832699154,0.00540017666531472
2017-09-25,ret_5,1840,0.06254597841099592,0.04813346046670121
2017-09-26,ret_5,1842,-0.007236373068478397,-0.02250573460283907
2017-09-27,ret_5,1839,0.014183113974908021,-0.016329739103525098
2017-09-28,ret_5,1846,-0.10729364038056105,-0.10318957765227621
2017-09-29,ret_5,1845,-0.10287632264217052,-0.05851409802714247
2017-10-09,ret_5,1848,-0.17360968006962324,-0.14369491868197062
2017-10-10,ret_5,1850,-0.10388047370946166,-0.041558409105358324
2017-10-11,ret_5,1849,0.003368138129844693,0.08638084127798051
2017-10-12,ret_5,1853,-0.011385248116609433,0.016277319932559167
2017-10-13,ret_5,1854,0.1617631433243709,0.1783287948019952
2017-10-16,ret_5,1858,0.11456381445650927,0.14875393410782742
2017-10-17,ret_5,1859,0.013195235509623517,0.004676166605110601
2017-10-18,ret_5,1855,-0.08150504081475214,-0.12955777520519093
2017-10-19,ret_5,1857,0.10825305023838384,0.11283556433762765
2017-10-20,ret_5,1860,0.19414042495335176,0.2773125585220913
2017-10-23,ret_5,1863,0.10826824736704875,0.19062001800619202
2017-10-24,ret_5,1861,0.09104200759731662,0.14836641802687328
2017-10-25,ret_5,1862,0.10482240969676206,0.13807084759905774
2017-10-26,ret_5,1858,0.07124247018405801,0.06392781918506332
2017-10-27,ret_5,1855,0.06532401359404849,0.046265850575940425
2017-10-30,ret_5,1860,0.11079581588838493,0.10598163492729291
2017-10-31,ret_5,1859,0.006106374689717057,-0.006350984507190959
2017-11-01,ret_5,1863,0.02004785043338537,-0.06187304935501252
2017-11-02,ret_5,1861,0.019624573333895903,-0.05058180652013961
2017-11-03,ret_5,1859,0.11017248830630144,0.04274186496849689
2017-11-06,ret_5,1864,0.050817141313774544,0.011223484927711648
2017-11-07,ret_5,1871,0.08673328726442867,0.08195334890802138
2017-11-08,ret_5,1868,0.054298115355494676,0.036715931683814595
2017-11-09,ret_5,1871,-0.020864672376276282,-0.05260334383643079
2017-11-10,ret_5,1861,0.05003632740632735,-0.0068497684206203025
2017-11-13,ret_5,1861,0.16930533207729132,0.13294674849281363
2017-11-14,ret_5,1860,0.25779165673921106,0.15701781459031278
2017-11-15,ret_5,1859,0.10154026876255012,0.0679403190068418
2017-11-16,ret_5,1859,-0.00600795144293313,-0.09658334243648965
2017-11-17,ret_5,1854,0.026406844049501714,-0.001505209838787282
2017-11-20,ret_5,1848,-0.08938742198588454,-0.1781830397284261
2017-11-21,ret_5,1850,-0.11641973482273066,-0.19239309361900703
2017-11-22,ret_5,1847,-0.06764564251406471,-0.1750228092252178
2017-11-23,ret_5,1843,-0.0004946946065562656,-0.1728197007370471
2017-11-24,ret_5,1845,0.1386032535097692,0.03588327479153275
2017-11-27,ret_5,1842,0.07016924643998655,0.059880098914551545
2017-11-28,ret_5,1834,-0.06865730193072217,-0.0840373890558789
2017-11-29,ret_5,1830,-0.14778483603138087,-0.13004814161210945
2017-11-30,ret_5,1829,-0.12242991212981784,-0.10998292112742557
2017-12-01,ret_5,1827,-0.02088813101579989,-0.01794027473009904
2017-12-04,ret_5,1832,0.061313183856061056,0.07179759248638527
2017-12-05,ret_5,1828,-0.1831504614935039,-0.20168932469102452
2017-12-06,ret_5,1829,-0.06402849491018733,-0.09886633943371083
2017-12-07,ret_5,1831,-0.03419079739593966,-0.0722949550767403
2017-12-08,ret_5,1824,-0.01768280214436396,-0.04503240840244829
2017-12-11,ret_5,1824,0.03174575966226159,0.011612823417709233
2017-12-12,ret_5,1827,0.0014911394050570158,-0.020292994379586097
2017-12-13,ret_5,1823,0.09814733090320613,0.05750584227391434
2017-12-14,ret_5,1827,0.10979274683529612,0.08658237883369521
2017-12-15,ret_5,1827,0.08968060221161557,0.05563509709075843
2017-12-18,ret_5,1822,0.0681294756803197,0.06018654285381904
2017-12-19,ret_5,1822,0.011030766138844876,-0.02367338021225034
2017-12-20,ret_5,1817,0.05370291839256584,0.03774470341708392
2017-12-21,ret_5,1822,0.0021253290502970703,0.0001737700294855411
2017-12-22,ret_5,1823,-0.045493921869632095,-0.07208590286974274
2017-12-25,ret_5,1828,-0.15550034263820034,-0.2172801046590377
2017-12-26,ret_5,1829,-0.07280500916684281,-0.113814197713669
2017-12-27,ret_5,1836,-0.034874670998148,-0.12020359888150785
2017-12-28,ret_5,1836,0.10014686519367325,0.03694901275106931
2017-12-29,ret_5,1836,0.013835868594799539,-0.025666849307154238
2018-01-02,ret_5,1838,0.10094604783625423,0.050981415847617756
2018-01-03,ret_5,1846,-0.002731622615655878,-0.007747833061258618
2018-01-04,ret_5,1846,0.013132138772208568,0.002355397211013461
2018-01-05,ret_5,1850,0.02274125774765478,0.002688460909269863
2018-01-08,ret_5,1851,0.14649608253690108,0.11219597422441696
2018-01-09,ret_5,1847,0.07675856540275078,0.07106956024660893
2018-01-10,ret_5,1844,0.13133181251645354,0.19785281540951147
2018-01-11,ret_5,1844,-0.012516997271552898,0.06804296633742636
2018-01-12,ret_5,1843,-0.13111503524465185,-0.03923654520746663
2018-01-15,ret_5,1847,-0.2164714046184394,-0.19913000597720973
2018-01-16,ret_5,1847,-0.06654517852693108,-0.11075767205079987
2018-01-17,ret_5,1845,-0.11225468879946322,-0.1392417149544109
2018-01-18,ret_5,1846,-0.0736421483195834,-0.11207944485408193
2018-01-19,ret_5,1843,0.009331656043196902,0.020073435653955342
2018-01-22,ret_5,1846,0.03867345757652357,0.022402342447680978
2018-01-23,ret_5,1849,0.1163672188314335,0.06765525174825378
2018-01-24,ret_5,1837,0.19550010635900797,0.14383695211639366
2018-01-25,ret_5,1811,0.18702222307135852,0.1560990433846906
2018-01-26,ret_5,1784,0.13388543144640763,0.13149473676595178
2018-01-29,ret_5,1770,0.1521062501879631,0.15578473289785955
2018-01-30,ret_5,1767,0.12866557507158344,0.09467806209647023
2018-01-31,ret_5,1764,0.010113416018664098,0.06065201312789572
2018-02-01,ret_5,1765,-0.17229103632639167,-0.10675011105690646
2018-02-02,ret_5,1763,-0.26568956493185053,-0.19380282467833482
2018-02-05,ret_5,1761,-0.3645392445016992,-0.36899451498916863
2018-02-06,ret_5,1763,-0.3353910724145916,-0.3425153811491202
2018-02-07,ret_5,1766,-0.19927725571182187,-0.2453045424621061
2018-02-08,ret_5,1772,-0.13643693876596386,-0.21078133381691003
2018-02-09,ret_5,1773,-0.30795121272556714,-0.41650889678359504
2018-02-12,ret_5,1774,-0.08497590498667076,-0.1024172397268649
2018-02-13,ret_5,1770,0.11043056693378928,0.11818169445380856
2018-02-14,ret_5,1770,0.10080486016210333,0.14015625552772842
2018-02-22,ret_5,1773,0.09058482215329858,0.13129752690779456
2018-02-23,ret_5,1774,-0.09504688594657924,-0.10160444999673758
2018-02-26,ret_5,1779,0.03176111970784639,0.05996319288868199
2018-02-27,ret_5,1780,0.03643785486492964,0.04274570796742322
2018-02-28,ret_5,1784,-0.08117505393918274,-0.13502691651475357
2018-03-01,ret_5,1793,0.17457419361457752,0.2207294871757889
2018-03-02,ret_5,1798,0.12077946829052041,0.1359599698552945
2018-03-05,ret_5,1807,0.16331213300512695,0.22493340709165138
2018-03-06,ret_5,1814,-0.01780491642779997,0.015193196798924849
2018-03-07,ret_5,1810,-0.03184574951431016,-0.059581155577564035
2018-03-08,ret_5,1813,-0.004476883316918624,-0.10152606106064713
2018-03-09,ret_5,1813,0.0024556199887428272,0.0007413426826421133
2018-03-12,ret_5,1805,0.047925120334434274,0.09627191862005455
2018-03-13,ret_5,1809,0.0261827327055292,0.03283896665772274
2018-03-14,ret_5,1809,-0.04030010023477638,-0.04678206243762465
2018-03-15,ret_5,1813,-0.14234244924062792,-0.1656297616400816
2018-03-16,ret_5,1813,-0.10353521337809309,-0.07375138528162335
2018-03-19,ret_5,1811,-0.02239156535120031,0.06612266341442907
2018-03-20,ret_5,1805,-0.02135000331648033,0.10933297905743054
2018-03-21,ret_5,1809,-0.04279384006140079,0.0788154898299124
2018-03-22,ret_5,1816,-0.09839656621965868,-0.01624280436461352
2018-03-23,ret_5,1816,-0.2953011914111297,-0.3165100375266628
2018-03-26,ret_5,1817,-0.21068595633369275,-0.14697947108469028
2018-03-27,ret_5,1813,-0.06358921434645552,-0.03798851644340493
2018-03-28,ret_5,1811,0.13251595336445623,0.1571276046503231
2018-03-29,ret_5,1815,-0.03890738919789327,-0.03684628335708731
2018-03-30,ret_5,1817,-0.21081371446740443,-0.21144089371906222
2018-04-02,ret_5,1824,-0.19450874498254303,-0.20195949198382587
2018-04-03,ret_5,1823,-0.049346818429964225,-0.0284550635593457
2018-04-04,ret_5,1815,-0.04292708015334764,-0.029653786230006907
2018-04-09,ret_5,1815,0.17940046913386068,0.14563790869378254
2018-04-10,ret_5,1813,-0.022488814830056582,-0.016605764427269465
2018-04-11,ret_5,1815,-0.12064118575380486,-0.08785820439239542
2018-04-12,ret_5,1821,-0.08970247688053347,-0.05938273948102941
2018-04-13,ret_5,1825,-0.030455205876641474,-0.0004173626243469597
2018-04-16,ret_5,1827,0.005358788518141303,-0.007500495637269552
2018-04-17,ret_5,1830,-0.1531020920219579,-0.1488483250654661
2018-04-18,ret_5,1824,0.06121716536026471,0.10577848987941998
2018-04-19,ret_5,1828,-0.07916159723633127,-0.0678404280818612
2018-04-20,ret_5,1818,-0.02715857374787496,-0.04483119250172749
2018-04-23,ret_5,1825,-0.05642458928001243,-0.06626145748752828
2018-04-24,ret_5,1824,-0.07506641226800036,-0.057660396900621684
2018-04-25,ret_5,1819,0.02623967258075335,0.031090810162862317
2018-04-26,ret_5,1815,-0.05271428740744621,-0.056621286917607885
2018-04-27,ret_5,1815,-0.016562284232995987,-0.05201558425011376
2018-05-02,ret_5,1825,0.05003740910447209,0.013896261965229736
2018-05-03,ret_5,1832,-0.058520169076902,-0.09873755207326194
2018-05-04,ret_5,1832,0.059934542806700054,0.0636320122223585
2018-05-07,ret_5,1825,0.14703591387667245,0.18849385778607927
2018-05-08,ret_5,1827,0.13738318444823444,0.20037547608809816
2018-05-09,ret_5,1835,0.014075314898698805,0.04190939802469928
2018-05-10,ret_5,1847,0.15968808379881783,0.19817533468540188
2018-05-11,ret_5,1846,0.07874173216240588,-0.005856525028718462
2018-05-14,ret_5,1853,0.027797896256939462,-0.016931863799974117
2018-05-15,ret_5,1850,0.000996844061188388,-0.04365149342824218
2018-05-16,ret_5,1846,-0.0462297765543679,-0.04162153884067835
2018-05-17,ret_5,1849,-0.038843367006466,-0.00021862989967986828
2018-05-18,ret_5,1854,0.12711594853132882,0.14240962641880978
2018-05-21,ret_5,1852,-0.012598127346743737,0.011909129707705515
2018-05-22,ret_5,1847,0.0333679593033555,0.025087820890963407
2018-05-23,ret_5,1843,-0.06490281021824114,-0.09642636586631347
2018-05-24,ret_5,1834,-0.09996869769571626,-0.10467086342470423
2018-05-25,ret_5,1837,-0.09732451779935719,-0.08660284773361512
2018-05-28,ret_5,1833,0.11830895022753872,0.08707844700124363
2018-05-29,ret_5,1833,0.018670261245376612,-0.012127517574111995
2018-05-30,ret_5,1830,-0.05264372104938529,-0.08983781345153223
2018-05-31,ret_5,1831,0.07437379754055962,0.04346688264389891
2018-06-01,ret_5,1829,0.013263624508415069,-0.02188386461008303
2018-06-04,ret_5,1837,0.10623205318463122,0.09584011304822676
2018-06-05,ret_5,1831,0.18622419530816556,0.20050448380859895
2018-06-06,ret_5,1825,0.09296604010575642,0.09573380014097119
2018-06-07,ret_5,1820,0.12138738844342828,0.13817540558052344
2018-06-08,ret_5,1809,0.08547368395719532,0.1270419486419244
2018-06-11,ret_5,1819,0.059413537811184414,0.07890288564417955
2018-06-12,ret_5,1822,0.10857093995029851,0.14351491975903702
2018-06-13,ret_5,1822,0.13415493547567509,0.1742865099889142
2018-06-14,ret_5,1825,0.047064189961847684,0.04192257025921834
2018-06-15,ret_5,1828,-0.1298158135071619,-0.21610835203618398
2018-06-19,ret_5,1834,-0.21197337463534624,-0.2557810944476527
2018-06-20,ret_5,1837,-0.21645490037563386,-0.3187650116422346
2018-06-21,ret_5,1840,-0.21834991301894888,-0.381231385770119
2018-06-22,ret_5,1844,-0.17757204603020207,-0.3005152246576046
2018-06-25,ret_5,1846,-0.13328268004405103,-0.27447986004496433
2018-06-26,ret_5,1848,0.11803903026949741,0.06973077281272291
2018-06-27,ret_5,1852,0.08888545032097564,0.06341729612374702
2018-06-28,ret_5,1851,0.03496329613501291,0.07556585109752174
2018-06-29,ret_5,1852,0.02172085309910319,0.09298535833026411
2018-07-02,ret_5,1855,-0.10931577635709067,-0.07953276185743723
2018-07-03,ret_5,1857,-0.01305014856064964,-0.040697872346141285
2018-07-04,ret_5,1859,-0.04083284273807923,-0.02110437547012823
2018-07-05,ret_5,1865,-0.1398168613742434,-0.15103549265567373
2018-07-06,ret_5,1870,-0.12449070479533468,-0.12083812216340534
2018-07-09,ret_5,1880,0.03373426666895795,0.016327581209665997
2018-07-10,ret_5,1887,-0.07109356038238578,-0.16154498958724736
2018-07-11,ret_5,1886,-0.0021647316957795443,-0.03091782232161938
2018-07-12,ret_5,1888,0.02436905167806962,-0.039685339205052114
2018-07-13,ret_5,1891,-0.02700413540320889,-0.09014965453265045
2018-07-16,ret_5,1896,-0.06187039731918086,-0.14063583075007796
2018-07-17,ret_5,1897,-0.04060117114093354,-0.1693404352893528
2018-07-18,ret_5,1897,-0.061236795921867364,-0.11484124320614615
2018-07-19,ret_5,1895,-0.06096722281851092,-0.08743162695253322
2018-07-20,ret_5,1894,-0.04035743186099161,-0.04609899201975826
2018-07-23,ret_5,1900,0.05989673930225744,0.06408600265622771
2018-07-24,ret_5,1902,0.17235964699978107,0.2011158415175805
2018-07-25,ret_5,1904,0.13072083096960943,0.158541690196047
2018-07-26,ret_5,1904,0.01737291783816467,0.12841053907741204
2018-07-27,ret_5,1907,0.11319951880952228,0.18218970340350532
2018-07-30,ret_5,1907,0.2152546427352204,0.25583837196953024
2018-07-31,ret_5,1908,0.21621304259180998,0.30848944314458865
2018-08-01,ret_5,1911,0.028740413632268876,0.10516707149547981
2018-08-02,ret_5,1910,-0.07658578678514187,-0.08027177956868121
2018-08-03,ret_5,1905,-0.19503950694647876,-0.24132543055797578
2018-08-06,ret_5,1909,-0.24861413177076938,-0.2797298480299097
2018-08-07,ret_5,1911,-0.26687794520215996,-0.2885842097746029
2018-08-08,ret_5,1912,-0.23000077271583808,-0.23226034678258087
2018-08-09,ret_5,1913,0.042804853277043045,0.053439392913086366
2018-08-10,ret_5,1913,0.11535074817242935,0.10524879784419745
2018-08-13,ret_5,1915,0.16134017746727547,0.17412567821699723
2018-08-14,ret_5,1920,0.12847622921356702,0.10930451303105329
2018-08-15,ret_5,1918,0.08258557072428496,0.07489997630440073
2018-08-16,ret_5,1919,-0.05433541018955675,-0.004445127092860673
2018-08-17,ret_5,1920,-0.1715576984613693,-0.18564562377374835
2018-08-20,ret_5,1918,-0.15702967259292044,-0.14496676823674448
2018-08-21,ret_5,1921,-0.1113203499602718,-0.065502408818336
2018-08-22,ret_5,1918,-0.03576632652615391,-0.025533898292789806
2018-08-23,ret_5,1918,0.011584794751562348,0.03133724384154791
2018-08-24,ret_5,1923,0.055981667696564374,0.08266519345375416
2018-08-27,ret_5,1925,0.117554425379267,0.18752399898948013
2018-08-28,ret_5,1928,0.08893515054826699,0.12895246789910653
2018-08-29,ret_5,1927,0.0754181499037435,0.097008625413052
2018-08-30,ret_5,1927,-0.023757187762133123,0.020358957161403173
2018-08-31,ret_5,1923,-0.09575658635134489,-0.04146353684477931
2018-09-03,ret_5,1926,-0.008178608208270696,0.07954375073077237
2018-09-04,ret_5,1927,0.058320394958433455,0.10234952009407142
2018-09-05,ret_5,1925,0.05953566551253243,0.11085094886662072
2018-09-06,ret_5,1929,0.013035655691485775,0.054128716517600484
2018-09-07,ret_5,1928,0.043602587069723656,0.06751847362521042
2018-09-10,ret_5,1929,0.02537963297151915,0.013981948493839273
