source,library_version,endpoint,instrument,query_parameters,retrieval_time_utc,http_or_api_status,row_count,raw_snapshot_sha256,normalizer_version
community,qlib_provider_snapshot_20260609,D.features,SZ002608,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002608"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,84657a5187f8d906246fa48327b448ae8f5f172d9b48a73dcfaadacd836edeb2,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ002651,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002651"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,4ed107f6c7f8e45d65880cfd19af7796a41e4ec90ad05b7e230dc61248c7f870,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ002739,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002739"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,f95be8acdf79e639a4a8682ff90ce9435cef47a5fc15a566fdcb41064ee19302,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ002750,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002750"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,217,d0b6e60c0a86bd2730314d3808a303b394658edd2ee66d7777c8c152f109412f,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ002895,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002895"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,115f7039fc7253729218ee1d5a12292762adea84c545c66fbcd465dbd530f7d5,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ002906,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002906"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,529349c22f2556b4e9875fb08954f7b211c5cde9e11a4e6cb2e095268b9dd133,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ002936,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002936"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,0d59080aafb1eb65b1d44132a0e437bf63aeb1666ad07449823aa50b04ff6532,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300001,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300001"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,b8b46e80abe87dabbf991e74f9007f94d4e92c52768082360d0a551b9a663f33,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300002,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300002"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,eb847999fcfcea76fbd46571295e12904c6b90e97f5373432685861a0e371407,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300003,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300003"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,7c565e457a6c9bbd197bc0e0d307bb80363ab36cb555d8aef0f760b4360f4bfc,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300004,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300004"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,5352415d4015bd3a31de5e227f618badd564b2dcfaf2c318d1ba708d57571a3a,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300005,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300005"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,945529ae43b942298ea944be0bd1602d24bf7bd2a67ca88ff7de3a8e3b39aea9,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300007,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300007"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,fdfd2c9a934667593976f037ab00e3bf22db9df63ba6037f17ae27483e86fbe4,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300008,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300008"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,bb5e16d30f3be66377d36012d3b37f1987df267ed4d761ee303b9c2a65bd16ac,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300036,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300036"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,a7c5234028451a1b2ea83ba7ef61b4234cdfd77db04bce7b4eb712382e71a898,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300114,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300114"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,128,77858756d4ef38b8ff7e8ff0c94e7bd1444eda68f8a770e4fa1c7791bb600766,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300122,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300122"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,548ecee6785f0937868e13d07a8a4365ac554e0f2f8681d81ce193a3861d55b6,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300131,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300131"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,42b0f7816e5e060d2a74bbcb29df858bf4c059fb54ff0644c84fe5d16c161681,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300169,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300169"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,3bf50f7640480266406b00ec36ef2d4128a6b18d67cc9a9b37eef87855ce25bd,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300177,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300177"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,a66db788bdb0d8716129ef6e7ccd5b53c3b67be68ea8034621617cce14efd9b7,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300188,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300188"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,6082d399a9cfdf4801cf3298985935a6e5d743e074f125329a6ad6382374fd4d,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300253,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300253"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,e72ac9a37ed15e59d18327a6c9aaa104a2742f270e73d62a13999b703168bb9c,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300280,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300280"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,288,97b3c5251b900b3a641844cd2bbbf2cc39bc677d0230a49e8b5b3d421053509d,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300307,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300307"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,61119f3e4f86cf0257bfb971caa036d0b6c256d7be54a8a82d6f326f4f9e2376,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300337,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300337"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,26ff6a66070490b9b638ca8aecea33ec319c2aa90b6ba7ffeca35c37c717ff56,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300348,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300348"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,bb7226d0fbc4d67fcb2bfe732117c2fba084d25d320edd6809af0478b29efa47,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300364,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300364"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,45797d9f37253ad9b8baafb505b49a61e5bc96ce3b88c2f0beb2f90c3559b581,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300366,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300366"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,add8bbfc7f3c2b170e42e2d0d52d304660258d8f3e56797f499401735e384eea,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300379,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300379"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,358,b5392ee3439b0c6149d171ba0110634e445521f42a63e84a34f3a4141c1cb42a,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300399,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300399"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,33b86426e2fe0e5a8921be4ab43058f34c115fdf14293e9b08d3efbc2c27b8c2,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300429,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300429"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,7ef7376ef0a6d20971518227a47570a5c3679cc8eb09700992c25ea6df67c232,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300446,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300446"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,418c9f34fd16e91d9ad91253f131b18ad8462e29272aacb2dbb9cf3154c2e0b4,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300486,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300486"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,787fb8d226137294ab55207b2a64719c7e95e5d16080d4da0f09b468b5be68be,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300520,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300520"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,0056a079186bd7276ad7a0217832f757bd0d949f560fd4aad823d50bc6588336,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300538,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300538"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,1e6bd12a9d6524666af22f881aa85ac46690180eacb3268f2ab7bf0bfd9caa25,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300571,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300571"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,976182209b69af59196b0eb520053f0c11ce0c7a91c99a25650b62e6b71f5a85,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300589,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300589"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,618bbe46eb593c25fe64ad1305436c29febd138ab7e66d44576479978874847c,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300630,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300630"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,192,39c30ecfb83da62e8bc52c9960a4e0400b2af83684cdc1fa77c64fc04f6da96d,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300676,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300676"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,089f0c66da280bd93bf0fb25b216822324b22cf27fa0fe43499f54bf04979de7,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300680,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300680"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,5d1db0c20b76a8c7f0a96575ee140ed31959de8d62fbaacc952ae9783c04a73d,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300682,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300682"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,8281aab639c586c4aef51ee2847dd1a8dce612d6770adb5226b7ee9078c535b4,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300697,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300697"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,2f67b2d420a1935196dc8d43adfcfeb9e6b08bbccee04169a8b731ca5b6320a0,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300719,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300719"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,ec624759e5f1218a915c5a9321638b2d73596408f039a5279eb11e315773d9a9,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300740,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300740"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,f60b3fb454d616771d54632fee11b2e71697545bcb9e52f71d75a20d14be2260,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300817,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300817"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,822b5f8cfc81320d45068be254053e892d4511cd315297ecff6808f51fa8fea5,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300835,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300835"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,52eb63056d57a5e0686ed8f95a255a92f29fa6398f8ed439c8c216a7c1a5b4be,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300840,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300840"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,1677042d14bea1f8051d5a5f912ad0dac2e957b0213916010aa2f364f746fe7d,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300875,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300875"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,d510a67521b1548284613cdc626a332749bf97119061756a51994123d1da8def,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300938,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300938"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,60f801887be0e02c878a5e79bdf4046fa8e0b6f9a31c88afc6ee0f7c22e454a2,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300967,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300967"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,c1d98c5e3e4a9477e34bf6432af1a6690a671052414b77748c2297d27c8358f2,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ300997,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300997"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,9b26e697f2a762de40186910036a0efd8e1977ca64c26bd4af22e90bc7bddbb3,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301018,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301018"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,e5d6b6b71ea38b44d9d162af56a283e07b5693c16042589dd888169dd4a1fae6,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301139,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301139"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,569104abd5afc4f360b2d4c831b4b659826ba36ffadccb8bb27b25fb452585a9,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301196,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301196"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,5a269bf4cfafe8ca734ed75de11ec4c5267b61ae7cf6d6534cf5134260e1a04b,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301205,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301205"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,f89cea279f30f0765cbe97155788badcf7854b046ba8018393327870365d6433,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301230,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301230"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,40ef1378d7c3b4933cf52cd774e63327e42c9196abe221c11a3f51f156ed1760,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301231,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301231"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,369299f10d1495b30e7dfb4012c344379b1fd016dc2d54d8f6161c360cfa7ec2,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301299,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301299"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,43e9398d43f5533554f41b865ad4c72a2768954270fba6a3af58b12c3b2a87cb,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301396,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301396"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,fd2524b8ff9b6c5edee41f212801c7140e19a0ee177f6dae5936abe003134c86,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ301488,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ301488"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,368,6f9355a98433134107c087cb8cda73a92363f55068d0282f05dbf2fe0f105460,data_source_audit_v2
community,qlib_provider_snapshot_20260609,D.features,SZ302132,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ302132"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:23.664839+00:00,success,240,8ce9fcecccc491234f16ae469dd3af325809f7cbb9f0e9d9d96621d7e0f063e7,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600000,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600000"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:31.588523+00:00,success,368,22b900a8604b1c1553f5d65275cc908ddc562c1111c5c767bd7c0a1841d5aa04,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600004,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600004"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:31.636559+00:00,success,368,34ad7293b2fd52139c50b67c5eeea72268b248095c78b11d4c119494c6d43859,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600006,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600006"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:31.755457+00:00,success,368,b6589652fb87bade306e87b8774f79b724e03f23bc9e8109e2d416e5f886866e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600008,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600008"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:31.810534+00:00,success,368,e2ea7481a8adc1097f2eef9574ae703794f76900d4cc24c314ef7125e531da7b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600009,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600009"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:32.536998+00:00,success,368,618498505036d1dff1ba7c0c5712ebf034c709c38141a439bce820bf55770a81,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600010,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600010"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:32.600569+00:00,success,368,d4b6f988a28259012409612fd1504715eaf315fac961e147ab98206eacb896cf,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600011,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600011"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:32.638567+00:00,success,368,e8747c2733bb2a2dbf4519b3b64b0a3afc3313c2bbe8751dbda5020846ff4d51,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600207,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600207"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:33.301788+00:00,success,368,21b7f0cea8188669521284f296225fb0c5934e3f2810fcb8a7ef24088adfe23a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600330,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600330"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:33.385925+00:00,success,368,1628136b207d1f536267bbaaf4687a8c56ce37b63079a3ec2f36b39d08fe6517,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600418,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600418"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:33.545194+00:00,success,368,0e6750c185916fa49799231e6d54704a0dddb1517f45ad7e4810720f9497d7a8,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600426,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600426"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:33.932400+00:00,success,368,01b109bc3ed44a5e449cf6d1335238acae61a8f77537c724076becc1720f6e7e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600461,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600461"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:34.234276+00:00,success,368,3d420467b2802d647f97ce4e2bc21c5092b62fcbc774113c74b619545bfa6ade,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600547,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600547"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:34.319212+00:00,success,368,d951cd145c60fc006c143719979fc9c91424336a92388fdddb93ec12c4907e8b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600584,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600584"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:34.537603+00:00,success,368,7eaefcd48638b3258abc6b4d44220f4433cd266565c4900a28177d31b8e5b295,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600650,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600650"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:34.611627+00:00,success,368,7992d09e519105e2f69723fd8302441e9e69f65724dfe5df4ac986d5f7faed07,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600690,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600690"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:34.671726+00:00,success,368,d45075d0f84b9e099e697117475e9741884c14e00ce969ad01d696abc6628c73,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600705,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600705"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.000101+00:00,success,195,1c35af26e3fcaadaaba3fb8eb428fe591e8c1e0bc623370209e8a567f43133ce,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600777,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600777"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.139345+00:00,success,368,cde29b54a3a42e3bd232b67530355274e8ca3c8cc0d1a82b4a20ca7f48a53734,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600811,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600811"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.216359+00:00,success,180,fafc19b62c5f7ed6552901999141143b492e455ed5075248533ff5de9794eac8,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH600837,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH600837"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.261437+00:00,success,140,685cba7050941582d56408f70728a54710e36100cda79c4853bbac1c7dfa1c6f,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601020,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601020"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.377812+00:00,success,368,3a5b7a8fd228620c415f7de56d7e7aa6ba90dc0480221a803e99f561905fca76,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601028,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601028"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.440968+00:00,success,195,4095991da16563d4cdbab5cc1c2325b9295f383a23f5a8d86b5a8b226b604578,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601059,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601059"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.501983+00:00,success,368,e66c8c7397685ba77a64f360a66d278c9a6a4b2e03e0895ae51bad28fc390ef4,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601198,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601198"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.579695+00:00,success,368,1854ccfdfa01a1bcf85ff0ef32968766e124cbccd2a6773985084de4a554e759,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601211,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601211"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:35.795980+00:00,success,368,bfcb97215aff2ea998eff4904fa826529eff9a31b67e79c8e544f3b05e99b83b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601728,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601728"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:36.111005+00:00,success,368,9b04cb7b06c26c97fddae0407907f90b4211fa8e2dcc0ee83e5828fcf1704108,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601989,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601989"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:36.203384+00:00,success,267,2b1ff724b8dd4c9499d8595beb60a3a29658c79f6c9374396fc3e9b0f0d677c8,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH601995,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH601995"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:36.308488+00:00,success,368,d811321ca3d357082fe57a251413d5a42985911e0fe89d8efb2bf05c13d8453e,data_source_audit_v2
