check_name,status,observed_value,required_value,severity,reason
diagnostic_stage,pass,post_model_diagnostics,post_model_diagnostics,critical,Trained methods are isolated from the pre-model gate.
trained_model_outputs,blocked,False,True,downstream,No model training is authorized in this PR.
