outer_split_id,factor,window_count,eligible_window_count,selected_window_count,selection_frequency,frozen_direction,direction_agreement_ratio,direction_adjusted_positive_window_ratio,median_train_ic,median_validation_ic,median_development_degradation,worst_development_degradation,upstream_fdr_pass,upstream_fdr_q_value,coverage_min,coverage_median,stability_role,role_reason
split_003,alpha158_CNTD60,3,3,1,0.3333333333333333,-1,1.0,0.3333333333333333,-0.042033391421672825,0.045141700892467156,0.02086913884302022,0.02086913884302022,True,0.0471475719000471,1.0,1.0,conditional_signal,eligible_windows=3;selection_frequency=0.333;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=0.02086913884302022;upstream_fdr_pass=True
split_003,alpha158_CNTN10,3,3,0,0.0,1,1.0,0.6666666666666666,0.011497451977629261,0.0013546932254734606,,,False,0.165016501650165,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.667;worst_development_degradation=nan;upstream_fdr_pass=False
split_003,alpha158_CNTN20,3,3,0,0.0,1,1.0,0.3333333333333333,0.020940849941388028,-0.03902657007697199,,,False,0.1614291863969005,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=nan;upstream_fdr_pass=False
split_003,alpha158_CNTN30,3,3,0,0.0,1,1.0,0.3333333333333333,0.028257163737424398,-0.04576189549954018,,,False,0.1237623762376237,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=nan;upstream_fdr_pass=False
split_003,alpha158_CNTN60,3,3,0,0.0,1,1.0,0.3333333333333333,0.02398547428838595,-0.04167441524816576,,,False,0.3168316831683168,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=nan;upstream_fdr_pass=False
split_003,alpha158_CNTP10,3,3,1,0.3333333333333333,-1,1.0,0.3333333333333333,-0.02339848480339817,0.007020093421575275,0.0219501895023323,0.0219501895023323,True,0.0309405940594059,1.0,1.0,conditional_signal,eligible_windows=3;selection_frequency=0.333;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=0.0219501895023323;upstream_fdr_pass=True
split_003,alpha158_CNTP20,3,3,1,0.3333333333333333,-1,1.0,0.3333333333333333,-0.038526399348997604,0.013401435493836687,0.06607838629293071,0.06607838629293071,True,0.0206270627062706,1.0,1.0,conditional_signal,eligible_windows=3;selection_frequency=0.333;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=0.06607838629293071;upstream_fdr_pass=True
split_003,alpha158_CNTP30,3,3,1,0.3333333333333333,-1,1.0,0.3333333333333333,-0.05445677279018451,0.011570607698503491,0.05832042781770444,0.05832042781770444,True,0.0206270627062706,1.0,1.0,conditional_signal,eligible_windows=3;selection_frequency=0.333;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=0.05832042781770444;upstream_fdr_pass=True
split_003,alpha158_CNTP5,3,3,1,0.3333333333333333,-1,1.0,0.6666666666666666,-0.015351396813676789,-0.006404445944337775,-0.002223282092877539,-0.002223282092877539,True,0.0309405940594059,1.0,1.0,conditional_signal,eligible_windows=3;selection_frequency=0.333;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.667;worst_development_degradation=-0.002223282092877539;upstream_fdr_pass=True
split_003,alpha158_CNTP60,3,3,1,0.3333333333333333,-1,1.0,0.3333333333333333,-0.05735967394166876,0.04091621915349983,0.022166056967419794,0.022166056967419794,True,0.0206270627062706,1.0,1.0,conditional_signal,eligible_windows=3;selection_frequency=0.333;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.333;worst_development_degradation=0.022166056967419794;upstream_fdr_pass=True
