outer_split_id,inner_split_id,factor,train_count,validation_count,train_total,validation_total,train_mean_ic,validation_mean_ic,train_coverage,validation_coverage,selection_eligible,fdr_bh_pass,fdr_bh_q_value,selected,frozen_direction,selection_reason,eligible,internally_recomputed_fdr
split_002,split_002_inner_002,alpha158_CNTP10,625.0,40.0,625.0,40.0,-0.026929048023694304,-0.04025046541877069,1.0,1.0,True,True,0.0495049504950495,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CNTP20,625.0,40.0,625.0,40.0,-0.04387162209321776,-0.049507767343673584,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CNTP30,625.0,40.0,625.0,40.0,-0.060720159058767514,-0.08183818889227366,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CNTP5,625.0,40.0,625.0,40.0,-0.017661718485566583,-0.029137686605390713,1.0,1.0,True,False,0.0618811881188118,False,-1,fdr_not_passed,True,False
split_002,split_002_inner_002,alpha158_CNTP60,625.0,40.0,625.0,40.0,-0.06024934585636582,-0.07356206701318477,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CORD10,625.0,40.0,625.0,40.0,-0.03220326782710593,-0.07809570991025114,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CORD20,625.0,40.0,625.0,40.0,-0.05036507359754737,-0.11786938966053913,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CORD30,625.0,40.0,625.0,40.0,-0.05970149354996021,-0.1487939937482527,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CORD5,625.0,40.0,625.0,40.0,-0.020062230645961212,-0.04905984902275343,1.0,1.0,True,True,0.038080731150038,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CORD60,625.0,40.0,625.0,40.0,-0.04549046251561862,-0.15952047907507128,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_002,alpha158_CORR10,625.0,40.0,625.0,40.0,-0.03901270722132446,-0.10492524792831404,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_003,alpha158_BETA10,788.0,40.0,788.0,40.0,-0.03639712801666414,-0.036003884066806414,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_003,alpha158_BETA20,788.0,40.0,788.0,40.0,-0.06123176879708939,-0.02659134992652712,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_003,alpha158_BETA30,788.0,40.0,788.0,40.0,-0.0799735604702849,-0.026115257947201004,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_003,alpha158_BETA5,788.0,40.0,788.0,40.0,-0.0190404839176803,-0.04649209041566936,1.0,1.0,True,False,0.1042209484106305,False,-1,fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_BETA60,788.0,40.0,788.0,40.0,-0.06801245831863786,-0.012442858004280511,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_002,split_002_inner_003,alpha158_CNTD10,788.0,40.0,788.0,40.0,-0.02159873705000573,-0.018150066674286775,1.0,1.0,True,False,0.1532296086751532,False,-1,fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTD20,788.0,40.0,788.0,40.0,-0.034466637198665516,-0.006976566943648563,1.0,1.0,True,False,0.0825082508250825,False,-1,weak_validation_ic;fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTD30,788.0,40.0,788.0,40.0,-0.04745430492565507,0.010065141922084776,1.0,1.0,True,True,0.0495049504950495,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CNTD5,788.0,40.0,788.0,40.0,-0.014164880969025259,-0.0223951067596151,1.0,1.0,True,False,0.2152389151958674,False,-1,fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTD60,788.0,40.0,788.0,40.0,-0.03921214039754981,0.023315830748766718,1.0,1.0,True,False,0.0825082508250825,False,-1,direction_mismatch;fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTN10,788.0,40.0,788.0,40.0,0.014941182027568197,0.024421517904274194,1.0,1.0,True,False,0.2681518151815181,False,1,fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTN20,788.0,40.0,788.0,40.0,0.02461527065782558,0.016256828610745053,1.0,1.0,True,False,0.1687668766876687,False,1,fdr_not_passed,True,False
