outer_split_id,factor,cluster_id,window_count,eligible_window_count,selected_window_count,selection_frequency,frozen_direction,direction_agreement_ratio,direction_adjusted_positive_window_ratio,median_train_ic,median_validation_ic,median_development_degradation,worst_development_degradation,upstream_fdr_pass,upstream_fdr_q_value,coverage_min,coverage_median,stability_role,role_reason,representative_score,exclusion_reason
split_001,alpha158_BETA5,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0146745497666163,-0.0581137933006665,0.0369952002874451,0.0059528389382075,True,0.0429920956236745,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.005952838938207599;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_MA10,cluster_001,3,3,3,1.0,1,1.0,1.0,0.0213033207708655,0.0792357126178202,0.0483027249772612,0.0283067582151468,True,0.0186444456830722,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.028306758215146877;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CORD5,cluster_002,3,3,3,1.0,-1,1.0,1.0,-0.0148190413078672,-0.0579818850554892,0.0447528248431045,0.0415206119986318,True,0.0393136275489216,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.04152061199863187;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CNTP20,cluster_004,3,3,3,1.0,-1,1.0,1.0,-0.039119304568939,-0.1146856846878748,0.0755663801189358,0.0606066153678155,True,0.026182065357323,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.06060661536781559;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CNTP30,cluster_004,3,3,3,1.0,-1,1.0,1.0,-0.0582758236107524,-0.1436503839158538,0.0853745603051013,0.033602692111956,True,0.0083961264865787,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.033602692111956094;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_BETA30,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0754549759683209,-0.17284421427191,0.0973892383035891,0.0313536557445998,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.03135365574459989;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_IMAX20,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0464618429847487,-0.1113640495557763,0.0603896555320263,-0.0042806282969048,True,0.0056320084409972,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.004280628296904891;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_IMAX30,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0641038171914578,-0.1543225287186754,0.0898601002003527,-0.0188595296847075,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.018859529684707506;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_IMXD20,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0484466940435742,-0.1177227075979456,0.0706478195628171,0.0021201752898672,True,0.0083961264865787,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.002120175289867278;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CORR20,cluster_007,3,3,3,1.0,-1,1.0,1.0,-0.035153285459717,-0.1271755427832606,0.0934550114443828,0.0255780393385019,True,0.037056013293637,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.02557803933850191;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CORD30,cluster_008,3,3,3,1.0,-1,1.0,1.0,-0.0541040871139751,-0.0878836445228762,0.0305591175014412,-0.0142272223915501,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.014227222391550116;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
