datetime,factor,count,ic,rank_ic
2017-04-27,ret_5,457,0.018144376396865274,0.006517027169933228
2017-04-28,ret_5,456,-0.12209586931143909,-0.030306555706232887
2017-05-02,ret_5,457,-0.137515002605746,-0.1381895329011543
2017-05-03,ret_5,458,-0.012011705931836508,-0.05499229213825924
2017-05-04,ret_5,454,0.08156114433364782,-0.016385008359505227
2017-05-05,ret_5,457,0.025275696894229795,-0.03671071399147265
2017-05-08,ret_5,456,0.09996054585797454,-0.007614225404054924
2017-05-09,ret_5,460,-0.22020351520785086,-0.18196877994475852
2017-05-10,ret_5,458,0.001163063432394934,-0.05333119658973983
2017-05-11,ret_5,458,-0.0987475752179536,-0.09817172942318163
2017-05-12,ret_5,460,-0.05187364477770222,0.03081399843013358
2017-05-15,ret_5,459,0.0378692488640842,0.11610685973799056
2017-05-16,ret_5,460,0.16777146575524066,0.20993357161843657
2017-05-17,ret_5,460,0.11792936316037071,0.12538165939079976
2017-05-18,ret_5,460,0.1669618459918626,0.23489989563922356
2017-05-19,ret_5,462,0.16228928260718453,0.18410516894975176
2017-05-22,ret_5,464,0.07880753420960028,0.11755346403882809
2017-05-23,ret_5,464,0.047031349700982744,0.08939140290321444
2017-05-24,ret_5,464,0.06361132806714785,0.061440766915666425
2017-05-25,ret_5,466,0.06074951514521937,0.05838396882687142
2017-05-26,ret_5,465,0.05252592210913168,0.007799861189266299
2017-05-31,ret_5,466,-0.17037750453888992,-0.17509510818261304
2017-06-01,ret_5,466,-0.27835282097067104,-0.26374428708532316
2017-06-02,ret_5,465,-0.11613262019779048,-0.09782467678149613
2017-06-05,ret_5,468,-0.15504131233888147,-0.18166503728635527
2017-06-06,ret_5,468,-0.09456757397444635,-0.07737554962307537
2017-06-07,ret_5,465,-0.19832708356963297,-0.12701091843667392
2017-06-08,ret_5,463,-0.05548695129791542,0.024285523472714485
2017-06-09,ret_5,462,0.04694777463804611,0.042135365653167674
2017-06-12,ret_5,465,-0.25280750867197316,-0.27211222358503706
2017-06-13,ret_5,467,-0.15987740101088693,-0.1264160811704412
2017-06-14,ret_5,464,0.0017643110699678607,0.05669009116054911
2017-06-15,ret_5,463,-0.009348699322665598,-0.03580609197802448
2017-06-16,ret_5,463,-0.051427659531600306,0.003120571080225397
2017-06-19,ret_5,464,-0.05442300353592652,-0.02744144483340791
2017-06-20,ret_5,466,-0.011172903708600853,-0.056491440485182384
2017-06-21,ret_5,468,0.046494070710254166,0.08473275999425413
2017-06-22,ret_5,430,-0.06716351653060944,-0.02539976812112853
2017-06-23,ret_5,428,-0.10141614390757848,-0.09484787052951137
2017-06-26,ret_5,428,-0.08737649577197869,-0.08443017945597851
2017-06-27,ret_5,429,-0.08687439717669723,-0.09396883973656801
2017-06-28,ret_5,431,-0.03553294681080267,-0.019838772502223424
2017-06-29,ret_5,431,0.1440287683335977,0.04427350918011135
2017-06-30,ret_5,426,0.16933268147153835,0.06351340443858629
2017-07-03,ret_5,425,0.2155954436781531,0.15494538300588734
2017-07-04,ret_5,426,0.26034452302870875,0.23459203988264682
2017-07-05,ret_5,426,0.17780438034787444,0.1385047321574439
2017-07-06,ret_5,426,0.09125609612316894,-0.005009385612992896
2017-07-07,ret_5,470,0.0607070517916003,-0.046414489190982636
2017-07-10,ret_5,470,0.35073277653355756,0.2745144442007331
2017-07-11,ret_5,469,0.3664352051474031,0.34929001584472674
2017-07-12,ret_5,469,0.3668946042863528,0.34087429783563117
2017-07-13,ret_5,468,0.3443690090392527,0.36652722839389684
2017-07-14,ret_5,469,0.1720275655182772,0.21373922907666557
2017-07-17,ret_5,470,0.05946176859271697,0.028062811455167157
2017-07-18,ret_5,471,0.06615137801409814,-0.012846707951418603
2017-07-19,ret_5,470,-0.19485969481610746,-0.253026729184925
2017-07-20,ret_5,468,-0.08555422555871876,-0.20334612349338468
2017-07-21,ret_5,466,0.13407393886815122,0.03899460678654928
2017-07-24,ret_5,467,0.05609908834172816,0.005298537287940684
2017-07-25,ret_5,469,0.024884698368565238,-0.08158657352382477
2017-07-26,ret_5,468,0.05510687941199646,-0.026429000177163504
2017-07-27,ret_5,464,-0.09270094863908813,-0.015935317436975488
2017-07-28,ret_5,463,-0.08941267766725734,-0.044126024162115585
2017-07-31,ret_5,464,0.055154312010187966,0.1019646200520127
2017-08-01,ret_5,465,0.03619907055425657,-0.026990786370256894
2017-08-02,ret_5,466,-0.09246403580294417,-0.14745071759741513
2017-08-03,ret_5,466,-0.13824202954462367,-0.20804419859365417
2017-08-04,ret_5,466,-0.3072796811012304,-0.2332976838510434
2017-08-07,ret_5,463,-0.2254494196957617,-0.15315274904957124
2017-08-08,ret_5,465,-0.23470038460735276,-0.12591993958488118
2017-08-09,ret_5,466,-0.26343482389562417,-0.16196388670068934
2017-08-10,ret_5,468,-0.23757729732484048,-0.22148152684289107
2017-08-11,ret_5,467,-0.3141972336331488,-0.22241709612926414
2017-08-14,ret_5,468,-0.21081938498622632,-0.12374766893918913
2017-08-15,ret_5,465,-0.12807753044602457,-0.12025907209421909
2017-08-16,ret_5,466,0.015594448806478528,-0.012827339788422171
2017-08-17,ret_5,469,-0.10943340278168769,-0.11728914602838096
2017-08-18,ret_5,469,-0.12979121434161736,-0.0821719324416392
2017-08-21,ret_5,472,0.0476991951645769,0.02978178411543116
2017-08-22,ret_5,472,0.12468059089353124,0.0445005543917918
2017-08-23,ret_5,473,-0.01733094739210302,-0.06685946547032838
2017-08-24,ret_5,475,-0.06976451095444568,-0.17345876794788243
2017-08-25,ret_5,476,0.07871953334153416,0.032606301290887416
2017-08-28,ret_5,476,0.045698346073130634,0.012316405054795584
2017-08-29,ret_5,476,0.01863520961728447,-0.02439393130614688
2017-08-30,ret_5,469,-0.07608358396946933,-0.1047819317450519
2017-08-31,ret_5,472,-0.009408964590317223,-0.05649957713035206
2017-09-01,ret_5,476,0.04630899890254828,-0.046321170560130326
2017-09-04,ret_5,476,0.12039263671257484,0.08112926969323418
2017-09-05,ret_5,476,0.12475138496875472,0.015235079498110864
2017-09-06,ret_5,471,0.161917624913632,0.06294162877387396
2017-09-07,ret_5,472,0.031803923395071675,-0.06840867429601728
2017-09-08,ret_5,473,-0.010286541633409939,0.008634070536750253
2017-09-11,ret_5,479,0.11952302522905402,0.09953000944626719
2017-09-12,ret_5,478,0.039217170976047704,-0.006916132125829385
2017-09-13,ret_5,476,-0.0920872274577032,-0.06847458862383812
2017-09-14,ret_5,472,-0.024747713782538632,-0.07453017012295356
2017-09-15,ret_5,472,-0.10375141601330712,-0.05196114155112667
2017-09-18,ret_5,476,-0.06037576256046718,-0.006268911973039799
2017-09-19,ret_5,476,-0.19079404837015393,-0.06917967423427242
2017-09-20,ret_5,475,-0.053343846393725906,-0.049406119389023964
2017-09-21,ret_5,476,0.11770579845686083,-0.014927772834221533
2017-09-22,ret_5,473,0.16579891156961182,0.016085928602771703
2017-09-25,ret_5,474,0.13220135747109268,0.14209964070160103
2017-09-26,ret_5,474,-0.010519155505867716,-0.009212806500218555
2017-09-27,ret_5,472,-0.0011537199599999436,-0.02516753282363502
2017-09-28,ret_5,472,-0.0423474221077373,-0.05689395089660123
2017-09-29,ret_5,471,-0.011695406159918834,-0.011127725684963561
2017-10-09,ret_5,471,-0.04527706073780928,-0.03991073358427374
2017-10-10,ret_5,472,0.0664404132534902,0.09224408948538183
2017-10-11,ret_5,472,0.09034034780468297,0.15568871705633378
2017-10-12,ret_5,472,0.046562997159006796,0.05258976942009672
2017-10-13,ret_5,471,0.18456642633723583,0.24423409881276517
2017-10-16,ret_5,472,0.051886583476167265,0.1172103082194217
2017-10-17,ret_5,473,-0.028481771854553778,-0.02962481906445027
2017-10-18,ret_5,473,-0.06420297351661211,-0.1324461769428601
2017-10-19,ret_5,474,0.1253480197541556,0.13396093196689735
2017-10-20,ret_5,474,0.17791460587256497,0.24442307586669954
2017-10-23,ret_5,475,0.22013078395720093,0.2486868254031722
2017-10-24,ret_5,475,0.06561022613957095,0.06499017767095555
2017-10-25,ret_5,475,0.0795191002845364,0.07887598035896423
2017-10-26,ret_5,474,0.023358691571302683,0.02642737937079912
2017-10-27,ret_5,472,0.09000545830589766,0.04536663594717889
2017-10-30,ret_5,474,0.16130044755875858,0.15519463564369046
2017-10-31,ret_5,474,0.07362264000710048,0.06772059926582526
2017-11-01,ret_5,474,0.154492837769549,0.06054258142601882
2017-11-02,ret_5,474,0.1252736178610392,0.06480105266159779
2017-11-03,ret_5,471,0.18572758076994894,0.06984173543692895
2017-11-06,ret_5,471,0.06800957725259411,0.011775286352184182
2017-11-07,ret_5,474,0.06526493664481615,0.07880128898862505
2017-11-08,ret_5,474,0.019399000342064245,0.04574606622686564
2017-11-09,ret_5,474,0.018969072661641675,-0.04640177241699741
2017-11-10,ret_5,474,0.15839068502610817,0.07574465505447366
2017-11-13,ret_5,473,0.1878182306638846,0.11748341927803553
2017-11-14,ret_5,472,0.22735526039126377,0.12297856317656207
2017-11-15,ret_5,470,0.04130138989132928,0.014077036529715762
2017-11-16,ret_5,468,-0.1119329431468761,-0.11811909967990454
2017-11-17,ret_5,466,-0.10227897831968309,-0.0678728053564697
2017-11-20,ret_5,465,-0.17371306528839153,-0.16962096322538722
2017-11-21,ret_5,466,-0.20960752690617643,-0.19080028608390448
2017-11-22,ret_5,464,-0.08549710232020424,-0.10358495002692746
2017-11-23,ret_5,463,0.010726722174888653,-0.08708960685895326
2017-11-24,ret_5,464,0.0821732841200248,0.06885587974877153
2017-11-27,ret_5,464,-0.04711008268332469,-0.008223930632703123
2017-11-28,ret_5,462,-0.1953456124557396,-0.21063244939871878
2017-11-29,ret_5,460,-0.27142426778204515,-0.2654080621811423
2017-11-30,ret_5,459,-0.25006439305053035,-0.22750160545373938
2017-12-01,ret_5,459,-0.14284537631358046,-0.07580496739487698
2017-12-04,ret_5,459,-0.005521862203878604,-0.014663625718647792
2017-12-05,ret_5,459,-0.14423327741165906,-0.15436902976199052
2017-12-06,ret_5,461,-0.0397459243721417,-0.024519064281374497
2017-12-07,ret_5,461,0.06984271295889632,0.057247623312416604
2017-12-08,ret_5,458,0.007260631267212311,0.020764058495982056
2017-12-11,ret_5,457,0.06205142098871356,0.07912355910624125
2017-12-12,ret_5,457,-0.051098720830827754,-0.06281438783634846
2017-12-13,ret_5,458,0.05610846836873965,0.04044945462355283
2017-12-14,ret_5,462,0.10991729033645319,0.08925674092928074
2017-12-15,ret_5,462,0.11335106365127429,0.10184458561724521
2017-12-18,ret_5,460,0.09031380892904037,0.060197595407358154
2017-12-19,ret_5,460,0.036219168478395014,0.02675782417894729
2017-12-20,ret_5,459,0.13544684283785471,0.10844796381570622
2017-12-21,ret_5,422,-0.05210608482253317,0.09861068103061349
2017-12-22,ret_5,419,-0.020627505113065697,0.0478434508864634
2017-12-25,ret_5,419,-0.0750557752258464,-0.09760857263750396
2017-12-26,ret_5,420,-0.028241705105855292,-0.03986385569562209
2017-12-27,ret_5,421,0.08169657686767354,-0.05239843764134925
2017-12-28,ret_5,418,0.22910814112084657,0.09705546863160355
2017-12-29,ret_5,412,0.025638847376857968,-0.03996136297233626
2018-01-02,ret_5,411,0.10272607964679437,0.10001344312015177
2018-01-03,ret_5,414,-0.025120109906319164,0.004251567480137129
2018-01-04,ret_5,414,0.07969635511337897,0.023182226675427207
2018-01-05,ret_5,415,0.08681240968526013,0.03875186910035907
2018-01-08,ret_5,458,0.14397100577051392,0.10220298152172796
2018-01-09,ret_5,457,0.10849754773281901,0.11378769015621239
2018-01-10,ret_5,454,0.09643577548812025,0.19026408773958384
2018-01-11,ret_5,455,-0.07294290223438607,-0.013525677978252746
2018-01-12,ret_5,455,-0.10499747406427294,-0.036006485658298365
2018-01-15,ret_5,454,-0.24008035394936017,-0.23004524935622833
2018-01-16,ret_5,455,-0.12686190607331402,-0.14973204364054302
2018-01-17,ret_5,454,-0.16298855115767466,-0.19594800772752966
2018-01-18,ret_5,455,-0.1167491800257486,-0.10543152602651117
2018-01-19,ret_5,456,-0.02663370201257676,0.03521250913768229
2018-01-22,ret_5,458,0.079944781317808,0.08438059976152469
2018-01-23,ret_5,458,0.13576414504080228,0.1114844688779606
2018-01-24,ret_5,457,0.15985246577981987,0.14757819527095714
2018-01-25,ret_5,452,0.18130886002587168,0.12972531711645616
2018-01-26,ret_5,449,0.0803211743882814,0.06354455903633743
2018-01-29,ret_5,448,0.16569211695074892,0.10001647244196592
2018-01-30,ret_5,448,0.2139029650663805,0.13770193421727242
2018-01-31,ret_5,446,0.0653613877368896,0.10756348271719697
2018-02-01,ret_5,446,-0.19666200882654247,-0.13218186238820936
2018-02-02,ret_5,446,-0.2794176393282164,-0.18282702211606794
2018-02-05,ret_5,446,-0.32193030777133697,-0.28744144888821876
2018-02-06,ret_5,447,-0.26790040472189397,-0.258179174885885
2018-02-07,ret_5,448,-0.13140481855859298,-0.15389770799925925
2018-02-08,ret_5,452,-0.06570655013585952,-0.11837158535132175
2018-02-09,ret_5,451,-0.284195631854416,-0.3771087521011975
2018-02-12,ret_5,450,-0.1597922385324044,-0.15435599367094807
2018-02-13,ret_5,449,0.05611706492793464,0.07973860948737208
2018-02-14,ret_5,448,0.12116420572088477,0.14505785682523212
2018-02-22,ret_5,449,0.1658617535034139,0.20829372650193018
2018-02-23,ret_5,451,-0.21360276932271352,-0.14983612751769784
2018-02-26,ret_5,450,0.006059389407903564,0.05123726202709111
2018-02-27,ret_5,450,0.007751636099028029,0.021567178492914316
2018-02-28,ret_5,451,-0.12810561432645576,-0.16860125663998546
2018-03-01,ret_5,453,0.15423773790818704,0.2124423310552528
2018-03-02,ret_5,454,-0.011670361036325377,0.026657628465364538
2018-03-05,ret_5,459,0.1430642756778404,0.14436728845586655
2018-03-06,ret_5,460,-0.11245212817385843,-0.03112951088693294
2018-03-07,ret_5,460,-0.10901457630682976,-0.0615422179532558
2018-03-08,ret_5,460,-0.054335093377537724,-0.06656497664354329
2018-03-09,ret_5,458,0.07571288746569818,0.08129998587925981
2018-03-12,ret_5,456,0.03624787222919569,0.06319473304453928
2018-03-13,ret_5,460,0.029593612731085416,0.05931963924337582
2018-03-14,ret_5,461,-0.08658491841066934,-0.11163104032106348
2018-03-15,ret_5,461,-0.10074386775590112,-0.12009612839565621
2018-03-16,ret_5,461,-0.028327589777806826,-0.020745311678494027
2018-03-19,ret_5,456,0.1254603155944645,0.1553215360326324
2018-03-20,ret_5,456,0.1626604303463324,0.24814268483438423
2018-03-21,ret_5,458,0.18889244741714462,0.2225223186482503
2018-03-22,ret_5,458,0.02561189463650174,0.06189276621608663
2018-03-23,ret_5,459,-0.18367311197091205,-0.1797710617540448
2018-03-26,ret_5,460,-0.057576224181009154,-0.034580666111805776
2018-03-27,ret_5,460,0.04055036265786002,0.045638010840791415
2018-03-28,ret_5,458,0.23814337710950836,0.23526229938820378
2018-03-29,ret_5,460,-0.024115466511624047,-0.011163336997020486
2018-03-30,ret_5,460,-0.1961206116309735,-0.20571872436927152
2018-04-02,ret_5,461,-0.1930478279755371,-0.23489841310178255
2018-04-03,ret_5,462,0.03236157763318542,0.012230306571785364
2018-04-04,ret_5,460,0.05688759750142163,0.04165880336033713
2018-04-09,ret_5,460,0.18308416080520146,0.17594614123601973
2018-04-10,ret_5,460,-0.03725916200561602,-0.002400434606873525
2018-04-11,ret_5,463,-0.08822917714925847,-0.04763454365926053
2018-04-12,ret_5,463,-0.08525543104565918,-0.057127975574789804
2018-04-13,ret_5,464,-0.0035699602050135895,0.0257416691553644
2018-04-16,ret_5,463,0.10553344985754451,0.11650526696956225
2018-04-17,ret_5,464,-0.1253506667952228,-0.08412986615183733
2018-04-18,ret_5,463,0.023173139423996406,0.09226330010480256
2018-04-19,ret_5,464,-0.20315890366318487,-0.10746146829109049
2018-04-20,ret_5,462,-0.03793295213807616,-0.040304700204086
2018-04-23,ret_5,463,-0.11763448264408462,-0.10373025169060672
2018-04-24,ret_5,461,-0.12694774518978183,-0.06096597677077057
2018-04-25,ret_5,459,0.06777099743965183,0.08094897859826376
2018-04-26,ret_5,460,-0.007719631130375508,-0.012529509018385265
2018-04-27,ret_5,462,0.027901020221362566,0.012127931864220187
2018-05-02,ret_5,464,0.14219097824775476,0.1353088408495629
2018-05-03,ret_5,462,-0.036507742056620204,-0.01565928833011714
2018-05-04,ret_5,462,0.17193971666521013,0.14557483487005035
2018-05-07,ret_5,461,0.32873348564954014,0.31692217949939744
2018-05-08,ret_5,462,0.2950746655082946,0.32618240280946187
2018-05-09,ret_5,466,0.2435883886554215,0.1863947362235189
2018-05-10,ret_5,465,0.32236009017792516,0.2736011338949318
2018-05-11,ret_5,464,0.13830115707139268,0.06221327493343418
2018-05-14,ret_5,465,0.0714648912413711,0.0446742027157103
2018-05-15,ret_5,465,-0.0019343372120668367,-0.06470136784856975
2018-05-16,ret_5,464,0.0019263177468730203,0.009152458641084146
2018-05-17,ret_5,464,-0.017742814766413414,-0.0017342416169304855
2018-05-18,ret_5,463,0.09939864884615768,0.17137373064645492
2018-05-21,ret_5,466,0.044146314613367287,0.012451675080808503
2018-05-22,ret_5,463,0.12974663289026148,0.06184837223189852
2018-05-23,ret_5,462,0.02811350045740635,-0.09325514707925878
2018-05-24,ret_5,462,0.021242109835167156,-0.055294310923051704
2018-05-25,ret_5,461,0.026413579850342817,-0.04548921014601496
2018-05-28,ret_5,461,0.24703920438087934,0.18866330721066954
2018-05-29,ret_5,460,0.1017186423376291,0.002223015219363559
2018-05-30,ret_5,459,-0.012808657894694951,-0.09030214914940395
2018-05-31,ret_5,459,0.10692629109637783,0.04835274118326392
2018-06-01,ret_5,459,0.013179172498717931,-0.02730746649446008
2018-06-04,ret_5,459,0.220603775498805,0.14974544699885575
2018-06-05,ret_5,456,0.28976966116879066,0.29253788011324555
2018-06-06,ret_5,455,0.1980737036691922,0.15460150890282104
2018-06-07,ret_5,455,0.24038860426877584,0.17292380848712724
2018-06-08,ret_5,450,0.21590745219929475,0.25223364095409956
2018-06-11,ret_5,452,0.1420254024205668,0.12907464860953527
2018-06-12,ret_5,451,0.20240727924864965,0.17649460803483044
2018-06-13,ret_5,450,0.1882060034177473,0.17789744563065113
2018-06-14,ret_5,452,0.10069366171424862,0.07219242633192192
2018-06-15,ret_5,452,-0.13302520764606576,-0.19085882387554157
2018-06-19,ret_5,455,-0.21084606247124404,-0.2316517911357311
2018-06-20,ret_5,456,-0.26819977621594493,-0.3212255900801486
2018-06-21,ret_5,417,-0.2069222866183952,-0.4316343712811734
2018-06-22,ret_5,418,-0.17032970166518688,-0.3474049842728502
2018-06-25,ret_5,418,-0.12063001813149153,-0.3241012278252416
2018-06-26,ret_5,419,-0.006897561672098733,0.0012235887619409134
2018-06-27,ret_5,421,0.041266945790386846,0.061203271373840754
2018-06-28,ret_5,422,0.09268758493051217,0.09924648557041234
2018-06-29,ret_5,417,0.1626114348268591,0.21303719699477333
2018-07-02,ret_5,417,-0.06365116989762414,-0.05486906373174997
2018-07-03,ret_5,419,0.09806217481038561,0.07814350109921725
2018-07-04,ret_5,420,0.0497098483510632,0.027414895148997667
2018-07-05,ret_5,421,-0.06836846304428405,-0.11279710332553522
2018-07-06,ret_5,467,-0.15016966009072716,-0.10630518336785724
2018-07-09,ret_5,469,0.13313908973704544,0.09343884047300992
2018-07-10,ret_5,470,-0.04846130516576834,-0.06239498944134761
2018-07-11,ret_5,470,0.12443302858593036,0.12478854589195494
2018-07-12,ret_5,470,0.0036680431165678445,0.036246025018198465
2018-07-13,ret_5,470,-0.13962543497305666,-0.12624197882810254
2018-07-16,ret_5,471,-0.1421667715816033,-0.21816831834761719
2018-07-17,ret_5,471,-0.13418231150677165,-0.19453358083426026
2018-07-18,ret_5,471,-0.11471975889643755,-0.12281724304309546
2018-07-19,ret_5,471,-0.0686330601009646,-0.07540951882236983
2018-07-20,ret_5,471,-0.04012860610751076,-0.035962924563965375
2018-07-23,ret_5,472,0.16513302411844152,0.24204470447108462
2018-07-24,ret_5,472,0.21952665535402788,0.2897279819201456
2018-07-25,ret_5,472,0.22580386338295524,0.15706626261751866
2018-07-26,ret_5,472,0.1152642473657919,0.16533851873963434
2018-07-27,ret_5,472,0.198874326591616,0.19520549840894513
2018-07-30,ret_5,472,0.26561794539464684,0.25930663981436
2018-07-31,ret_5,472,0.320740795610239,0.39857536801675675
2018-08-01,ret_5,473,0.08490986906598907,0.20942772671893814
2018-08-02,ret_5,473,0.0028045368872400356,0.01770300239165688
2018-08-03,ret_5,472,-0.20862946215218867,-0.2189191368247827
2018-08-06,ret_5,473,-0.1999051207368473,-0.19820855578206154
2018-08-07,ret_5,474,-0.2015238615334144,-0.2212705994385613
2018-08-08,ret_5,475,-0.12953236116920874,-0.12502865038358205
2018-08-09,ret_5,475,0.14133810823436402,0.17201741710008614
2018-08-10,ret_5,474,0.1501829098741635,0.14094679468487525
2018-08-13,ret_5,474,0.209617382581432,0.17981027518524642
2018-08-14,ret_5,476,0.04370544391108503,0.07362791289709214
2018-08-15,ret_5,476,0.05760269374936378,0.0978109186621316
2018-08-16,ret_5,476,-0.043031293134068914,0.061012707839865565
2018-08-17,ret_5,476,-0.18482252517567582,-0.16560718727115362
2018-08-20,ret_5,476,-0.1137094586689514,-0.07999207782839818
2018-08-21,ret_5,477,-0.04566632841880547,0.009159293507819723
2018-08-22,ret_5,476,0.061807365230721216,0.08381902334017007
2018-08-23,ret_5,477,0.10895356665645575,0.11415429512082985
2018-08-24,ret_5,477,0.13118104211787593,0.17333638648018368
2018-08-27,ret_5,478,0.1956625227295166,0.19077346114369068
2018-08-28,ret_5,479,0.10925113111851835,0.14567844065382618
2018-08-29,ret_5,478,0.11303194291488475,0.12243110200547
2018-08-30,ret_5,477,-0.022468770553304786,0.08748514359061452
2018-08-31,ret_5,477,-0.08281608059820576,-0.008254303100174724
2018-09-03,ret_5,478,0.08114611759249386,0.17563895692234116
2018-09-04,ret_5,478,0.16322425395459828,0.15048503232678995
2018-09-05,ret_5,478,0.20523484848130094,0.2174107356235151
2018-09-06,ret_5,478,0.14741818880372928,0.14236867266070344
2018-09-07,ret_5,478,0.1618330330158053,0.14147878966077782
2018-09-10,ret_5,479,0.10300331326501085,0.0742536082561674
2018-09-11,ret_5,478,0.04711471423174727,0.010169665463479093
2018-09-12,ret_5,479,-0.04045683471719164,-0.02864615180430217
2018-09-13,ret_5,479,-0.07472782771485055,-0.10082134829179025
2018-09-14,ret_5,477,-0.25500294108548754,-0.27936908657191856
2018-09-17,ret_5,478,-0.2377569272009094,-0.17293681568113325
2018-09-18,ret_5,477,-0.11414393770251752,-0.037196461083484136
2018-09-19,ret_5,477,0.056372173578130264,0.07360853337820125
2018-09-20,ret_5,478,0.007350650878061745,0.10349799297792464
2018-09-21,ret_5,479,0.03832661100120779,0.06304146978370938
2018-09-25,ret_5,480,0.058853533222724026,-0.01746765829933235
2018-09-26,ret_5,479,0.09141106488279382,0.09186751555292419
2018-09-27,ret_5,479,0.24954208301325176,0.3019771407507379
2018-09-28,ret_5,479,0.2608411262941225,0.34850110396875655
2018-10-08,ret_5,479,0.2370632485055558,0.3488581004787516
2018-10-09,ret_5,482,0.11365227469295758,0.18520145404603952
