datetime,signal_date,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2021-02-03,2021-02-01,-0.009589568711817265,1.0,0.002,-0.011589568711817265,-0.01338635478168726,0.003796786069869995,0.001796786069869995
2021-02-04,2021-02-01,-0.015582225285470486,0.0,0.0,-0.015582225285470486,-0.01875215768814087,0.0031699324026703835,0.0031699324026703835
2021-02-05,2021-02-01,-0.00037470489041879773,0.0,0.0,-0.00037470489041879773,-0.01611151173710823,0.015736806846689433,0.015736806846689433
2021-02-08,2021-02-01,0.007453922647982836,0.0,0.0,0.007453922647982836,0.007470461539924145,-1.6538891941308975e-05,-1.6538891941308975e-05
2021-02-09,2021-02-01,0.012294416315853596,0.0,0.0,0.012294416315853596,0.02141398936510086,-0.009119573049247265,-0.009119573049247265
2021-02-10,2021-02-01,0.006081189960241318,0.0,0.0,0.006081189960241318,0.008608903735876083,-0.0025277137756347656,-0.0025277137756347656
2021-02-18,2021-02-01,0.024488957598805428,0.0,0.0,0.024488957598805428,0.026713794097304344,-0.0022248364984989166,-0.0022248364984989166
2021-02-19,2021-02-01,0.026891276240348816,0.0,0.0,0.026891276240348816,0.02562909759581089,0.0012621786445379257,0.0012621786445379257
2021-02-22,2021-02-01,0.012381341308355331,0.0,0.0,0.012381341308355331,0.0056392899714410305,0.006742051336914301,0.006742051336914301
2021-02-23,2021-02-01,-0.0017032829346135259,0.0,0.0,-0.0017032829346135259,-0.006206978112459183,0.004503695177845657,0.004503695177845657
2021-02-24,2021-02-22,-0.0027564845513552427,0.385,0.0007700000000000001,-0.0035264845513552426,-0.0052994899451732635,0.002543005393818021,0.001773005393818021
2021-02-25,2021-02-22,0.005957167129963636,0.0,0.0,0.005957167129963636,-0.006192913744598627,0.012150080874562263,0.012150080874562263
2021-02-26,2021-02-22,-0.01255489606410265,0.0,0.0,-0.01255489606410265,-0.011263733729720116,-0.001291162334382534,-0.001291162334382534
2021-03-01,2021-02-22,0.012010002508759499,0.0,0.0,0.012010002508759499,0.023373737931251526,-0.011363735422492027,-0.011363735422492027
2021-03-02,2021-02-22,-0.006747783627361059,0.0,0.0,-0.006747783627361059,-0.0080266697332263,0.00127888610586524,0.00127888610586524
2021-03-03,2021-02-22,0.017566541209816933,0.0,0.0,0.017566541209816933,0.01653343439102173,0.0010331068187952042,0.0010331068187952042
2021-03-04,2021-02-22,-0.0017048162408173084,0.0,0.0,-0.0017048162408173084,-0.013019813224673271,0.011314996983855963,0.011314996983855963
2021-03-05,2021-02-22,0.0023543257266283035,0.0,0.0,0.0023543257266283035,0.004571485333144665,-0.0022171596065163612,-0.0022171596065163612
2021-03-08,2021-02-22,-0.0042292652651667595,0.0,0.0,-0.0042292652651667595,-0.017628205940127373,0.013398940674960613,0.013398940674960613
2021-03-09,2021-02-22,-0.008853476494550705,0.0,0.0,-0.008853476494550705,-0.025220457464456558,0.016366980969905853,0.016366980969905853
2021-03-10,2021-03-08,-0.014595245942473412,0.33999999999999997,0.0006799999999999999,-0.015275245942473412,-0.01035743486136198,-0.004237811081111431,-0.004917811081111431
2021-03-11,2021-03-08,0.016444435343146324,0.0,0.0,0.016444435343146324,0.024956872686743736,-0.008512437343597412,-0.008512437343597412
2021-03-12,2021-03-08,0.006400789134204388,0.0,0.0,0.006400789134204388,0.002937890589237213,0.0034628985449671745,0.0034628985449671745
2021-03-15,2021-03-08,0.00011355161404935643,0.0,0.0,0.00011355161404935643,-0.0013210912002250552,0.0014346428142744116,0.0014346428142744116
2021-03-16,2021-03-08,0.009492261335253716,0.0,0.0,0.009492261335253716,0.009618614800274372,-0.00012635346502065659,-0.00012635346502065659
2021-03-17,2021-03-08,-0.003012067638337612,0.0,0.0,-0.003012067638337612,0.0038997274823486805,-0.006911795120686293,-0.006911795120686293
2021-03-18,2021-03-08,-0.0006989282555878162,0.0,0.0,-0.0006989282555878162,0.0009543569758534431,-0.0016532852314412594,-0.0016532852314412594
2021-03-19,2021-03-08,-0.004232268314808607,0.0,0.0,-0.004232268314808607,-0.009705649688839912,0.005473381374031305,0.005473381374031305
