batch_id,source,status,factor_count,row_count,instrument_count,start_date,end_date,input_hash,output_path,output_sha256,output_size_bytes,attempts,runtime_seconds,cache_hit,reindexed_from_cache,key_schema_version,market_data_snapshot_artifact_id,source_provenance_artifact_id,source_specific_tree_hash,adapter_hash,formula_or_metadata_hash,error
alpha158_001,alpha158,pass,5,250000,2357,2025-12-01,2026-06-09,89b1d2bcaac5e101695662420ec5ead4dcacddb28571bcfbe3a602b10c3b364b,E:/qlib_prj/qlib_baseline/outputs/full_research_feature_matrix_669_v1/runtime_v3_canary/alpha158_001.parquet,2a4831e71ff6ee9832e5e7046ac34933639626ef34513e74a2ad1268119cbdde,731625,3,86.84827840002254,True,False,3,raw_market_data_snapshot_v1:e2f213da365ea6ba4d8375c830ff32e45f78fc847b814a11aaeb9e26b49d8cd9,factor_source_provenance_v1:0d8c86c57c71b791866aa8e33f29ab49406f585d94cb166c2d65a51a8a908b96,56d78470f624426509bcd6cf6adf68427855c837982dee9886c5bdd1e4ab8300,fbbd51d0c2b8c83dce2fc812afb58e8a22dfed9fba661a6d506be8e3d0eb96d8,c7cdd11db0f685eaa94d0abe09c1b5f3605725bf813170c63d54152ccd3aa656,
