datetime,cash,nav,turnover,accounting_error,daily_return,holding_valuation_missing_count,unfilled_shares,calendar_mode
2022-06-20,6347563.774282516,9932167.72011596,0.0,0.0,-0.0002650644399997404,3,0,signal_date_only
2022-06-21,6347563.774282516,9946202.425977618,0.0,0.0,0.0014130556649010195,3,0,signal_date_only
2022-06-22,6347563.774282516,9905893.363257527,0.0,0.0,-0.0040527088625111896,5,0,signal_date_only
2022-06-23,6347563.774282516,9957705.38862425,0.0,0.0,0.005230424300639358,4,0,signal_date_only
2022-06-24,6347563.774282516,9955633.909744054,0.0,0.0,-0.00020802773323291834,3,0,signal_date_only
2022-06-27,6347563.774282516,9943758.36846757,0.0,0.0,-0.001192846320399732,3,0,signal_date_only
2022-06-28,6347563.774282516,9964868.148566812,0.0,0.0,0.0021229176451214027,3,0,signal_date_only
2022-06-29,6347563.774282516,9933094.355928183,0.0,0.0,-0.00318858134045652,3,0,signal_date_only
2022-06-30,6347563.774282516,9944449.333224475,0.0,0.0,0.0011431460217143918,3,0,signal_date_only
2022-07-01,6347563.774282516,9933702.717751294,0.0,0.0,-0.0010806647118485335,2,0,signal_date_only
2022-07-04,6347563.774282516,9932024.033285707,0.0,0.0,-0.0001689887963515213,3,0,signal_date_only
2022-07-05,6347563.774282516,9929655.42576763,0.0,0.0,-0.00023848185527330923,3,0,signal_date_only
2022-07-06,6347563.774282516,9885711.749744445,0.0,0.0,-0.004425498583682019,3,0,signal_date_only
2022-07-07,6347563.774282516,9880084.437216848,0.0,0.0,-0.0005692369624010762,3,0,signal_date_only
2022-07-08,7181447.671205859,9898072.210561048,0.23949424413895903,-1.862645149230957e-09,0.00182060927297778,3,12309000,signal_date_only
2022-07-11,7181447.671205859,9885110.647137772,0.0,0.0,-0.0013095038253455593,3,0,signal_date_only
2022-07-12,7181447.671205859,9882359.6532184,0.0,0.0,-0.0002782967250011259,3,0,signal_date_only
2022-07-13,7181447.671205859,9911490.634943854,0.0,0.0,0.00294777591058093,3,0,signal_date_only
2022-07-14,7181447.671205859,9891551.947586548,0.0,0.0,-0.0020116739339903766,3,0,signal_date_only
2022-07-15,7181447.671205859,9829643.923552644,0.0,0.0,-0.00625867653144252,3,0,signal_date_only
2022-07-18,7181447.671205859,9876555.067186367,0.0,0.0,0.004772415358945015,3,0,signal_date_only
2022-07-19,7181447.671205859,9894013.001142751,0.0,0.0,0.0017676136909707818,3,0,signal_date_only
2022-07-20,7181447.671205859,9910317.869745504,0.0,0.0,0.0016479530197575087,3,0,signal_date_only
2022-07-21,7181447.671205859,9898813.794975292,0.0,0.0,-0.001160817939587222,3,0,signal_date_only
2022-07-22,7181447.671205859,9900723.703508388,0.0,0.0,0.00019294317204621159,3,0,signal_date_only
2022-07-25,7181447.671205859,9896804.837216746,0.0,0.0,-0.0003958161452635167,3,0,signal_date_only
2022-07-26,7181447.671205859,9917854.907284986,0.0,0.0,0.002126956165598104,3,0,signal_date_only
2022-07-27,7181447.671205859,9912823.591651332,0.0,0.0,-0.0005072987738466983,3,0,signal_date_only
2022-07-28,7181447.671205859,9920980.210469972,0.0,0.0,0.0008228350624044367,3,0,signal_date_only
2022-07-29,7181447.671205859,9908235.527347337,0.0,0.0,-0.0012846193473085021,3,0,signal_date_only
2022-08-01,7181447.671205859,9899867.641543161,0.0,0.0,-0.0008445384429024427,3,0,signal_date_only
2022-08-02,7181447.671205859,9814011.041929137,0.0,0.0,-0.008672499746738116,3,0,signal_date_only
2022-08-03,7181447.671205859,9792152.2395599,0.0,0.0,-0.0022273056628780985,3,0,signal_date_only
2022-08-04,7181447.671205859,9820274.640493404,0.0,0.0,0.002871932568602409,3,0,signal_date_only
2022-08-05,7138890.543231116,9849549.420214191,0.23493141353182992,-3.725290298461914e-09,0.002981055091888507,3,6341200,signal_date_only
2022-08-08,7138890.543231116,9857159.599185482,0.0,0.0,0.0007726423460217013,3,0,signal_date_only
