catalog_id,name,registry_name,category,stage,enabled,runnable,expected_direction,source_project,source_file,source_function,source_commit,license,compute_adapter,required_fields,labels,notes
alpha158_full_runnable_catalog,alpha158_SUMP60,alpha158_SUMP60,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater($close-Ref($close, 1), 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMN5,alpha158_SUMN5,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMN10,alpha158_SUMN10,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMN20,alpha158_SUMN20,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMN30,alpha158_SUMN30,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMN60,alpha158_SUMN60,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMD5,alpha158_SUMD5,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 5)-Sum(Greater(Ref($close, 1)-$close, 0), 5))/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMD10,alpha158_SUMD10,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 10)-Sum(Greater(Ref($close, 1)-$close, 0), 10))/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMD20,alpha158_SUMD20,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 20)-Sum(Greater(Ref($close, 1)-$close, 0), 20))/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMD30,alpha158_SUMD30,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 30)-Sum(Greater(Ref($close, 1)-$close, 0), 30))/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)"
alpha158_full_runnable_catalog,alpha158_SUMD60,alpha158_SUMD60,alpha158_price_momentum_balance,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$close,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 60)-Sum(Greater(Ref($close, 1)-$close, 0), 60))/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VMA5,alpha158_VMA5,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Mean($volume, 5)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VMA10,alpha158_VMA10,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Mean($volume, 10)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VMA20,alpha158_VMA20,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Mean($volume, 20)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VMA30,alpha158_VMA30,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Mean($volume, 30)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VMA60,alpha158_VMA60,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Mean($volume, 60)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSTD5,alpha158_VSTD5,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std($volume, 5)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSTD10,alpha158_VSTD10,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std($volume, 10)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSTD20,alpha158_VSTD20,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std($volume, 20)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSTD30,alpha158_VSTD30,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std($volume, 30)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSTD60,alpha158_VSTD60,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std($volume, 60)/($volume+1e-12)"
alpha158_full_runnable_catalog,alpha158_WVMA5,alpha158_WVMA5,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,"$close,$volume","label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std(Abs($close/Ref($close, 1)-1)*$volume, 5)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 5)+1e-12)"
alpha158_full_runnable_catalog,alpha158_WVMA10,alpha158_WVMA10,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,"$close,$volume","label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std(Abs($close/Ref($close, 1)-1)*$volume, 10)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 10)+1e-12)"
alpha158_full_runnable_catalog,alpha158_WVMA20,alpha158_WVMA20,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,"$close,$volume","label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std(Abs($close/Ref($close, 1)-1)*$volume, 20)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 20)+1e-12)"
alpha158_full_runnable_catalog,alpha158_WVMA30,alpha158_WVMA30,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,"$close,$volume","label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std(Abs($close/Ref($close, 1)-1)*$volume, 30)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 30)+1e-12)"
alpha158_full_runnable_catalog,alpha158_WVMA60,alpha158_WVMA60,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,"$close,$volume","label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Std(Abs($close/Ref($close, 1)-1)*$volume, 60)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 60)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMP5,alpha158_VSUMP5,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 5)/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMP10,alpha158_VSUMP10,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 10)/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMP20,alpha158_VSUMP20,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 20)/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMP30,alpha158_VSUMP30,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 30)/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMP60,alpha158_VSUMP60,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 60)/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMN5,alpha158_VSUMN5,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 5)/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMN10,alpha158_VSUMN10,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 10)/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMN20,alpha158_VSUMN20,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 20)/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMN30,alpha158_VSUMN30,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 30)/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMN60,alpha158_VSUMN60,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 60)/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMD5,alpha158_VSUMD5,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 5)-Sum(Greater(Ref($volume, 1)-$volume, 0), 5))/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMD10,alpha158_VSUMD10,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 10)-Sum(Greater(Ref($volume, 1)-$volume, 0), 10))/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMD20,alpha158_VSUMD20,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 20)-Sum(Greater(Ref($volume, 1)-$volume, 0), 20))/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMD30,alpha158_VSUMD30,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 30)-Sum(Greater(Ref($volume, 1)-$volume, 0), 30))/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)"
alpha158_full_runnable_catalog,alpha158_VSUMD60,alpha158_VSUMD60,alpha158_volume_liquidity,alpha158_remaining138_v4_batch_passed,True,True,watch,qlib_alpha158,qlib/contrib/data/loader.py,Alpha158DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_frame_v1,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 60)-Sum(Greater(Ref($volume, 1)-$volume, 0), 60))/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)"
