datetime,signal_date,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2024-02-01,2024-01-30,-0.004284052178263664,1.0,0.001,-0.005284052178263664,-0.010363990440964699,0.0060799382627010345,0.0050799382627010345
2024-02-02,2024-01-30,-0.008004460483789444,0.0,0.0,-0.008004460483789444,-0.030025748535990715,0.02202128805220127,0.02202128805220127
2024-02-05,2024-01-30,-0.0007563072722405195,0.0,0.0,-0.0007563072722405195,-0.05565432459115982,0.0548980173189193,0.0548980173189193
2024-02-06,2024-01-30,0.03548569232225418,0.0,0.0,0.03548569232225418,0.045001450926065445,-0.009515758603811264,-0.009515758603811264
2024-02-07,2024-01-30,0.016700977459549904,0.0,0.0,0.016700977459549904,0.017862962558865547,-0.0011619850993156433,-0.0011619850993156433
2024-02-08,2024-01-30,0.0021095776464790106,0.0,0.0,0.0021095776464790106,0.0395796075463295,-0.03747002989985049,-0.03747002989985049
2024-02-19,2024-01-30,0.005674201063811779,0.0,0.0,0.005674201063811779,0.021873656660318375,-0.016199455596506596,-0.016199455596506596
2024-02-20,2024-01-30,0.005340936593711376,0.0,0.0,0.005340936593711376,0.00830140896141529,-0.0029604723677039146,-0.0029604723677039146
2024-02-21,2024-01-30,0.006159516051411629,0.0,0.0,0.006159516051411629,0.009546847082674503,-0.0033873310312628746,-0.0033873310312628746
2024-02-22,2024-01-30,0.005784322507679462,0.0,0.0,0.005784322507679462,0.01793045923113823,-0.012146136723458767,-0.012146136723458767
2024-02-23,2024-01-30,0.00014510154142044485,0.0,0.0,0.00014510154142044485,0.015886181965470314,-0.01574108042404987,-0.01574108042404987
2024-02-26,2024-01-30,-0.011704142205417156,0.0,0.0,-0.011704142205417156,0.004466712474822998,-0.016170854680240154,-0.016170854680240154
2024-02-27,2024-01-30,0.007783712353557348,0.0,0.0,0.007783712353557348,0.024142349138855934,-0.016358636785298586,-0.016358636785298586
2024-02-28,2024-01-30,-0.006836354732513428,0.0,0.0,-0.006836354732513428,-0.040526341646909714,0.033689986914396286,0.033689986914396286
