,amount_mean_20|10d_t1,amount_mean_20|20d_t1,downside_std_20|10d_t1,downside_std_20|20d_t1,rev_20_exclude_5|10d_t1,std_20|10d_t1,std_20|20d_t1
amount_mean_20|10d_t1,0.0,0.18968972298781317,0.5592872536364143,0.6224103448583185,0.889212104381677,0.5224684819698346,0.5729606767309579
amount_mean_20|20d_t1,0.18968972298781317,0.0,0.6054077933529146,0.5486311886465258,0.8979528429736959,0.5763207925737719,0.5200426506529967
downside_std_20|10d_t1,0.5592872536364143,0.6054077933529146,0.0,0.1458265815197941,0.9239747317688426,0.11968198673739994,0.24702447371233527
downside_std_20|20d_t1,0.6224103448583185,0.5486311886465258,0.1458265815197941,0.0,0.9152944233616538,0.2339784686077564,0.11413829343234783
rev_20_exclude_5|10d_t1,0.889212104381677,0.8979528429736959,0.9239747317688426,0.9152944233616538,0.0,0.7695504824590398,0.7809150890140841
std_20|10d_t1,0.5224684819698346,0.5763207925737719,0.11968198673739994,0.2339784686077564,0.7695504824590398,0.0,0.12887494252350895
std_20|20d_t1,0.5729606767309579,0.5200426506529967,0.24702447371233527,0.11413829343234783,0.7809150890140841,0.12887494252350895,0.0
