factor_a,factor_b,relation,strict_stable,all_views_comparable,A_comparable,A_valid_dates,A_valid_date_fraction,A_q10_n_common,A_q10_common_coverage,A_median_abs_rho,A_q10_abs_rho,A_median_signed_rho,A_dominant_sign,A_sign_consistency,B_comparable,B_valid_dates,B_valid_date_fraction,B_q10_n_common,B_q10_common_coverage,B_median_abs_rho,B_q10_abs_rho,B_median_signed_rho,B_dominant_sign,B_sign_consistency,C_comparable,C_valid_dates,C_valid_date_fraction,C_q10_n_common,C_q10_common_coverage,C_median_abs_rho,C_q10_abs_rho,C_median_signed_rho,C_dominant_sign,C_sign_consistency,D_comparable,D_valid_dates,D_valid_date_fraction,D_q10_n_common,D_q10_common_coverage,D_median_abs_rho,D_q10_abs_rho,D_median_signed_rho,D_dominant_sign,D_sign_consistency,Full_comparable,Full_valid_dates,Full_valid_date_fraction,Full_q10_n_common,Full_q10_common_coverage,Full_median_abs_rho,Full_q10_abs_rho,Full_median_signed_rho,Full_dominant_sign,Full_sign_consistency,level
ta_momentum_rsi,ta_trend_vortex_ind_diff,stable_redundancy,True,True,True,1193,1.0,1228.2,0.7171452060644886,0.8444263224309101,0.74167992583505,0.8444263224309101,1.0,1.0,True,732,1.0,1615.0,0.8075403951975988,0.8310619833605428,0.715915836198798,0.8310619833605428,1.0,1.0,True,730,1.0,1812.9,0.90645,0.8323711351973708,0.754230241784439,0.8323711351973708,1.0,1.0,True,727,1.0,1980.0,0.9904952476238119,0.8508782063215373,0.7712432596662779,0.8508782063215373,1.0,1.0,True,3382,1.0,1413.0,0.8014735294117648,0.8407473394890478,0.7465952421482467,0.8407473394890478,1.0,1.0,0.7
ta_momentum_rsi,ta_trend_vortex_ind_neg,stable_redundancy,True,True,True,1193,1.0,1228.2,0.7171452060644886,0.8220940783782849,0.7239360627677712,-0.8220940783782849,-1.0,1.0,True,732,1.0,1615.0,0.8075403951975988,0.8137199201132141,0.7073764236048578,-0.8137199201132141,-1.0,1.0,True,730,1.0,1812.9,0.90645,0.8132838887566518,0.7291727091173252,-0.8132838887566518,-1.0,1.0,True,727,1.0,1980.0,0.9904952476238119,0.8356123507108403,0.7640715178355558,-0.8356123507108403,-1.0,1.0,True,3382,1.0,1413.0,0.8014735294117648,0.8214488075554509,0.7300417264135574,-0.8214488075554509,-1.0,1.0,0.7
ta_momentum_rsi,ta_trend_vortex_ind_pos,regime_dependent,False,True,True,1193,1.0,1228.2,0.7171452060644886,0.825685634724708,0.7035047283320894,0.825685634724708,1.0,1.0,True,732,1.0,1615.0,0.8075403951975988,0.8061775031504966,0.6682127154652252,0.8061775031504966,1.0,1.0,True,730,1.0,1812.9,0.90645,0.8090460678499936,0.7042226158017992,0.8090460678499936,1.0,1.0,True,727,1.0,1980.0,0.9904952476238119,0.8266751950053084,0.7354969850511623,0.8266751950053084,1.0,1.0,True,3382,1.0,1413.0,0.8014735294117648,0.8186967098885598,0.7028598930309484,0.8186967098885598,1.0,1.0,0.7
ta_trend_aroon_ind,ta_trend_aroon_up,regime_dependent,False,True,True,1193,1.0,956.0,0.529469779360279,0.8490095713491048,0.7563245311060237,0.8490095713491048,1.0,1.0,True,732,1.0,1494.3,0.74715,0.862297941173479,0.7011556226397258,0.862297941173479,1.0,1.0,True,730,1.0,1771.0,0.8855,0.849069263119413,0.6928705791671081,0.849069263119413,1.0,1.0,True,727,1.0,1969.0,0.9845,0.865346465927986,0.8134003814267655,0.865346465927986,1.0,1.0,True,3382,1.0,1199.0,0.6960740315666598,0.8552472039401431,0.748432661190126,0.8552472039401431,1.0,1.0,0.7
ta_trend_ema_fast,ta_trend_ema_slow,stable_redundancy,True,True,True,1193,1.0,1558.0,0.9774859287054409,0.9995265482848793,0.9992233596191881,0.9995265482848793,1.0,1.0,True,732,1.0,1946.0,0.973,0.999355858752331,0.9984828533671338,0.999355858752331,1.0,1.0,True,730,1.0,1931.0,0.9655,0.9994524222241714,0.9991929117783908,0.9994524222241714,1.0,1.0,True,727,1.0,1999.0,1.0,0.9995679068919767,0.9992510562074266,0.9995679068919767,1.0,1.0,True,3382,1.0,1824.0,0.9735,0.999488643964138,0.9990723637066204,0.999488643964138,1.0,1.0,0.7
ta_trend_ema_fast,ta_trend_ichimoku_a,stable_redundancy,True,True,True,1193,1.0,956.0,0.529469779360279,0.999783768367192,0.9996336812703038,0.999783768367192,1.0,1.0,True,732,1.0,1494.3,0.74715,0.9997123104743973,0.9994116841440771,0.9997123104743973,1.0,1.0,True,730,1.0,1771.0,0.8855,0.999701474993774,0.9995606589407844,0.999701474993774,1.0,1.0,True,727,1.0,1969.0,0.9845,0.9997571236194562,0.9996220951122428,0.9997571236194562,1.0,1.0,True,3382,1.0,1199.0,0.6960740315666598,0.9997505430633935,0.9995692783724939,0.9997505430633935,1.0,1.0,0.7
ta_trend_ema_fast,ta_trend_ichimoku_b,stable_redundancy,True,True,True,1193,1.0,1557.0,0.9811855813915197,0.9973095121971186,0.9957660255677171,0.9973095121971186,1.0,1.0,True,732,1.0,1932.0,0.966,0.9964015019239321,0.9899046413715186,0.9964015019239321,1.0,1.0,True,730,1.0,1941.0,0.9705,0.9963700361101795,0.9943640045547939,0.9963700361101795,1.0,1.0,True,727,1.0,1999.0,1.0,0.9968909792227448,0.9950611234472628,0.9968909792227448,1.0,1.0,True,3382,1.0,1837.0,0.974,0.9968657318834215,0.9946274847550561,0.9968657318834215,1.0,1.0,0.7
ta_trend_ema_fast,ta_trend_ichimoku_base,stable_redundancy,True,True,True,1193,1.0,956.0,0.529469779360279,0.9991711773348579,0.9985242994486255,0.9991711773348579,1.0,1.0,True,732,1.0,1494.3,0.74715,0.9988936717790879,0.9977905854335404,0.9988936717790879,1.0,1.0,True,730,1.0,1771.0,0.8855,0.9988711412622764,0.9982638040256299,0.9988711412622764,1.0,1.0,True,727,1.0,1969.0,0.9845,0.9990331718715825,0.998446063980909,0.9990331718715825,1.0,1.0,True,3382,1.0,1199.0,0.6960740315666598,0.9990406209923552,0.9982943499507235,0.9990406209923552,1.0,1.0,0.7
ta_trend_ema_fast,ta_trend_ichimoku_conv,stable_redundancy,True,True,True,1193,1.0,1391.0,0.82316491608013,0.9998248027387999,0.9997397471371781,0.9998248027387999,1.0,1.0,True,732,1.0,1660.1,0.8304652326163082,0.9997754517948576,0.9995450518196866,0.9997754517948576,1.0,1.0,True,730,1.0,1855.0,0.9275,0.9997717228609456,0.999654078026436,0.9997717228609456,1.0,1.0,True,727,1.0,1987.0,0.9939969984992496,0.999826545821366,0.99975116177919,0.999826545821366,1.0,1.0,True,3382,1.0,1545.2,0.8569740384615385,0.9998061144662675,0.9996765304979129,0.9998061144662675,1.0,1.0,0.7
ta_trend_ema_fast,ta_trend_sma_slow,stable_redundancy,True,True,True,1193,1.0,956.0,0.529469779360279,0.9992085304240534,0.9986885229507076,0.9992085304240534,1.0,1.0,True,732,1.0,1494.3,0.74715,0.9989405664789652,0.9980509908735554,0.9989405664789652,1.0,1.0,True,730,1.0,1771.0,0.8855,0.9990479035878159,0.9985719866190416,0.9990479035878159,1.0,1.0,True,727,1.0,1969.0,0.9845,0.9991720172513309,0.9985898559360183,0.9991720172513309,1.0,1.0,True,3382,1.0,1199.0,0.6960740315666598,0.9991125971729036,0.9985005520137926,0.9991125971729036,1.0,1.0,0.7
ta_trend_macd,ta_trend_macd_signal,stable_redundancy,True,True,True,1193,1.0,1552.0,0.9678104556891249,0.9337343767493655,0.8881306583910733,0.9337343767493655,1.0,1.0,True,732,1.0,1921.0,0.9605,0.9383654801159191,0.8846789269078169,0.9383654801159191,1.0,1.0,True,730,1.0,1913.0,0.9565,0.9273495108400513,0.8857124029171812,0.9273495108400513,1.0,1.0,True,727,1.0,1999.0,1.0,0.9189736652434163,0.8814629643459212,0.9189736652434163,1.0,1.0,True,3382,1.0,1818.0,0.965,0.9297589157016218,0.885103968025992,0.9297589157016218,1.0,1.0,0.7
ta_volatility_bbh,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1084.6,0.6387322941134601,0.9985618864238344,0.9967709151937345,0.9985618864238344,1.0,1.0,True,732,1.0,1564.1,0.78205,0.9981527076820677,0.9946175148995273,0.9981527076820677,1.0,1.0,True,730,1.0,1794.9,0.89745,0.9978112753205199,0.9958787829065331,0.9978112753205199,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.9981992182751572,0.9968065321586921,0.9981992182751572,1.0,1.0,True,3382,1.0,1311.0,0.75,0.9982236597538304,0.9960481531080293,0.9982236597538304,1.0,1.0,0.7
ta_volatility_bbm,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1084.6,0.6387322941134601,0.9996008608476487,0.9991792167808102,0.9996008608476487,1.0,1.0,True,732,1.0,1564.1,0.78205,0.9994801425117343,0.9986660844432274,0.9994801425117343,1.0,1.0,True,730,1.0,1794.9,0.89745,0.9994632422432652,0.9990456694986427,0.9994632422432652,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.9995333669152584,0.9991487796114776,0.9995333669152584,1.0,1.0,True,3382,1.0,1311.0,0.75,0.9995305189866899,0.99904069376986,0.9995305189866899,1.0,1.0,0.7
ta_volatility_bbp,ta_volatility_dcp,stable_redundancy,True,True,True,1193,1.0,1084.6,0.6387322941134601,0.9109519160172516,0.7529204530031733,0.9109519160172516,1.0,1.0,True,732,1.0,1564.1,0.78205,0.9028960950526157,0.7516242892305619,0.9028960950526157,1.0,1.0,True,730,1.0,1794.9,0.89745,0.9106750344399995,0.7650671563615904,0.9106750344399995,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.9340639274021741,0.8437037322384594,0.9340639274021741,1.0,1.0,True,3382,1.0,1311.0,0.75,0.9148805959031655,0.7706845059871655,0.9148805959031655,1.0,1.0,0.7
ta_volatility_dch,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1084.6,0.6387322941134601,0.9981950542809238,0.9967016203493902,0.9981950542809238,1.0,1.0,True,732,1.0,1564.1,0.78205,0.997530373951972,0.9943883155932473,0.997530373951972,1.0,1.0,True,730,1.0,1794.9,0.89745,0.9971256680319796,0.9954508277153066,0.9971256680319796,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.997653103806212,0.9963581892742939,0.997653103806212,1.0,1.0,True,3382,1.0,1311.0,0.75,0.9976733510299635,0.9958744493604108,0.9976733510299635,1.0,1.0,0.7
ta_volatility_dcl,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1084.6,0.6387322941134601,0.9985817224671989,0.9972127727393093,0.9985817224671989,1.0,1.0,True,732,1.0,1564.1,0.78205,0.9983234191206147,0.9944205700796239,0.9983234191206147,1.0,1.0,True,730,1.0,1794.9,0.89745,0.9984316290877047,0.996680591570438,0.9984316290877047,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.998562308491062,0.9973927624778058,0.998562308491062,1.0,1.0,True,3382,1.0,1311.0,0.75,0.9984880061284949,0.9967418024156572,0.9984880061284949,1.0,1.0,0.7
ta_volatility_dcm,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1084.6,0.6387322941134601,0.9993748084310379,0.9988365835937152,0.9993748084310379,1.0,1.0,True,732,1.0,1564.1,0.78205,0.9991512141041365,0.9978483293589643,0.9991512141041365,1.0,1.0,True,730,1.0,1794.9,0.89745,0.9990704786215954,0.9984899721850741,0.9990704786215954,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.9992166024995104,0.9987095352186505,0.9992166024995104,1.0,1.0,True,3382,1.0,1311.0,0.75,0.9992401062298435,0.9984985177552514,0.9992401062298435,1.0,1.0,0.7
ta_volatility_dcw,ta_volatility_kcw,no_stable_redundancy,False,True,True,1193,1.0,1084.6,0.6387322941134601,0.745452262905043,0.5383445533689516,0.745452262905043,1.0,1.0,True,732,1.0,1564.1,0.78205,0.7895747536226709,0.6135624949764532,0.7895747536226709,1.0,0.9972677595628415,True,730,1.0,1794.9,0.89745,0.772701763841022,0.5924611904544127,0.772701763841022,1.0,1.0,True,727,1.0,1974.0,0.9874937468734367,0.7729761176003404,0.6370109241197375,0.7729761176003404,1.0,1.0,True,3382,1.0,1311.0,0.75,0.7690857446347631,0.5816879569280133,0.7690857446347631,1.0,0.9994086339444116,0.7
ta_volatility_kcc,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1371.0,0.8056316124920332,0.9998725000422273,0.9998019699693539,0.9998725000422273,1.0,1.0,True,732,1.0,1647.5,0.8237913206603302,0.9998136824774263,0.9997466518298762,0.9998136824774263,1.0,1.0,True,730,1.0,1864.0,0.932,0.9998305724293067,0.9997621676115146,0.9998305724293067,1.0,1.0,True,727,1.0,1987.0,0.9935,0.9998376985266499,0.9997570336840214,0.9998376985266499,1.0,1.0,True,3382,1.0,1529.1,0.8495248743718593,0.9998397580282968,0.9997668484819364,0.9998397580282968,1.0,1.0,0.7
ta_volatility_kch,ta_volatility_kcl,stable_redundancy,True,True,True,1193,1.0,1548.0,0.9495,0.9995292221675285,0.999265163853228,0.9995292221675285,1.0,1.0,True,732,1.0,1810.0,0.905,0.9992769751454745,0.998974671555217,0.9992769751454745,1.0,1.0,True,730,1.0,1929.0,0.9645,0.9993886944242372,0.9991430177447534,0.9993886944242372,1.0,1.0,True,727,1.0,1998.0,0.9994994994994995,0.9994291289789037,0.9991541858016093,0.9994291289789037,1.0,1.0,True,3382,1.0,1782.3000000000002,0.9455,0.9994150971345661,0.9991325061543552,0.9994150971345661,1.0,1.0,0.7
