input_name,artifact_id,path,sha256,join_keys
representatives,factor_clustering_v1:10cbf85ad60149fd8c91940fafa1390bd38a947f7dc0ca4fb245f250cf9361d3,E:/qlib_prj/qlib_baseline/outputs/factor_clustering_v1/full_research_669/representatives_by_split.csv,113d750cc2786d4caa6c9baea4aaf76e53076bfdedaf58cf9a406acd05a61c90,"outer_split_id,factor"
stability,factor_rolling_stability_v1:287ba56893bed56f32e0bd11b8dc2624bb11b236e33b44bde7a834462823ccdb,E:/qlib_prj/qlib_baseline/outputs/factor_rolling_stability_v1/full_research_669/factor_stability_board.csv,34915e34e271b6de052a7e427db8c14ed729147b5882455bd2fd9017978d2dcc,"outer_split_id,factor"
allowed_dates,development_robustness_split_v1:2cb5b7a7286450235c1215b8f3c4876dec02f27a44ea4a3d7b9674df5191586b,E:/qlib_prj/qlib_baseline/outputs/development_robustness_split_v1/full_research_669/outer_development_allowed_dates.csv,d8e9d2e558044862be1b404fbb69155f560b78bac92f7279474cf2f20493d244,"outer_split_id,datetime"
outer_split_manifest,purged_walk_forward_v1:78568e0fe2387fce3d1defda1e777e6ae58746fb8c9aba0ebf36f55129bdc718,E:/qlib_prj/qlib_baseline/outputs/purged_walk_forward_v1/full_research_669/split_manifest.csv,6e6a108d38ed9d0d6b92a120fd390ddfa5886c211bf0c74195ccd70394a824d4,outer_split_id
