datetime,signal_date,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2024-02-01,2024-01-30,-0.003905265359207988,1.0,0.001,-0.004905265359207988,-0.010359484702348709,0.006454219343140721,0.005454219343140721
2024-02-02,2024-01-30,-0.0483417883515358,0.0,0.0,-0.0483417883515358,-0.03001292794942856,-0.01832886040210724,-0.01832886040210724
2024-02-05,2024-01-30,-0.08936705440282822,0.0,0.0,-0.08936705440282822,-0.055784545838832855,-0.03358250856399536,-0.03358250856399536
2024-02-06,2024-01-30,0.0515783354640007,0.0,0.0,0.0515783354640007,0.04495194926857948,0.006626386195421219,0.006626386195421219
2024-02-07,2024-01-30,0.018869752064347267,0.0,0.0,0.018869752064347267,0.017902478575706482,0.0009672734886407852,0.0009672734886407852
2024-02-08,2024-01-30,0.06942296773195267,0.0,0.0,0.06942296773195267,0.03948187455534935,0.029941093176603317,0.029941093176603317
2024-02-19,2024-01-30,0.03220505267381668,0.0,0.0,0.03220505267381668,0.02191132865846157,0.01029372401535511,0.01029372401535511
2024-02-20,2024-01-30,0.020463237538933754,0.0,0.0,0.020463237538933754,0.00836095493286848,0.012102282606065273,0.012102282606065273
2024-02-21,2024-01-30,0.012730852700769901,0.0,0.0,0.012730852700769901,0.009583955630660057,0.003146897070109844,0.003146897070109844
2024-02-22,2024-01-30,0.03291337564587593,0.0,0.0,0.03291337564587593,0.017981398850679398,0.014931976795196533,0.014931976795196533
2024-02-23,2024-01-30,0.03586358577013016,0.0,0.0,0.03586358577013016,0.015904655680060387,0.01995893009006977,0.01995893009006977
2024-02-26,2024-01-30,0.020840603858232498,0.0,0.0,0.020840603858232498,0.004465805366635323,0.016374798491597176,0.016374798491597176
2024-02-27,2024-01-30,0.03571107238531113,0.0,0.0,0.03571107238531113,0.024121331050992012,0.011589741334319115,0.011589741334319115
2024-02-28,2024-01-30,-0.06719997525215149,0.0,0.0,-0.06719997525215149,-0.04048769176006317,-0.026712283492088318,-0.026712283492088318
2024-02-29,2024-01-30,0.052923522889614105,0.0,0.0,0.052923522889614105,0.03372696787118912,0.019196555018424988,0.019196555018424988
2024-03-01,2024-01-30,0.022075600922107697,0.0,0.0,0.022075600922107697,0.010037179104983807,0.01203842181712389,0.01203842181712389
2024-03-04,2024-01-30,0.010394838638603687,0.0,0.0,0.010394838638603687,0.0032199968118220568,0.0071748418267816305,0.0071748418267816305
2024-03-05,2024-01-30,-0.01395267155021429,0.0,0.0,-0.01395267155021429,-0.008414484560489655,-0.005538186989724636,-0.005538186989724636
2024-03-06,2024-01-30,0.009050768800079823,0.0,0.0,0.009050768800079823,0.004167875275015831,0.0048828935250639915,0.0048828935250639915
2024-03-07,2024-01-30,-0.021286673843860626,0.0,0.0,-0.021286673843860626,-0.009823794476687908,-0.011462879367172718,-0.011462879367172718
2024-03-08,2024-03-06,-0.00354576762765646,0.97,0.0009699999999999999,-0.00451576762765646,0.01174974162131548,-0.015295509248971939,-0.016265509248971938
2024-03-11,2024-03-06,0.022288953885436058,0.0,0.0,0.022288953885436058,0.016414105892181396,0.0058748479932546616,0.0058748479932546616
2024-03-12,2024-03-06,0.025796908885240555,0.0,0.0,0.025796908885240555,0.005870944354683161,0.019925964530557394,0.019925964530557394
2024-03-13,2024-03-06,-0.011658010073006153,0.0,0.0,-0.011658010073006153,0.0002355240285396576,-0.01189353410154581,-0.01189353410154581
2024-03-14,2024-03-06,-0.0031138556078076363,0.0,0.0,-0.0031138556078076363,-0.006099421996623278,0.0029855663888156414,0.0029855663888156414
2024-03-15,2024-03-06,0.010300695896148682,0.0,0.0,0.010300695896148682,0.010578962974250317,-0.000278267078101635,-0.000278267078101635
2024-03-18,2024-03-06,0.00892375037074089,0.0,0.0,0.00892375037074089,0.016488386318087578,-0.007564635947346687,-0.007564635947346687
2024-03-19,2024-03-06,-0.005053346045315266,0.0,0.0,-0.005053346045315266,-0.005869707558304071,0.0008163615129888058,0.0008163615129888058
2024-03-20,2024-03-06,0.007951166480779648,0.0,0.0,0.007951166480779648,0.009359351359307766,-0.0014081848785281181,-0.0014081848785281181
2024-03-21,2024-03-06,0.006150905042886734,0.0,0.0,0.006150905042886734,0.0022783419117331505,0.0038725631311535835,0.0038725631311535835
2024-03-22,2024-03-06,-0.018652549013495445,0.0,0.0,-0.018652549013495445,-0.01080650556832552,-0.007846043445169926,-0.007846043445169926
2024-03-25,2024-03-06,-0.014595812186598778,0.0,0.0,-0.014595812186598778,-0.020586850121617317,0.005991037935018539,0.005991037935018539
2024-03-26,2024-03-06,0.006348390597850084,0.0,0.0,0.006348390597850084,-0.0014941975241526961,0.00784258812200278,0.00784258812200278
2024-03-27,2024-03-06,-0.02244451455771923,0.0,0.0,-0.02244451455771923,-0.03303951025009155,0.010594995692372322,0.010594995692372322
2024-03-28,2024-03-06,0.009653954766690731,0.0,0.0,0.009653954766690731,0.022395240142941475,-0.012741285376250744,-0.012741285376250744
2024-03-29,2024-03-06,0.0037473272532224655,0.0,0.0,0.0037473272532224655,0.011331710033118725,-0.007584382779896259,-0.007584382779896259
2024-04-01,2024-03-06,0.02410045824944973,0.0,0.0,0.02410045824944973,0.020766524598002434,0.003333933651447296,0.003333933651447296
2024-04-02,2024-03-06,-0.003968026023358107,0.0,0.0,-0.003968026023358107,-0.0061669317074120045,0.002198905684053898,0.002198905684053898
2024-04-03,2024-03-06,0.0008380539366044104,0.0,0.0,0.0008380539366044104,-0.006585535127669573,0.007423589064273983,0.007423589064273983
2024-04-08,2024-03-06,-0.024214161559939384,0.0,0.0,-0.024214161559939384,-0.01732170768082142,-0.006892453879117966,-0.006892453879117966
2024-04-09,2024-04-03,0.014680590480566025,0.76,0.00076,0.013920590480566025,0.008688249625265598,0.0059923408553004265,0.005232340855300426
2024-04-10,2024-04-03,-0.024468950927257538,0.0,0.0,-0.024468950927257538,-0.017721382901072502,-0.006747568026185036,-0.006747568026185036
2024-04-11,2024-04-03,0.0012455653632059693,0.0,0.0,0.0012455653632059693,0.0035180069971829653,-0.002272441633976996,-0.002272441633976996
2024-04-12,2024-04-03,-0.01443425938487053,0.0,0.0,-0.01443425938487053,-0.007836115546524525,-0.0065981438383460045,-0.0065981438383460045
2024-04-15,2024-04-03,-0.011402096599340439,0.0,0.0,-0.011402096599340439,-0.014293541200459003,0.0028914446011185646,0.0028914446011185646
2024-04-16,2024-04-03,-0.04456789046525955,0.0,0.0,-0.04456789046525955,-0.04873940721154213,0.0041715167462825775,0.0041715167462825775
2024-04-17,2024-04-03,0.04477155581116676,0.0,0.0,0.04477155581116676,0.04584458842873573,-0.0010730326175689697,-0.0010730326175689697
2024-04-18,2024-04-03,-0.002315002027899027,0.0,0.0,-0.002315002027899027,0.0002898411185014993,-0.002604843146400526,-0.002604843146400526
2024-04-19,2024-04-03,-0.011901910416781902,0.0,0.0,-0.011901910416781902,-0.003525900188833475,-0.008376010227948427,-0.008376010227948427
2024-04-22,2024-04-03,0.00037461816100403666,0.0,0.0,0.00037461816100403666,-0.01002587378025055,0.010400491941254586,0.010400491941254586
2024-04-23,2024-04-03,0.0031356089748442173,0.0,0.0,0.0031356089748442173,-0.004689328838139772,0.00782493781298399,0.00782493781298399
2024-04-24,2024-04-03,0.011303243227303028,0.0,0.0,0.011303243227303028,0.01643463596701622,-0.005131392739713192,-0.005131392739713192
2024-04-25,2024-04-03,-0.00046764969010837376,0.0,0.0,-0.00046764969010837376,0.0010397559963166714,-0.0015074056864250451,-0.0015074056864250451
2024-04-26,2024-04-03,0.030909886583685875,0.0,0.0,0.030909886583685875,0.01802341639995575,0.012886470183730125,0.012886470183730125
2024-04-29,2024-04-03,0.03439003974199295,0.0,0.0,0.03439003974199295,0.022890325635671616,0.011499714106321335,0.011499714106321335
2024-04-30,2024-04-03,-0.010021261870861053,0.0,0.0,-0.010021261870861053,-0.00764943053945899,-0.0023718313314020634,-0.0023718313314020634
2024-05-06,2024-04-03,0.014637245796620846,0.0,0.0,0.014637245796620846,0.018355684354901314,-0.003718438558280468,-0.003718438558280468
2024-05-07,2024-04-03,0.0060836817137897015,0.0,0.0,0.0060836817137897015,0.0033189458772540092,0.002764735836535692,0.002764735836535692
2024-05-08,2024-04-03,-0.018934011459350586,0.0,0.0,-0.018934011459350586,-0.014188253320753574,-0.0047457581385970116,-0.0047457581385970116
2024-05-09,2024-04-03,0.013335769064724445,0.0,0.0,0.013335769064724445,0.012665603309869766,0.0006701657548546791,0.0006701657548546791
2024-05-10,2024-05-08,-0.010853216983377934,0.85,0.00085,-0.011703216983377934,-0.005670367274433374,-0.005182849708944559,-0.006032849708944559
2024-05-13,2024-05-08,-0.011749074794352055,0.0,0.0,-0.011749074794352055,-0.00979001633822918,-0.001959058456122875,-0.001959058456122875
2024-05-14,2024-05-08,0.011445981450378895,0.0,0.0,0.011445981450378895,0.00572987599298358,0.005716105457395315,0.005716105457395315
2024-05-15,2024-05-08,-0.0034076410811394453,0.0,0.0,-0.0034076410811394453,-0.00785285048186779,0.004445209400728345,0.004445209400728345
2024-05-16,2024-05-08,0.003150537610054016,0.0,0.0,0.003150537610054016,0.0011285216314718127,0.0020220159785822034,0.0020220159785822034
2024-05-17,2024-05-08,0.013731119222939014,0.0,0.0,0.013731119222939014,0.01251107919961214,0.0012200400233268738,0.0012200400233268738
2024-05-20,2024-05-08,0.003875570837408304,0.0,0.0,0.003875570837408304,0.006952266674488783,-0.0030766958370804787,-0.0030766958370804787
2024-05-21,2024-05-08,-0.007902970537543297,0.0,0.0,-0.007902970537543297,-0.009653054177761078,0.001750083640217781,0.001750083640217781
2024-05-22,2024-05-08,0.008243654854595661,0.0,0.0,0.008243654854595661,0.0009457912528887391,0.007297863601706922,0.007297863601706922
2024-05-23,2024-05-08,-0.022919172421097755,0.0,0.0,-0.022919172421097755,-0.022051390260457993,-0.0008677821606397629,-0.0008677821606397629
2024-05-24,2024-05-08,-0.00822122860699892,0.0,0.0,-0.00822122860699892,-0.00893914420157671,0.0007179155945777893,0.0007179155945777893
2024-05-27,2024-05-08,0.0008505332516506314,0.0,0.0,0.0008505332516506314,0.010188735090196133,-0.009338201838545501,-0.009338201838545501
2024-05-28,2024-05-08,-0.012711224146187305,0.0,0.0,-0.012711224146187305,-0.010833775624632835,-0.00187744852155447,-0.00187744852155447
2024-05-29,2024-05-08,0.0009187257383018732,0.0,0.0,0.0009187257383018732,0.0016117962077260017,-0.0006930704694241285,-0.0006930704694241285
2024-05-30,2024-05-08,-0.0034864468034356833,0.0,0.0,-0.0034864468034356833,-0.005402834620326757,0.0019163878168910742,0.0019163878168910742
