signal_date,instrument,score,liquidity_bucket,tradability_score
2024-01-30,SZ300491,0.9743381061981561,3.0,100.0
2024-01-30,SH600588,0.9719557389785892,5.0,100.0
2024-03-06,SH600804,1.1256813400675563,3.0,100.0
2024-03-06,SZ002277,1.0810158942179504,3.0,100.0
2024-03-06,SZ002548,1.0209329054029173,3.0,100.0
2024-03-06,SH601929,0.9287906879881129,3.0,100.0
2024-03-06,SZ300094,0.9211689861697957,3.0,100.0
2024-03-06,SH600383,0.8836729651553815,4.0,100.0
2024-03-06,SZ002607,0.8836201332932835,5.0,100.0
2024-03-06,SZ002568,0.8735130957230363,4.0,100.0
2024-03-06,SH600808,0.8464790027500239,3.0,100.0
2024-03-06,SH603126,0.8366168174291805,3.0,100.0
2024-03-06,SH600325,0.8318672921128091,4.0,100.0
2024-03-06,SH600266,0.8281048036177576,4.0,100.0
2024-03-06,SH603021,0.8156768637906537,3.0,100.0
2024-03-06,SZ000069,0.8043336610347522,3.0,100.0
2024-03-06,SH600258,0.7866183710632335,4.0,100.0
2024-03-06,SZ002244,0.7796154861961453,4.0,100.0
2024-03-06,SZ002727,0.7732636934210557,4.0,100.0
2024-03-06,SH601111,0.7721819401212271,5.0,100.0
2024-03-06,SZ002269,0.7641960880418164,3.0,100.0
2024-03-06,SZ000090,0.7629723180613246,3.0,100.0
2024-03-06,SH600085,0.7624521313258822,5.0,100.0
2024-03-06,SH603866,0.7623223367247688,3.0,100.0
2024-03-06,SH600115,0.7412532379321549,4.0,100.0
2024-03-06,SZ002385,0.7412271601935633,4.0,100.0
2024-03-06,SH600606,0.7354558034538862,3.0,100.0
2024-03-06,SZ002141,0.7308104243206712,3.0,100.0
2024-03-06,SZ002271,0.7272982320409669,5.0,100.0
2024-03-06,SH600079,0.714722453310526,5.0,100.0
2024-03-06,SZ300425,0.7141663191574267,3.0,100.0
2024-03-06,SZ002146,0.711599238114218,3.0,100.0
2024-03-06,SZ002332,0.7104412489669595,4.0,100.0
2024-03-06,SH600975,0.6981441679012406,4.0,100.0
2024-03-06,SH600165,0.6940044655063141,3.0,100.0
2024-03-06,SH600754,0.6910052251434758,5.0,100.0
2024-03-06,SZ000961,0.6889475109632354,3.0,100.0
2024-03-06,SH600029,0.6884416679244545,4.0,100.0
2024-03-06,SH600257,0.6764379809381987,3.0,100.0
2024-03-06,SZ002505,0.6752604814644461,3.0,100.0
2024-03-06,SZ002041,0.6691933898135644,3.0,100.0
2024-03-06,SH600777,0.665876918240124,4.0,100.0
2024-03-06,SH600622,0.6500846297590231,3.0,100.0
2024-03-06,SH601808,0.6441531940586616,4.0,100.0
2024-03-06,SH601933,0.640319853654379,3.0,100.0
2024-03-06,SZ002262,0.6351481596524197,5.0,100.0
2024-03-06,SH600298,0.6313054016597212,5.0,100.0
2024-03-06,SZ000998,0.630804324586507,4.0,100.0
2024-03-06,SZ000656,0.6247848394184234,4.0,100.0
2024-03-06,SZ000503,0.624066688146357,4.0,100.0
2024-03-06,SZ000516,0.6228858586433309,3.0,100.0
2024-03-06,SH600779,0.6060863951947366,3.0,100.0
2024-03-06,SZ000799,0.6029475873066784,4.0,100.0
2024-03-06,SZ002203,0.6022762862709203,3.0,100.0
2024-03-06,SH601155,0.599551465267268,4.0,100.0
2024-03-06,SZ002294,0.595098949459774,4.0,100.0
2024-03-06,SZ300264,0.5895077516359313,4.0,100.0
2024-03-06,SZ000546,0.5848439891021054,3.0,100.0
2024-03-06,SZ000959,0.5828573407108001,3.0,100.0
2024-03-06,SZ002299,0.5803207496035451,4.0,100.0
2024-03-06,SZ002352,0.5798487850456533,5.0,100.0
2024-03-06,SZ002603,0.5749293171915567,4.0,100.0
2024-03-06,SH600272,0.5718464963476358,3.0,100.0
2024-03-06,SH600239,0.5694263889377166,3.0,100.0
2024-03-06,SH600208,0.5677323091923144,3.0,100.0
2024-03-06,SZ002183,0.5635546303129471,3.0,100.0
2024-03-06,SH600201,0.5625486667213186,3.0,100.0
2024-03-06,SH600156,0.5576171026972663,3.0,100.0
2024-03-06,SH600859,0.5571832313777031,4.0,100.0
2024-03-06,SZ002437,0.5528498145654899,3.0,100.0
2024-03-06,SZ002572,0.5508528935160869,3.0,100.0
2024-03-06,SH600221,0.5483489326090133,3.0,100.0
2024-03-06,SH600138,0.5457348506111274,3.0,100.0
2024-03-06,SH600702,0.5381556919823184,5.0,100.0
2024-03-06,SZ000721,0.5343590185301633,3.0,100.0
2024-03-06,SH600148,0.5343124932848273,3.0,100.0
2024-03-06,SH600827,0.5318358165862948,3.0,100.0
2024-03-06,SZ002124,0.5287310284733292,3.0,100.0
2024-03-06,SH603588,0.5282740521212007,4.0,100.0
2024-03-06,SH600864,0.5277761958316097,4.0,100.0
2024-03-06,SH600129,0.5269380265817191,5.0,100.0
2024-03-06,SH600284,0.5203484632357283,3.0,100.0
2024-03-06,SH600518,0.5184096772472256,3.0,100.0
2024-03-06,SZ000776,0.518368035461595,5.0,100.0
2024-03-06,SZ002697,0.5106171236422273,3.0,100.0
2024-03-06,SZ002038,0.5095590634971271,4.0,100.0
2024-03-06,SH600422,0.5092660889628058,3.0,100.0
2024-03-06,SH600335,0.5036719913683371,4.0,100.0
2024-03-06,SH603589,0.5033831992362486,4.0,100.0
2024-03-06,SZ000012,0.5029837750757777,3.0,100.0
2024-03-06,SH600789,0.5008770545370071,3.0,100.0
2024-03-06,SH600791,0.4948304130703822,3.0,100.0
2024-03-06,SZ002458,0.4947411071740042,3.0,100.0
2024-03-06,SZ000876,0.49247652922276774,4.0,100.0
2024-03-06,SH603128,0.49221139796413993,3.0,100.0
2024-03-06,SZ000860,0.4900966979101687,4.0,100.0
2024-03-06,SZ002250,0.48854248991133914,3.0,100.0
2024-03-06,SH600872,0.487549468072278,4.0,100.0
2024-03-06,SZ300294,0.48357467241307955,3.0,100.0
2024-03-06,SZ000963,0.48256149718480174,5.0,100.0
2024-03-06,SZ000009,0.4818683151271229,4.0,100.0
2024-03-06,SH603885,0.4814566495061182,3.0,100.0
2024-04-03,SZ300093,1.7026772663686027,4.0,100.0
2024-04-03,SZ300264,1.6942555522633478,3.0,100.0
2024-04-03,SZ300379,1.5709267006386596,4.0,100.0
2024-04-03,SZ002410,1.5104331411839023,5.0,100.0
2024-04-03,SH603901,1.4438029380696429,3.0,100.0
2024-04-03,SZ300244,1.4031951834138716,4.0,100.0
2024-04-03,SH600383,1.4019590555746484,4.0,100.0
2024-04-03,SH600129,1.3904711089503985,5.0,100.0
2024-04-03,SZ002153,1.3804164253747184,3.0,100.0
2024-04-03,SH600845,1.3238404644921942,5.0,100.0
2024-04-03,SZ000503,1.2924914031538317,4.0,100.0
2024-04-03,SZ300212,1.2886281816023095,5.0,100.0
2024-04-03,SZ000069,1.2863267793868356,3.0,100.0
2024-04-03,SZ300081,1.2846686067870152,3.0,100.0
2024-04-03,SZ300496,1.2843763291574999,5.0,100.0
2024-04-03,SH600546,1.283636208086238,5.0,100.0
2024-04-03,SH601155,1.2553255915385075,3.0,100.0
2024-04-03,SZ002352,1.235340565848783,5.0,100.0
2024-04-03,SH600729,1.2270207601864924,3.0,100.0
2024-04-03,SZ002030,1.2252030495569297,3.0,100.0
2024-04-03,SH600630,1.2165488072514339,4.0,100.0
2024-04-03,SH600606,1.2161790757737538,3.0,100.0
2024-04-03,SZ002453,1.2039863964826178,3.0,100.0
2024-04-03,SZ002368,1.203688743236658,4.0,100.0
2024-04-03,SZ002238,1.2015573873267782,4.0,100.0
2024-04-03,SZ300168,1.1875932509125202,3.0,100.0
2024-04-03,SZ300031,1.167287915845407,4.0,100.0
2024-04-03,SZ002123,1.1602079050555822,4.0,100.0
2024-04-03,SZ002050,1.1581425897017346,5.0,100.0
2024-04-03,SZ300406,1.1558651189249995,4.0,100.0
2024-04-03,SZ000810,1.152810975993741,3.0,100.0
2024-04-03,SZ002771,1.1515625709771862,4.0,100.0
2024-04-03,SZ002607,1.1504568320690818,5.0,100.0
2024-04-03,SZ300363,1.1487989034029187,3.0,100.0
2024-04-03,SH601211,1.1451502689840791,5.0,100.0
2024-04-03,SZ300199,1.1364451325070641,4.0,100.0
2024-04-03,SZ300113,1.1293876285955988,4.0,100.0
2024-04-03,SH600266,1.1286609948290152,4.0,100.0
2024-04-03,SZ300122,1.1228437909919626,5.0,100.0
2024-04-03,SZ000656,1.1180795059123307,4.0,100.0
2024-04-03,SH600763,1.1094000458598245,3.0,100.0
2024-04-03,SZ002657,1.094968589472756,4.0,100.0
2024-04-03,SH600775,1.089018346049065,4.0,100.0
2024-04-03,SZ000936,1.0828272856732564,4.0,100.0
2024-04-03,SH600765,1.0821766369144705,5.0,100.0
2024-04-03,SZ000776,1.0727388817173098,5.0,100.0
2024-04-03,SZ002439,1.0716844630510256,4.0,100.0
2024-04-03,SH601933,1.0623161606518479,3.0,100.0
2024-04-03,SH600048,1.0565576471552416,5.0,100.0
2024-04-03,SZ000676,1.0493402895862207,5.0,100.0
2024-04-03,SZ002401,1.0462344238705934,4.0,100.0
2024-04-03,SH600588,1.0456744748743696,5.0,100.0
2024-04-03,SZ002031,1.0374548840572175,4.0,100.0
2024-04-03,SZ002415,1.0349827059741121,5.0,100.0
2024-04-03,SZ300269,1.0316412925814737,3.0,100.0
2024-04-03,SZ300188,1.0236826504250665,4.0,100.0
2024-04-03,SZ000158,1.0175284906586766,4.0,100.0
2024-04-03,SZ002786,1.0129364584388574,4.0,100.0
2024-04-03,SZ002670,1.01213001375774,4.0,100.0
2024-04-03,SZ300130,1.0039983401603203,4.0,100.0
2024-04-03,SH601929,1.0025655931051387,3.0,100.0
2024-04-03,SZ300015,1.0025208406899304,5.0,100.0
2024-04-03,SH600115,1.0003673774059358,5.0,100.0
2024-04-03,SZ002476,0.9990506864480315,4.0,100.0
2024-04-03,SH600155,0.9959811176977235,4.0,100.0
2024-04-03,SH600085,0.9958872031034715,5.0,100.0
2024-04-03,SH600061,0.9919336502456205,3.0,100.0
2024-04-03,SZ300002,0.9839425097633729,5.0,100.0
2024-04-03,SH600570,0.9828801395945027,5.0,100.0
2024-04-03,SZ000997,0.9828752445032686,4.0,100.0
2024-04-03,SZ300059,0.9825026912366475,5.0,100.0
2024-04-03,SH601099,0.9777875008321385,4.0,100.0
2024-04-03,SH600079,0.9744568369852182,5.0,100.0
2024-04-03,SZ002351,0.9670479930265018,4.0,100.0
2024-04-03,SZ300058,0.9636719698906707,5.0,100.0
2024-04-03,SZ002292,0.9599048130468557,5.0,100.0
2024-04-03,SZ002241,0.9552948855300619,5.0,100.0
2024-04-03,SZ000963,0.9542810312706463,5.0,100.0
2024-04-03,SZ002605,0.9538994192513968,4.0,100.0
2024-04-03,SZ002402,0.9507736933627705,4.0,100.0
2024-04-03,SZ000799,0.94529830711234,4.0,100.0
2024-04-03,SH600958,0.9392520978796711,4.0,100.0
2024-04-03,SH600837,0.9356297927342289,4.0,100.0
2024-04-03,SZ002603,0.9320315752883305,3.0,100.0
2024-04-03,SZ300316,0.9305339621978803,4.0,100.0
2024-04-03,SZ300503,0.922347094639498,4.0,100.0
2024-04-03,SZ002467,0.9152684972967783,3.0,100.0
2024-04-03,SH600399,0.9109107804446311,4.0,100.0
2024-04-03,SZ000999,0.9088130755811716,5.0,100.0
2024-04-03,SH600862,0.9046070599200536,5.0,100.0
2024-04-03,SH600859,0.8947984612502132,4.0,100.0
2024-04-03,SZ300034,0.8946191614165208,3.0,100.0
2024-04-03,SH601012,0.8873068798978384,5.0,100.0
2024-04-03,SZ000895,0.8867719604393569,4.0,100.0
2024-04-03,SH600702,0.8842763130152653,5.0,100.0
2024-04-03,SH600864,0.8804670102099441,3.0,100.0
2024-04-03,SZ300378,0.8799486175542455,4.0,100.0
2024-04-03,SH600030,0.8796478004716943,5.0,100.0
2024-04-03,SZ002761,0.8766263877120771,3.0,100.0
2024-04-03,SZ002385,0.8730596659357186,4.0,100.0
2024-05-08,SZ300280,2.158320015231075,5.0,100.0
2024-05-08,SZ002217,1.9726121639006031,4.0,100.0
2024-05-08,SZ300262,1.91474991611072,3.0,100.0
2024-05-08,SZ002124,1.685414334400771,5.0,100.0
2024-05-08,SH600481,1.5826662801047375,4.0,100.0
2024-05-08,SZ002466,1.4533677411520696,5.0,100.0
2024-05-08,SH601006,1.4020313589916549,5.0,100.0
2024-05-08,SZ300118,1.3705346021601306,4.0,100.0
2024-05-08,SH600808,1.313666129341471,3.0,100.0
2024-05-08,SH600706,1.2811054545140512,3.0,100.0
2024-05-08,SH600165,1.2671032994373506,3.0,100.0
2024-05-08,SZ002649,1.2052742274029078,4.0,100.0
2024-05-08,SZ002345,1.1681974192845546,3.0,100.0
2024-05-08,SZ000898,1.1642651734234968,3.0,100.0
2024-05-08,SH600565,1.1486104378160904,3.0,100.0
2024-05-08,SH600016,1.1471481097272385,5.0,100.0
2024-05-08,SZ000997,1.1381495805280806,5.0,100.0
2024-05-08,SH600039,1.1346221185424383,4.0,100.0
2024-05-08,SZ300122,1.134392501709984,5.0,100.0
2024-05-08,SZ000584,1.126788474572109,3.0,100.0
2024-05-08,SH600728,1.12639648431596,3.0,100.0
2024-05-08,SH600325,1.1218149761980996,5.0,100.0
2024-05-08,SH601390,1.1145802136314955,5.0,100.0
2024-05-08,SH601888,1.1014545387267294,5.0,100.0
2024-05-08,SH600438,1.075371697952012,5.0,100.0
2024-05-08,SH600741,1.0705198635436899,5.0,100.0
2024-05-08,SZ002600,1.0646220656102396,5.0,100.0
2024-05-08,SH600406,1.0521593608397344,5.0,100.0
2024-05-08,SZ000017,1.0457709325096276,4.0,100.0
2024-05-08,SH600104,1.0231863622628894,4.0,100.0
2024-05-08,SZ300228,1.0009352256983182,4.0,100.0
2024-05-08,SH600595,0.9970263770753377,4.0,100.0
2024-05-08,SH600499,0.9817056958465089,3.0,100.0
2024-05-08,SH601519,0.9817022859694168,3.0,100.0
2024-05-08,SH600639,0.9617885002600295,3.0,100.0
2024-05-08,SH600206,0.9615635413063789,3.0,100.0
2024-05-08,SZ002261,0.95154566770149,5.0,100.0
2024-05-08,SH603077,0.9460487581403975,4.0,100.0
2024-05-08,SZ002726,0.9450666172501148,3.0,100.0
2024-05-08,SH600637,0.9443661840523838,4.0,100.0
2024-05-08,SH600715,0.9410165123824115,4.0,100.0
2024-05-08,SZ002240,0.9365500211465393,3.0,100.0
2024-05-08,SZ002049,0.9326171338227935,5.0,100.0
2024-05-08,SZ000048,0.914456199138801,3.0,100.0
2024-05-08,SZ300002,0.9135731764398617,5.0,100.0
2024-05-08,SZ000090,0.9042129088376031,3.0,100.0
2024-05-08,SH600138,0.9034340403135689,4.0,100.0
2024-05-08,SZ002152,0.8989581656223532,5.0,100.0
2024-05-08,SH603989,0.8946278158062996,3.0,100.0
2024-05-08,SZ002077,0.8833751109423197,3.0,100.0
2024-05-08,SH601012,0.8819109625374836,5.0,100.0
2024-05-08,SH600551,0.8796476129341041,3.0,100.0
2024-05-08,SH600123,0.8743911748697222,5.0,100.0
2024-05-08,SZ000778,0.8626443943681837,3.0,100.0
2024-05-08,SZ300379,0.8595464889919426,3.0,100.0
2024-05-08,SH600166,0.8582487078369587,4.0,100.0
2024-05-08,SZ000959,0.8513081769172336,3.0,100.0
2024-05-08,SH600064,0.844274231514335,3.0,100.0
2024-05-08,SH603128,0.8311950439727961,3.0,100.0
2024-05-08,SZ002607,0.8311668762475015,5.0,100.0
2024-05-08,SZ002425,0.8220973852016232,3.0,100.0
2024-05-08,SZ002268,0.8147135919379264,4.0,100.0
2024-05-08,SZ300212,0.8129794813009185,4.0,100.0
2024-05-08,SZ000627,0.8076505656980162,3.0,100.0
2024-05-08,SZ000014,0.7957749173135252,3.0,100.0
2024-05-08,SZ300494,0.790215505469628,5.0,100.0
2024-05-08,SH600515,0.7852977174678751,3.0,100.0
2024-05-08,SZ000625,0.7848180506710328,5.0,100.0
2024-05-08,SZ002603,0.7812791605746849,4.0,100.0
2024-05-08,SZ300244,0.7761573470217824,4.0,100.0
2024-05-08,SH600482,0.774294462288225,4.0,100.0
2024-05-08,SH601818,0.7716504859949896,5.0,100.0
2024-05-08,SZ000158,0.7711975749222322,4.0,100.0
2024-05-08,SZ002203,0.7706911918408148,3.0,100.0
2024-05-08,SZ000970,0.7687476621298214,3.0,100.0
2024-05-08,SH600782,0.768285868237062,4.0,100.0
2024-05-08,SH600546,0.7669662985798942,5.0,100.0
2024-05-08,SZ000776,0.7583641227546897,4.0,100.0
2024-05-08,SZ002229,0.7561709178008404,5.0,100.0
2024-05-08,SH601618,0.748684631476832,4.0,100.0
2024-05-08,SH601169,0.7406523815605264,4.0,100.0
2024-05-08,SH600837,0.738751573262115,4.0,100.0
2024-05-08,SZ002368,0.7378969960132612,4.0,100.0
2024-05-08,SZ002131,0.7353129594004718,5.0,100.0
2024-05-08,SZ002506,0.7279232068787685,3.0,100.0
2024-05-08,SH600170,0.7254805415366249,4.0,100.0
2024-05-08,SZ002756,0.7252373888466178,4.0,100.0
2024-05-08,SH601021,0.7234209866547447,5.0,100.0
2024-05-08,SH600023,0.709159517380584,5.0,100.0
2024-05-08,SH600072,0.7042993104762012,4.0,100.0
2024-05-08,SZ000727,0.7039484067065296,4.0,100.0
2024-05-08,SH600050,0.6996782289309034,5.0,100.0
2024-05-08,SH600054,0.6956413744812446,3.0,100.0
2024-05-08,SZ000721,0.692132105021986,3.0,100.0
2024-05-08,SH603636,0.688387342281354,3.0,100.0
2024-05-08,SZ300376,0.6883716414768053,3.0,100.0
2024-05-08,SZ000733,0.6860903277308621,5.0,100.0
2024-05-08,SZ002439,0.6838718336487036,4.0,100.0
2024-05-08,SH600100,0.6834712254653803,4.0,100.0
2024-05-08,SZ002639,0.6817634583146737,3.0,100.0
2024-06-05,SZ300280,1.6108810249587202,4.0,100.0
2024-06-05,SZ300152,1.5845363122945952,3.0,100.0
2024-06-05,SZ002502,1.5713037795984146,3.0,100.0
2024-06-05,SZ002031,1.5648553219682217,4.0,100.0
2024-06-05,SH600818,1.4513941249768594,5.0,100.0
2024-06-05,SZ300287,1.4336947821482853,4.0,100.0
2024-06-05,SZ002229,1.3945802511138758,5.0,100.0
2024-06-05,SH600696,1.3940189943955286,3.0,100.0
2024-06-05,SH603377,1.3921515586818052,3.0,100.0
2024-06-05,SH600804,1.3911981183193096,4.0,100.0
2024-06-05,SZ000584,1.3043493325886533,3.0,100.0
2024-06-05,SZ002178,1.2644650722174124,3.0,100.0
2024-06-05,SH603729,1.2498651387272233,3.0,100.0
2024-06-05,SZ002607,1.246227282498564,5.0,100.0
2024-06-05,SZ002786,1.2112867193562644,3.0,100.0
2024-06-05,SZ002343,1.1696750040220911,4.0,100.0
2024-06-05,SZ002329,1.1425736437581389,3.0,100.0
2024-06-05,SZ002529,1.137307426886742,3.0,100.0
2024-06-05,SZ300264,1.0465205099726027,3.0,100.0
2024-06-05,SH601011,1.0255922712684475,3.0,100.0
2024-06-05,SZ300266,1.0204924595427698,3.0,100.0
2024-06-05,SZ002547,1.01828747111391,3.0,100.0
2024-06-05,SZ002559,1.0177535484728821,4.0,100.0
2024-06-05,SZ300269,1.017369839092328,4.0,100.0
2024-06-05,SH600706,1.0138008383408414,4.0,100.0
2024-06-05,SZ300324,0.9893700415456786,3.0,100.0
2024-06-05,SZ002453,0.9794773319845055,4.0,100.0
2024-06-05,SZ000826,0.9232090169465984,3.0,100.0
2024-06-05,SZ002388,0.9226678507496556,3.0,100.0
2024-06-05,SZ000779,0.9221162324051403,3.0,100.0
2024-06-05,SH600711,0.9075127453354545,5.0,100.0
2024-06-05,SZ300164,0.9025217560004066,3.0,100.0
2024-06-05,SZ300094,0.898785087953774,4.0,100.0
2024-06-05,SH600360,0.8948201058709824,4.0,100.0
2024-06-05,SZ000017,0.8928951896116902,3.0,100.0
2024-06-05,SZ002196,0.8897484458315271,3.0,100.0
2024-06-05,SH603003,0.8769928160434343,3.0,100.0
2024-06-05,SZ300376,0.8726929867601124,3.0,100.0
2024-06-05,SH600088,0.8670828422265393,4.0,100.0
2024-06-05,SZ000536,0.8647025058096885,3.0,100.0
2024-06-05,SH600355,0.8565112787334914,3.0,100.0
2024-06-05,SZ000404,0.8521548492579588,4.0,100.0
2024-06-05,SZ300469,0.8442322211112953,4.0,100.0
2024-06-05,SZ000851,0.8433793490903022,4.0,100.0
2024-06-05,SZ300250,0.8433245444403153,3.0,100.0
2024-06-05,SH603118,0.8415963897218318,3.0,100.0
2024-06-05,SH600106,0.831248834508301,4.0,100.0
2024-06-05,SH600481,0.8272933914697063,3.0,100.0
2024-06-05,SZ300182,0.8254324832921505,5.0,100.0
2024-06-05,SH600705,0.8230957106077981,4.0,100.0
2024-06-05,SZ002238,0.8203841282560977,3.0,100.0
2024-06-05,SZ300494,0.8131050136143853,4.0,100.0
2024-06-05,SZ300085,0.792874402288714,3.0,100.0
2024-06-05,SH600201,0.7902987304213045,4.0,100.0
2024-06-05,SH600133,0.7842320219536537,4.0,100.0
2024-06-05,SZ000676,0.7827905578804868,3.0,100.0
2024-06-05,SZ000751,0.7808903339607103,3.0,100.0
2024-06-05,SZ002645,0.7774329966695149,3.0,100.0
2024-06-05,SZ300355,0.7669210121700016,4.0,100.0
2024-06-05,SH603108,0.7603909955755513,4.0,100.0
2024-06-05,SH603019,0.7603188129141927,5.0,100.0
2024-06-05,SZ002565,0.7585879492451851,3.0,100.0
2024-06-05,SH600105,0.7566597159609069,3.0,100.0
2024-06-05,SZ300199,0.7547535081294037,4.0,100.0
2024-06-05,SH600186,0.749257764142512,3.0,100.0
2024-06-05,SH601519,0.7417774308717886,3.0,100.0
2024-06-05,SH600178,0.7398167083449726,4.0,100.0
2024-06-05,SZ300081,0.7320644738252456,5.0,100.0
2024-06-05,SZ002097,0.7307357689450246,4.0,100.0
2024-06-05,SZ300364,0.7250439997274754,5.0,100.0
2024-06-05,SZ000712,0.7227500568091013,4.0,100.0
2024-06-05,SH600595,0.7160047774156252,3.0,100.0
2024-06-05,SZ002681,0.7150039170543471,3.0,100.0
