datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return,average_liquidity_bucket,average_amount_mean_20
2017-05-05,200,0.0026388108,0.19999999999999996,9.999999999999998e-05,0.0025388107,0.006373249,-0.0037344382,-0.0038344383,3.14,180962.7172680664
2017-05-08,200,-0.017250085,0.20499999999999996,0.00010249999999999998,-0.017352585,-0.019968389,0.0027183034,0.0026158039,2.995,160542.5069970703
2017-05-09,200,-0.008622029,0.25,0.000125,-0.008747029,-0.0077301827,-0.00089184614,-0.0010168464,2.965,143120.67105883788
2017-05-10,200,0.000771358,0.21499999999999997,0.00010749999999999998,0.000663858,-0.0019320349,0.0027033929,0.0025958929,2.87,131183.4997598877
2017-05-11,200,0.0020794251,0.20499999999999996,0.00010249999999999998,0.0019769252,0.0037392825,-0.0016598573,-0.0017623573,2.71,222891.78578637698
2017-05-12,200,0.01500855,0.245,0.0001225,0.0148860505,0.022188757,-0.0071802065,-0.007302706,2.595,205477.05362011716
2017-05-15,200,0.0026362806,0.24,0.00012,0.0025162806,0.0036434815,-0.0010072009,-0.0011272009,2.73,210108.31101708987
2017-05-16,200,-0.0056746053,0.20999999999999996,0.00010499999999999999,-0.0057796054,-0.006361047,0.00068644155,0.00058144145,2.785,228182.7031794434
2017-05-17,200,0.0016537091,0.26,0.00013000000000000002,0.0015237092,-6.794821e-05,0.0017216573,0.0015916574,2.965,237295.40190771484
2017-05-18,200,-0.009959081,0.21999999999999997,0.00010999999999999999,-0.010069082,-0.018861068,0.008901987,0.008791987,3.11,243924.77102001954
2017-05-19,200,-0.007956917,0.19499999999999995,9.749999999999997e-05,-0.008054418,-0.029960966,0.02200405,0.021906547,3.28,279012.1011624756
2017-05-22,200,0.0005899429,0.20499999999999996,0.00010249999999999998,0.0004874429,0.0056444257,-0.0050544827,-0.0051569827,3.105,245167.025505249
2017-05-23,200,0.014664647,0.29500000000000004,0.00014750000000000003,0.014517147,0.0107507715,0.0039138757,0.0037663756,2.69,192303.35509008786
2017-05-24,200,-0.00021070213,0.20999999999999996,0.00010499999999999999,-0.0003157021,0.00011553411,-0.00032623624,-0.00043123623,2.655,189040.75341833493
2017-05-25,200,0.0018957924,0.31999999999999995,0.00015999999999999999,0.0017357925,-0.0015682767,0.0034640692,0.0033040692,2.485,169241.97236328124
2017-05-26,200,-0.018153243,0.235,0.0001175,-0.018270742,-0.026740368,0.008587126,0.008469626,2.325,151697.92965356444
2017-05-31,200,0.0039862758,0.27,0.000135,0.0038512757,0.012263616,-0.00827734,-0.00841234,2.445,75365.30132885741
2017-06-01,200,0.004219861,0.28500000000000003,0.00014250000000000002,0.004077361,0.009083778,-0.004863917,-0.0050064167,2.765,105578.23666967772
2017-06-02,200,0.0046697515,0.245,0.0001225,0.0045472514,0.005906405,-0.0012366534,-0.0013591535,2.98,132773.86067504884
2017-06-05,200,0.014577809,0.235,0.0001175,0.0144603085,0.022869555,-0.0082917465,-0.008409247,3.12,154976.0662536621
2017-06-06,200,0.00053345383,0.17000000000000004,8.500000000000002e-05,0.00044845382,0.0003380194,0.00019543443,0.00011043443,3.165,151101.00090600585
2017-06-07,200,0.0024910315,0.22499999999999998,0.0001125,0.0023785315,0.0017627445,0.00072828704,0.000615787,3.33,173268.63444177248
2017-06-08,200,-0.004991358,0.19499999999999995,9.749999999999997e-05,-0.0050888583,-0.0154630635,0.010471705,0.010374205,3.44,191096.77768859864
2017-06-09,200,0.006958223,0.15500000000000003,7.750000000000001e-05,0.006880723,0.015903413,-0.00894519,-0.00902269,3.27,169835.12065478516
2017-06-12,200,-0.0015750614,0.15500000000000003,7.750000000000001e-05,-0.0016525614,0.0009424516,-0.002517513,-0.002595013,3.01,137655.099008667
2017-06-13,200,0.006967517,0.16000000000000003,8.000000000000002e-05,0.006887517,0.012391647,-0.0054241302,-0.0055041304,3.06,145300.66531359864
2017-06-14,200,-0.0024516338,0.125,6.25e-05,-0.0025141337,-0.0020081415,-0.00044349232,-0.0005059922,3.065,154568.53468457033
2017-06-15,200,0.005907414,0.20499999999999996,0.00010249999999999998,0.005804914,0.007759918,-0.001852504,-0.001955004,3.28,173299.19705407717
2017-06-16,200,7.52005e-05,0.18999999999999995,9.499999999999998e-05,-1.9799503e-05,0.0006537415,-0.00057854096,-0.000673541,3.4,190064.28523071288
2017-06-19,200,0.0048920535,0.18999999999999995,9.499999999999998e-05,0.0047970535,0.0017765347,0.003115519,0.003020519,3.4,181427.92157189944
2017-06-20,200,-0.002492707,0.14500000000000002,7.250000000000001e-05,-0.002565207,-0.017206209,0.014713502,0.014641002,3.345,179672.92059191898
2017-06-21,200,4.265785e-05,0.19499999999999995,9.749999999999997e-05,-5.484215e-05,0.0019652857,-0.0019226279,-0.0020201278,3.185,150302.8440423584
2017-06-22,200,0.012797277,0.35,0.000175,0.012622277,0.014470975,-0.0016736975,-0.0018486977,2.465,80850.43839819336
2017-06-23,200,0.0019318062,0.22499999999999998,0.0001125,0.0018193062,0.0024505167,-0.00051871047,-0.0006312105,2.47,86080.1921282959
2017-06-26,200,-0.0028403623,0.21999999999999997,0.00010999999999999999,-0.0029503622,-0.006908561,0.0040681986,0.003958199,2.565,104264.2357015381
2017-06-27,200,0.004538578,0.17000000000000004,8.500000000000002e-05,0.004453578,0.005223595,-0.0006850171,-0.00077001704,2.605,105355.0624967041
2017-06-28,200,0.002878479,0.18999999999999995,9.499999999999998e-05,0.002783479,0.0014751647,0.0014033143,0.0013083143,2.625,105585.91028076172
2017-06-29,200,0.00547753,0.22499999999999998,0.0001125,0.00536503,0.008866597,-0.003389067,-0.003501567,2.82,127269.2454458008
2017-06-30,200,-0.001867319,0.19499999999999995,9.749999999999997e-05,-0.001964819,-0.0026412413,0.0007739223,0.0006764224,2.85,127665.10093579102
2017-07-03,200,0.0053556906,0.21999999999999997,0.00010999999999999999,0.0052456907,0.008457094,-0.0031014038,-0.0032114037,3.03,148809.2075124512
2017-07-04,200,-0.0006442389,0.17000000000000004,8.500000000000002e-05,-0.0007292389,0.001379572,-0.002023811,-0.002108811,3.055,157078.1014970703
2017-07-05,200,0.0035643112,0.19499999999999995,9.749999999999997e-05,0.0034668113,0.004171692,-0.00060738064,-0.0007048806,3.19,160807.07826757815
2017-07-06,200,0.00074885157,0.16500000000000004,8.250000000000001e-05,0.0006663516,-0.003935764,0.004684616,0.0046021156,3.095,158278.19545288087
2017-07-07,200,-0.0028397962,0.16000000000000003,8.000000000000002e-05,-0.0029197962,-0.01189439,0.009054594,0.008974594,3.0,155743.18738452147
2017-07-10,200,-0.0054129525,0.20999999999999996,0.00010499999999999999,-0.0055179526,-0.0017132259,-0.0036997267,-0.0038047268,2.765,114412.6440531006
2017-07-11,200,0.0047754976,0.21499999999999997,0.00010749999999999998,0.004667998,0.0031172333,0.0016582643,0.0015507645,2.585,95098.58299438476
2017-07-12,200,-0.0003163451,0.16500000000000004,8.250000000000001e-05,-0.00039884512,-0.0043204525,0.0040041073,0.0039216075,2.525,93350.84252661132
2017-07-13,200,-0.0425923,0.22999999999999998,0.00011499999999999999,-0.042707298,-0.05237744,0.009785142,0.009670142,2.33,77476.39759338378
2017-07-14,200,0.0059631444,0.22999999999999998,0.00011499999999999999,0.005848144,0.010502296,-0.004539151,-0.0046541514,2.175,65670.64282324217
2017-07-17,200,0.013020962,0.24,0.00012,0.012900962,0.017045202,-0.00402424,-0.00414424,2.44,79595.49725158692
2017-07-18,200,0.0056077386,0.18999999999999995,9.499999999999998e-05,0.0055127386,0.0058708587,-0.00026312005,-0.00035812007,2.57,102878.66602087402
2017-07-19,200,0.00033326924,0.18000000000000005,9.000000000000003e-05,0.00024326924,0.0015414817,-0.0012082125,-0.0012982124,2.455,95176.88327410888
2017-07-20,200,0.00560786,0.18500000000000005,9.250000000000003e-05,0.0055153603,0.0064283884,-0.00082052825,-0.00091302814,2.44,110617.78372375488
2017-07-21,200,-0.0014708245,0.13,6.500000000000001e-05,-0.0015358245,-0.0025778974,0.0011070729,0.0010420729,2.415,111070.37424145508
2017-07-24,200,-0.0026232156,0.27,0.000135,-0.0027582156,0.0006864569,-0.0033096725,-0.0034446726,2.785,156447.24297973633
2017-07-25,200,0.01075014,0.10999999999999999,5.4999999999999995e-05,0.01069514,0.013871866,-0.0031217262,-0.0031767264,2.675,142543.08124645994
2017-07-26,200,-0.00021125287,0.135,6.75e-05,-0.00027875288,0.00018068825,-0.0003919411,-0.00045944113,2.825,160261.9081088867
2017-07-27,200,0.004160574,0.22999999999999998,0.00011499999999999999,0.004045574,0.00925768,-0.0050971056,-0.005212106,3.005,195827.60666821286
2017-07-28,200,0.0042676167,0.18500000000000005,9.250000000000003e-05,0.004175117,0.001150021,0.0031175958,0.003025096,2.975,189591.16473608397
2017-07-31,200,-0.007114564,0.15000000000000002,7.500000000000001e-05,-0.007189564,-0.009477069,0.0023625046,0.0022875047,2.945,185717.43630041502
2017-08-01,200,-0.0013349098,0.18000000000000005,9.000000000000003e-05,-0.0014249098,0.0039818888,-0.0053167986,-0.005406799,2.82,175857.53381774903
2017-08-02,200,-0.0013196081,0.15000000000000002,7.500000000000001e-05,-0.001394608,-0.0035827719,0.0022631637,0.0021881638,2.675,144202.67703930664
2017-08-03,200,0.0048937555,0.11499999999999999,5.7499999999999995e-05,0.0048362557,0.008854588,-0.003960832,-0.004018332,2.615,143048.25507678222
2017-08-04,200,0.0023285903,0.13,6.500000000000001e-05,0.0022635902,0.0040696817,-0.0017410915,-0.0018060915,2.665,149145.30890368653
2017-08-07,200,0.002828002,0.16000000000000003,8.000000000000002e-05,0.002748002,0.00368849,-0.00086048804,-0.00094048795,2.72,159600.98348205566
2017-08-08,200,-0.0044967467,0.15500000000000003,7.750000000000001e-05,-0.0045742467,-0.0076369317,0.003140185,0.003062685,2.75,162712.01211035156
2017-08-09,200,-0.010141939,0.21499999999999997,0.00010749999999999998,-0.010249439,-0.017770253,0.007628314,0.0075208144,2.88,194687.88718481443
2017-08-10,200,0.011371333,0.18000000000000005,9.000000000000003e-05,0.011281333,0.020473573,-0.00910224,-0.00919224,2.695,164874.04947033693
2017-08-11,200,0.002001955,0.14500000000000002,7.250000000000001e-05,0.001929455,0.0033189738,-0.0013170189,-0.0013895188,2.68,170108.54991638183
2017-08-14,200,0.004863282,0.255,0.0001275,0.0047357823,0.005245953,-0.00038267067,-0.0005101706,2.42,124999.58005895997
2017-08-15,200,0.0067228614,0.18500000000000005,9.250000000000003e-05,0.0066303615,0.009786405,-0.0030635432,-0.0031560431,2.34,110485.85174145509
2017-08-16,200,0.0015432223,0.18500000000000005,9.250000000000003e-05,0.0014507223,-0.0032806944,0.0048239166,0.0047314167,2.54,128950.52273773194
2017-08-17,200,0.0052779163,0.20499999999999996,0.00010249999999999998,0.0051754164,0.0077611613,-0.002483245,-0.002585745,2.615,131351.95943597413
2017-08-18,200,-0.0027207797,0.20999999999999996,0.00010499999999999999,-0.0028257798,-0.00658522,0.0038644401,0.00375944,2.565,133366.22494622803
2017-08-21,200,-0.0014850682,0.17000000000000004,8.500000000000002e-05,-0.0015700682,-0.005145835,0.0036607669,0.003575767,2.575,138187.3213706665
2017-08-22,200,-0.004630703,0.16500000000000004,8.250000000000001e-05,-0.004713203,-0.0071985633,0.0025678603,0.0024853605,2.415,123626.202871521
2017-08-23,200,0.008562016,0.19999999999999996,9.999999999999998e-05,0.0084620165,0.010940405,-0.0023783883,-0.0024783881,2.155,85888.16359307861
2017-08-24,200,0.0105692865,0.22999999999999998,0.00011499999999999999,0.010454287,0.011906266,-0.0013369797,-0.0014519794,2.17,88601.10946166993
2017-08-25,200,-0.0014659846,0.28500000000000003,0.00014250000000000002,-0.0016084847,-0.0024403294,0.0009743448,0.00083184475,2.255,82884.53164019776
2017-08-28,200,0.0008126101,0.24,0.00012,0.0006926101,0.004087347,-0.003274737,-0.003394737,2.26,81170.14034991455
2017-08-29,200,0.00033276557,0.22999999999999998,0.00011499999999999999,0.00021776557,0.0028566527,-0.0025238872,-0.0026388871,2.32,83335.6497453003
2017-08-30,200,0.0010392836,0.21499999999999997,0.00010749999999999998,0.0009317836,0.0068992153,-0.005859932,-0.0059674317,2.235,85018.2423098755
2017-08-31,200,0.0019220045,0.20499999999999996,0.00010249999999999998,0.0018195045,0.0070489757,-0.0051269713,-0.0052294713,2.23,93405.8187904663
2017-09-01,200,0.0022234886,0.18000000000000005,9.000000000000003e-05,0.0021334887,0.0004942344,0.0017292543,0.0016392543,2.365,119372.51377972413
2017-09-04,200,0.002463376,0.20499999999999996,0.00010249999999999998,0.002360876,0.005139647,-0.0026762711,-0.002778771,2.345,110934.65619940188
2017-09-05,200,2.5269985e-05,0.18000000000000005,9.000000000000003e-05,-6.473002e-05,-0.0049872687,0.0050125387,0.0049225385,2.345,111160.26178643799
2017-09-06,200,0.001245583,0.17000000000000004,8.500000000000002e-05,0.001160583,0.0028903482,-0.0016447653,-0.0017297652,2.365,117818.43387860108
2017-09-07,200,0.005197594,0.18500000000000005,9.250000000000003e-05,0.005105094,0.009268498,-0.004070904,-0.004163404,2.265,105245.5738834839
2017-09-08,200,0.0011778504,0.18500000000000005,9.250000000000003e-05,0.0010853504,-0.0016793954,0.002857246,0.0027647458,2.215,97725.04038739014
2017-09-11,200,0.0022707838,0.22999999999999998,0.00011499999999999999,0.0021557838,0.0042783255,-0.0020075417,-0.0021225417,2.3,107859.4164692993
2017-09-12,200,0.0014159391,0.18999999999999995,9.499999999999998e-05,0.001320939,-0.0009766448,0.002392584,0.002297584,2.275,101905.76085571288
2017-09-13,200,4.5329334e-06,0.22999999999999998,0.00011499999999999999,-0.00011046707,-0.0042112116,0.0042157443,0.0041007446,2.235,108302.51866271973
2017-09-14,200,0.0037353889,0.18999999999999995,9.499999999999998e-05,0.0036403888,0.007660935,-0.003925546,-0.0040205466,2.135,90252.8486529541
2017-09-15,200,-0.0016868714,0.18500000000000005,9.250000000000003e-05,-0.0017793714,-0.0044965073,0.0028096358,0.002717136,2.165,95427.00846899414
2017-09-18,200,0.0029060382,0.14,7.000000000000001e-05,0.0028360381,0.008312414,-0.005406376,-0.005476376,2.095,86511.82663574218
2017-09-19,200,-0.0044157347,0.19999999999999996,9.999999999999998e-05,-0.0045157345,-0.010798746,0.006383011,0.0062830113,2.185,94770.41137561035
2017-09-20,200,-0.0049964353,0.16000000000000003,8.000000000000002e-05,-0.0050764354,-0.0046224566,-0.00037397863,-0.00045397878,2.18,91593.76221984864
2017-09-21,200,-0.0074873306,0.21499999999999997,0.00010749999999999998,-0.0075948304,-0.014556649,0.0070693186,0.006961819,2.26,95046.38335998535
2017-09-22,200,0.0009954536,0.17500000000000004,8.750000000000003e-05,0.0009079536,0.0020104956,-0.0010150421,-0.001102542,2.245,95958.15663000487
2017-09-25,200,0.0017792449,0.22499999999999998,0.0001125,0.0016667448,0.006986462,-0.0052072173,-0.0053197173,2.24,108209.43206420899
2017-09-26,200,-0.0052073584,0.21499999999999997,0.00010749999999999998,-0.005314858,-0.0043081893,-0.0008991691,-0.0010066689,2.055,86053.32799804688
2017-09-27,200,0.0053492747,0.17000000000000004,8.500000000000002e-05,0.005264275,0.008598725,-0.0032494506,-0.0033344505,2.115,83763.77983618164
2017-09-28,200,0.009375407,0.19999999999999996,9.999999999999998e-05,0.0092754075,0.012591487,-0.0032160794,-0.0033160793,2.12,97970.21569079589
2017-09-29,200,0.010191653,0.22499999999999998,0.0001125,0.010079153,0.007967773,0.00222388,0.00211138,2.255,108597.63278759766
2017-10-09,200,0.0008800477,0.25,0.000125,0.00075504766,-0.0031534897,0.0040335376,0.0039085373,2.42,121671.27243151855
2017-10-10,200,-0.0019201973,0.24,0.00012,-0.0020401974,-0.002235891,0.0003156938,0.00019569369,2.655,151459.49455389407
2017-10-11,200,0.003958672,0.13,6.500000000000001e-05,0.0038936718,0.0043581934,-0.00039952155,-0.00046452158,2.6,136946.79228338622
2017-10-12,200,-0.009216335,0.135,6.75e-05,-0.009283835,-0.01935177,0.010135435,0.010067934,2.61,134580.40151556395
2017-10-13,200,-0.0018291953,0.135,6.75e-05,-0.0018966954,-0.0010294659,-0.0007997294,-0.0008672294,2.62,140602.64832598876
2017-10-16,200,-0.0030254296,0.14500000000000002,7.250000000000001e-05,-0.0030979295,-0.008402655,0.0053772256,0.0053047254,2.52,123181.50000799561
2017-10-17,200,-0.01007732,0.16500000000000004,8.250000000000001e-05,-0.01015982,-0.010851586,0.0007742662,0.0006917659,2.425,109137.49186169435
2017-10-18,200,0.012188076,0.16500000000000004,8.250000000000001e-05,0.012105576,0.01214179,4.62858e-05,-3.621448e-05,2.33,96637.94057714842
2017-10-19,200,0.0023866533,0.15000000000000002,7.500000000000001e-05,0.0023116532,0.005335667,-0.0029490138,-0.003024014,2.295,89985.24736645509
2017-10-20,200,6.651491e-05,0.20999999999999996,0.00010499999999999999,-3.8485086e-05,-0.0043157577,0.0043822727,0.0042772726,2.51,110037.57650061036
2017-10-23,200,0.0025558684,0.22999999999999998,0.00011499999999999999,0.0024408684,0.0063346974,-0.003778829,-0.003893829,2.7,136040.14499035646
2017-10-24,200,0.005345496,0.20999999999999996,0.00010499999999999999,0.005240496,0.0039679967,0.0013774992,0.0012724991,2.305,101383.94853613281
2017-10-25,200,-0.004461728,0.18000000000000005,9.000000000000003e-05,-0.0045517283,-0.00721059,0.002748862,0.0026588617,2.48,121591.48667041017
2017-10-26,200,-0.014210739,0.275,0.0001375,-0.014348239,-0.02521771,0.011006971,0.010869471,2.55,141445.79921777343
2017-10-27,200,0.0030867066,0.20499999999999996,0.00010249999999999998,0.0029842067,0.007656344,-0.0045696376,-0.0046721376,2.38,110639.54505908203
2017-10-30,200,-0.0014304098,0.20499999999999996,0.00010249999999999998,-0.0015329098,-0.0006116584,-0.00081875146,-0.0009212514,2.275,93858.63075
2017-10-31,200,-0.006443038,0.22999999999999998,0.00011499999999999999,-0.0065580383,-0.011448166,0.005005128,0.004890128,2.48,117734.38820983887
2017-11-01,200,-0.0068577826,0.14500000000000002,7.250000000000001e-05,-0.006930283,-0.0077304495,0.00087266695,0.00080016674,2.44,113118.87353417969
2017-11-02,200,0.00290755,0.16500000000000004,8.250000000000001e-05,0.00282505,0.010199475,-0.007291925,-0.0073744254,2.305,99009.56269067382
2017-11-03,200,0.0050081117,0.15000000000000002,7.500000000000001e-05,0.004933112,0.0054645217,-0.00045641,-0.00053140987,2.35,102363.31168286134
2017-11-06,200,0.004703598,0.235,0.0001175,0.0045860983,0.0029432285,0.0017603696,0.0016428698,2.625,132086.03886547853
2017-11-07,200,0.0021821556,0.17500000000000004,8.750000000000003e-05,0.0020946555,0.0054491963,-0.0032670407,-0.0033545408,2.39,103039.50333874513
