legacy_artifact_id,legacy_stage_id,source_path,source_sha256,legacy_lineage_status,authority_role
purged_walk_forward_v1:78568e0fe2387fce3d1defda1e777e6ae58746fb8c9aba0ebf36f55129bdc718,purged_walk_forward_v1,E:/qlib_prj/qlib_baseline/outputs/purged_walk_forward_v1/full_research_669/date_assignments.csv,69dbc339fd55ac05b789a4cf9ba49e49fd082f1846b366885b9612acff89de63,complete,business_payload_evidence_only
purged_walk_forward_v1:78568e0fe2387fce3d1defda1e777e6ae58746fb8c9aba0ebf36f55129bdc718,purged_walk_forward_v1,E:/qlib_prj/qlib_baseline/outputs/purged_walk_forward_v1/full_research_669/split_date_ranges.csv,6e6a108d38ed9d0d6b92a120fd390ddfa5886c211bf0c74195ccd70394a824d4,complete,business_payload_evidence_only
purged_walk_forward_v1:78568e0fe2387fce3d1defda1e777e6ae58746fb8c9aba0ebf36f55129bdc718,purged_walk_forward_v1,E:/qlib_prj/qlib_baseline/outputs/purged_walk_forward_v1/full_research_669/split_manifest.csv,6e6a108d38ed9d0d6b92a120fd390ddfa5886c211bf0c74195ccd70394a824d4,complete,business_payload_evidence_only
