check_name,status,observed_value,required_value,severity,reason
legacy_split_payload_hashes_valid,pass,3,3,critical,
date_only_lineage_semantics,pass,split_manifest_id_only,split_manifest_id_only,critical,Date assignments do not define the research universe.
