window,sample,slice_type,slice_value,label,factor,category,expected_direction,coverage,missing_rate,mean_ic,icir,mean_rank_ic,directional_mean_rank_ic,rank_icir,directional_rank_icir,ic_win_rate,ic_dates,valid_rows
recent_oos_2024_2026,year_slice=2024,year_slice,2024,label_20d_t1,rev_5__raw,reversal,positive,0.9976648732386879,0.0023351267613120896,0.04554483735549095,0.3119745640382768,0.04528609026236076,0.04528609026236076,0.2592294099412528,0.2592294099412528,0.6182572614107884,241,262754
recent_oos_2024_2026,year_slice=2024,year_slice,2024,label_20d_t1,std_20__raw,risk,negative,0.9934388633438256,0.0065611366561744155,-0.05578687282221201,-0.23061398595601695,-0.09188315364511417,0.09188315364511417,-0.3155615754053775,0.3155615754053775,0.6265560165975104,241,261641
recent_oos_2024_2026,year_slice=2024,year_slice,2024,label_20d_t1,amplitude_20__raw,risk,negative,0.9936894623133322,0.006310537686667783,-0.05929432815818728,-0.23038708266910118,-0.10265482362596046,0.10265482362596046,-0.34117305493013983,0.34117305493013983,0.6390041493775933,241,261707
recent_oos_2024_2026,year_slice=2024,year_slice,2024,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9936894623133322,0.006310537686667783,-0.0031533663900583787,-0.02944807828936701,-0.02433740205695969,,-0.14566882980213228,,,241,261707
recent_oos_2024_2026,year_slice=2025,year_slice,2025,label_20d_t1,ret_20__raw,momentum,watch,0.9956228161658914,0.004377183834108567,-0.03979912864184898,-0.32101297007788543,-0.09848757566346489,,-0.6262544219421713,,,243,261576
recent_oos_2024_2026,year_slice=2025,year_slice,2025,label_20d_t1,rev_5__raw,reversal,positive,0.9960719532897391,0.003928046710260924,0.023330521449164216,0.18901213006851317,0.03994972878983363,0.03994972878983363,0.2526419926678281,0.2526419926678281,0.5596707818930041,243,261694
recent_oos_2024_2026,year_slice=2025,year_slice,2025,label_20d_t1,std_20__raw,risk,negative,0.9897726148154351,0.010227385184564897,-0.004679356388646872,-0.025900233854911456,-0.0479980854947177,0.0479980854947177,-0.20836017185857084,0.20836017185857084,0.5967078189300411,243,260039
recent_oos_2024_2026,year_slice=2025,year_slice,2025,label_20d_t1,amplitude_20__raw,risk,negative,0.9901342082626006,0.009865791737399432,-0.005653359436114049,-0.029467179894158226,-0.05885571178760036,0.05885571178760036,-0.24676288196484986,0.24676288196484986,0.6090534979423868,243,260134
recent_oos_2024_2026,year_slice=2025,year_slice,2025,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9901342082626006,0.009865791737399432,0.005496921290184319,0.048229223157144334,-0.02602947063336764,,-0.16423771205257884,,,243,260134
recent_oos_2024_2026,year_slice=2026,year_slice,2026,label_20d_t1,ret_20__raw,momentum,watch,0.7906764000951387,0.20932359990486127,0.05919883258706089,0.6063734439113301,0.008117240271671239,,0.07200305793227603,,,81,86432
recent_oos_2024_2026,year_slice=2026,year_slice,2026,label_20d_t1,rev_5__raw,reversal,positive,0.7916003439632618,0.20839965603673816,-0.03727549246981126,-0.3266570655852362,-0.009210866509024538,-0.009210866509024538,-0.07018465834931985,-0.07018465834931985,0.48148148148148145,81,86533
recent_oos_2024_2026,year_slice=2026,year_slice,2026,label_20d_t1,std_20__raw,risk,negative,0.7862853797317818,0.2137146202682182,0.010370021624952423,0.10013690332768457,-0.058748703458479136,0.058748703458479136,-0.4103819108279432,0.4103819108279432,0.691358024691358,81,85952
recent_oos_2024_2026,year_slice=2026,year_slice,2026,label_20d_t1,amplitude_20__raw,risk,negative,0.786623854218124,0.21337614578187603,0.03669354219623803,0.3427594008111547,-0.043998812818918216,0.043998812818918216,-0.29458107077265816,0.29458107077265816,0.6419753086419753,81,85989
