window,sample,label,factor,category,expected_direction,quantile,mean_group_return,std_group_return,group_return_dates
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,momentum,watch,3,0.0001522668306870526,0.04970042236941147,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,momentum,watch,4,0.0008923179494764459,0.04713578713002129,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,momentum,watch,5,-0.005150420308775671,0.052553809920301446,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__raw,momentum,watch,1,0.0012929507434974584,0.05414151211721257,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__raw,momentum,watch,2,0.0005451795232272836,0.049854986746970635,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__raw,momentum,watch,3,0.001221514336787903,0.04958170772999059,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__raw,momentum,watch,4,0.0006262917406710893,0.051294418995786226,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__raw,momentum,watch,5,-0.007952733753047728,0.05780093110468388,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,momentum,watch,1,0.001662235203510251,0.053546388232406796,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,momentum,watch,2,0.00014089993668646404,0.052271571363655456,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,momentum,watch,3,-0.0012271855797253988,0.05201061716484675,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,momentum,watch,4,-0.001253920893245545,0.05041786499780798,726
main_research_2021_2023,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,momentum,watch,5,-0.0032919543276945782,0.05017032051299605,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__amount_proxy_residual,reversal,positive,1,-0.006504448825871404,0.05533009594345477,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__amount_proxy_residual,reversal,positive,2,0.0008959501037604565,0.05022952150462329,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__amount_proxy_residual,reversal,positive,3,0.00117628614586187,0.04881411605498498,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__amount_proxy_residual,reversal,positive,4,0.0002096395527529194,0.05023656222110557,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__amount_proxy_residual,reversal,positive,5,0.00027834412432925135,0.0550946055409689,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_rank,reversal,positive,1,-0.00533196090675956,0.05478675885479423,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_rank,reversal,positive,2,0.0011369916183082516,0.05004191593111776,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_rank,reversal,positive,3,0.0012195994285353494,0.0486698841145281,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_rank,reversal,positive,4,-0.0003600302514279458,0.05095297203151608,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_rank,reversal,positive,5,-0.0008246976426900711,0.05579679706632341,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_zscore,reversal,positive,1,-0.00533196090675956,0.05478675885479423,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_zscore,reversal,positive,2,0.0011369916183082516,0.05004191593111776,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_zscore,reversal,positive,3,0.0012195994285353494,0.0486698841145281,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_zscore,reversal,positive,4,-0.0003600302514279458,0.05095297203151608,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__cs_zscore,reversal,positive,5,-0.0008246976426900711,0.05579679706632341,726
