pool_name,factor,source_family,source_project,category,stage,screening_gate,promotion_decision,promotion_reason,role,included,pool_reason,judgement_label,expected_direction,consensus_direction,coverage,missing_rate,valid_rows,total_rows,alphalens_status,jqfactor_status,qlib_status,metric_value_count,alphalens_mean_ic_10d,alphalens_mean_ic_20d,jqfactor_mean_ic_10d,jqfactor_mean_ic_20d,qlib_mean_10d,qlib_mean_20d,qlib_information_ratio_10d,qlib_information_ratio_20d,alphalens_ann_alpha_10d,alphalens_ann_alpha_20d,primary_rank_ic,primary_abs_rank_ic,max_abs_rank_ic,max_abs_rank_icir,max_rank_ic_win_rate,issue_tags,license,compute_adapter,board_status,board_reason
multi_source_v1,alpha158_CORD20,alpha158,qlib_alpha158,alpha158_price_volume_correlation,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9983845223398552,0.0016154776601449,1601269.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0316863329718373,-0.0432165373064535,-4.525976419089355,-6.023372406506625,,,-0.0431586302880792,0.0431586302880792,0.0432165373064535,0.3904372422238956,0.3925619834710744,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_CORD30,alpha158,qlib_alpha158,alpha158_price_volume_correlation,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9986289326998616,0.0013710673001383,1601661.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0412702680288998,-0.0568811450373885,-5.771782771998623,-7.675019056565318,,,-0.0568947456584526,0.0568947456584526,0.0568947456584526,0.4974975930799459,0.349862258953168,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_CORD60,alpha158,qlib_alpha158,alpha158_price_volume_correlation,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9987972765702742,0.0012027234297258,1601931.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0411265314693274,-0.0521216880113436,-5.752243202272898,-7.074870540542521,,,-0.0522205681762934,0.0522205681762934,0.0522205681762934,0.4585957428029176,0.3581267217630854,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_CORR10,alpha158,qlib_alpha158,alpha158_price_volume_correlation,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9978639033332086,0.0021360966667913,1600434.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0283614982865891,-0.0367683147261918,-4.100308940937369,-5.192874107561964,,,-0.036701678115421,0.036701678115421,0.0367683147261918,0.3366040332459288,0.4090909090909091,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_CORR20,alpha158,qlib_alpha158,alpha158_price_volume_correlation,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9984231790804684,0.0015768209195315,1601331.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0355140514103698,-0.0436017630405533,-4.612916241469311,-5.282143356738242,,,-0.0435021167672162,0.0435021167672162,0.0436017630405533,0.3423904992174057,0.4132231404958678,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_CORR30,alpha158,qlib_alpha158,alpha158_price_volume_correlation,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.99865137854925,0.00134862145075,1601697.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0336036521443352,-0.0398997887606052,-4.002792883022295,-4.512066745224973,,,-0.0398116172809732,0.0398116172809732,0.0398997887606052,0.2924738465170723,0.4297520661157025,low_monotonicity,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_IMAX30,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.998687541306598,0.0013124586934021,1601755.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0367583660044759,-0.0480882335927549,-4.6435949403624175,-5.927629582351674,,,-0.0481695576379909,0.0481695576379909,0.0481695576379909,0.3844577018005654,0.3815426997245179,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_IMAX60,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.99881161697405,0.0011883830259499,1601954.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0368696350540205,-0.0519678025344643,-4.103771245261224,-5.820403754171293,,,-0.0520361256120213,0.0520361256120213,0.0520361256120213,0.377571712363882,0.4159779614325068,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_IMXD20,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9984873991495518,0.0015126008504482,1601434.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0241724748308885,-0.0383298036232896,-2.8739367460208967,-4.697620546401087,,,-0.0383691517135657,0.0383691517135657,0.0383691517135657,0.3045400973149098,0.4669421487603306,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_IMXD30,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.998687541306598,0.0013124586934021,1601755.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0439731185608426,-0.0612678603134908,-4.972124410536397,-6.643279349343692,,,-0.0614007059534428,0.0614007059534428,0.0614007059534428,0.4311496132277135,0.3787878787878788,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
