parent_role,stage_id,artifact_id,manifest_path,artifact_status,lineage_status,direct_parent
research_model_protocol_v1_1,research_model_protocol_v1_1,research_model_protocol_v1_1:ae43f92603de397c8249c8c50ea6db2b0001fabeaabb98f00a183f1d34c7401c,E:/qlib_prj/qlib_baseline/outputs/research_model_protocol_v1_1/current/artifact_manifest.json,pass,complete,True
