api,parameters_json,retrieval_time,row_count,raw_path,raw_sha256,status
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250109""}",2026-08-08T15:45:18.101818+00:00,5374,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250109.parquet,73a815a87055d9680e90a8c9f361441ed8654ac608b5531b2eeb8f8b2ce0879e,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250110""}",2026-08-08T15:45:18.704208+00:00,5375,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250110.parquet,5e20dcb879fef77dd44bda5069e911fbf203de44b967d0312c4fde2a1482f63f,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250113""}",2026-08-08T15:45:19.301358+00:00,5374,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250113.parquet,022e1bdf5fabfe2a5db489bafb06875ec8fbd5a651bb9334e0e86126c0d0cfb0,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250114""}",2026-08-08T15:45:19.919647+00:00,5377,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250114.parquet,ab21875e3dfd797fa37e81683ef7a8217b81f4d9f33dd58eadc90886f05eb207,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250115""}",2026-08-08T15:45:20.544057+00:00,5379,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250115.parquet,19196df010c42cd570208d6a5d963a97f136dc5d15cfd67f56620013f90aa25c,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250116""}",2026-08-08T15:45:21.129631+00:00,5379,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250116.parquet,8930a94989a8639bf69a766662946103bbd5fa556d3158413bf76bfa2f5f88c2,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250117""}",2026-08-08T15:45:21.725604+00:00,5378,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250117.parquet,a666ce541186b2628e54d98b3019efd2d52b06edfac9347785b92e5a4d3554dc,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250120""}",2026-08-08T15:45:22.318855+00:00,5377,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250120.parquet,fcb554f851171b15de4fad03ff298484d2aeb65b48775253296a22b5adbe03de,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250121""}",2026-08-08T15:45:22.978540+00:00,5379,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250121.parquet,cb08c601cd17f8f6038153abd608fbd4afd5111aa2e5d5db7b37206e460c3819,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250122""}",2026-08-08T15:45:23.610659+00:00,5383,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250122.parquet,91b04993e122ff5f1d8e367635913ac5c2702640fa025166248dd3737350b484,pass
