event_id,datetime,instrument,side,requested_shares,executed_shares,unfilled_shares,base_price,fill_price,gross_value,status,reason,fee_schedule_id,sell_stamp_tax_rate,transfer_fee_rate,commission,stamp_tax,transfer_fee,slippage_cost,cash_fee,implementation_cost,outer_split_id,method,current_semantics,authoritative_semantics,authoritative_evidence_status
event_003508,2025-04-15,SH600811,sell,525556.7972382822,525556.7972382822,0.0,0.3600000062555606,0.35964000624930503,189011.24984314054,filled,terminal_event_settlement_approximation,a_share_from_2023_08_28,0.0005,1e-05,56.703374952942156,94.50562492157027,1.8901124984314055,189.20045029344342,153.0991123729438,342.29956266638726,split_002,equal_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_003508,2025-04-15,SH600811,sell,514260.0301267081,514260.0301267081,0.0,0.3600000062555606,0.35964000624930503,184948.4804485371,filled,terminal_event_settlement_approximation,a_share_from_2023_08_28,0.0005,1e-05,55.484544134561126,92.47424022426856,1.8494848044853711,185.13361406260896,149.80826916331506,334.941883225924,split_002,stability_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_000657,2024-08-15,SZ000413,sell,17091.0,17000.0,91.0,0.37000001058967674,0.36963001057908706,6283.71017984448,partial,terminal_event_settlement_approximation;lot_rule,a_share_from_2023_08_28,0.0005,1e-05,5.0,3.14185508992224,0.0628371017984448,6.2900001800245136,8.204692191720685,14.494692371745199,split_001,equal_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_000687,2024-08-15,SZ000413,sell,15942.0,15900.0,42.0,0.37000001058967674,0.36963001057908706,5877.117168207484,partial,terminal_event_settlement_approximation;lot_rule,a_share_from_2023_08_28,0.0005,1e-05,5.0,2.938558584103742,0.058771171682074845,5.883000168375868,7.997329755785817,13.880329924161686,split_001,stability_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_000742,2024-08-16,SZ000413,sell,481535.28165577824,481535.28165577824,0.0,0.37000001058967674,0.36963001057908706,177989.89125262896,filled,terminal_event_settlement_approximation,a_share_from_2023_08_28,0.0005,1e-05,53.396967375788684,88.99494562631449,1.7798989125262898,178.16805931194116,144.17181191462944,322.3398712265706,split_001,equal_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_000733,2024-08-16,SZ000413,sell,481037.25565817906,481037.25565817906,0.0,0.37000001058967674,0.36963001057908706,177805.8058978677,filled,terminal_event_settlement_approximation,a_share_from_2023_08_28,0.0005,1e-05,53.34174176936031,88.90290294893386,1.7780580589786772,177.98378968755554,144.02270277727285,322.0064924648284,split_001,stability_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_001128,2024-08-23,SZ002308,sell,346959.5055384963,346959.5055384963,0.0,0.3700000259041612,0.36963002587825705,128246.65101090165,filled,terminal_event_settlement_approximation,a_share_from_2023_08_28,0.0005,1e-05,38.47399530327049,64.12332550545082,1.2824665101090167,128.37502603693443,103.87978731883034,232.25481335576478,split_001,equal_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
event_001098,2024-08-23,SZ002308,sell,346959.5055384963,346959.5055384963,0.0,0.3700000259041612,0.36963002587825705,128246.65101090165,filled,terminal_event_settlement_approximation,a_share_from_2023_08_28,0.0005,1e-05,38.47399530327049,64.12332550545082,1.2824665101090167,128.37502603693443,103.87978731883034,232.25481335576478,split_001,stability_weight,synthetic_last_price_liquidation,blocked_suspension_not_disposition,pending_tier_0
