outer_split_id,method,factor_count,weight_sum,maximum_weight,weights_sha256,allowlist_sha256,feature_order_sha256,holdout_clean
split_001,equal_weight,45,1.0,0.02222222222222222,11e5f40e17fef8b2727079001b2cbad4bcbfa07cedbdb04c20a359f18d8f1a84,b33e0cb90f8d90be2486d432f39a00bdbbbe3c94d4ee18b1b60ea350dd7fe74b,ade36d845508b7e14d4beb85864a0da273198e200266bde1496603a9e11a5d2d,True
split_001,stability_weight,45,1.0000000000000002,0.023876771565783574,6dbc9eda097cab6bd5a3d08eb93141282d686f6d39f0aaf1a3753e20ab25208d,b33e0cb90f8d90be2486d432f39a00bdbbbe3c94d4ee18b1b60ea350dd7fe74b,ade36d845508b7e14d4beb85864a0da273198e200266bde1496603a9e11a5d2d,True
