date,aum,k,unknown_price_p10,unknown_price_p50,unknown_price_p90,below_lot_p10,below_lot_p50,below_lot_p90,buildable_p10,buildable_p50,buildable_p90,unknown_or_bad_adv_p10,unknown_or_bad_adv_p50,unknown_or_bad_adv_p90,unit_anomaly_p10,unit_anomaly_p50,unit_anomaly_p90,adv_cap_binds_p10,adv_cap_binds_p50,adv_cap_binds_p90,reference_invested_fraction_p10,reference_invested_fraction_p50,reference_invested_fraction_p90,reference_cash_fraction_p10,reference_cash_fraction_p50,reference_cash_fraction_p90,buy_fee_bps_p10,buy_fee_bps_p50,buy_fee_bps_p90,max_weight_p10,max_weight_p50,max_weight_p90,mean_absolute_target_weight_error_p10,mean_absolute_target_weight_error_p50,mean_absolute_target_weight_error_p90,effective_names_p10,effective_names_p50,effective_names_p90,unknown_open_for_orders_p10,unknown_open_for_orders_p50,unknown_open_for_orders_p90,known_open_cost_cny_p10,known_open_cost_cny_p50,known_open_cost_cny_p90,known_open_cash_shortfall_cny_p10,known_open_cash_shortfall_cny_p50,known_open_cash_shortfall_cny_p90,replacement_unknown_p10,replacement_unknown_p50,replacement_unknown_p90,replacement_below_lot_p10,replacement_below_lot_p50,replacement_below_lot_p90,replacement_newly_below_lot_due_to_fees_p10,replacement_newly_below_lot_due_to_fees_p50,replacement_newly_below_lot_due_to_fees_p90,replacement_sell_buy_fee_bps_p10,replacement_sell_buy_fee_bps_p50,replacement_sell_buy_fee_bps_p90,all_buy_prices_plus_10_cash_shortfall_cny_p10,all_buy_prices_plus_10_cash_shortfall_cny_p50,all_buy_prices_plus_10_cash_shortfall_cny_p90,all_buy_prices_plus_20_cash_shortfall_cny_p10,all_buy_prices_plus_20_cash_shortfall_cny_p50,all_buy_prices_plus_20_cash_shortfall_cny_p90,all_K_price_buildable_basket_fraction
2015-08-28,50000,3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057299940365365,0.8945699976878474,0.9206599910935712,0.07902162890642873,0.10511210231215268,0.39405780596346357,2.122,3.1790000000000003,3.1839999999999997,0.3039839956042483,0.31201999648583656,0.31584000360811054,0.00978000296880958,0.018476667437384187,0.11475666865448786,1.9971878011867625,2.9974372548483403,2.999706106942576,0.0,0.0,0.0,30989.11983355149,45575.91146227396,47152.83884796567,0.0,0.0,0.0,0.0,1.0,1.9000000000000021,0.0,0.0,0.0,0.0,0.0,0.0,5.732000000000001,10.332999999999998,15.486600000000001,0.0,0.0,652.3085101464226,0.0,3690.269861270841,5255.69946561427,0.75
2015-08-28,50000,5,0.0,0.5,1.9000000000000021,0.0,0.0,0.0,3.1,4.5,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615640225091365,0.7854099791501786,0.9021919979292391,0.09729002207076086,0.2141242208498214,0.4381147374908637,3.2122000000000006,4.6579999999999995,5.18,0.18171199989320316,0.18704000011217387,0.18897999214439332,0.009561600414152178,0.03291800416996429,0.07768719549817273,3.0921103354664017,4.474149902694764,4.995693348300484,0.0,0.0,0.0,28482.76193693428,40165.79984477208,46232.618842571545,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.789000000000001,15.276,19.3282,0.0,0.0,0.0,0.0,55.19949331043972,4157.607875754347,0.5
2015-08-28,50000,8,0.0,1.0,2.900000000000002,0.0,0.0,0.0,5.1,7.0,8.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506780102295127,0.7260099892891732,0.8200359922130118,0.17914766778698815,0.2732755107108268,0.44880104977048746,5.2094000000000005,7.145000000000001,8.1634,0.11304000285673046,0.11700000071934243,0.11799600096979501,0.016245500973373503,0.02799875133885335,0.04991524872131092,5.069846036315005,6.921407475561004,7.868473721376741,0.0,0.0,0.0,28010.164520509563,36991.7299682717,42143.927084119285,0.0,0.0,0.0,1.0,2.0,3.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,12.83,18.589,21.658199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
2015-08-28,50000,12,1.0,1.5,3.0,0.0,0.0,1.0,9.0,10.0,11.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755059988355515,0.645140002192266,0.7261599956793922,0.27272540432060777,0.353847197807734,0.4235825611644484,9.113999999999999,10.128000000000002,11.146,0.0745679979074832,0.0774599998942655,0.07831200484259684,0.018653333693383987,0.025404999817311175,0.0312078334303707,8.803702895837137,9.719483999561813,10.752194073918385,0.0,0.0,0.0,28541.562725121934,32986.6600771808,37045.44061715335,0.0,0.0,0.0,1.1,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,17.541800000000002,24.093000000000004,27.3532,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
2015-08-28,50000,16,1.0,2.0,3.900000000000002,0.0,1.0,2.0,11.0,13.0,14.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178520022574099,0.593709993917967,0.6881499967509029,0.3104366032490971,0.405078206082033,0.4809375777425902,11.108199999999998,13.116,14.134,0.05674800260591937,0.05829000231642084,0.05897800176546399,0.01636562520306857,0.02226812538012706,0.027009249858911885,10.718629501469984,12.614330212048328,13.702995676568442,0.0,0.0,0.0,26348.73795624699,30154.600290396957,35085.57875703304,0.0,0.0,0.0,2.0,4.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,18.255,28.534999999999997,32.7138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,50000,24,1.1,3.0,5.900000000000002,3.0,5.0,7.0,13.1,16.0,18.0,2.1,5.0,7.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000554946515,0.4792299951749778,0.5451139955638077,0.4530751844361923,0.5191106048250222,0.582601574450535,13.1858,16.099000000000004,18.11,0.036792001326090014,0.03865999931689318,0.039354002635457457,0.016870250184841343,0.019615416867709255,0.022249999768772285,12.836432887752965,15.539319894868736,17.47894617579793,0.0,0.0,0.0,20930.128881068373,24175.474954043824,27890.139815070273,0.0,0.0,0.0,3.1,6.5,9.0,2.0,3.0,6.0,0.0,0.0,0.0,25.497800000000005,31.561999999999998,37.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,50000,32,2.0,4.0,8.900000000000002,7.1,9.0,13.900000000000002,14.1,18.0,21.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239500004585699,0.4034499994082249,0.4875400041275413,0.5103501758724588,0.594791800591775,0.6746333595414302,14.166400000000001,18.083999999999996,21.0998,0.027883999781277154,0.029089999767971386,0.02943599909338819,0.014451874871014334,0.017079687518492974,0.01956406248566969,13.73185168826836,17.298095836732053,20.35181374815838,0.0,0.0,0.0,16301.129873355869,20670.91488062909,24949.41814540745,0.0,0.0,0.0,5.0,9.0,12.0,5.0,8.0,10.0,0.0,0.0,0.0,28.8466,33.154999999999994,39.5518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,50000,50,4.1,7.0,10.900000000000002,23.0,28.0,32.900000000000006,12.0,14.0,19.0,7.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17160000221654056,0.2094899985404973,0.274639997139742,0.7236440628602581,0.7891059014595028,0.8271962177834594,12.033999999999997,14.042000000000002,19.05,0.017725999752859677,0.01854999977148865,0.018799999891883214,0.013507200057205161,0.014810200029190056,0.01556799995566919,11.57375023020849,13.673373547818596,18.34335335348519,0.0,0.0,0.0,8796.388072525853,10698.21000507439,13798.180970589316,0.0,0.0,0.0,10.0,15.0,17.900000000000002,20.0,24.0,26.900000000000002,0.0,0.0,0.0,19.394999999999996,26.718000000000004,31.360400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,50000,100,10.1,16.0,19.0,78.0,82.5,87.9,0.10000000000000009,2.0,3.0,17.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005960000232902592,0.016410000038166436,0.026534000262244995,0.9731653997377551,0.9833895999618336,0.9993939799767098,0.1002000000000001,2.004,3.006,0.0005960000232902592,0.008779999876656255,0.009323999967947964,0.009234659997377548,0.00933589999961833,0.009494039999767093,0.10000000000000009,1.9946352602583421,2.994632457316117,0.0,0.0,0.0,30.401000006258514,825.5199872712002,1325.8299945014114,0.0,0.0,0.0,25.1,28.0,34.0,63.0,70.0,72.9,0.0,0.0,0.0,1.1778000000000002,4.054,6.094200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,50000,200,26.1,32.0,37.900000000000006,162.1,168.0,173.9,0.0,0.0,0.0,40.0,46.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004749999999999999,0.004749999999999999,0.004749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,60.5,65.0,135.0,139.5,147.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,100000,3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214899943126736,0.9271950183918507,0.9420969952683351,0.05764863473166487,0.07255468160814937,0.3783421856873265,1.6782000000000001,2.503,2.5437,0.3096910103741578,0.31483499117426017,0.31596599875201214,0.0026343349105549564,0.0076016605360497615,0.10950333522910882,1.9996351249429065,2.9997011451827076,2.9999675425377563,0.0,0.0,0.0,63546.945052115916,94967.6317328948,96143.55533780257,0.0,0.0,0.0,0.0,1.0,1.9000000000000021,0.0,0.0,0.0,0.0,0.0,0.0,5.284800000000001,9.600999999999999,14.390299999999998,0.0,2018.9920231035721,3658.6464795168667,0.0,11293.442207022075,13082.174432200181,0.75
2015-08-28,100000,5,0.0,0.5,1.9000000000000021,0.0,0.0,0.0,3.1,4.5,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57954602339457,0.8238849920214107,0.921762007724653,0.07796968227534705,0.17587350797858925,0.4202873666054305,1.6661,2.415,2.6839000000000004,0.18638198606153733,0.18839000893152488,0.18923400035179447,0.005647598455069411,0.025223001595717852,0.07409079532108609,3.0986963575265154,4.494078086110353,4.998195272716694,0.0,0.0,0.0,59076.29184592196,83923.17480190127,94365.37949464025,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9041999999999994,11.5605,14.4513,0.0,0.0,1421.3578497118422,0.0,3607.668874418465,10641.313926958368,0.5
2015-08-28,100000,8,0.0,1.0,2.900000000000002,0.0,0.0,0.0,5.1,7.0,8.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795989976464034,0.7778749924704043,0.8845559881294179,0.11502634187058194,0.2217594575295958,0.42013435235359675,2.6665,3.6555,4.176699999999999,0.11601500301710159,0.11721499997144663,0.11803899850437845,0.008180501483822754,0.021515625941199473,0.04630012529419959,5.09512298736293,6.985778593333857,7.9793554298452785,0.0,0.0,0.0,59288.37870754213,79302.58927219448,90799.81939568726,0.0,0.0,0.0,1.0,2.0,3.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,8.9468,12.9925,15.164700000000002,0.0,0.0,0.0,0.0,0.0,6188.83857553015,0.21875
2015-08-28,100000,12,1.0,1.5,3.0,0.0,0.0,0.0,9.0,10.0,11.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284750054290071,0.7323499930266908,0.8107489896220623,0.18868472037793768,0.2671103069733093,0.3710622945709928,4.627000000000001,5.1484999999999985,5.6629,0.0765220010893293,0.07822000144264091,0.07907600195292634,0.011604250864828143,0.01813750058110911,0.026793749547582728,8.890718591748914,9.97142148681488,10.973826774038407,0.0,0.0,0.0,64161.4909360892,75173.00443667371,82535.64064785422,0.0,0.0,0.0,1.1,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206399999999997,15.7975,18.785500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
2015-08-28,100000,16,1.0,2.0,3.900000000000002,0.0,0.0,1.0,12.0,14.0,15.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628168000911084,0.7090800041774463,0.782631995843475,0.21660733415652494,0.29020574582255376,0.3712144790889161,6.1253,7.1425,7.656600000000001,0.05799999840281586,0.05863500134328972,0.05916599867435206,0.010460500259782814,0.015057499738909606,0.020114499943057248,11.800356927631029,13.731435653503473,14.748760283909185,0.0,0.0,0.0,63633.47982287197,71808.43451745162,79573.88718681133,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2563,18.573500000000003,21.7516,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
