date,board,names,unknown_price,price_p10,price_p50,price_p90,price_p95,minimum_notional_p10,minimum_notional_p50,minimum_notional_p90,minimum_notional_p95
2015-08-28,chinext,273,43,8.745000043976336,18.825000074472037,35.90499918434603,42.857497839716785,874.5000043976336,1882.5000074472036,3590.499918434603,4285.749783971679
2015-08-28,main,1727,266,5.849999599439773,11.000000544728234,24.890000131521656,32.98999832349759,584.9999599439773,1100.0000544728234,2489.0000131521656,3298.999832349759
2020-08-28,chinext,472,3,6.504000021565634,18.89999815439282,66.44599993829674,101.79999682566056,650.4000021565635,1889.999815439282,6644.599993829674,10179.999682566056
2020-08-28,main,1478,4,4.410000133899053,13.019999308271252,45.866999180234096,71.48350200966628,441.0000133899053,1301.9999308271251,4586.69991802341,7148.350200966629
2020-08-28,star,49,0,24.244000548736963,56.189997752622446,195.30399403050598,251.28000270541426,4848.8001097473925,11237.99955052449,39060.79880610119,50256.00054108285
2023-08-28,chinext,446,1,6.530000111204843,18.76000164410434,60.41799998887199,79.50000174283319,653.0000111204843,1876.0001644104339,6041.799998887199,7950.000174283319
2023-08-28,main,1391,0,4.470000309065829,11.810000091393611,35.11000052805166,57.025001619104316,447.0000309065829,1181.000009139361,3511.0000528051655,5702.500161910431
2023-08-28,star,163,0,19.663999994659164,50.630001315715695,139.54600513073095,164.8430068618795,3932.7999989318328,10126.00026314314,27909.201026146187,32968.6013723759
