datetime,count,ic,rank_ic
2017-01-03,400,-0.11067289782740433,-0.11477763746431971
2017-01-04,402,-0.051169399171334874,-0.10431866735028612
2017-01-05,402,0.049626370766537295,-0.0391090233212988
2017-01-06,403,-0.027642338498681855,-0.12810874991428628
2017-01-09,404,0.00040276556682026176,-0.09483041014001493
2017-01-10,404,0.038728052170454906,0.003855571836800269
2017-01-11,405,0.0459277421580849,0.018153802243935396
2017-01-12,407,0.04150993636875283,0.0012927595851675553
2017-01-13,407,0.05611963866269902,0.07989335425571219
2017-01-16,409,-0.017421583859762692,-0.01713825681339896
2017-01-17,408,0.041352885840185545,0.0889954151612252
2017-01-18,407,-0.02952928950260277,0.030789424654420635
2017-01-19,407,-0.1070539802931245,-0.06040298977990143
2017-01-20,408,-0.131206083595872,-0.04796511043883038
2017-01-23,408,-0.06459184480873832,0.0033672996299571826
2017-01-24,411,0.025333225651959453,0.09474693267467559
2017-01-25,412,0.11390846343013494,0.12820800454317008
2017-01-26,411,0.11967436076616465,0.04326429490504276
2017-02-03,412,0.0957941671731186,0.03212293977749522
2017-02-06,450,0.0344088110449567,0.00711049644981058
2017-02-07,452,0.027793455766686164,0.017878733989905575
2017-02-08,452,-0.01024124372732888,-0.021293997667184716
2017-02-09,453,0.030019612943016926,-0.016699539857327535
2017-02-10,447,0.02939502273780607,-0.02233381568735545
2017-02-13,449,0.12685524994439645,0.055685206959161494
2017-02-14,449,0.06462577266582478,0.07671692076531524
2017-02-15,449,0.047609968966384024,0.051778308391804695
2017-02-16,450,0.029836887966256255,0.015911924445341907
2017-02-17,447,0.04570529512724827,0.03498619402784811
2017-02-20,447,0.026132687110513978,0.008798471333575354
2017-02-21,446,0.038086535496674685,0.09081842773273897
2017-02-22,448,0.0170082808535786,0.10205905398267592
2017-02-23,448,-0.001921334938407628,0.03916650773859403
2017-02-24,446,0.05292032455982949,0.09280104586040543
2017-02-27,448,0.16763183689535782,0.2043736040720048
2017-02-28,449,0.2118864835742391,0.20713454666830186
2017-03-01,451,0.21098999806723343,0.20833792136227652
2017-03-02,451,0.06443522296148717,0.13757486853609982
2017-03-03,450,0.013587090746099548,0.08449637924019152
2017-03-06,449,-0.14927678803680905,-0.0069056316184526075
2017-03-07,449,-0.1096255794193428,-0.0450176782443834
2017-03-08,449,-0.1705207023705749,-0.1882747845941913
2017-03-09,449,-0.1035852374162599,-0.1107140934880087
2017-03-10,450,-0.21173929719560847,-0.0623356343365244
2017-03-13,450,-0.08000261428748111,-0.05723118986354159
2017-03-14,450,-0.10166407717456373,-0.0541596926930344
2017-03-15,451,-0.1434933657877275,0.00013728914890178987
2017-03-16,453,-0.13924712693984403,-0.07733057366867457
2017-03-17,452,-0.06376926509931666,-0.07907647849547701
2017-03-20,451,-0.09320228318284696,-0.05049383882877351
2017-03-21,453,-0.0653341530466525,-0.05301190541734104
2017-03-22,454,0.003248825205953666,0.037854044313186
2017-03-23,454,0.007417051734836151,0.08414526004374621
2017-03-24,455,-0.027143140557457746,0.06753062147213355
2017-03-27,457,6.438757226279082e-05,0.06054196936416212
2017-03-28,456,0.00404294810034822,-0.04090784977968072
2017-03-29,453,0.013481159740647739,-0.05450190172109375
2017-03-30,453,0.06774939727128586,0.06043275880397372
2017-03-31,453,0.1292598684279668,0.12080839665984518
2017-04-05,448,0.06057769319235883,0.08479483170056111
2017-04-06,447,0.12963048961910795,0.15714725830048773
2017-04-07,447,0.005845501784909664,0.03388612866678754
2017-04-10,447,-0.03249114604205177,-0.04663604577172609
2017-04-11,447,0.07229522860522301,0.023863110729357605
2017-04-12,443,-0.11211079627272312,-0.14793324114795367
2017-04-13,439,-0.07606368789601888,-0.1509574006359977
2017-04-14,436,0.07905565206904022,-0.10001484047932577
2017-04-17,437,0.0883893530583293,-0.07346783009016714
2017-04-18,435,0.08943176982855874,-0.04426384794225126
2017-04-19,436,0.061135924845397975,0.010909127763496331
2017-04-20,434,-0.010522421836358455,-0.005017933169507861
2017-04-21,434,-0.17243996769209097,-0.052550277103270794
2017-04-24,434,-0.13986203744875042,-0.026577370565249423
2017-04-25,431,-0.07473517621103165,0.027805227166284155
2017-04-26,432,-0.017196980612831623,0.08611833132509335
2017-04-27,432,0.16473223081057148,0.15389942868319328
2017-04-28,431,0.2871874847934481,0.23800862725348776
2017-05-02,429,0.3078691871232955,0.2636207087848036
2017-05-03,430,0.1825649844257871,0.1368938241290183
2017-05-04,428,0.09529056134672942,0.010790190352010485
2017-05-05,430,-0.07861480975040902,-0.09492011600555801
2017-05-08,429,-0.15186009028337213,-0.13805258892207042
2017-05-09,430,-0.28376692651276236,-0.10975919716793892
2017-05-10,431,-0.07812175337536462,-0.005269955870742901
2017-05-11,433,0.024169995681507586,0.10526360134227435
2017-05-12,434,0.01910767175533766,0.010049457892112253
2017-05-15,437,0.005420304220040251,-0.09722783416239865
2017-05-16,440,0.027669391514448447,-0.12487008936020709
2017-05-17,438,0.012483934867699921,-0.12267998349678107
2017-05-18,439,0.040342411953219734,-0.1299142062348161
2017-05-19,441,-0.007056606088786469,-0.11449872319231462
2017-05-22,442,0.09298117997902217,-0.033701328923190506
2017-05-23,444,0.17718553468728418,0.04230257149696545
2017-05-24,444,0.15052026279501346,0.01881260333974519
2017-05-25,443,0.14768431021656722,-0.04025733243997904
2017-05-26,446,0.14280458204492552,0.004718174731940107
2017-05-31,446,0.050016873562995806,0.1065431797053899
2017-06-01,448,0.028792318762076313,0.050036763083025536
2017-06-02,447,-0.06233882332977891,-0.08852646943185816
2017-06-05,448,-0.12865233525638436,-0.1337090532966221
2017-06-06,449,-0.05241828983091449,-0.09959843884701951
2017-06-07,445,0.03407114604532694,0.16029155010524643
2017-06-08,446,0.0047101610197636526,0.13566124422867637
2017-06-09,446,0.13023522824294004,0.19532635866683623
2017-06-12,447,0.09780595063824718,0.24354412010356846
2017-06-13,450,0.009161111025028014,0.08615530100136222
2017-06-14,447,0.032303423144155324,-0.032097166573350204
2017-06-15,447,0.0096833320215523,-0.09124616053577476
2017-06-16,447,-0.061895914624675946,-0.07457482695208033
2017-06-19,450,-0.0072371636107828935,-0.11063489218240721
2017-06-20,450,0.011028422615600452,-0.09055846859635362
2017-06-21,451,-0.06358443166449426,-0.07663084873040611
2017-06-22,413,0.03729559479041449,-0.05380313567095368
2017-06-23,413,0.08006295570304815,0.04555932439001449
2017-06-26,416,0.04643749975397725,0.03501717913591426
2017-06-27,416,0.030391498851930546,0.06873255091187495
2017-06-28,418,0.05759731511484834,0.12846230657123583
2017-06-29,417,-0.031156903479020368,0.05904500616803936
2017-06-30,418,-0.03479836641471083,0.07813994809748884
2017-07-03,421,0.025343538115129176,0.09033843170034345
2017-07-04,421,-0.04692365643736716,0.04282449831801396
2017-07-05,421,-0.054097960887870125,-0.05340850017308585
2017-07-06,421,-0.0012601522575516934,-0.04444441049376004
2017-07-07,419,-0.013741042127588915,-0.1217828145977876
2017-07-10,419,-0.12262881507288535,-0.08956830131305699
2017-07-11,420,-0.05450905085747832,-0.07056756499574393
2017-07-12,420,-0.13936229220574348,-0.03245710535403229
2017-07-13,420,-0.20994509094226266,-0.0699285912410442
2017-07-14,420,-0.2515030086424553,-0.11897453174303703
2017-07-17,422,-0.3508048704056042,-0.19186549197074818
2017-07-18,423,-0.2740989113654737,-0.070845621524732
2017-07-19,422,-0.09587160284246966,0.07221964163988503
2017-07-20,421,-0.16259973077307632,0.08898513435550956
2017-07-21,422,-0.14457501926683583,0.015203755586155691
2017-07-24,422,-0.11325314863549439,-0.007794866750668836
2017-07-25,423,-0.2264524583557872,-0.02402848054832005
2017-07-26,422,-0.31547509359639786,-0.11610784240305605
2017-07-27,420,-0.045957509391778624,0.017985241541483805
2017-07-28,454,0.03278468982101696,-0.0005595026876475028
2017-07-31,454,0.08819729096515694,0.015461895961590947
2017-08-01,453,0.04600322850071035,0.0034403475795384618
2017-08-02,455,0.0737607586243382,0.01729218034877
2017-08-03,456,0.18437735071411673,0.17227479117171562
2017-08-04,458,0.15213521548071549,0.2192881136007703
2017-08-07,456,0.10370144344428243,0.2106084452657708
2017-08-08,456,0.276786821480729,0.350916787954184
2017-08-09,454,0.2539209309001399,0.33252237909264515
2017-08-10,454,0.020588243384828564,0.10088618706171254
2017-08-11,453,0.0477403642673884,0.06538596734232269
2017-08-14,453,-0.0195623178091218,-0.03608236975783601
2017-08-15,452,-0.03678250014616391,-0.02355509498932883
2017-08-16,452,-0.00468961097726792,0.03279894908638495
2017-08-17,452,-0.10423209200234268,-0.001872421424652872
2017-08-18,453,-0.11276307152566761,0.05201954957952616
2017-08-21,456,-0.04700529331075532,0.019259028876308114
2017-08-22,456,-0.2565976963243247,-0.14888618110846358
2017-08-23,456,-0.20058888167158537,-0.11159592665526262
2017-08-24,456,-0.247364203481792,-0.16274252171383236
2017-08-25,456,-0.13198040800752317,-0.11741864231684718
2017-08-28,456,-0.0606127021163641,-0.031877581864538734
2017-08-29,458,0.018859830897182316,-0.020832842812191145
2017-08-30,456,0.013725268026756538,0.021634032183042978
2017-08-31,456,0.08466303871751679,0.15402013716674856
2017-09-01,460,0.014447606813961018,0.1428464874943052
2017-09-04,460,-0.06255041399912846,0.07940110368367262
2017-09-05,461,-0.07454106394910698,0.08689655763719424
2017-09-06,457,-0.018747634415202934,0.05381995457216304
2017-09-07,461,0.13841076927998344,0.12408528549203623
2017-09-08,460,0.21088076086053065,0.15225689211343077
2017-09-11,464,0.25434479088611694,0.2622027152375386
2017-09-12,463,0.26546559905700706,0.22351942219654033
2017-09-13,462,0.2825384604944547,0.2398386838000239
2017-09-14,463,0.14195710081994184,0.09201515460383355
2017-09-15,464,0.18831220546632513,0.1162536705372813
2017-09-18,463,0.1438986116359956,0.031708680117205464
2017-09-19,461,0.10492489461058051,0.05653729463971849
2017-09-20,460,0.08940304255580332,0.0459837850779423
2017-09-21,463,0.021064918799728823,-0.0015685471802513327
2017-09-22,460,-0.027223735724471863,-0.00017420183075917415
2017-09-25,461,0.10581775654712401,0.17977112331245804
2017-09-26,460,0.2931535943550714,0.27197733036303956
2017-09-27,459,0.2957950796611536,0.2566308863744938
2017-09-28,460,0.22925277766529928,0.2028941750035618
2017-09-29,461,0.17108837011480402,0.13435438339382139
2017-10-09,460,0.1935287452557969,0.14635353932607828
2017-10-10,461,0.15946422838591323,0.12047794623120775
2017-10-11,461,0.023486390081620744,0.06578216652723867
2017-10-12,462,-0.060899824405577584,0.038885896142894824
2017-10-13,460,0.07484254368037097,0.16940678050754832
2017-10-16,464,-0.10460585779447963,0.0076313086363878615
2017-10-17,465,-0.14706539104157465,-0.07874329256890808
2017-10-18,465,-0.1793044523210061,-0.1547873800724416
2017-10-19,465,-0.035443423057860975,-0.08460813770742058
2017-10-20,464,-0.05280916382781218,-0.06751827294525438
2017-10-23,464,-0.06841490036296106,-0.025440922311365317
2017-10-24,465,-0.14086020319129092,-0.02266013938357318
2017-10-25,465,-0.025133039932937366,0.044572181366537934
2017-10-26,464,-0.0375331265011073,0.0977188476757232
2017-10-27,462,-0.08689782821966979,-0.05166409143790635
2017-10-30,463,-0.048491078148716414,-0.06802646818823958
2017-10-31,463,-0.0016469732231196427,-0.03827304485909827
2017-11-01,463,-0.08781132473481938,-0.07077727283265228
2017-11-02,463,-0.13601749012754197,-0.12426330108355128
2017-11-03,462,-0.1548420203232322,-0.10124807962979522
2017-11-06,464,-0.0665226829393606,-0.09349300999190364
2017-11-07,465,0.0034272041856051347,-0.0858398700797179
2017-11-08,464,-0.012705836148704032,-0.10670898150299539
2017-11-09,465,0.045243270218520024,-0.10061018264840597
2017-11-10,466,0.04702152188337678,-0.022158641503170127
2017-11-13,465,-0.033702337871585976,-0.07081246688022458
2017-11-14,463,-0.13746503729430468,-0.06949388827594269
2017-11-15,461,-0.043952668418441955,0.01729025477964458
2017-11-16,459,-0.028764641915899666,0.043145271772862405
2017-11-17,457,0.22623053071720134,0.1610897323144752
2017-11-20,457,0.2009572560979803,0.204253457826744
2017-11-21,458,0.1762812355558028,0.11707323897374144
2017-11-22,456,0.14753439875293128,0.0950996168461342
2017-11-23,455,0.10440842509322969,0.14901034694753307
2017-11-24,456,-0.18972622203146458,-0.15430999475902135
2017-11-27,455,0.018596345299035377,-0.034308313270622934
2017-11-28,455,-0.021493917479746348,0.007236109589459926
2017-11-29,453,0.037880655966699824,0.04174901998954157
2017-11-30,453,0.01819590941047664,-0.04009902702799759
2017-12-01,453,0.02588746308564443,-0.01939379606617164
2017-12-04,453,-0.1634324314202349,-0.06468314205188831
2017-12-05,454,-0.09774654943546626,-0.07836984395518083
2017-12-06,454,-0.1630229891726131,-0.09542481619287065
2017-12-07,455,-0.015074978776481316,0.07479080290791368
2017-12-08,452,0.2333839471521051,0.19821251598331788
2017-12-11,450,0.2771163371816183,0.179928311077725
2017-12-12,449,0.2416114020084057,0.13453596314433666
2017-12-13,448,0.054870348576707965,-0.03254646391977983
2017-12-14,449,-0.1521649752318608,-0.2050486530915261
2017-12-15,448,-0.2716885722946799,-0.20098254860668827
2017-12-18,446,-0.21946716537848762,-0.16869101265318653
2017-12-19,447,-0.1706078882298735,-0.16928961151004854
2017-12-20,446,-0.07198243372997991,-0.11364954106879367
2017-12-21,406,-0.0016371612333115424,-0.061724786155130065
2017-12-22,403,-0.042283875481360735,-0.1610129967435844
2017-12-25,403,-0.06380125537279037,-0.11318796040190662
2017-12-26,404,-0.15814705764902864,-0.15993016075483402
2017-12-27,404,-0.11854593930422301,-0.003723270669167495
2017-12-28,402,-0.18608323499592105,-0.05238129278730181
2017-12-29,416,-0.07200982932801835,0.00758946765712892
2018-01-02,416,-0.016708952047719265,0.00806704064826559
2018-01-03,418,0.13095755018621483,0.095383377774503
2018-01-04,419,0.0838120583339192,0.022272118579370306
2018-01-05,420,0.15362616088598685,0.08816361741014479
2018-01-08,420,0.12434618319778838,0.06524364812563724
2018-01-09,420,0.1133042444961212,0.0500116295194427
2018-01-10,417,0.04403325911307095,-0.031029984243556227
2018-01-11,417,0.06568588449264745,-0.07711837002473619
2018-01-12,421,-0.09321779227625368,-0.1882035985682429
2018-01-15,420,-0.07453703890329519,-0.10697227907386707
2018-01-16,420,-0.01879217098469766,-0.027335979828870347
2018-01-17,419,0.09396140901820184,0.08197073518983014
2018-01-18,420,0.07758686132415658,0.037177744438846014
2018-01-19,420,0.08845382403702755,0.013314126653709256
2018-01-22,421,0.038160192711198734,0.05111006506949454
2018-01-23,420,0.03868442185685486,-0.02188771721252064
2018-01-24,420,0.024875907879870634,0.003351654892763402
2018-01-25,418,-0.08471964446774248,-0.09699894901312965
2018-01-26,415,-0.09987371900245161,-0.14121905682932398
2018-01-29,436,-0.04987865141012737,-0.11080032572319565
2018-01-30,436,-0.0074203226962363065,-0.040681171008355686
2018-01-31,435,0.02938803642128461,0.009380600460479773
2018-02-01,435,0.17678997851403297,0.23091085624481544
2018-02-02,436,0.1729585249174086,0.24822446333569093
2018-02-05,435,0.1790778996585367,0.22202304614316798
2018-02-06,437,0.10711576080981332,0.1518092181180889
2018-02-07,439,-0.031007373678365945,0.03729934139379569
2018-02-08,440,-0.2156134673699555,-0.07718574952994521
2018-02-09,439,-0.172703161888376,-0.05504046613354816
2018-02-12,440,-0.042061999884675676,0.05866075566693855
2018-02-13,441,-0.06943956506656566,0.049757123044018914
2018-02-14,440,0.07429585541834074,0.18465810800338395
2018-02-22,440,0.1827617423838834,0.21554188522860032
2018-02-23,442,0.31445086642801134,0.30225027077274713
2018-02-26,441,0.19859247805350644,0.18862589214547928
2018-02-27,441,0.2747193703871483,0.18792180457689284
2018-02-28,441,0.2809292525070814,0.16631902560739048
2018-03-01,441,0.21634136682480276,0.13642563828687387
2018-03-02,440,0.02382637421883379,0.03131547918401156
2018-03-05,442,0.16492490081758018,0.18039015925699592
2018-03-06,443,0.06560963791937317,0.07623585410212859
2018-03-07,444,-0.0020836254933147007,0.003875390836342048
2018-03-08,447,0.11100540653879434,0.13403522886509683
2018-03-09,445,0.22564583423103618,0.1636304089904107
2018-03-12,443,0.18060760589285565,0.13692456997902494
2018-03-13,443,0.19453212289600683,0.1513700163355901
2018-03-14,443,0.22520976329866066,0.1955661559270158
2018-03-15,443,0.18302413280153548,0.10195833658853179
2018-03-16,444,0.06988369524881598,0.07284408122305142
2018-03-19,440,0.0118807164632094,0.06635209892613082
2018-03-20,439,0.004046294856791277,0.0743783542277278
2018-03-21,441,-0.06041243646222358,-0.001144583787681774
2018-03-22,442,-0.1836776786441514,-0.09447766237864008
2018-03-23,445,-0.06574407228580187,-0.061317090143047696
2018-03-26,447,0.025191835833634765,-0.04252920155873738
2018-03-27,447,0.09457463603457812,0.040794042371428016
2018-03-28,445,0.10919571593006472,0.04276147852796398
2018-03-29,444,0.16646056646347063,0.09478402619430029
2018-03-30,444,0.15290854136610502,0.06054375262109855
2018-04-02,443,0.08976134880342015,0.0291789651292891
2018-04-03,447,-0.004430934878968855,0.018733783732348356
2018-04-04,447,-0.1150887157646819,-0.051304249540801566
2018-04-09,446,-0.1012073293247123,-0.0001434463773297115
2018-04-10,447,-0.262433215361,-0.028635679132359
2018-04-11,447,-0.2961802053452797,-0.039571033444911925
2018-04-12,447,-0.2799515259869829,-0.05744763487873311
2018-04-13,448,-0.12058268381873932,-0.0007625887874104216
