market,signal,spread_mean_label,spread_mean_score,spread_mean_rev_5,spread_mean_std_20,spread_mean_amplitude_20,spread_mean_ret_20,spread_mean_amount_mean_20,spread_mean_volume_ratio_5_20
all_stock_shsz_liquid2000,amplitude_20,0.0006111051854869,5.143877084664698,0.0070571338288049,-0.022264533997729,-0.0306784838889072,-0.0679017854366969,-251199.8783399704,-0.0055318582983394
all_stock_shsz_liquid2000,rev_5,0.0005630091014865,2.424722528651521,0.127737231803015,0.0001034929676924,0.0003580273143645,-0.1147123551469652,-44156.2468525781,-0.3332338324702832
all_stock_shsz_liquid2000,score,0.0005940121193202,5.635906366124038,0.05673672706951,-0.0222148012876418,-0.0273107099245735,-0.1051613021351162,-273503.4172316856,-0.1482937625024505
all_stock_shsz_liquid2000,std_20,0.0006054829672735,5.193723557729955,0.0100738311218433,-0.0249045808827267,-0.0274726446421738,-0.0619116960052002,-288662.7774246433,-0.0613156395715923
csi500,amplitude_20,-0.0001581844729576,5.14176647098475,0.0095593710444914,-0.0210306242558188,-0.0295459365429247,-0.0730224607038549,-380155.3470574942,-0.0074950977239389
csi500,rev_5,6.32342827276278e-05,2.567225640543556,0.1202955832226953,-0.0003662535049077,-0.0003228317730116,-0.1135571288629341,3804.835619537771,-0.2914332957587157
csi500,score,-0.0002400899843914,5.621606319872683,0.0554747607569133,-0.0210030398249452,-0.0261939226788235,-0.1050964693935003,-343080.9827325307,-0.1290223440302839
csi500,std_20,-0.0001847051829563,5.164846599224038,0.0107998010380652,-0.0237814868789369,-0.0265600310188098,-0.0628390470157899,-364294.0200623437,-0.0511624410294127
