datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2017-04-14,200,-0.010919507,0.37,0.000185,-0.011104506,-0.010035582,-0.0008839248,-0.0010689246
2017-04-17,200,-0.012499137,0.525,0.00026250000000000004,-0.012761637,-0.013726746,0.0012276089,0.0009651091
2017-04-18,200,-0.009577204,0.41500000000000004,0.00020750000000000003,-0.009784703,-0.0037164174,-0.005860786,-0.0060682856
2017-04-19,200,-0.0035724586,0.45499999999999996,0.00022749999999999997,-0.0037999586,-0.004989991,0.0014175323,0.0011900323
2017-04-20,200,-0.046227895,0.345,0.0001725,-0.046400394,-0.03210571,-0.014122184,-0.014294684
2017-04-21,200,0.0047543766,0.38,0.00019,0.0045643765,0.003243597,0.0015107796,0.0013207796
2017-04-24,200,0.004295989,0.41000000000000003,0.00020500000000000002,0.004090989,0.0023044217,0.0019915672,0.0017865673
2017-04-25,200,0.0065924837,0.31499999999999995,0.00015749999999999998,0.0064349836,0.005480635,0.0011118487,0.0009543486
2017-04-26,200,0.008362426,0.395,0.0001975,0.008164926,0.005535767,0.0028266595,0.0026291595
2017-04-27,200,-0.0013834295,0.42000000000000004,0.00021000000000000004,-0.0015934295,-0.00010637014,-0.0012770593,-0.0014870593
2017-04-28,200,-4.673809e-05,0.30000000000000004,0.00015000000000000001,-0.0001967381,-0.0018718546,0.0018251166,0.0016751166
2017-05-02,200,-0.0043146126,0.43500000000000005,0.00021750000000000003,-0.0045321127,-0.003365563,-0.0009490496,-0.0011665497
2017-05-03,200,-0.012082589,0.32499999999999996,0.0001625,-0.012245089,-0.014074835,0.0019922461,0.0018297462
2017-05-04,200,-0.01556037,0.275,0.0001375,-0.01569787,-0.019144958,0.003584588,0.0034470875
2017-05-05,200,0.00803271,0.405,0.00020250000000000002,0.00783021,0.006373249,0.0016594613,0.001456961
2017-05-08,200,-0.024264632,0.44499999999999995,0.0002225,-0.024487132,-0.019968389,-0.004296243,-0.0045187436
2017-05-09,200,-0.00540609,0.345,0.0001725,-0.00557859,-0.0077301827,0.0023240927,0.0021515926
2017-05-10,200,-0.00086302194,0.38,0.00019,-0.001053022,-0.0019320349,0.0010690129,0.00087901286
2017-05-11,200,0.0049182656,0.405,0.00020250000000000002,0.004715766,0.0037392825,0.0011789831,0.00097648334
2017-05-12,200,0.023493718,0.36,0.00017999999999999998,0.023313718,0.022188757,0.0013049617,0.0011249613
2017-05-15,200,0.006438215,0.345,0.0001725,0.0062657148,0.0036434815,0.0027947333,0.0026222332
2017-05-16,200,-0.0060949475,0.29000000000000004,0.00014500000000000003,-0.0062399474,-0.006361047,0.00026609935,0.00012109941
2017-05-17,200,0.0023507746,0.395,0.0001975,0.0021532746,-6.794821e-05,0.0024187227,0.0022212227
2017-05-18,200,-0.012737363,0.5,0.00025,-0.012987362,-0.018861068,0.0061237058,0.005873706
2017-05-19,200,-0.014432157,0.405,0.00020250000000000002,-0.014634658,-0.029960966,0.015528808,0.015326308
2017-05-22,200,0.0024068514,0.475,0.0002375,0.0021693513,0.0056444257,-0.0032375744,-0.0034750744
