outer_split_id,factor,cluster_id,window_count,eligible_window_count,selected_window_count,selection_frequency,frozen_direction,direction_agreement_ratio,direction_adjusted_positive_window_ratio,median_train_ic,median_validation_ic,median_development_degradation,worst_development_degradation,upstream_fdr_pass,upstream_fdr_q_value,coverage_min,coverage_median,stability_role,role_reason,representative_score,exclusion_reason
split_001,alpha158_BETA5,cluster_001,3,3,3,1.0,-1,1.0,1.0,-0.0146703576144597,-0.0581122906592214,0.0369970506515134,0.0059506766817477,True,0.0383794423398383,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.00595067668174774;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_MA10,cluster_001,3,3,3,1.0,1,1.0,1.0,0.0213001331114336,0.0792365237746357,0.0483060993427017,0.0283058609712694,True,0.0250624375624375,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.02830586097126949;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CORD5,cluster_002,3,3,3,1.0,-1,1.0,1.0,-0.0148158846938361,-0.0579816045685485,0.0447551713568609,0.0415248195340583,True,0.039546252564004,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.041524819534058344;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CNTP20,cluster_004,3,3,3,1.0,-1,1.0,1.0,-0.039119304568939,-0.1146856846878748,0.0755663801189358,0.0606066153678155,True,0.03608991008991,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.06060661536781558;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CNTP30,cluster_004,3,3,3,1.0,-1,1.0,1.0,-0.0582758236107524,-0.1436503839158538,0.0853745603051014,0.033602692111956,True,0.0082104627559173,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.03360269211195609;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_BETA30,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0754520686895216,-0.1728398353709373,0.0973877666814157,0.031354091185707,True,0.0031825317539603,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.031354091185707034;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_IMAX20,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0464617437087543,-0.1113640495557763,0.060389782851451,-0.0042805290209105,True,0.0121791647987547,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.0042805290209105215;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_IMAX30,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.064103726517171,-0.1543220792030935,0.0898602077503535,-0.0188594390104207,True,0.0042033438259853,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.018859439010420705;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_IMXD20,cluster_005,3,3,3,1.0,-1,1.0,1.0,-0.0484465999821366,-0.1177221231182616,0.0706479136242546,0.0021202660496226,True,0.0175108734060699,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.0021202660496226905;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CORR20,cluster_007,3,3,3,1.0,-1,1.0,1.0,-0.0351533682789034,-0.1271755427832606,0.093454946586613,0.0255779293311987,True,0.0310537946901583,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.025577929331198707;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
split_001,alpha158_CORD30,cluster_008,3,3,3,1.0,-1,1.0,1.0,-0.0541040266923871,-0.0878836445228762,0.0305592156086886,-0.0142271619699621,True,0.0031825317539603,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=-0.014227161969962189;upstream_fdr_pass=True,1.0,redundant_with_cluster_representative
