stage,execution_class,execution_profile,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,cache_key,input_date_count,cache_status,repeat
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,,,,,,,,,9.020000106829684e-05,0.0,350.76171875,350.76171875,350.76171875,float64,,False,,025262f4a1797eac225351ee3b675d7cd3685b2c7645d2a5f4fee83072728e48,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,0.0,,,,,,,80000.0,1.649311299999681,2.09375,350.76171875,481.99609375,481.99609375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,0.0,,,,,,,80000.0,0.10643979999986186,0.109375,481.99609375,505.76953125,505.76953125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,0.0,,,,,,,79923.0,0.27521619999970426,0.28125,530.6640625,423.0859375,530.6640625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,1.0,,,,,,,73972.0,1.5777545000000828,2.0625,423.0859375,512.66796875,512.66796875,float64,,,,,37.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,1.0,,,,,,,73972.0,0.10088350000114588,0.109375,512.66796875,513.37890625,513.37890625,float64,,,,,37.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,1.0,,,,,,,73720.0,0.2673938999996608,0.296875,512.36328125,424.09375,512.36328125,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,,,,,,,,153643.0,1.8000000636675395e-05,0.0,360.00390625,360.00390625,360.00390625,float64,,False,,025262f4a1797eac225351ee3b675d7cd3685b2c7645d2a5f4fee83072728e48,,miss,
preprocessing_fit,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,train,,,,,,,,,1.1716766000008647,1.734375,360.00390625,401.68359375,401.68359375,float64,,,,,,,
train_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,train,,,,,,,,,0.30190719999882276,0.5,401.68359375,551.0703125,551.0703125,float64,,,,,,,
validation_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,validation,,,,,,,,,0.1867893999988155,0.171875,551.0703125,616.21875,616.21875,float64,,,,,,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.2637819000010495,2.34375,609.09375,622.72265625,622.72265625,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,3.3736256000011053,3.359375,622.78515625,622.44921875,622.78515625,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.26315059999978985,2.3125,609.265625,625.4921875,625.4921875,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,4.223328699999911,4.21875,625.5546875,623.42578125,625.5546875,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.270191600000544,2.484375,612.765625,627.81640625,627.81640625,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,3.3855303000000276,3.46875,627.8828125,625.75,627.8828125,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.27578150000044843,2.328125,613.50390625,630.83203125,630.83203125,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,4.209959499999968,4.390625,630.89453125,628.94140625,630.89453125,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.28115819999948144,2.5,617.59765625,632.359375,632.359375,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,1.9362810000002355,3.8125,632.421875,631.2265625,632.421875,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.2596503999993729,2.328125,619.58984375,635.7421875,635.7421875,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,2.383687999999893,4.84375,635.8046875,637.26171875,637.26171875,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.2576857000003656,2.3125,623.1875,639.1640625,639.1640625,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,1.8925479000008636,3.8125,639.24609375,646.265625,646.265625,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.2702826000004279,2.625,624.94140625,641.24609375,641.24609375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,2.4039824000010412,4.828125,641.30859375,651.078125,651.078125,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.25151719999848865,2.34375,627.1953125,643.94140625,643.94140625,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,1.1360322999989876,4.5,644.0,653.265625,653.265625,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.25507140000081563,2.453125,629.8515625,647.37890625,647.37890625,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,1.4086872000007133,5.609375,647.4375,653.8828125,653.8828125,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.25002390000008745,2.21875,636.56640625,651.6640625,651.6640625,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,1.129555799998343,4.53125,651.72265625,655.3125,655.3125,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.2612785999990592,2.3125,639.02734375,655.1328125,655.1328125,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,1.506002100000842,6.046875,655.20703125,662.44921875,662.44921875,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.2362812000010308,2.203125,642.4609375,716.015625,716.015625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,0.8791255999985879,6.90625,716.05859375,717.8515625,717.8515625,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.24951660000078846,2.25,646.8125,660.72265625,660.72265625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,1.0517488999994384,8.359375,660.796875,668.2421875,668.2421875,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,,,239362.0,,,0.24612340000021504,2.25,647.890625,723.4375,723.4375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_01,,200.0,,239362.0,,,0.8739688000005117,6.8125,723.46484375,724.55859375,724.55859375,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,,,239362.0,,,0.24626319999879343,2.359375,650.71875,665.37109375,665.37109375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,strict_current_baseline,,,structure_04,,200.0,,239362.0,,,1.059994999999617,8.40625,665.4296875,674.67578125,674.67578125,float64,8.0,,,,,,1.0
feature_loading,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,,,,,,,,4.67236149999917,4.578125,511.2265625,512.64453125,512.64453125,float64,,,,,,,
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,,,,,,,,,0.00013030000081926119,0.0,512.65625,512.65625,512.65625,float64,,False,,452ebc9df08e547bc87f7bfeb9e9cd4faaeedfd719d8d41518f4eedf7ebe8d16,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,0.0,,,,,,,79996.0,4.677564700001312,5.34375,512.65625,713.6015625,713.6015625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,0.0,,,,,,,79996.0,0.20299990000057733,0.21875,713.6015625,778.3046875,778.3046875,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,0.0,,,,,,,79763.0,0.8188049999989744,0.859375,823.0078125,594.41796875,823.0078125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,1.0,,,,,,,79997.0,5.406808699999601,6.765625,594.41796875,808.71484375,808.71484375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,1.0,,,,,,,79997.0,0.21168840000063938,0.203125,808.71484375,830.03515625,830.03515625,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,1.0,,,,,,,79750.0,0.7305605000001378,0.734375,830.51953125,623.59765625,830.51953125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,2.0,,,,,,,79988.0,5.043701299999157,8.078125,623.59765625,953.140625,953.140625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,2.0,,,,,,,79988.0,0.21450390000063635,0.25,953.140625,973.25,973.25,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,2.0,,,,,,,79849.0,0.7081980999992084,0.78125,971.55859375,631.19921875,971.55859375,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,,,,,,,,239362.0,1.7800000932766125e-05,0.0,480.5703125,480.5703125,480.5703125,float64,,False,,452ebc9df08e547bc87f7bfeb9e9cd4faaeedfd719d8d41518f4eedf7ebe8d16,,miss,
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,,,,,,,,,0.00012090000018361025,0.0,477.609375,477.609375,477.609375,float64,,False,,8621a755cdaf317aa2ede1f39394138a183eaa85c67b4071c9aaf77e9dfccbbc,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,0.0,,,,,,,80000.0,2.8384117999994487,3.984375,477.609375,788.26953125,788.26953125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,0.0,,,,,,,80000.0,0.16480930000034277,0.1875,788.26953125,832.828125,832.828125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,0.0,,,,,,,79923.0,0.6029787999996188,0.625,877.953125,666.24609375,877.953125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,1.0,,,,,,,73972.0,2.6173012999988714,3.953125,666.24609375,777.9453125,777.9453125,float64,,,,,37.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,1.0,,,,,,,73972.0,0.11203669999849808,0.109375,777.9453125,788.6875,788.6875,float64,,,,,37.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,1.0,,,,,,,73720.0,0.5884599999990314,0.59375,784.91015625,611.578125,784.91015625,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,,,,,,,,153643.0,2.190000122936908e-05,0.0,475.796875,475.796875,475.796875,float64,,False,,8621a755cdaf317aa2ede1f39394138a183eaa85c67b4071c9aaf77e9dfccbbc,,miss,
preprocessing_fit,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,,,,,,,,,2.662561299999652,2.828125,475.796875,552.46484375,552.46484375,float64,,,,,,,
train_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,train,,,,,,,,,0.5613866000003327,0.796875,552.46484375,883.66796875,883.66796875,float64,,,,,,,
validation_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,validation,,,,,,,,,0.37833779999891703,0.546875,883.66796875,1024.265625,1024.265625,float64,,,,,,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.5286384000010003,4.734375,962.0078125,1061.72265625,1061.72265625,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,6.3542287000000215,6.46875,1060.7421875,1060.57421875,1060.7421875,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5315764999995736,4.640625,959.375,1064.9140625,1064.9140625,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,8.133445700001175,8.203125,1064.94140625,1063.87890625,1064.94140625,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.5465354999996634,5.0,960.5625,1066.65234375,1066.65234375,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,6.347967299998345,6.4375,1066.6796875,1066.4609375,1066.6796875,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5549632999991445,5.0,962.93359375,1071.8046875,1071.8046875,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,8.166222600000765,8.484375,1071.83203125,1072.71875,1072.71875,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.5095201999993151,5.046875,1070.81640625,1081.71875,1081.71875,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,3.4275969000009354,6.890625,1081.73828125,1081.53125,1081.73828125,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5395420999993803,4.53125,972.015625,1088.125,1088.125,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,4.831868499999473,9.6875,1088.15234375,1085.578125,1088.15234375,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.507961699999214,4.796875,1079.29296875,1091.49609375,1091.49609375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,3.7953441999998176,7.546875,1091.515625,1091.28125,1091.515625,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5186040999997203,5.0625,1087.64453125,1096.49609375,1096.49609375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,4.421320800000103,8.859375,1096.515625,1096.27734375,1096.515625,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.5221768000010343,4.84375,1085.6796875,1095.75390625,1095.75390625,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,1.9774447999989206,8.0,1095.7734375,1095.546875,1095.7734375,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5247202000009565,4.796875,978.70703125,1101.05859375,1101.05859375,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,2.4772310000007565,9.890625,1101.078125,1101.09375,1101.09375,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.5093298000010691,4.828125,1094.86328125,1107.265625,1107.265625,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,2.045651700000235,8.234375,1107.28515625,1107.09375,1107.28515625,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.49321120000058727,4.953125,1101.41015625,1116.7421875,1116.7421875,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,2.544362099999489,10.171875,1116.76171875,1116.58203125,1116.76171875,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.4991933999990579,4.8125,1106.60546875,1124.4765625,1124.4765625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,1.5770709999997052,12.53125,1124.49609375,1124.38671875,1124.49609375,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5342032000007748,4.953125,1113.57421875,1119.97265625,1119.97265625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,1.9712140999999974,15.640625,1119.9921875,1119.89453125,1119.9921875,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,239362.0,,,0.5354241000004549,4.96875,993.75,1123.6640625,1123.6640625,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239362.0,,,1.5703090000006341,12.5,1123.69140625,1123.80859375,1123.80859375,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,239362.0,,,0.5641737999994803,5.203125,1119.15234375,1131.171875,1131.171875,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239362.0,,,2.0312155000010534,16.078125,1131.19140625,1131.10546875,1131.19140625,float64,8.0,,,,,,1.0
feature_loading,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,,,,,,,,5.739257400000497,5.65625,812.94140625,812.94921875,812.94921875,float64,,,,,,,
